cell_type,qSV,term,estimate,std.error,statistic,p.value,p.bonf,p.bonf.sig,p.bonf.cat,p.fdr,log.p.bonf
Micro,PC10,qSV_value,0.0017740496839029837,5.591323978666018e-4,3.172861545265416,0.0016100815243048619,0.18837953834366883,FALSE,> 0.05,0.003844480374360589,0.7249662717503296
Micro,PC11,qSV_value,0.00291478913895655,5.730388512786692e-4,5.086547155489613,5.311269987310323e-7,6.214185885153077e-5,TRUE,<= 0.005,2.004576091984864e-6,4.206615759821177
Micro,PC12,qSV_value,-0.0028436762165161005,5.871164529310135e-4,-4.843461978147348,1.7439436199291044e-6,2.0404140353170522e-4,TRUE,<= 0.005,6.183072834294097e-6,3.6902816977659323
Micro,PC13,qSV_value,0.0014939623118582085,6.577761956049406e-4,2.2712319506853667,0.023592205495578486,1,FALSE,> 0.05,0.04246596989204127,-0
Mural,PC1,qSV_value,8.520875437573747e-5,4.897233144884316e-5,1.7399366510607552,0.0825360511126678,1,FALSE,> 0.05,0.13049618892138018,-0
Mural,PC2,qSV_value,-9.80689059155578e-4,1.0595157402123937e-4,-9.256012175515073,7.962353491792076e-19,9.315953585396729e-17,TRUE,<= 0.005,6.210635723597819e-18,16.030772683904672
Mural,PC3,qSV_value,-0.0020219964369628035,1.2723508331194473e-4,-15.8918152472572,1.1074409787073135e-45,1.2957059450875569e-43,TRUE,<= 0.005,3.239264862718892e-44,42.88749354855491
Mural,PC4,qSV_value,-2.972880071783376e-4,2.1476799949809338e-4,-1.3842285995729862,0.16695672397647984,1,FALSE,> 0.05,0.24417420881560176,-0
Mural,PC5,qSV_value,-7.526205993886397e-4,2.367659428138304e-4,-3.17875362665832,0.0015784033990322995,0.18467319768677903,FALSE,> 0.05,0.003844480374360589,0.7335961307718792
Mural,PC6,qSV_value,-5.45348214099445e-4,2.495784995700976e-4,-2.185076899808336,0.02938483958815066,1,FALSE,> 0.05,0.05131382435542727,-0
Mural,PC7,qSV_value,2.3802071580457414e-4,2.623225549709314e-4,0.9073589414793165,0.36469003381514076,1,FALSE,> 0.05,0.4688871863337524,-0
Mural,PC8,qSV_value,-6.889552877199518e-4,2.8897086970117706e-4,-2.384168647976165,0.01752048563396391,1,FALSE,> 0.05,0.03253804474879012,-0
Mural,PC9,qSV_value,-0.0018308547008121954,3.021587435704899e-4,-6.059247795306905,2.8399289078466843e-9,3.322716822180621e-7,TRUE,<= 0.005,1.277968008531008e-8,6.47850666979706
Mural,PC10,qSV_value,8.267483219763985e-5,3.2672086519840724e-4,0.25304423746378746,0.8003465828210106,1,FALSE,> 0.05,0.8512777290005294,-0
Mural,PC11,qSV_value,8.701756948386963e-6,3.404298223120714e-4,0.025561088888417297,0.979618459243484,1,FALSE,> 0.05,0.979618459243484,-0
Mural,PC12,qSV_value,-4.6801722459832034e-4,3.4724733198696235e-4,-1.3477921397417458,0.1783857587170627,1,FALSE,> 0.05,0.25452602158410165,-0
Mural,PC13,qSV_value,-5.577684423639527e-4,3.8150337767556795e-4,-1.462027533707136,0.14441352339946648,1,FALSE,> 0.05,0.21662028509919973,-0
Oligo,PC1,qSV_value,0.0034139731001830024,4.6040268497969785e-4,7.415189379995789,5.852586895977361e-13,6.847526668293513e-11,TRUE,<= 0.005,4.027956863702066e-12,10.164466267672736
Oligo,PC2,qSV_value,0.018884659525560697,7.318832536108977e-4,25.802830482032913,1.4161407958143537e-91,1.6568847311027937e-89,TRUE,<= 0.005,1.6568847311027937e-89,88.78070770424651
Oligo,PC3,qSV_value,-0.003923442002043019,0.0015578585112445546,-2.5184841715237845,0.012122863867137082,1,FALSE,> 0.05,0.02404025546533964,-0
Oligo,PC4,qSV_value,0.011207885728990315,0.002068607615936307,5.4180820193477475,9.714473639777221e-8,1.1365934158539349e-5,TRUE,<= 0.005,3.9192876408756373e-7,4.944394864098596
Oligo,PC5,qSV_value,0.001975091458442056,0.0023707082093130365,0.8331229675095194,0.4052058680664067,1,FALSE,> 0.05,0.504351984720953,-0
Oligo,PC6,qSV_value,-1.6810188093583124e-4,0.0024867058407743114,-0.06760022765036318,0.9461331194613561,1,FALSE,> 0.05,0.9542894394567126,-0
Oligo,PC7,qSV_value,-0.001136499438534414,0.0026020725427611828,-0.4367670077823505,0.6624843851867694,1,FALSE,> 0.05,0.7452949333351157,-0
Oligo,PC8,qSV_value,0.0039006527315250407,0.002876295826602913,1.3561375347583624,0.17571782521469959,1,FALSE,> 0.05,0.25381463642123275,-0
Oligo,PC9,qSV_value,0.007948133492146313,0.0030898613367022036,2.5723269189255347,0.010413056101769722,1,FALSE,> 0.05,0.021374167787843113,-0
Oligo,PC10,qSV_value,-0.009283137596761514,0.003209947173213952,-2.891990769887591,0.004008730180134903,0.46902143107578365,FALSE,> 0.05,0.008527662383196067,0.3288073125401223
Oligo,PC11,qSV_value,0.00450208639693996,0.003368034213256502,1.33671041084436,0.18197505426972918,1,FALSE,> 0.05,0.25651905240431705,-0
Oligo,PC12,qSV_value,-0.00854122917531082,0.0034259091873248644,-2.493127724141537,0.01301129435536213,1,FALSE,> 0.05,0.025240587116788345,-0
Oligo,PC13,qSV_value,8.875195241326785e-4,0.0037901968044445553,0.23416185752991325,0.8149630560704106,1,FALSE,> 0.05,0.8513453353592683,-0
OPC,PC1,qSV_value,0.0016024146214270176,1.2702584475893076e-4,12.614870812062497,1.474869060599472e-31,1.725596800901382e-29,TRUE,<= 0.005,1.9173297787793134e-30,28.763060673047008
OPC,PC2,qSV_value,-1.2746537416979988e-4,3.4576303709179444e-4,-0.3686495099126513,0.7125578564097147,1,FALSE,> 0.05,0.7939930399993964,-0
OPC,PC3,qSV_value,-0.005765177962294508,3.9123391348226634e-4,-14.735885013086497,1.4580900225382245e-40,1.7059653263697227e-38,TRUE,<= 0.005,2.843275543949538e-39,37.76802980008487
OPC,PC4,qSV_value,-4.372246248633604e-4,6.448331578336375e-4,-0.67804302485351,0.4980838557881808,1,FALSE,> 0.05,0.5827581112721715,-0
OPC,PC5,qSV_value,-0.00477442672513646,6.822341413898008e-4,-6.9982230959745335,9.164864732847135e-12,1.0722891737431147e-9,TRUE,<= 0.005,5.64362723022692e-11,8.969688078798658
OPC,PC6,qSV_value,5.959427600449901e-4,7.515181140848005e-4,0.7929852240098427,0.4281934682466598,1,FALSE,> 0.05,0.5218235173719726,-0
OPC,PC7,qSV_value,0.0048857445552302784,7.535400823724561e-4,6.4837221927836035,2.3024992296426383e-10,2.6939240986818868e-8,TRUE,<= 0.005,1.1712713472529942e-9,7.569614644688755
OPC,PC8,qSV_value,7.684946663111457e-4,8.708408061166915e-4,0.8824743407903286,0.37797927041010504,1,FALSE,> 0.05,0.4806910286737206,-0
OPC,PC9,qSV_value,-2.265428050640623e-4,9.410397524900017e-4,-0.24073670051092688,0.8098659846656713,1,FALSE,> 0.05,0.8513453353592683,-0
OPC,PC10,qSV_value,0.0021051461352457504,9.7458564793999e-4,2.1600422083943664,0.031283047290927964,1,FALSE,> 0.05,0.05382524313292018,-0
OPC,PC11,qSV_value,0.0029522835325073928,0.0010112379265030285,2.919474690508012,0.0036775483706695455,0.4302731593683368,FALSE,> 0.05,0.00811836149751579,0.36625574455604737
OPC,PC12,qSV_value,-0.0015486344402346115,0.0010405127811365955,-1.4883377391510497,0.13734408229734624,1,FALSE,> 0.05,0.20869165751674687,-0
OPC,PC13,qSV_value,6.071181709884641e-4,0.0011459453135722454,0.5297968094968685,0.5965073188228875,1,FALSE,> 0.05,0.6842289833556651,-0
Tcell,PC1,qSV_value,1.9369718453868823e-4,6.0815608890235764e-5,3.184991288803609,0.0015454953696181753,0.18082295824532651,FALSE,> 0.05,0.003844480374360589,0.7427464300206666
Tcell,PC2,qSV_value,-0.0011997593446102784,1.3311878788519081e-4,-9.012697333489987,5.347356407392459e-18,6.256406996649177e-16,TRUE,<= 0.005,3.910254372905736e-17,15.203675006967147
Tcell,PC3,qSV_value,-0.002472191978296522,1.6116764759921764e-4,-15.339257072512627,3.2126023474248332e-43,3.758744746487055e-41,TRUE,<= 0.005,7.517489492974109e-42,40.424957165894625
Tcell,PC4,qSV_value,-6.658414358687759e-4,2.675088017769638e-4,-2.4890449639257963,0.013159622342940932,1,FALSE,> 0.05,0.025240587116788345,-0
Tcell,PC5,qSV_value,-0.0018010939109270904,2.875267557451227e-4,-6.26409151475164,8.592437149343419e-10,1.0053151464731801e-7,TRUE,<= 0.005,4.188813110304917e-9,6.997697774144391
Tcell,PC6,qSV_value,-2.970655405717792e-4,3.136034001988858e-4,-0.9472650500070523,0.34399892693230405,1,FALSE,> 0.05,0.44719860501199526,-0
Tcell,PC7,qSV_value,0.0015161113190327784,3.208759858007786e-4,4.724913630570292,3.0597853083221e-6,3.579948810736857e-4,TRUE,<= 0.005,1.052926120804958e-5,3.4461231832369794
Tcell,PC8,qSV_value,-0.0010634765233691217,3.6042747973512714e-4,-2.9505977850264222,0.003332777854659598,0.38993500899517297,FALSE,> 0.05,0.007498750172984096,0.4090077714012147
Tcell,PC9,qSV_value,-0.001717379585623335,3.84616585090047e-4,-4.465172985770386,1.0067819000837521e-5,0.00117793482309799,TRUE,<= 0.005,3.1836076299945676e-5,2.928878739049751
Tcell,PC10,qSV_value,8.311062920262671e-4,4.0702247513456884e-4,2.0419174438745396,0.04172710850739094,1,FALSE,> 0.05,0.06974388136235343,-0
Tcell,PC11,qSV_value,2.2733995830002423e-4,4.2584968135725497e-4,0.5338502486968014,0.5937019027270282,1,FALSE,> 0.05,0.6842289833556651,-0
Tcell,PC12,qSV_value,6.591928368301281e-5,4.353540656537949e-4,0.1514153395673892,0.879714182562755,1,FALSE,> 0.05,0.8950135596508029,-0
Tcell,PC13,qSV_value,-7.510066366647121e-4,4.7720179406886027e-4,-1.5737716119238683,0.11622478376234067,1,FALSE,> 0.05,0.18131066266925147,-0
Excit,PC1,qSV_value,-1.2283515378533525e-4,1.5581051965663891e-4,-0.7883623907809834,0.4308890865290087,1,FALSE,> 0.05,0.5218235173719726,-0
Excit,PC2,qSV_value,-0.004179972237836973,3.1014591687753636e-4,-13.477437587828922,3.778336451434372e-35,4.4206536481782154e-33,TRUE,<= 0.005,6.31521949739745e-34,32.354513510105974
Excit,PC3,qSV_value,-0.00438251182270826,4.588777001087315e-4,-9.550500757979348,7.594725474572534e-20,8.885828805249864e-18,TRUE,<= 0.005,6.347020575178475e-19,17.051302058150235
Excit,PC4,qSV_value,2.0993825259244876e-4,6.82878642473911e-4,0.30743127626878347,0.7586536593706126,1,FALSE,> 0.05,0.8295558705267446,-0
Excit,PC5,qSV_value,-0.0033662209651722946,7.431942418669366e-4,-4.529395917702752,7.53905368917232e-6,8.820692816331614e-4,TRUE,<= 0.005,2.5201979475233184e-5,3.054497302113871
Excit,PC6,qSV_value,0.0011482842696778845,7.942904023646325e-4,1.4456731017514486,0.14894689704397107,1,FALSE,> 0.05,0.2205922399258812,-0
Excit,PC7,qSV_value,0.0029323750197726693,8.219407136618939e-4,3.567623517161488,3.978599560282631e-4,0.04654961485530678,TRUE,<= 0.05,0.0010579457921660632,1.3320839079566873
Excit,PC8,qSV_value,0.0010854138791099094,9.212502717404265e-4,1.1781965361696392,0.23932476458848825,1,FALSE,> 0.05,0.3218505454810704,-0
Excit,PC9,qSV_value,-0.005292420120002536,9.65322769684651e-4,-5.4825394015428115,6.91091855839731e-8,8.085774713324853e-6,TRUE,<= 0.005,2.8877766833303047e-7,5.09227836319068
Excit,PC10,qSV_value,0.003046966138298869,0.0010271394999321801,2.966457952887659,0.0031686861229111092,0.3707362763805998,FALSE,> 0.05,0.0072693387525607795,0.4309349163683298
Excit,PC11,qSV_value,0.0013507724367678002,0.0010784784843809391,1.2524797261422989,0.21102873509359982,1,FALSE,> 0.05,0.2939328810232283,-0
Excit,PC12,qSV_value,9.559276516594842e-4,0.0011032097353847316,0.8664967512511259,0.3866675837008523,1,FALSE,> 0.05,0.4864527665913948,-0
Excit,PC13,qSV_value,-0.0014811858858325105,0.0012114875222529681,-1.2226175330951756,0.22209752084508422,1,FALSE,> 0.05,0.30571070516323356,-0
Inhib,PC1,qSV_value,-0.005431697323986896,5.287626282458234e-4,-10.27246827561664,1.9620226009050298e-22,2.2955664430588848e-20,TRUE,<= 0.005,1.912972035882404e-21,19.63911013246179
Inhib,PC2,qSV_value,-0.00808299757883992,0.0013235881653280972,-6.1068826320581895,2.1567985854774818e-9,2.5234543450086537e-7,TRUE,<= 0.005,1.0093817380034613e-8,6.598004548227769
Inhib,PC3,qSV_value,0.02519528836126398,0.0014792773322079697,17.03216010459478,7.729375294316622e-51,9.043369094350448e-49,TRUE,<= 0.005,4.521684547175224e-49,48.043669743584495
Inhib,PC4,qSV_value,-0.008616964666706991,0.002535532530723599,-3.398483183431235,7.362743447170229e-4,0.08614409833189168,FALSE,> 0.05,0.0019143132962642596,1.0647744703887698
Inhib,PC5,qSV_value,0.012084395220238953,0.0027989205340556264,4.3175199414213825,1.93215196186258e-5,0.0022606177953792186,TRUE,<= 0.005,5.948994198366365e-5,2.6457728579947353
Inhib,PC6,qSV_value,9.303308882584289e-4,0.0029919684367290273,0.31094274820476187,0.7559843879661607,1,FALSE,> 0.05,0.8295558705267446,-0
Inhib,PC7,qSV_value,-0.012121328591667231,0.0030805417794893463,-3.9348041543772063,9.606642504861103e-5,0.01123977173068749,TRUE,<= 0.05,2.7414077391920707e-4,1.949242508794492
Inhib,PC8,qSV_value,-0.0036166885775882475,0.003463859974752843,-1.0441208951716674,0.2969754705553429,1,FALSE,> 0.05,0.39484238698835367,-0
Inhib,PC9,qSV_value,0.009407423483875799,0.00371891171963801,2.5296173163237916,0.011750125799201627,1,FALSE,> 0.05,0.023702839974251558,-0
Inhib,PC10,qSV_value,0.0030589305649186536,0.003894752849622978,0.7853978629773044,0.43262291611180637,1,FALSE,> 0.05,0.5218235173719726,-0
Inhib,PC11,qSV_value,-0.012643107838722098,0.004017774103755986,-3.1467940984792513,0.0017573988815165393,0.2056156691374351,FALSE,> 0.05,0.004112313382748702,0.6869437925920043
Inhib,PC12,qSV_value,0.016070607123643763,0.0040821480053159385,3.9368016795853475,9.52964617772712e-5,0.01114968602794073,TRUE,<= 0.05,2.7414077391920707e-4,1.9527373620555222
Inhib,PC13,qSV_value,7.657798194783195e-4,0.0045608959646552,0.16790118113036412,0.866734493244094,1,FALSE,> 0.05,0.8950135596508029,-0
