"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R11155",-0.00730656996257586,0.0267804562988722,-0.00171959700200661,0.0535614120900869,0.0276177797697716,-0.0842138261383438,0.0536375432322777,0.0416526561992797,-0.000473908132460887,0.0246345366761246,0.00780731644774374,-0.0728336357339278,-0.121913274673089,-0.0699745720273233,-0.115873508262036,0.0561164118108905,-0.072069908688825,0.0200490045943193,-0.106442565801012,-0.0601962079375252,0.039037877218182,-0.0362833423253621,0.0794120824298154,0.0652270974257287,-0.0992327507801214,-0.0230345596314788,0.00227024420357564,-0.0214083838897463,-0.0981980855424663,0.0128639245364958,-0.0308095663409512,0.0713785929131585,0.112101954511115,0.00262228183693893,0.0942219515424238,0.0138807150797782,0.0932889453327829,-0.0230749618919575
"R11156",0.0175072961924277,0.0818364015291595,-0.0246278203838043,-0.0287975528761079,-0.0296615525049177,-0.0475046600717381,-0.0180477174833864,-0.0246752229857366,-0.0469034906424398,-0.0882168767480416,0.0608034144105595,-0.0458869517667728,-0.0229852942762258,-0.041728594171311,0.1169364206769,-0.0670121160135566,0.0227588282983983,-0.0507253243345216,-0.0764521387963251,0.0153653563050262,0.000659697710075169,-0.0401969146734063,-0.00558008386014213,-0.0182154916107294,-0.00936026146540396,-0.0766131527415275,-0.00280628877643185,0.0953597996202807,-0.0843196100741547,-0.0515392053691474,-0.0671095784895785,-0.00600200251726363,-0.0381804306919164,-0.0067273582864165,-0.0459658246460491,-0.0569339392439075,-0.0594001707650229,0.0474502150448624
"R11157",-0.0163866190687781,0.0347425396259362,-0.0256434239001458,-0.181577505376418,-0.0595321945957643,-0.0571393377051208,-0.140387104572969,-0.0576392324367189,-0.014613564541818,-0.118807259753304,0.0775394023324152,-0.139089419133933,0.077788974762522,-0.00394459443643816,-0.076641215318321,-0.0309401324996673,-0.155413525757097,-0.0384754628721406,0.0402212128696865,-0.0245439082752524,-0.150082796254825,-0.0491786684304595,-0.0738859608553463,-0.0907743200455512,0.0138800481553496,0.0803582133368158,-0.258800301619548,-0.0120574823352935,0.0733792165919418,-0.0878191950823544,-0.0619670210526144,0.0898966351351956,-0.025403641740034,0.0486522863443211,0.125370339568698,0.0312975068407447,-0.016766796601679,0.0418428396974984
"R11158",0.041413704621949,0.026260236105918,0.0575507702391938,-0.0675206121941057,0.0211443213784636,-0.0394393381151634,-0.0376942893048431,0.0173757101404373,-0.0765302768662512,-0.0548192970928491,-0.061357322902318,0.0180484269158034,0.00699862461451232,0.00543784650564093,0.0263228703743178,0.0864586631716481,0.0298030099315295,-0.024495578089459,-0.0509642373587624,0.040222122685314,-0.0582935022592481,-0.0449682379165633,-0.0755409914887762,-0.0252770739081562,0.0351733515159879,-0.0252460349325621,0.0410354408813806,-0.022768571442246,-0.0318084517499603,-0.00654119259503984,0.0055830627376393,0.014623031415955,-0.0832218247923361,0.0297914364952828,0.0039143152954797,0.0444026933728245,-0.049322209825602,0.0940160361757777
"R11183",-0.0139602157696152,0.148271332889909,-0.0183337833115735,0.0911993077174774,-0.100033213606332,-0.0181515085255416,0.123891142979055,0.0031107972995489,0.115924670211891,0.114930520666553,0.0279420600295613,0.0050393960682709,-0.036046756598517,0.0408744969688803,-0.133903975223186,-0.101334719953422,-0.0377809235046203,0.0788275543971203,-0.0154482991866651,-0.106822216166185,-0.0290635910713614,0.00818962719451189,-0.00475305508793654,-0.0121896488407231,-0.0200383366084986,0.0398416568664693,0.0157765006322185,-0.138563257500771,-0.0642073620084914,0.0128581368513393,-0.0865280835879675,-0.0711257909360406,0.116840346565479,0.00568088939726485,0.0437366667829958,-0.00812562348766185,0.104862096085104,-0.105833876460609
"R11184",-0.0125974236956989,-0.0287134424465007,-0.0153846734090237,-0.084711223929869,-0.0272553479351577,0.0810942560856927,-0.0290349811032466,-0.00331924685854821,-0.0373669218939918,-0.0937891159343894,0.0717748288495871,-0.00342030044568624,0.0332668884051283,-0.00531950835352901,0.0902453504809603,-0.0524103220496144,0.0179388500251098,-0.0193537066213225,0.024821833565909,0.00705801131210702,-0.0353471942553085,6.61615883306054e-05,-0.051945223424398,-0.0676780702642283,-0.0169426553918426,-0.0215108171815481,-0.0447335473810691,0.0878330912692278,-0.0262893970985394,0.0330018674519309,-0.00674024907306548,0.0295747874074214,-0.0595906322681733,0.0735595686046009,-0.0716726637409427,-0.0324020211774169,-0.117821051010054,0.0832865849565007
"R11185",0.0285583065233283,0.0722671658037442,0.0304331736327887,-0.0645119109852694,-0.0121109230787628,0.0140777991099007,-0.0380333562650166,0.00907449740598061,0.0332116611481644,-0.0397890862059975,0.018053671926347,-0.00857702140889207,0.000683870785884264,-0.010441513792332,-0.00631840893401108,0.0243746827197908,0.000486624053073749,0.013562420673598,0.00841344278625836,0.000438078192411601,-0.053929465654793,-0.0201942086747236,-0.0295427853460516,-0.0232285422166249,0.08766183458553,-0.00211263809442083,-0.0272051145048111,0.0379742732485389,0.0392959858392071,0.00675160353095827,-0.00950327145141171,0.0380656269162119,-0.0166990921529382,0.0112184844493035,0.0301494336099969,0.0362045187469972,-0.0197797196179068,0.00658208107935466
"R11186",-0.000585271009851124,-0.0124251192721755,0.0454501884433572,0.038951362835626,0.0231078895440635,-0.12716404642912,-0.0419208601959795,0.0133840481953897,-0.00676092808137783,-0.0560981665746712,-0.0581711110575521,0.133923774465632,-0.105516609151773,-0.0310202822431575,0.0579694586009688,0.0641912111480444,0.127435019832426,0.00205390449056842,-0.107385026951993,0.014006356251974,0.0882706547153126,-0.116808446431807,0.021938684835498,0.0438606695290438,-0.0375135803847957,-0.165577787751234,0.107596456129156,0.0782895368410868,-0.131605155362434,-0.0889809579913613,-0.0397871172884203,0.035634285716533,0.00499940010131411,-0.115171712174609,-0.0546808144349446,0.0467014880247401,-0.0129282772700699,0.0429658596294278
"R11187",-0.0176776480418486,0.0779563731265828,0.104232443431475,-0.155554030628086,0.00346317184325451,0.00681305891456025,-0.107675593547391,-0.0342406994443346,-0.0734993370865681,-0.202229494660295,0.0601927957916897,-0.04479046941678,0.0172920757489398,0.0384884480915457,0.189522083292277,0.00630533356417707,0.0650567604158824,-0.05199059760068,-0.0852956109476877,0.0915009089504153,-0.0849282544875452,-0.126623283579825,-0.0923364727153775,-0.0858626556547892,-0.0659166009578774,-0.0760672366064087,-0.0375679960787944,0.144996079464282,-0.083809462207251,0.022605229421978,-0.00647619601769715,0.0804334875599775,-0.164864586727963,0.050616430345298,-0.116557290462963,0.000307967671455167,-0.198295747062411,0.138205380177223
"R11189",0.0183812991595347,-0.0449211511617257,0.0743371858609821,-0.0417641880697871,-0.00344425854164168,-0.0785787651546799,-0.0571822377777876,-0.0471581198935509,-0.0141091938074715,-0.0538080758409374,-0.0259764266967496,0.118113557977353,-0.0597109525915662,0.0128325871390029,-0.00116203805261901,0.0224926021140648,0.0957785201935371,-0.0148666377663395,-0.0630101804691987,-0.0236854656407962,-0.00239439387924934,-0.0756578601206994,-0.031575996780763,-0.0338010480834675,-0.0614541223453236,-0.0656938110753443,0.0755154146520937,-0.0202981341295273,-0.0226852805438888,-0.0534569359647821,-0.00594359703971042,0.085784597361417,-0.0431462479359138,-0.0370546923923921,-0.0148516677156462,0.0429117083317693,-0.0280026228013086,0.0481910832696764
"R11190",0.13612495649723,-0.0464410699265878,0.0370590699320468,-0.0186929752551107,-0.0180621711353595,0.0133305069931738,-0.0545901707131333,0.0900307690360687,0.0241805349210386,0.0138659203424554,0.000386451586875192,0.0120043295857223,0.0285243591813136,-0.034023878635316,-0.035593012732572,-0.0792268477731651,-0.0244626735237255,0.0567770892811128,0.104548112001623,-0.0888395532688765,-0.0214173842820257,0.0598871666400584,0.0295662595116062,-0.063223263216894,0.00566210900779376,0.0331455755779999,-0.0241556787207552,0.020276437568796,0.0666819933039082,-0.0259649173528339,0.027182346852598,0.0248817702631295,-0.0276378874612342,-0.0333843898965681,0.0104075676142049,-0.112213394013876,-0.00172823185589953,0.0508405716631218
"R11191",0.0412570607867256,0.0873277722922489,-0.0309724935821628,-0.084500878939064,0.0109351376050222,-0.104834618099128,-0.0973993186690327,0.0086772804209675,-0.0357581620314948,-0.0629114862234828,0.0147580682787819,-0.0597772145700033,-0.0200483514812124,-0.0677221374765778,-0.0722068070658489,0.0343691615375906,-0.062065346598403,-0.0468945282265131,-0.0477935834612573,0.0572391067901238,-0.0337074606244868,-0.091379887161347,-0.00677511682639962,0.0505972730472193,-0.0173417434525535,0.00231811563482361,-0.0668478314149917,-0.0584133609742028,0.134601012342524,-0.049540228791141,0.0286361864588992,0.0197117850926277,0.0311031232485593,0.000232322314758758,0.135067912781585,0.0244272275706551,0.0145688833166306,0.00352929086439973
"R11192",-0.028940264234122,-0.00184343159170249,0.17732419120701,-0.0569113927447656,-0.0393042517099054,0.0453740961618047,-0.0630520760515687,0.06270580082236,0.0382244818179855,0.00195441775498326,0.13424671971166,0.0310105861372007,0.0995733362112081,-0.0217236751597612,-0.0296985502614812,-0.0316975478168812,-0.0240958940175357,0.0790927979074835,0.110683488251949,-0.00497792366493911,-0.0627784959073568,0.082572492519082,-0.0599572140369039,-0.0523337193656108,0.071074324171423,0.0243348987409992,-0.0375571171655654,-0.0352047667357827,0.116572504185569,-0.0211069977796434,0.045165474068529,0.0930528841759208,-0.0339059478665395,0.0198931720264622,-0.00321719666017421,0.0195625106063706,0.00176938885589781,-0.0149534984464683
"R11193",0.0867089004240379,0.036528372991596,0.0321477545743291,-0.0254617186688588,-0.0187716773416091,0.0827348446369529,0.0174396079565644,0.00167911149395494,0.149877708360477,0.0277674324949107,-0.0081573419139489,-0.0171088072250477,0.112585511221395,0.0291398975426809,-0.00654596094429268,-0.0230034593662395,-0.035348834925986,0.0872889471636731,0.103746286512557,0.0253928949569105,-0.0624469893265221,0.0670261669245738,-0.0613244944359293,-0.0426252108617735,0.0425714421507555,0.0918915723670327,-0.0473554668753838,-0.0110768451896981,0.0834517081611485,0.0368205283174778,0.0417751273809801,0.128110875180127,0.000230906157820543,-0.010010396741435,-0.0293489969685615,-0.0172992562755462,-0.0260900094310465,0.0447582946384745
"R11195",-0.0804976727228271,-0.0128939077641932,0.0253475371532267,-0.0729506599510553,-0.0823085047244726,0.0619589331625574,-0.0560884838932139,-0.0812469848925151,-4.39050214177451e-05,-0.062191648809009,0.0711755900331441,9.24475342250994e-05,-0.000299191933516212,-0.000277254591188152,0.0710417658404733,-0.0991979938929554,0.0137054262245662,-0.0449121590550114,0.0698561293266135,-0.0657917878697718,-0.0510372631901314,0.0238362942436892,-0.0427129073638968,-0.0971105514197143,0.0118049789532361,-0.00538047817477038,-0.0537537590669715,0.0790735252248419,0.0592490774514035,0.0228087150734769,-0.00766377666965127,0.0584782593891382,-0.0868216480846657,0.0557656387341046,-0.0480945006038851,-0.0806125112736906,-0.0942848968640352,0.024577428790323
"R11197",0.0226438543944573,-0.093667726466574,-0.00233460638369637,0.043664323196701,-0.145655198811219,0.0287985729667463,0.0238517198594984,-0.0681776116258112,-0.019099348555984,0.0252614195317469,-0.053966548305506,0.101169200918894,-0.0104992711255116,0.00457140787467379,0.017770179614048,-0.20350045578589,0.0762452771950292,-0.0185998314258299,0.0443201749024004,-0.18351307599419,0.00982363418719404,0.0413105938217462,0.0336559647816985,-0.109887352199794,-0.105055417337875,-0.0164013484225279,0.0567605853593729,0.0114126380125085,0.00935459872939022,-0.0143048830195676,-0.0951145248552955,0.0250685234922173,-0.0219986463523189,-0.110724214331456,-0.0426517250094411,-0.157769434237943,0.00043675000951908,-0.0901027259021945
"R11198",0.0283146721451282,0.170626779962597,0.0702071466697065,0.0335074558599905,0.041448272311547,-0.0692936930995823,0.00690870518056572,0.1236442399682,-0.0548964468894829,0.0273263740444547,-0.0241744905793597,0.020828771194542,-0.0550972740272515,-0.116871992954551,-0.0904561937752708,0.00541827739015156,0.00288236195712044,0.0220242549969697,-0.00397504108475928,-0.0530078473235877,0.0448076853177463,-0.00795805076093417,0.0829560319292956,0.0634926542919618,0.0222706269114986,-0.0304400595290792,0.0536832204938682,-0.109606832102114,-0.0118121571124381,-0.0528364886134144,0.0549539404608704,-0.0213284229400831,0.0320466910059405,0.0264095376291623,0.0591477094949713,-0.0276149316143611,0.0837585830927805,-0.0918740009888621
"R11199",-0.0432168450371988,-0.0823862958141206,-0.0764770513151605,0.133787297665916,0.0177749423118832,0.045292585768213,0.100797924711669,0.183539923701732,0.114777912249281,0.102066010431773,0.102138356109545,-0.0520224579406585,0.081994730203796,0.183440465125809,0.130571465506901,-0.0277829787932058,-0.0158998605257148,0.224199598332966,-0.000502460889894103,0.173393705090693,0.0766729138458041,0.151465944530507,0.036740368025177,0.0816089912002484,0.0120214550270216,0.0698387241839295,-0.0414984004469619,0.134050853379022,0.0386027536309993,0.0913341179662336,-0.0434168753768464,0.00200167972137494,0.122711401434021,0.0731370217257035,0.00357377307813552,-0.0476502135617223,0.0271633365670127,0.153173751868575
"R11200",0.0373763805443679,-0.0931592898666341,-0.0215880503777258,-0.047849093731821,-0.144017611255261,0.133413614944987,0.0259910051319296,0.0474625784260721,0.06887186626589,0.0678329307532855,-0.110008664025575,-0.0141725461887124,0.0660072625466166,0.117690070826491,0.0198730605459011,-0.108487670739319,-0.0314073063990114,0.0865116742688367,0.107300499262294,-0.0645487651492687,-0.149325577774171,0.0636263595064663,-0.103150753655271,-0.126517652566678,-0.0149136219591612,0.0973633305704853,-0.0597644675825153,-0.0334531069151997,0.112593945092163,0.0539791303514724,-0.092855111017137,-0.0156679044725359,-0.0766036468265155,0.0272012398427417,-0.000496243691540994,-0.0394885609264454,-0.0651010603619675,-0.0534850150017051
"R11201",0.023608505995552,0.0203035345677558,0.0367879734962925,0.0110494573679092,0.0700844771850312,-0.05196519873746,0.0578313378088566,-0.0126491736761533,-0.120053403692551,0.0276647365958392,0.0108372374412569,-0.196675790100483,0.00815968906527801,0.012785147055777,-0.0573444447784253,0.040800163412123,-0.164271965755395,-0.029734805760746,-0.0536026659532621,0.0843126913194397,-0.00731638457596187,0.0358559011371662,0.0311634156774114,0.0623143105720889,-0.0515951471483091,0.0946532581587883,-0.107563688873093,0.0303388455731856,-0.0601688671686624,0.053122959168767,0.0463394601815183,0.106059342649581,0.0859160158536353,0.0528333567526868,0.0809859464914623,-0.021424127230775,0.0660144656466829,0.101079423617179
"R11203",0.0631967493448185,-0.106731233228723,0.0374237000543608,-0.0394059196410378,-0.0396394223691613,-0.00320204521202486,-0.0796138713757366,-0.0786902299997848,0.00296556405482348,-0.0934140065259202,0.0801133020069136,0.146592584812726,0.00272516605754716,0.0167730713244699,0.0715998016847953,-0.00482223236832672,0.132429194993222,-0.0207007080808493,-0.0108749583775742,-0.0223100881080279,-0.00179510301270258,-0.0749732135676316,-0.0398029422802655,-0.0737491362053689,-0.0643612667464645,-0.0991420231583114,0.078146931457009,0.0703979050318644,-0.0609794824733995,-0.0618288389043644,-0.00520260493102075,0.0680761011036243,-0.110023372844401,-0.0172183448385022,-0.118868669759547,-0.00261880741701534,-0.0960772070381039,0.0276660557012118
"R11204",0.0228537840288125,-0.0243813228251063,0.0734960708427205,-0.0368388958832673,0.0346287668865085,-0.0743806418335548,-0.0462136650227389,-0.0566003644001719,0.00984072268867723,-0.0436581167249946,0.0138247951834624,-0.0786342794628532,0.000279029620788579,-0.0669205628978976,-0.0613640297062037,0.0177532436361154,-0.0873415844060212,-0.0520304686816018,-0.0226640661660014,-0.0702053008490456,-0.00655749898864133,-0.0529010119787825,0.0399280346853066,-0.0313320410244152,-0.0858833974730709,0.0191211717104082,-0.100888017326805,0.0183611118742818,-0.0481481052769428,-0.0510556482169182,0.060302565251181,0.0448155503498451,0.0248738356133422,0.0339571995497592,0.0515093897423251,-0.0163459323865914,0.0436113444876214,-0.0606982433175827
"R11205",0.0295828691851442,-0.0211013623087896,0.0656558989851198,0.0191808375872684,-0.0398221406292236,0.0295781557605945,0.0804315758848769,-0.018028383496287,0.0865586060704134,0.0840147104561546,0.0029864420432237,-0.0731856812420747,0.0251423379557413,0.0249033409555724,-0.12930469765904,-0.0102544033425138,-0.0903016053059488,0.0183402131935057,0.0263136973821168,-0.0328011783880306,-0.0440771434534081,0.0227840417921782,2.02320369592694e-05,-0.00893905406726047,-0.034466668053831,0.0976390379999676,-0.0306122897130746,-0.118480695246446,-0.00943130754760504,0.0273864239294656,-0.0136453917499722,0.023841137477703,0.0746162380941282,-0.0224163790802686,0.0559661657398833,0.0453381740249967,0.084716973447299,-0.112855964510262
"R11206",0.00451660368702583,-0.0287043307901142,-0.119594786147647,-0.00221653413484952,-0.0159843542500605,-0.0187205426305562,0.0483229062527886,0.019167077280543,-0.0541213521976084,0.0125178871814896,-0.00645765607084918,-0.0144251099156206,0.0143616388440692,0.0571697446368307,0.0336964451695722,0.0281633887566068,0.00528441351746602,-0.072273321235635,-0.0417574829253728,0.0513772075030962,-0.0652676918675762,-0.00678668241653742,-0.0385140041472168,-0.000200127194938018,0.0677142139024101,0.0256276228257085,0.0126258371159384,0.0168370619748854,-0.060498216042066,0.00947151199486908,-0.0466854799717724,-0.0879765392710818,-0.0018517897190134,-0.0410180787511544,0.0129005358895726,0.0641686399865918,0.00170288064988081,0.0531163681572869
"R11222",0.00846840980637244,-0.0737068001904607,-0.0624338164215314,-0.0470903614111143,0.00448696441569296,-0.0664125615475019,-0.112882925174906,0.0451941288290563,-0.0698689970455435,-0.0655423809205561,-0.105599614764168,0.178138101708021,0.000446139570486155,-0.0047370728006088,0.0625461360963886,0.0236837545861182,0.139587285648147,-0.0330892814751703,0.0284688389493497,-0.0106643382679795,0.048766572017148,-0.00573960218090947,0.00977002442901528,-0.023287354803664,-0.0331351618833332,-0.0562190172893987,0.108329577354003,0.0482636135461175,0.0198794684940485,-0.100183251169686,0.0394259753395781,-0.0649665062565358,-0.109083033280915,-0.104087008538432,-0.0198109051684016,-0.0312549153207188,-0.0556454199121554,0.0563912798310932
"R11227",-0.00530860462971777,0.0200446023743175,-0.0138244957338159,0.11051440803178,0.0530163908476127,0.00651493910712939,0.0673821376334413,0.0368966882076563,-0.0574964713599029,0.140273726024297,-0.0502752911995745,-0.00760414886524424,0.0111547104489229,0.00776767851908257,-0.0467750430283968,0.0466747827812594,-0.00365287679348386,-0.00352565192066851,0.0269983886153761,0.0732052650068131,0.0858278273522619,0.123882194524511,0.0854271888109934,0.126373840290734,0.0975699190127095,0.0836838165249162,0.0450748736240295,-0.0630178994028515,0.00629390639751424,0.0432217073623554,-0.0286039147710276,0.00961434604428057,0.0691315957401285,-0.0389374230683903,0.117656743292955,0.0568242927915198,0.140279391620414,-0.0395690398138105
"R11228",-0.00972893672402698,0.0484943299332291,0.0232130108685588,0.00948912788522984,0.00124507348286291,-0.0306964620969767,0.0461714190671803,-0.00677853181211523,-0.0378182645507061,0.0331154192331773,-0.0251801619803617,-0.0153556374785003,0.0812897826340207,-0.0392339664719958,-0.0236619885959943,0.00701288713443436,-0.027517181905816,-0.0675401118023386,-0.0182335678254291,0.0166140223110111,0.00434225407117279,-0.0124512257634285,0.0290715856412381,0.0264943061606008,-0.0494343645801548,0.04313700056542,0.0177699692114906,-0.014829644960679,-0.00942811939708707,-0.0197635955209665,-0.0113541691401712,0.0848039822921492,0.0263582061878053,0.000375816630841955,0.0623239471977832,-0.0136599247199123,0.0629576485621105,-0.00659388215426359
