Tissue	Cell_type	OR	PValue	FDR	Direction
Dentate Gyrus	Oligo1	0.8775655524838737	0.5337912887709995	0.6578402085146027	Down
Dentate Gyrus	Oligo2	1.05768115942029	0.7799268425998556	0.8774176979248376	Down
Dentate Gyrus	OPC1	1.7999858035207268	0.0005573769545653925	0.005016392591088533	Down
Dentate Gyrus	immatureOL	0.6557623375212716	0.02530437417592711	0.056934841895836	Down
Dentate Gyrus	Oligo3	1.309873949579832	0.14562086010983152	0.2184312901647473	Down
Dentate Gyrus	OPC2	1.2736876640419947	0.1452302254298347	0.2184312901647473	Down
Dentate Gyrus	Oligo1	0.7363315281375088	0.018856895967892476	0.05657068790367743	All
Dentate Gyrus	Oligo2	1.0045247354061941	0.949979248750843	0.949979248750843	All
Dentate Gyrus	OPC1	1.6620784648997815	1.0669745897456192e-05	0.00019205542615421148	All
Dentate Gyrus	immatureOL	0.6582931865106676	0.0011240579494131535	0.006744347696478921	All
Dentate Gyrus	Oligo3	1.206468058968059	0.1386138670322264	0.2184312901647473	All
Dentate Gyrus	OPC2	1.2061312964492155	0.10829155042456716	0.21658310084913432	All
DLPFC	Oligo1	0.5204432204404572	0.0013837210197739213	0.006226744588982646	Up
DLPFC	Oligo2	0.9744692706301888	0.928153972818595	0.9307110185981815	Up
DLPFC	OPC1	2.260414245874971	4.955617806679969e-07	8.920112052023944e-06	Up
DLPFC	immatureOL	0.7283868336499916	0.1100898097192484	0.2201796194384968	Up
DLPFC	Oligo3	0.6900612131329994	0.07495011438619627	0.1686377573689416	Up
DLPFC	OPC2	0.9770965468639887	0.9307110185981815	0.9307110185981815	Up
DLPFC	Oligo1	0.5486256021846099	0.0087297300341156	0.03142702812281616	Down
DLPFC	Oligo2	0.7153540325634229	0.19433194408969068	0.3470026116728387	Down
DLPFC	OPC1	1.2529030680845863	0.2868620172683362	0.36882259363071795	Down
DLPFC	immatureOL	0.7842971718024483	0.24542504453304634	0.36813756679956955	Down
DLPFC	Oligo3	1.2527004134865845	0.27686592066911025	0.36882259363071795	Down
DLPFC	OPC2	1.4646315443952076	0.045407625348058235	0.11676246518072117	Down
DLPFC	Oligo1	0.5328840970350405	2.624514122480244e-05	0.00015747084734881464	All
DLPFC	Oligo2	0.8723224361019999	0.3670668690061837	0.4404802428074204	All
DLPFC	OPC1	1.80098831094088	3.0504536594571682e-06	2.7454082935114517e-05	All
DLPFC	immatureOL	0.7466884655166661	0.03662422692293037	0.1098726807687911	All
DLPFC	Oligo3	0.9139932121957011	0.5699878136319483	0.6412362903359419	All
DLPFC	OPC2	1.1740440724815724	0.21205715157784588	0.3470026116728387	All
Hippocampus	Oligo1	0.4602601156069364	0.00012329977742789092	0.0007397986645673456	Up
Hippocampus	Oligo2	0.5825642254984218	0.00877746156461213	0.02633238469383639	Up
Hippocampus	OPC1	2.2133913990201415	4.911496936170001e-07	8.840694485106001e-06	Up
Hippocampus	immatureOL	0.8499738427854527	0.39256453088670495	0.4710774370640459	Up
Hippocampus	Oligo3	0.5432937181663837	0.0042881818266605285	0.015437454575977902	Up
Hippocampus	OPC2	1.2066574202496532	0.2712901165924374	0.386381276657196	Up
Hippocampus	Oligo1	0.7858629219071052	0.27905314425241934	0.386381276657196	Down
Hippocampus	Oligo2	0.9283654575808166	0.8357888430669074	0.8357888430669074	Down
Hippocampus	OPC1	1.055340760157274	0.8320996239158276	0.8357888430669074	Down
Hippocampus	immatureOL	0.7486631016042781	0.17681194292795074	0.28932863388210117	Down
Hippocampus	Oligo3	1.1300351446336847	0.5934694454713	0.6676531261552126	Down
Hippocampus	OPC2	1.1901244456310536	0.37373991322515265	0.4710774370640459	Down
Hippocampus	Oligo1	0.5914501865686359	0.0002614517073296912	0.0011765326829836103	All
Hippocampus	Oligo2	0.7222316206679879	0.02949466190135179	0.07584341631776174	All
Hippocampus	OPC1	1.6967895230020973	2.3398035622372607e-05	0.00021058232060135347	All
Hippocampus	immatureOL	0.7987228400573639	0.09691670005563569	0.19383340011127137	All
Hippocampus	Oligo3	0.7716276687252941	0.08241808195278208	0.18544068439375969	All
Hippocampus	OPC2	1.2034848176074995	0.13936870172830934	0.2508636631109568	All
