cell_type	Covariate	term	estimate	std.error	statistic	p.value	p.bonf	p.bonf.sig	p.bonf.cat	p.fdr	log.p.bonf	Tissue
Endo	qSV13	Variable	-0.000577658911368932	0.000245719180539553	-2.35089059836721	0.0203593707978044	1	FALSE	> 0.05	0.0480548884330127	0	Caudate
Macro	Afr	Variable	-0.012042900585798	0.00868869953433027	-1.38604178199682	0.168304360818601	1	FALSE	> 0.05	0.257131662361752	0	Caudate
Macro	Age	Variable	4.57431644280551e-06	5.88563326486842e-05	0.0777200385574444	0.938180196219425	1	FALSE	> 0.05	0.955553903556822	0	Caudate
Macro	concordMapRate	Variable	-0.0276670018854564	0.00376784775371467	-7.34291927219719	2.74338267104276e-11	6.03544187629406e-09	TRUE	<= 0.005	3.01772093814703e-10	8.21929092814973	Caudate
Macro	mitoRate	Variable	0.285664694235174	0.0490463298018663	5.82438472744405	4.90492140180789e-08	1.07908270839774e-05	TRUE	<= 0.005	2.83969133788878e-07	4.96694526669416	Caudate
Macro	overallMapRate	Variable	-0.110264010413827	0.0116564971704888	-9.45944641868799	3.33949334602877e-16	7.3468853612633e-14	TRUE	<= 0.005	8.16320595695922e-15	13.1338967367119	Caudate
Macro	RIN	Variable	-0.00320896405861402	0.00104427947952485	-3.07289774579706	0.0026240276013684	0.577286072301049	FALSE	> 0.05	0.00740110349103909	0.238608920235243	Caudate
Macro	rRNA_rate	Variable	89.632617435747	22.6910330581257	3.95013383507674	0.000132288836017492	0.0291035439238483	TRUE	<= 0.05	0.000485059065397471	1.53605412397424	Caudate
Macro	Sex	Variable	-0.00335323356403724	0.00172869289667756	-1.93975087795059	0.0547565473927751	1	FALSE	> 0.05	0.105155650331097	0	Caudate
Macro	totalAssignedGene	Variable	-0.0275919705109494	0.0128571439137857	-2.14604197448274	0.0338832646346121	1	FALSE	> 0.05	0.0745431821961467	0	Caudate
Macro	qSV1	Variable	0.000122629840993346	5.67919833082327e-05	2.15928083243343	0.0328182336772413	1	FALSE	> 0.05	0.0729294081716472	0	Caudate
Macro	qSV2	Variable	-0.000470260456732575	0.000119416875853965	-3.93797319993245	0.000138361647852449	0.0304395625275387	TRUE	<= 0.05	0.00049900922176293	1.51656159346655	Caudate
Macro	qSV3	Variable	-0.0013996062603958	0.000135634564332199	-10.3189497993141	2.95392929204331e-18	6.49864444249528e-16	TRUE	<= 0.005	1.08310740708255e-16	15.1871772237479	Caudate
Macro	qSV4	Variable	-0.000192355413452131	0.000257462209909308	-0.747120960081437	0.456451973765112	1	FALSE	> 0.05	0.564154124878228	0	Caudate
Macro	qSV5	Variable	-0.000408892414604956	0.000301853377630578	-1.3546060601163	0.178088080266744	1	FALSE	> 0.05	0.270202604542645	0	Caudate
Macro	qSV6	Variable	-0.000138278848744438	0.000293743900440329	-0.470746281155644	0.638676495722564	1	FALSE	> 0.05	0.71324278710134	0	Caudate
Macro	qSV7	Variable	-0.000471049615003685	0.000360945031993437	-1.30504529291388	0.19437437563282	1	FALSE	> 0.05	0.288934882697435	0	Caudate
Macro	qSV8	Variable	-8.9036318177208e-05	0.000340439593980654	-0.261533381402951	0.794129569511407	1	FALSE	> 0.05	0.835494065157861	0	Caudate
Macro	qSV9	Variable	-0.00225734555734531	0.000335328892764883	-6.73173593463079	6.10160691368346e-10	1.34235352101036e-07	TRUE	<= 0.005	4.4745117367012e-09	6.87213309370115	Caudate
Macro	qSV10	Variable	0.000172915840964427	0.000443847192956984	0.38958417155335	0.697534606716179	1	FALSE	> 0.05	0.759691155829502	0	Caudate
Macro	qSV11	Variable	-0.000420000105450236	0.000403036668850162	-1.04208906511775	0.29946530099594	1	FALSE	> 0.05	0.404186295822741	0	Caudate
Macro	qSV12	Variable	-0.00140376955310103	0.000441267871047243	-3.18121858672721	0.00186705110429093	0.410751242944005	FALSE	> 0.05	0.0054766832392534	0.386421113704451	Caudate
Macro	qSV13	Variable	-0.000835731354632283	0.00043456102118054	-1.92316225776972	0.056828951639334	1	FALSE	> 0.05	0.10777904621253	0	Caudate
Micro	Afr	Variable	-0.0265571619792635	0.0185735341591209	-1.4298389176635	0.155361682714559	1	FALSE	> 0.05	0.243678942680027	0	Caudate
Micro	Age	Variable	-0.000420536551326065	0.000119885384389579	-3.50782168708314	0.000636631361912004	0.140058899620641	FALSE	> 0.05	0.00202983912493682	0.853689290029731	Caudate
Micro	concordMapRate	Variable	-0.0245539859620553	0.00943892009995576	-2.60135542011531	0.0104538010575195	1	FALSE	> 0.05	0.0267422817750499	0	Caudate
Micro	mitoRate	Variable	0.165872347776227	0.117834143925654	1.40767643613452	0.161812073515484	1	FALSE	> 0.05	0.250138639065847	0	Caudate
Micro	overallMapRate	Variable	-0.062860620781794	0.0324352102602888	-1.9380364818771	0.0549677263094369	1	FALSE	> 0.05	0.105155650331097	0	Caudate
Micro	RIN	Variable	0.00224304598106765	0.00231060434395294	0.970761604832048	0.333619644011237	1	FALSE	> 0.05	0.435921153345587	0	Caudate
Micro	rRNA_rate	Variable	77.0166813239774	51.107848619766	1.5069443031533	0.134452978655688	1	FALSE	> 0.05	0.212803275570154	0	Caudate
Micro	Sex	Variable	0.00217877468846373	0.00374948088851123	0.581087023310267	0.562271623715667	1	FALSE	> 0.05	0.665052458158315	0	Caudate
Micro	totalAssignedGene	Variable	0.0818982683109577	0.027005099698209	3.03269638794888	0.00297097955012037	0.653615501026481	FALSE	> 0.05	0.00827361393704406	0.184677656704472	Caudate
Micro	qSV1	Variable	-0.000404085734394926	0.000118177577930168	-3.41930966493239	0.000858369663892492	0.188841326056348	FALSE	> 0.05	0.0026977332293764	0.723902958585346	Caudate
Micro	qSV2	Variable	-0.000472354184982911	0.000267956750641486	-1.76280009311988	0.0804799858978103	1	FALSE	> 0.05	0.145127843422281	0	Caudate
Micro	qSV3	Variable	-0.00214808403468688	0.000346942821795375	-6.19146412533016	8.61606893770075e-09	1.89553516629417e-06	TRUE	<= 0.005	5.74404595846717e-08	5.72226815405694	Caudate
Micro	qSV4	Variable	-0.000271474110133268	0.000551368949000462	-0.492363798551594	0.623361792994196	1	FALSE	> 0.05	0.703279971583196	0	Caudate
Micro	qSV5	Variable	-0.00037781657388681	0.000649590102755141	-0.581623045493391	0.561911608851485	1	FALSE	> 0.05	0.665052458158315	0	Caudate
Micro	qSV6	Variable	-2.19034203358204e-05	0.000628820374834645	-0.0348325550704048	0.972271135997187	1	FALSE	> 0.05	0.976710730225484	0	Caudate
Micro	qSV7	Variable	0.000392999643140592	0.00077660063514699	0.506051148240701	0.613749148406678	1	FALSE	> 0.05	0.699664783205636	0	Caudate
Micro	qSV8	Variable	-0.00112677336308792	0.000721021506377369	-1.56274584477955	0.120745801612707	1	FALSE	> 0.05	0.203718170350243	0	Caudate
Micro	qSV9	Variable	-0.00272095509502691	0.000804296711252339	-3.38302402205551	0.000968744942439843	0.213123887336765	FALSE	> 0.05	0.00300174489206712	0.6713678709937	Caudate
Micro	qSV10	Variable	0.000960617976411274	0.000945820262725869	1.01564537604931	0.311841691976393	1	FALSE	> 0.05	0.417964461314554	0	Caudate
Micro	qSV11	Variable	0.000835137505872485	0.000862522112427747	0.968250545509863	0.334866704160928	1	FALSE	> 0.05	0.435921153345587	0	Caudate
Micro	qSV12	Variable	-0.00366654600695379	0.000923996153524337	-3.96813990293004	0.000123761870485706	0.0272276115068552	TRUE	<= 0.05	0.000461484940794157	1.56499045468977	Caudate
Micro	qSV13	Variable	0.000166555144401986	0.000943507559818452	0.176527620440089	0.86017703181975	1	FALSE	> 0.05	0.884294144861425	0	Caudate
Mural	Afr	Variable	-0.0249910045704973	0.01607996286086	-1.55417054048847	0.122777206446807	1	FALSE	> 0.05	0.203718170350243	0	Caudate
Mural	Age	Variable	6.34086147501668e-05	0.000108993716176528	0.581763949102067	0.561816990835287	1	FALSE	> 0.05	0.665052458158315	0	Caudate
Mural	concordMapRate	Variable	-0.0555472737885799	0.00671151477023884	-8.27641384846466	2.03027446021364e-13	4.46660381247e-11	TRUE	<= 0.005	3.43584908651539e-12	10.3500225677182	Caudate
Mural	mitoRate	Variable	0.603449273020919	0.0870422993691745	6.93282780204939	2.22417549253391e-10	4.8931860835746e-08	TRUE	<= 0.005	1.81229114206467e-09	7.31040826808782	Caudate
Mural	overallMapRate	Variable	-0.219350951689826	0.0203646473069378	-10.7711637910419	2.43341844950965e-19	5.35352058892122e-17	TRUE	<= 0.005	1.3383801472303e-17	16.2713605227472	Caudate
Mural	RIN	Variable	-0.00575220896537929	0.00194152995813766	-2.96271965378112	0.00367763189045335	0.809079015899736	FALSE	> 0.05	0.0101134876987467	0.0920090624501523	Caudate
Mural	rRNA_rate	Variable	173.350046189314	41.8382486127638	4.14333897658491	6.40440934430857e-05	0.0140897005574789	TRUE	<= 0.05	0.000247187729078576	1.8510982366718	Caudate
Mural	Sex	Variable	-0.00627707409316909	0.00320477423104463	-1.95866343168986	0.0524720275522139	1	FALSE	> 0.05	0.10263367697811	0	Caudate
Mural	totalAssignedGene	Variable	-0.0508326725902438	0.023848551647607	-2.13147839505568	0.0350893037286226	1	FALSE	> 0.05	0.0756828119636958	0	Caudate
Mural	qSV1	Variable	0.000246668384888807	0.000104954510200255	2.35024092264506	0.0203933321572106	1	FALSE	> 0.05	0.0480548884330127	0	Caudate
Mural	qSV2	Variable	-0.00111231667319496	0.000212289645761496	-5.23961811328579	6.97658002416277e-07	0.000153484760531581	TRUE	<= 0.005	3.48829001208139e-06	3.81393473905065	Caudate
Mural	qSV3	Variable	-0.00259843989564926	0.000251267628667098	-10.341323748838	2.61089115576764e-18	5.7439605426888e-16	TRUE	<= 0.005	1.08310740708255e-16	15.240788552079	Caudate
Mural	qSV4	Variable	-0.000525612337224528	0.000476141621352058	-1.1038991628835	0.271845569511845	1	FALSE	> 0.05	0.373787658078787	0	Caudate
Mural	qSV5	Variable	-0.000643839336937198	0.000560956885344221	-1.14775191063413	0.253354016905615	1	FALSE	> 0.05	0.355018367638442	0	Caudate
Mural	qSV6	Variable	-0.000396842331950547	0.000544023486747622	-0.72945808704514	0.467142947535359	1	FALSE	> 0.05	0.572252562403295	0	Caudate
Mural	qSV7	Variable	-0.00109952190578122	0.000666563424399097	-1.64953831178546	0.101652745798821	1	FALSE	> 0.05	0.176091370675124	0	Caudate
Mural	qSV8	Variable	0.000458539573831184	0.000630110247240124	0.727713246752583	0.468206641966332	1	FALSE	> 0.05	0.572252562403295	0	Caudate
Mural	qSV9	Variable	-0.0039994488992868	0.000631994798607351	-6.32829401143789	4.44801105351465e-09	9.78562431773222e-07	TRUE	<= 0.005	3.05800759929132e-08	6.00941146136044	Caudate
Mural	qSV10	Variable	-0.000416809812082238	0.000822721615835508	-0.506623144523741	0.61334887861042	1	FALSE	> 0.05	0.699664783205636	0	Caudate
Mural	qSV11	Variable	-0.00106238144177822	0.000744484691157164	-1.42700240098549	0.156176049626745	1	FALSE	> 0.05	0.243678942680027	0	Caudate
Mural	qSV12	Variable	-0.00300858747691345	0.000806630125883354	-3.7298228523497	0.000293985754617258	0.0646768660157968	FALSE	> 0.05	0.00101057603149683	1.18925103244253	Caudate
Mural	qSV13	Variable	-0.0019477483234599	0.000798631261109604	-2.43885810424417	0.0161978108415284	1	FALSE	> 0.05	0.0395946487237362	0	Caudate
Oligo	Afr	Variable	-0.119705535392642	0.138163697000054	-0.866403679054673	0.387997855378949	1	FALSE	> 0.05	0.496276326647493	0	Caudate
Oligo	Age	Variable	-0.000239433831990841	0.000931170000014103	-0.257132244366994	0.79751706219614	1	FALSE	> 0.05	0.835494065157861	0	Caudate
Oligo	concordMapRate	Variable	0.0201349571573057	0.0717592025106368	0.280590592604775	0.779507606723136	1	FALSE	> 0.05	0.828462190720241	0	Caudate
Oligo	mitoRate	Variable	-2.76623389669857	0.84199696259797	-3.28532526787673	0.00133566985475415	0.293847368045914	FALSE	> 0.05	0.00402530641158786	0.531878194853463	Caudate
Oligo	overallMapRate	Variable	-0.0658184206490585	0.24364771128017	-0.270137652035541	0.78751838463159	1	FALSE	> 0.05	0.832952137591105	0	Caudate
Oligo	RIN	Variable	-0.016996392308963	0.0170933665004094	-0.994326793879715	0.322064579251502	1	FALSE	> 0.05	0.426038183524434	0	Caudate
Oligo	rRNA_rate	Variable	384.741408635907	380.099665984874	1.01221190931333	0.313473345985915	1	FALSE	> 0.05	0.417964461314554	0	Caudate
Oligo	Sex	Variable	-0.0109757065013158	0.027764115524357	-0.39531986861555	0.693308706888097	1	FALSE	> 0.05	0.759691155829502	0	Caudate
Oligo	totalAssignedGene	Variable	-0.620772194378884	0.199437608660761	-3.11261350628608	0.00231843330139548	0.510055326307005	FALSE	> 0.05	0.00671125429351322	0.292382712908689	Caudate
Oligo	qSV1	Variable	0.00312953756829881	0.000870339408948095	3.59576681938511	0.000470606042996662	0.103533329459266	FALSE	> 0.05	0.00154527357401889	0.984919819577795	Caudate
Oligo	qSV2	Variable	0.0170946462008687	0.00126393824195132	13.5249062283907	6.91199709041075e-26	1.52063935989037e-23	TRUE	<= 0.005	1.52063935989037e-23	22.8179737725222	Caudate
Oligo	qSV3	Variable	-0.00271738934573207	0.00293831019945375	-0.924813638205132	0.356918877771485	1	FALSE	> 0.05	0.46189501829251	0	Caudate
Oligo	qSV4	Variable	0.00851382498029674	0.00400917357890349	2.12358602408661	0.0357582583901426	1	FALSE	> 0.05	0.0763431099010758	0	Caudate
Oligo	qSV5	Variable	-0.00586696409184401	0.00478333102208545	-1.22654360836732	0.222395408876469	1	FALSE	> 0.05	0.32188809179489	0	Caudate
Oligo	qSV6	Variable	0.00999084968878312	0.0045625316705401	2.18976007406003	0.0304759931636914	1	FALSE	> 0.05	0.0691208092372383	0	Caudate
Oligo	qSV7	Variable	0.0100150750091504	0.0056792392679069	1.76345361354029	0.080369244849544	1	FALSE	> 0.05	0.145127843422281	0	Caudate
Oligo	qSV8	Variable	-0.00373690507339586	0.00537819306709957	-0.694825385919282	0.488507908206109	1	FALSE	> 0.05	0.593766518261569	0	Caudate
Oligo	qSV9	Variable	0.0123622432574685	0.00612539925830419	2.01819387376407	0.0458010140678392	1	FALSE	> 0.05	0.0916020281356785	0	Caudate
Oligo	qSV10	Variable	-0.00275502792747585	0.00702383308893904	-0.392239948271892	0.695576714635012	1	FALSE	> 0.05	0.759691155829502	0	Caudate
Oligo	qSV11	Variable	0.0126196335199257	0.0063024388798813	2.00234127778854	0.0475026985115878	1	FALSE	> 0.05	0.0941494925454893	0	Caudate
Oligo	qSV12	Variable	-0.00602543448158491	0.00725074052756307	-0.831009530499642	0.407618666383659	1	FALSE	> 0.05	0.512434894882315	0	Caudate
Oligo	qSV13	Variable	-0.00543208549231334	0.00696448236639615	-0.779969738816961	0.436944388102009	1	FALSE	> 0.05	0.546180485127512	0	Caudate
OPC	Afr	Variable	-0.0499133323940808	0.0355242600170974	-1.40504917963268	0.1625901153928	1	FALSE	> 0.05	0.250138639065847	0	Caudate
OPC	Age	Variable	-0.000205461620782941	0.000239964106481853	-0.856218139434441	0.393583642607809	1	FALSE	> 0.05	0.497634490653552	0	Caudate
OPC	concordMapRate	Variable	-0.101667126699433	0.0160611869838224	-6.3299883627429	4.41155926520305e-09	9.70543038344671e-07	TRUE	<= 0.005	3.05800759929132e-08	6.01298520123269	Caudate
OPC	mitoRate	Variable	0.611675399571134	0.220190944808034	2.77793167246002	0.00635072843060448	1	FALSE	> 0.05	0.0166328601753927	0	Caudate
OPC	overallMapRate	Variable	-0.436013808531923	0.0488105031410162	-8.93278660275752	5.90730334732625e-15	1.29960673641177e-12	TRUE	<= 0.005	1.29960673641177e-13	11.8861880461891	Caudate
OPC	RIN	Variable	-0.0170349520079123	0.00415382236030146	-4.10103045588016	7.52178267131742e-05	0.0165479218768983	TRUE	<= 0.05	0.000285308997877557	1.78125653808545	Caudate
OPC	rRNA_rate	Variable	460.646957648254	89.2302582118464	5.16245236626579	9.78892959444502e-07	0.00021535645107779	TRUE	<= 0.005	4.78569891283979e-06	3.66684211426347	Caudate
OPC	Sex	Variable	-0.0163668763469653	0.00702219031194718	-2.33073665336578	0.0214364750540075	1	FALSE	> 0.05	0.0496423632829649	0	Caudate
OPC	totalAssignedGene	Variable	-0.320465566959456	0.0448864492023935	-7.1394724388751	7.79093889839709e-11	1.71400655764736e-08	TRUE	<= 0.005	6.85602623058944e-10	7.76598752083487	Caudate
OPC	qSV1	Variable	0.00147921555485419	0.000194424394720966	7.6081787832084	6.93016237592981e-12	1.52463572270456e-09	TRUE	<= 0.005	8.96844542767387e-11	8.81683390878761	Caudate
OPC	qSV2	Variable	0.00110958632909054	0.00050896415157094	2.1800873905672	0.0312030504290581	1	FALSE	> 0.05	0.0700476642284978	0	Caudate
OPC	qSV3	Variable	-0.00458352420600528	0.000636855772512282	-7.19711495732244	5.8025687514538e-11	1.27656512531984e-08	TRUE	<= 0.005	5.78219746867556e-10	7.8939570243023	Caudate
OPC	qSV4	Variable	0.00131771536536612	0.00104844632122578	1.25682673370014	0.211257290166429	1	FALSE	> 0.05	0.311923515681975	0	Caudate
OPC	qSV5	Variable	-0.00261365515282001	0.00122071756397882	-2.14108097560342	0.0342900024699074	1	FALSE	> 0.05	0.0746910944889072	0	Caudate
OPC	qSV6	Variable	0.0013972925817032	0.00119557406091666	1.1687210582604	0.244832527139419	1	FALSE	> 0.05	0.349760753056313	0	Caudate
OPC	qSV7	Variable	-8.9516061430524e-05	0.00148648149941501	-0.060220097906198	0.952080515593502	1	FALSE	> 0.05	0.965242919034886	0	Caudate
OPC	qSV8	Variable	0.00156890055706877	0.00138522264877986	1.13259811226065	0.259641042858118	1	FALSE	> 0.05	0.361525502713835	0	Caudate
OPC	qSV9	Variable	-0.00359730539516604	0.00157568835134292	-2.28300564137581	0.0241900007776221	1	FALSE	> 0.05	0.0554354184487174	0	Caudate
OPC	qSV10	Variable	-0.000523116313794447	0.00181560977468642	-0.288121556232972	0.773750737498633	1	FALSE	> 0.05	0.826335739076211	0	Caudate
OPC	qSV11	Variable	0.00190387963386754	0.00164649106792688	1.15632551609572	0.24984491068544	1	FALSE	> 0.05	0.353211248457269	0	Caudate
OPC	qSV12	Variable	-0.00752709954506485	0.00174895789868441	-4.30376257240202	3.44673610289875e-05	0.00758281942637726	TRUE	<= 0.01	0.000140422581969949	2.12016928597067	Caudate
OPC	qSV13	Variable	-0.00451039848824396	0.00175668557960696	-2.56756162890181	0.0114694126107661	1	FALSE	> 0.05	0.0288090228566077	0	Caudate
Tcell	Afr	Variable	-0.0184394062773165	0.0110042429821877	-1.67566331524703	0.0964079383776929	1	FALSE	> 0.05	0.168331320976924	0	Caudate
Tcell	Age	Variable	4.13084899559938e-08	7.48140425208262e-05	0.000552148882270258	0.999560365802829	1	FALSE	> 0.05	0.999560365802829	0	Caudate
Tcell	concordMapRate	Variable	-0.0333740073581848	0.00489508046497632	-6.81786695785117	3.96605654287879e-10	8.72532439433333e-08	TRUE	<= 0.005	3.00873254977011e-09	7.05921841765818	Caudate
Tcell	mitoRate	Variable	0.357832428798207	0.0625963574989747	5.7165056098363	8.0945440240966e-08	1.78079968530125e-05	TRUE	<= 0.005	4.45199921325313e-07	4.74938492975686	Caudate
Tcell	overallMapRate	Variable	-0.133658064362667	0.0153087498665739	-8.73082815563568	1.76454755771733e-14	3.88200462697814e-12	TRUE	<= 0.005	3.52909511543467e-13	11.4109439513099	Caudate
Tcell	RIN	Variable	-0.00366934658174845	0.00133730561815898	-2.74383546432708	0.00700497183221628	1	FALSE	> 0.05	0.0181305153304421	0	Caudate
Tcell	rRNA_rate	Variable	111.102082118556	28.9343700589922	3.83979612799718	0.000198106209103499	0.0435833660027697	TRUE	<= 0.05	0.000691799460361424	1.36067923163961	Caudate
Tcell	Sex	Variable	-0.00377948785053915	0.00220468784946177	-1.71429613106538	0.0890560257801218	1	FALSE	> 0.05	0.159196629747661	0	Caudate
Tcell	totalAssignedGene	Variable	-0.0276571892869282	0.0164608493620825	-1.68017996389885	0.0955238063694724	1	FALSE	> 0.05	0.168121899210271	0	Caudate
Tcell	qSV1	Variable	0.000112238429075453	7.28603244386042e-05	1.5404601879042	0.126081104096732	1	FALSE	> 0.05	0.205465502972451	0	Caudate
