"","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEbrown","MEbrown4","MEcoral1","MEcoral2","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew1","MEivory","MElavenderblush3","MElightcyan","MElightcyan1","MElightgreen","MElightpink4","MElightsteelblue1","MElightyellow","MEmagenta","MEmaroon","MEmediumorchid","MEmediumpurple3","MEmidnightblue","MEnavajowhite2","MEorange","MEorangered4","MEpaleturquoise","MEpalevioletred3","MEpink","MEplum1","MEplum2","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon4","MEsienna3","MEskyblue","MEskyblue2","MEskyblue3","MEsteelblue","MEtan","MEthistle1","MEthistle2","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow4","MEyellowgreen"
"R12962",-0.104648326544137,0.0933980223961437,0.0432860178290724,-0.0133271894655532,0.0348360152424977,0.0568989874406728,-0.0402804094069123,0.0789661935574054,-0.00815473406996518,-0.159175704275615,0.108918696813253,-0.0236548615952445,0.0041503651390187,0.0457266494563708,0.00171843118765029,-0.00827224933427996,0.0570169774325441,-0.0468081559355641,0.0728804580072206,0.0703421592311628,-0.107009015320642,-0.0558717502112884,-0.00654479212465807,0.0910669523239404,0.0487521417101978,0.131424828783803,-0.105832027627296,0.104151127602825,0.201096943088486,0.0169145966712034,-0.00525490833695758,-0.124393156053615,-0.101638277043232,-0.0270426013600896,0.121086960122914,-0.0808664216877081,0.0063319004499132,-0.0545532990338094,0.198803119160033,-0.0226850563218745,-0.111109345618279,0.129995599574383,0.0265483585678571,-0.0620079762530754,0.0737904462880997,0.0438094618038989,-0.157536564824599,0.0968642218947172,-0.0208778560031229,-0.00923651881937934,0.0538979876422197,0.129387033820551,0.172234212970331,-0.0453293660375722,0.00913042987085526,-0.090659206551881,-0.0662809048128171,-0.042722555988105,0.201529261663246,-0.134073311649445,-0.0828147607400875,0.0125687485280364,-0.0210763977577914,0.0611706336699961,0.0353387217094969,-0.0496196241864785
"R12964",-0.0202200207988886,-0.0682405941184106,-0.00752790698348008,0.0663591066429803,0.025149777572749,-0.111112347245035,0.0854281640442065,-0.165470215513324,0.0246205653729755,0.0177279687231803,0.115642237877226,0.128188121985099,-0.107332533956759,-0.148584602273762,-0.155920704040974,-0.0535339215928751,-0.0316217513585412,0.0915699454535963,0.020316893770731,0.061283242456544,0.00526423701794031,-0.0101160909344572,0.102147362674783,-0.156490228149546,-0.150885293462426,-0.138088526118496,-0.0282321466243271,-0.00175216449897503,-0.135442858541737,-0.0731710628885308,-0.0342281786379602,-0.0382705337952424,-0.0383018243610457,-0.048773529004402,0.0113670187508803,-0.0426317933527301,0.061493509890258,0.125532179854814,-0.219693254140729,0.0250770477019702,0.0399921268588849,-0.196140504313022,-0.0953199244225954,0.0911242870647935,-0.0334647340170466,-0.0374512045826625,0.131492637208097,-0.127225996785538,0.0259118758061843,-0.0227978395362171,0.0772975067569389,-0.175440332684312,-0.00513209409962383,-0.111371773337129,0.0702359629584479,0.0694054014610195,-0.0208132894887202,-0.0110571244613139,-0.139306516063816,0.00666967425847114,-0.0127892958904789,0.0158943972646431,0.0611312339569937,-0.159905048907665,0.189423248304803,-0.0763765885475158
"R12973",0.0523421935598385,0.121655290067098,0.083172020085068,-0.0649188684936221,0.00526067703442393,0.0927593708612733,-0.0547609064098424,0.0954024564323156,-0.115912337663938,0.0403217883417929,0.00104286336209906,-0.107249192424136,0.00332165193979656,0.144275232387022,0.0805754274222204,0.158520309679823,-0.0041574257691228,0.0793913352909262,-0.0792814162892051,0.0733508738941421,0.0491328266627531,0.0083973468352567,-0.148180719903402,0.138286949180431,0.0678766815953909,-0.0206382851552124,0.0420853826795193,0.180721509960771,0.0730619873759292,0.0821890223574796,-0.0212113662805774,0.272262782285747,0.1092084874509,0.0940772575029029,0.0268893106212674,0.0695479640487604,0.0456024992550938,0.0634925677493702,-0.00894447646117323,-0.0577731605280199,0.0527528939605049,-0.0480928377521735,0.181249872086283,-0.0634852842915433,0.0846079573569775,0.0191767319122926,-0.0140307161245839,0.151156774036248,-0.0257565641047802,-0.0539053223498693,-0.093873775587404,-0.0616376785010275,-0.00207285355210611,0.0816055661522021,-0.064287820113964,0.0116302072152085,0.089496849212132,0.0197923958830442,0.015447225225407,0.0112407776696036,0.151073256360015,-0.0284931164049983,0.101037026281368,0.0610723639941606,0.0701048181723039,0.0229325364401312
"R12975",0.0134621852192305,0.126594678815252,-0.0233281073664968,-0.0190980484709797,0.0723797740882023,0.121490302909244,0.0054125064334813,0.0824432536737377,-0.0332085288233156,-0.0555262995807734,0.0209681128371214,0.0731026871764063,0.0271500514239928,0.0714779358746143,0.0174507220378396,0.00344013644894906,-0.107071986280244,0.00577817570439004,-0.0116120852293252,0.00826079727833237,0.0481575471882293,0.0163629128425553,-0.0298766886736426,0.0769980988136604,-0.000263403863127188,0.0703046037418315,-0.115866262163896,0.00519539375094733,0.115760029224638,-0.0432200312134328,0.0259040755056733,-0.0544487230584522,0.0226873475171399,-0.127248405736246,-0.00981093220305266,0.195746322611108,-0.0648282756106283,0.111648259521156,0.0405349261861857,-0.0353568856154417,-0.0352023040304386,0.02988266794571,0.172251578491184,0.00612721293792792,-0.00377589928445898,-0.0326916501930736,-0.00332097070854134,0.101157832497636,0.0312515648491152,-0.100807415741816,-0.0348654768249039,0.140543011910925,0.0740278714756094,-0.0916105379241454,-0.0102825985855211,-0.0752392237716228,-0.102224625772173,0.0910260471230411,0.0671314668903624,-0.00889835219624427,0.0427116604536991,-0.0412163994463535,0.107398788661728,0.0479868171945213,0.191986528490327,-0.0103460622601219
"R12977",0.0112800946782986,0.082363651093705,-0.0513493537949427,-0.0662100033519134,0.0839012257791991,0.0683026919640371,0.0037152661942366,0.0987190676470406,-0.0879142588242049,-0.034467085813749,0.00885059183131958,-0.0374946038728665,-0.104553554912869,0.0916933525746945,0.0545959811594335,0.0860566708204308,0.0376264771238934,0.0396523129109813,0.00443336604137029,-0.0206081874454689,0.0710909354460391,0.00850288637061673,-0.0817497250954425,0.107597523073887,0.0917703629919662,0.0813901956459248,-0.0746637792095025,0.139568420639543,0.00519644722385319,-0.00551302006133476,-0.00382036571677099,0.33416821661129,0.130906650302847,-0.157391060959556,0.06738903812971,0.0945624304483196,-0.00855533307902806,0.0469420492456067,0.0594529743917064,0.0114879798374336,-0.048446741625973,0.0155304735768237,0.0251475224894205,-0.0316844096783936,0.0382466645547751,0.0625236958615311,0.0490283715708201,0.0890513072848177,-0.0828925265421245,0.0178975078652957,-0.0365428696117872,-0.0129408979265779,-0.0658474988119223,-0.00841420814682326,-0.00254399366585959,-0.113240705437053,-0.0262973176767799,0.0451633187482401,-0.0451476993119203,-0.108810466265484,0.0391572776150301,0.0523620506640408,0.168710012961784,0.0430168540896922,-0.0785010597277843,0.0115821308253693
"R12979",0.0391362000935928,0.0707293559051695,-0.0380518054547576,-0.032643786818966,-0.0305157350585872,-0.0313924405548889,0.0176599138662817,0.00712070251041989,-0.040090181123828,-0.0280270663860986,-0.060724655107134,-0.0208422950055622,0.0640043764089118,0.0408008419567472,-0.0720716530114997,0.0336642609067511,0.0957661437445591,-0.00397404023170759,-0.0206226999479124,-0.0396780076671336,0.0203231142096793,0.0206749832945255,-0.0577255486012456,0.0377087024879237,-0.00346381665335993,0.0434780615840266,-0.0225914535688417,-0.143344748750268,-0.0810888614492088,-0.0376540525081244,0.0335891959024922,-0.0197876171997178,0.0759305310696966,-0.00715567374890998,-0.0209451811636934,-0.0595500123600698,0.0164134875882412,-0.0415641892679658,0.0695495286911864,-0.0750789860502175,-0.05013334178149,0.071651749547329,0.0700121988572895,-0.0185791008304404,-0.0419967659898248,-0.161094433362272,-0.0848791798283823,0.00712709994406521,-0.0411095408387613,0.0169221290033997,-0.103470576445497,-0.0716313979959182,-0.233829804359269,-0.0520370756635967,0.0489093856921089,-0.0455804881006919,0.00194726855613423,-0.0203110420892541,-0.0451906050363784,-0.0248603645035554,0.0475830916874558,-0.0222962388488307,-0.0340728927191291,0.0188785137713691,-0.0208742111104622,-0.0302692851448534
"R12997",0.0554099223625849,-0.172120028067412,0.130885032356758,0.0761534264585206,0.132418780387503,0.000303261046945697,0.107160531702992,-0.0538506655921253,0.158375108613221,0.0282998384496662,0.0239221789737804,0.0186934328890542,0.137973950743804,-0.108936626237606,-0.049457160727465,-0.0890792488427403,0.0837454297915354,0.176200555203457,0.177125460305608,0.0418415298396199,0.0518519928124133,0.00878608633773058,0.0789983767483587,-0.0652713230671478,-0.136758487573292,0.021186763878094,0.0535661233559375,-0.126315696040547,0.0367855568335481,-0.0332479342498234,0.00431345755511382,-0.00604884771486089,-0.0108716744235183,0.118796919896406,-0.0686059914111302,-0.0498849433534979,0.0887520851596723,0.0345113639949832,-0.00109070688821349,0.117545795081419,0.188415234562035,0.019014065429197,-0.0438191079327311,0.02414771779215,0.0091695796244195,-0.0528031772608031,-0.0096729693734482,-0.0686831493809306,0.0226501979901646,0.0129315320176157,0.110055988023583,0.0315641357037705,-0.108047250336231,0.0489441640270306,-0.000750557118038498,0.127651574527283,0.0888164665540583,-0.163681746880623,-0.029528168145023,-0.0142077721313122,0.0260447921188666,-0.0600750380723378,0.0710418135780595,-0.0254173126862277,-0.0490768969692403,-0.112115508317864
"R12998",0.102327514633274,-0.00412396279433805,-0.119729257612799,0.12038885879797,-0.0318324529248884,-0.0807499117020986,0.168354546291012,-0.121036953628931,0.0122165599510635,0.191702713117128,0.07021371533585,0.135446524868651,-0.161864824548536,-0.302104985800034,-0.141068797766975,-0.0830712826858158,-0.137105304729491,-0.188116083714548,0.0728650984322267,-0.091202297744022,-0.0161430098944575,0.0359302099763336,0.15933666036975,-0.127566020943364,-0.0957381632967179,-0.206368203541119,-0.0232034864973074,-0.146632565794423,-0.167904135210065,0.11284103637023,0.0656495355253656,-0.189521550620334,-0.165346947899221,-0.171962832554638,0.175203444385731,-0.133991824347388,-0.00968545722782305,0.0706106668922413,-0.149665264848674,0.0257351249062716,0.0414810241489967,-0.0151771820877314,-0.00409347783804322,0.109557897293524,-0.0175195274069752,-0.0730201267858823,0.186515485721202,-0.180595629836677,0.141826929992317,0.0220611484253635,0.144204852281479,-0.117710712232471,-0.0894509648885109,-0.0869031615008793,-0.241817202739242,0.0350694823560961,-0.175552532582744,-0.159522353797111,-0.094126173198419,-0.206378006545416,-0.12463141935304,0.0695230917639181,-0.12152643972437,-0.0304186199415553,0.10030695313161,-0.152879872038803
"R13000",-0.0874133120196255,0.126283633083481,-0.0107372628881653,-0.00863564073997653,0.0289798991539553,0.115895196542035,-0.0379083394793846,-0.0319959515136849,0.128854228834494,-0.0837392386917578,-0.0157083801074228,-0.0844529438600913,-0.0249628516761349,0.123264414822494,-0.00545550541904984,-0.127277823066054,0.0551755909860734,0.00539749890722549,0.00647574432887927,-0.311052950619237,-0.129838282631763,-0.00240895426508496,0.00887170004624472,-0.0277183259962327,-0.00857688573192824,-0.0788412459403553,-0.0139049727715547,0.192670786480739,0.126284325182032,-0.00134939030859415,-0.0209992630087455,-0.00274927766253415,-0.0878992472374598,-0.0501899719421617,0.143211260093105,0.0693903133527895,0.0544933221027638,-0.00119150284709557,0.160935119084343,0.00967927626067886,0.00973315817039542,-0.0945703495024784,-0.0330858096142073,-0.0448198292167433,0.152029751973226,0.243561992530413,-0.0159783354149051,0.0930438277957509,0.0253546923736274,-0.0104902977538917,-0.0152631481304752,0.161667525879501,0.151876646709814,0.0641958529645922,-0.155509152412144,-0.0284040293832538,0.0459184909958623,-0.144766948398149,0.105716444358759,-0.14569548737016,-0.0846673880799109,0.00910610539644552,-0.0863169658332992,-0.0751828073232058,0.00429967671778933,0.003580944695271
"R13001",0.0768506105457417,-0.189460126247278,-0.0954917250411364,0.0192001853038859,-0.0166863080085518,-0.0285403361888304,-0.00547562249571215,0.0575210283305025,-0.155192367016977,-0.0684637692918185,0.0409772051801521,0.0302530699278764,0.0199538599551125,-0.0344147734235107,-0.0473005792937355,0.0433613390428378,-0.0633011804821157,0.0365250901416433,-0.0177209222285594,-0.23750133749123,-0.0990811876251327,-0.06693483751326,-0.0249164486617231,0.112397042715033,0.0489793972932,0.0305518548293256,-0.0216719029237422,0.000494456815861399,-0.0375920598948204,-0.0454680763222215,-0.0564682884251208,0.207505906442956,-0.022633890280382,-0.101978402783106,-0.0497528359025722,0.0551069902796173,0.0651626588849084,-0.00108500578751562,-0.00263803062089533,0.0918235242154453,-0.0517201455961562,0.0569981235888798,-0.0124471680762346,0.020008977993879,0.129110310598106,-0.130772648848016,-0.00814915350716422,0.0183768923223658,-0.00285925686400713,-0.0641004441643904,0.0277318720231578,-0.021240599018552,0.0597340367011955,0.0603446068059138,-0.136719920637119,0.043506911190784,0.0442869746857235,-0.0110185281394278,-0.00506594435229899,-0.0303213961962653,-0.00510616318779017,0.0229124333307437,-0.0148094329560847,0.0595734466005329,0.1562202678491,-0.0916536848402317
"R13003",0.100526581608991,-0.0612456703173174,0.0371595753910642,0.0814647632967802,0.0736168584819798,-0.0132378126311351,0.0768429660254215,0.00685787674260433,0.102506677111961,0.098227944738588,0.136400970187672,0.070286104286194,-0.125282953648817,-0.134484674609497,-0.1635492765443,-0.192056594004617,-0.006973072834509,0.0514491419184812,-0.0607161285334901,-0.116064382594558,0.0577073203861885,-0.0712456904476799,0.117673015470676,-0.0534798231113084,-0.192339141993122,-0.173960533134352,0.0505190870645814,-0.00479336376304306,-0.0633329922298991,0.125473734699215,-0.139334427994726,-0.0327804137967852,-0.02973757445134,-0.014330662125958,0.0344244260805205,-0.0791711072500459,-0.0280894488622166,0.180849165693495,-0.246073528793455,0.137206418630222,0.1598074231101,-0.125892674870252,-0.197837475975754,0.0387689355767328,0.0549023192228389,-0.152808250194125,0.0713771460215177,-0.0749195467958933,0.107829379445804,-0.0413588852430473,0.0967472488771829,-0.121975122060181,-0.0143226554402312,0.0756366999922499,0.0307733300199514,0.090798688402778,0.0138580151137248,0.133131998604233,0.0194534826850706,-0.0886128991863149,-0.084847442776368,-0.0164305666066909,-0.108276465073729,-0.169242141186311,0.0337112777589576,0.116052122187037
