"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"R12225",0.0942151542579457,0.0810670800176288,0.0212891743956412,0.190457703041071,-0.04791560884428,-0.0679273190197471,-0.106311390783449,-0.121417198559891,-0.0353308435144639,-0.154739060873896,0.0323604872210252,-0.0646115407161405,-0.0117433483724339,-0.1545438020815,0.124787207779657,-0.149466793262352,-0.0658341813423995,0.216136496396379,0.0417689231552804,-0.102403289411109,-0.0239164492539659,0.0688312832296438,0.0683163765717479,0.0165098684765945,-0.0544849439169147,0.173978921756449,-0.151714263048771,0.0181673204046211,-0.0664845239562464,0.157747187148179,0.021114792690789,-0.021597006791813,0.186644580177975,0.0366807459658926,0.0729182083036843
"R12236",-0.184885254405568,-0.0347554096341432,0.119204456343001,-0.157267763859735,0.0325084865181584,-0.109509420006919,-0.0739838569614349,-0.0803998952844498,-0.155640614785672,0.101735642327891,0.219188767862285,0.0108142230133504,0.121446147145415,0.146026201281773,-0.0159384267747947,-0.107303669236732,0.136783037472561,-0.0347101193476428,0.0015061605411252,-0.191993207449124,0.0175887257312266,-0.0543083763385219,-0.100756581171496,-0.140221515977149,0.0669010166072283,0.0645192208191837,0.0693767519001539,0.0600884029032411,-0.0553404323102284,-0.0456847130716958,0.00331433525643939,-0.0929964302274911,0.00494653218071775,-0.17049160994649,0.0256908008909537
"R12572",-0.0555657734635905,0.0635441940508107,0.0690093600463249,0.111076588845884,0.0086194113135829,-0.0828258975865769,0.0418014831399839,0.0807488854104099,0.0285884498295914,0.0297388906481097,0.0937702459368041,-0.0420278691177523,0.0432335385258217,-0.0532964565221333,-0.134635726604718,-0.0125759319732813,0.0724330964766385,0.130124764545274,0.0327669878669926,-0.105281867099703,-0.00835129716972905,-0.065673636924112,-0.0985313059865651,-0.134848819861419,0.0304242784979917,0.131131701224528,0.0494574702688471,0.0781960779990672,-0.124173512527191,0.0169352158592612,-0.163076457134134,-0.0603397681343366,0.0734173315801004,-0.171125177008593,0.00539826936724722
"R12576",0.0709155812439898,-0.141643888124488,-0.0958872865092452,0.153893981434392,0.0984684224188921,0.0332007546587696,0.141919816411185,-0.00503794898590425,0.193825409817125,0.0891492888148623,-0.0883161450462901,0.0947729228474349,-0.0433539448509947,0.0415979972837012,-0.2658257040171,0.239289291769408,-0.0161601192315714,-0.164547150625851,0.0369699525029151,0.152047006755097,0.104410168749401,-0.0251590537032486,-0.117769537885787,-0.0840290905738825,0.0711026002286885,-0.0367436090292175,0.105765569479589,-0.0116727347260574,0.22047649980299,0.169441236023664,0.0475625820128739,0.126787678711426,-0.145612067805569,0.124858383056986,0.013607557525799
"R12579",0.217248362881676,0.166287306845261,-0.207630852861235,0.0862284899102232,0.000884155531512649,0.0380137533868744,-0.00898265945156039,-0.16036908330645,0.0765197121977984,-0.20494784755242,-0.103157202159676,-0.0529535244933628,-0.0312186013199895,-0.1384957792068,-0.0874869147258476,-0.0601154384713008,-0.258962824152987,0.00128384795976806,-0.20046229936315,0.305945724964664,0.155216726906463,0.328117991145507,0.119216957003852,0.296678598106046,0.0923408960997259,-0.190097707530893,-0.282465839506142,0.150724575988768,-0.0487956333026864,0.213201175728839,-0.0792144867322525,0.240542061268206,-0.18155182514282,0.182821790727549,-0.146052763969745
"R12628",0.023086765791754,-0.0765709429584844,-0.261116704088608,-0.0125082039843414,0.0557209017303187,-0.000943544207065798,-0.0646679327417148,0.245640920316165,0.176846271672696,-0.123689491151859,-0.110852817435559,0.193798017549252,-0.257025161761717,0.00669984080296878,-0.00903705632792647,0.0615952503560233,0.0160174534563611,-0.0691233348803854,-0.156989925706149,0.237581283188333,0.018015461263302,0.0225806646462389,-0.1169821121764,0.0933088667364498,0.240932866695042,-0.0828624254340261,0.0264601330625407,0.0425725439685707,0.161259869313645,0.211961989260326,0.131397231818799,0.284226908679013,-0.216714076511762,0.269295738413264,0.00160897716346665
"R12629",0.149668252483797,0.0825626906583983,0.226072730991015,-0.0721874073092541,0.123888537888266,0.18356281546702,0.0558162356237321,-0.265701863795317,-0.124388974372055,-0.182984307585872,-0.263676205940137,-0.208752311885497,0.211903491963746,-0.0814621322627584,-0.214090626781212,-0.00265231674465357,-0.142430108075287,0.0241931598924563,0.117452615130105,0.0498757003497844,-0.205946560009846,0.0351456571886278,0.310453926348363,0.20945543157396,-0.215012003597646,-0.0487570166520691,-0.157276624183024,-0.185019957839487,-0.0590946620643117,-0.13594086865258,-0.351371947147292,-0.255926472219991,0.0785567574184676,-0.130541361788813,-0.0343684226839869
"R12640",-0.024568308785346,0.012025703699203,-0.104263969611595,-0.123433885432703,0.0455834751969045,-0.0033932456346456,-0.0708189591747253,-0.0597633377451897,-0.0581706648756197,-0.109766300342328,0.0836777139451781,0.0320239129625789,0.02078214627717,0.104692994767755,-0.0253404281867597,-0.0277821533158778,0.0348556777162226,-0.0649383898712813,-0.157292505817279,0.0736353665678389,0.122644742357412,0.126687889837479,-0.0160455856379942,0.0907222501862998,0.145732704769735,-0.085030914451603,-0.0411104599086367,0.10951794289162,-0.0375321730583903,0.0255926683678999,0.0769454568818552,0.101189256709034,-0.167439876478097,0.0907845703772656,-0.0586742571804931
"R12641",0.12413371832629,-0.0677041440413113,-0.112103832398926,-0.0817468573988631,0.0994358420827987,0.146970884648475,-0.0209434768530175,0.0390071772357965,-0.00137310590808254,0.0582547379765919,-0.0901686761149644,0.0488392793946268,-0.0368576168300066,0.0788439890357519,0.0336989689841597,0.0873110830091619,0.0133993871184276,0.0472645023930236,0.0204027738154348,0.166705443250657,0.0899822631669415,0.0513889622497713,0.100575726298139,0.175887339159407,-0.0348275998792168,-0.0412483654947277,-0.0285318224386261,-0.103654323801664,0.0890996148643775,-0.0968469562469496,-0.106450485125388,0.0621028419886763,-0.0890068160787168,-0.153887127567581,0.061696008152904
"R12644",-0.00186474109532747,0.0723340186584256,-0.136715010307876,-0.11578198350202,-0.114724107850145,-0.168462643562714,-0.230031024175594,-0.220910702968112,-0.217730992402939,-0.159536948987594,0.110755189952904,-0.0921774697325428,0.0905846875131828,-0.120822518489038,-0.0664906334122448,-0.2290188425481,-0.136053039882934,0.269351056111592,-0.210533913812949,-0.0156606490041699,0.288954166559162,0.203320224821644,-0.00777446920058439,0.0700304524435195,-0.0077954366839886,-0.160369950478742,-0.264011908249001,0.118090840851505,-0.128796238134446,-0.0318007201509316,-0.162306698062381,0.10608190393654,-0.0260182256118804,-0.133659838815728,-0.0371281899629513
"R12652",-0.139792545621518,-0.168550850217712,-0.174144839056116,0.0194797964520818,0.165036113058512,-0.074021157502649,0.0674558027899865,0.379614230760357,0.251574299434873,0.307831524427543,0.23742891764495,0.344501556936604,-0.319909484811282,0.170591864632832,0.260552054703689,0.0982021788742502,0.302130768843225,-0.0759203164442095,-0.0470137854877687,0.024009784561481,0.00732877308197331,-0.181345862269152,-0.241085306807813,-0.12682955826893,0.322498640481997,0.09920235353071,0.308572646665933,0.0930256667744127,0.185414416903543,0.0889170884333722,0.214652067978435,0.224818646742014,-0.0355443628784194,0.0203450198682752,0.157508314570446
"R12653",0.0383382605485926,-0.403201697769846,0.133594285679238,0.0780028040025532,-0.124018361556802,0.101750851127252,-0.0892489661313321,-0.0724110229332723,-0.143900394475049,0.183117300945826,-0.0606495818123948,0.314256283441993,0.0750178937578763,-0.611739366213959,0.135052955561229,0.00698995182208388,0.320369143450317,0.483840678777776,0.114077573140777,-0.071631938373869,0.0856933376328003,-0.214315006158886,0.0598906035550296,-0.043942061086607,0.130428226661881,0.110410338015537,0.141855796328066,-0.384113834861918,0.114948992679676,0.169153174834681,0.256090314078918,-0.00348764216129585,0.627288603825709,0.0978771535363433,0.480040484121549
"R12663",-0.142662709753115,-0.0588299445259331,0.018635443221321,-0.0797615043054689,-0.107537930959521,-0.166130082414888,-0.0849624888971212,-0.00651839536942038,-0.118052115083529,0.0482089771711196,0.126514867140489,0.031615734487845,-0.0283768007382352,0.0821639174099494,0.175670721968065,-0.172110429165599,0.0641302584060705,0.0327481981818216,-0.0598632723511722,-0.177564264144264,0.0339730477418144,-0.0480383604289029,-0.0877333224255962,-0.136949536195829,0.00182517625493309,0.00132701013555131,0.00693913403092097,0.019151854620861,0.00096732127720415,-0.0936154338732252,0.0764784943826131,-0.0359804392091528,-0.00857852789814251,-0.0480364977238654,0.0273846684763735
"R12673",0.0695657665354355,0.158624123638082,0.0903962404915744,0.0544165758262488,-0.0565497728096098,0.0118219900209942,0.0655220052345877,-0.0455017457144092,-0.0503636722071618,-0.0417374941093355,-0.0160688007974797,-0.16541892202497,0.158844857592069,-0.0607625117056072,-0.0611046846808857,0.00401665642691269,-0.104374196939843,-0.105519709789898,0.0307842306026866,-0.0202012513689483,0.0408929317411368,0.0864156439847328,0.10676160448861,0.069996629899353,-0.0739859909675366,0.0204734598986742,-0.0100896313302192,0.0408185390018648,-0.173420007080392,-0.00067383000367226,0.124396518467143,-0.117280181091442,-0.0144792454777373,-0.0641869692378029,-0.131944653560105
"R12685",0.184726701380121,0.0751822837030551,0.238619168737353,0.0343240434521642,0.274141123932909,0.31512712494207,0.390335067302122,-0.0898350193491903,0.168403746282637,-0.374448182812069,-0.188224786658463,-0.170492598763186,0.137165865744069,0.0661165359495916,0.139991891160272,0.22921704443695,-0.0845901891748652,-0.0867757534497542,0.215640652586996,0.180855711603136,-0.256603221580731,-0.00914568020884698,0.26267168391227,0.191965935870865,-0.115215651484631,0.075099545307884,0.0237033204577366,-0.129003602633575,0.0238679981948238,-0.0295810624156905,-0.263029637587893,-0.199437174499955,0.0495646680982233,-0.139021803339885,-0.0883457768253703
"R12687",-0.200602022665202,-0.16263564713303,-0.147001706278844,-0.293334585057117,0.164888050170106,-0.202079610053394,-0.352133829886052,-0.0344278138385273,-0.181014397641617,0.159930208170926,0.124302174425519,0.230794191558688,-0.101636684248641,0.135779815781675,-0.405701915107928,-0.250392165020479,0.145073629428796,0.127040500691077,-0.178946270184492,0.0364236274500932,0.149002087148926,-0.0480750332622039,-0.224456478159633,-0.074370563240872,0.25159875331858,-0.0967493492000925,-0.00432214783577142,0.115487833390165,0.0461677442810566,0.187513471172766,0.116633321780949,0.20383747867318,-0.0228747020955121,0.174789154532786,0.111229172136882
"R12740",0.145995423808937,-0.0107023008621246,-0.00150335768033253,0.0936389018500709,0.0856847053095352,0.110942464913034,0.0292868325331499,-0.0665549214251715,0.0385785355736083,-0.134296601161455,-0.0540420441689964,-0.0700167377560171,0.0583045069758047,-0.0666699836594603,0.0721497699516055,0.0906792711095616,-0.11250848742751,0.0295501737333059,0.0958401490440398,0.0888927309672969,0.0773585498645889,0.0850747852691291,0.152803259917396,0.108277232686213,-0.231450096803975,-0.106154978795969,-0.0575494402222807,-0.159103272313531,0.126480406803037,-0.242776711589666,-0.359486990565416,-0.0480245355592886,-0.0320778359027461,-0.37508570280617,0.0410272902565793
"R12741",0.067854132986472,-0.149447746284128,0.0747784767415009,0.14591251430828,-0.11821419413735,0.100494281318174,-0.0523778224600207,-0.13029716442454,-0.0341616075153353,0.114603109241672,0.110502599569637,0.13006313861439,-0.00565395936537816,-0.160204044980423,0.320581747680207,0.110384706999987,0.133978151773255,0.186111047073603,0.18957773288325,-0.0946401189147159,-0.0330664283338717,-0.138188358428318,0.0488289724358283,-0.0651456312549129,-0.0237474943610723,0.082241232262489,0.0752809968622953,-0.142622044852939,0.158295919933388,0.0615181654230893,-0.243030927534681,-0.0323569544236214,0.176146309884118,-0.106375923508166,0.240914661074959
"R12744",-0.00941821423680004,-0.038964650342898,-0.19852884790388,-0.113807983978222,-0.281850942361479,-0.140697382202037,-0.198539572929832,-0.198893403769567,-0.11169689989135,-0.00932954524957535,-0.183278830600099,-0.081525468771663,-0.0606237032833724,0.0140732918778138,-0.376008025281336,-0.0285518604978576,-0.291548974382404,-0.0366233186697856,-0.125865781354136,0.00711918588203089,0.159033696985785,0.0574048312958161,-0.0849576487310513,-0.0594550613550614,-0.202874593800364,-0.396476837212528,-0.229395727769164,-0.0221823859985099,0.114564686041277,-0.219982472278383,0.0843206949847287,0.120131476108705,-0.0948362313186343,-0.15480675057569,-0.103618034042929
"R12746",-0.285833740512504,-0.0838339847235889,-0.0848603988828851,-0.0703483554708028,-0.282131960030818,-0.409993674047141,-0.241740028588789,0.0108956143608187,-0.0661343761940526,0.0684395899381781,0.355296552533405,0.164855359881785,-0.103550866730028,-0.0247025656269164,-0.0190780681643811,-0.241935952498764,0.195505391363556,0.0482283051187225,-0.16057026882849,-0.253470097128965,0.0250753364646553,-0.0948029759074227,-0.283182587624017,-0.290437552617731,0.32290693486931,0.108781679824991,0.0118158075436607,0.207640762310913,-0.113567561366478,0.211775595907075,0.040267022703413,0.13700959265005,-0.0448622867054188,0.237233683463464,0.0462736272830358
"R12748",-0.0946387405741514,0.162928040393724,0.312743708803668,0.0672622125510901,-0.125774056841933,-0.0695138746996971,0.233035000983861,0.0636030916490606,-0.0343143771645882,0.0619275229594179,-0.0118631845182716,-0.183811338368762,0.145763286146295,-0.0416071833703073,0.277034991403648,-0.029392190889461,0.0616711336879939,-0.100301515916263,0.10343462948406,-0.258510148493723,-0.30578870544684,-0.119611676767941,0.0622290466382124,-0.0819674295081983,-0.00982987794983163,0.185548910482614,0.104136224198316,0.0276295225959242,-0.259688616067676,-0.0398690522397997,-0.00459800350465454,-0.243639583231712,4.2716132598627e-05,0.205214620149113,-0.138483260547091
"R12755",-0.098836185670117,-0.0241390714043512,-0.102959559062681,0.0349027090288499,-0.423122659035579,-0.260742785622104,-0.0471781517249945,0.114908623722081,0.036642459533142,-0.00649857607400542,0.0727840365356514,0.0117144226271033,-0.0705565093778424,-0.0168852792913102,-0.14649705080467,-0.0304724773314497,-0.08779708039677,-0.0260807479749938,-0.0302567795318342,-0.177604395619556,0.0162299731109448,-0.0182372616836932,-0.17922498534678,-0.267603932887657,-0.0505713089996197,-0.026554513222079,0.0291169327673783,0.054938438069472,0.0564037641069891,-0.0417424115502914,-0.155512341213077,0.0650197598051776,-0.0172589261520959,-0.236229532044304,-0.028811176647606
"R12774",0.00779106087239883,0.0675940874908415,-0.058785131156123,0.0509979577304406,-0.0252734814280849,-0.0276115827296044,0.0305734442647325,0.0424235377929321,0.0797035486779323,-0.0998445894053457,0.0270306135016244,0.0174871852045692,-0.0160928148823669,0.118558279546041,0.157875153613915,0.0332770935179477,0.0191603519728819,0.00911591790714654,-0.020604907629753,0.00555064511431346,0.0242934757039909,0.00532829268957308,-0.0549771496376684,-0.0266435789124206,0.0293394914128842,-0.00609414487022783,0.0174832760146231,0.0780839365993596,-0.038376776612512,0.0937686679619599,0.102432927786862,0.0548226719009664,-0.0458369285806888,0.0931825761739835,-0.0252205279608435
"R12782",0.188077778909009,0.387647904703662,0.184604012869562,-0.00327559744426457,-0.0777164001361488,0.156895650352264,0.00452517433663937,-0.248259619372406,-0.237232729280446,-0.0935019937156353,0.161634571901701,-0.314230493317838,0.403212487722337,-0.138396933852331,0.0817244332693519,-0.197660376407817,-0.192246670883499,-0.0161888741741046,-0.0843264976931831,-0.00191637301939273,0.158040397065432,0.356921378363528,0.366283110802416,0.339309879943691,-0.164851927915177,-0.083010297941066,-0.243633538533048,0.136279622917114,-0.321605924323328,-0.231266733019982,-0.00637536637405677,-0.180475643078919,0.0448826850990094,-0.0194011161277306,-0.184890455071605
"R12783",0.0953258531584499,0.0820705631699299,-0.0529547221376366,0.140104834758024,-0.20668220757386,0.111722850759036,0.235730766284667,0.0752908648650885,0.111718043143319,0.0168888858004359,-0.199647361195683,-0.120334421811166,0.0914941498026085,0.0295989639501668,-0.143008702218231,0.231588496323663,-0.153814526005811,-0.12599892705412,0.048932171875718,0.0949980962364004,0.161884679926047,0.0974414042396999,0.0193490816922268,0.00288570801241498,-0.113697172370055,-0.03868391369745,-0.0437286575141912,-0.0189329789100246,0.0175185232272198,-0.141104860813081,-0.150037176495569,0.0142810768649002,-0.080251771811224,-0.223119395037559,-0.122870600152831
"R12787",-0.043096440111344,0.0972135452115962,0.0376410494174893,-0.00710199685342216,-0.153367131488949,-0.122543508006746,0.00438192126025685,-0.0546760381577217,-0.101171724053727,-0.102669982894693,0.140172063237052,-0.100767685357768,0.071209613512093,-0.127002576761027,-0.0300040923390782,-0.156429134535869,0.0192912574472253,-0.100362576310255,-0.0671010163501905,-0.157114768095231,-0.024357572972882,0.0259478077007338,0.0240162791068623,-0.04603276634916,-0.0189169479872687,-0.00454232188980627,-0.0253613450642681,0.0499501498700959,-0.0688649787145867,-0.137581361838624,-0.17049724800331,-0.0809984414535417,-0.0201423843623109,-0.108037799260572,-0.103864818663392
"R12789",0.0710811867415912,0.122450539357163,-0.0917575272720665,0.0318572295883678,-0.235893205958125,-0.0344962542004488,0.0797476192246008,-0.0493711333405887,-0.00156835694341821,-0.207363085316703,0.0327151816619784,-0.130265705163208,0.07583409144697,-0.103141060535659,-0.112978477513378,0.00196685149837839,-0.179245688947097,-0.0143721496492608,-0.0958484644228402,0.0455746362823807,0.113150395940531,0.16949627251708,0.0474951562264829,0.0550709230477118,-0.0928781671212765,-0.148714116802557,-0.158020468641818,0.0653566986066275,-0.141415513138806,-0.0981294734082205,-0.171433479165881,0.0364150584783535,-0.034106787734904,-0.183426125571202,-0.132837804797158
"R12790",0.139701078991472,0.209308310526486,0.135977878888623,0.0774531838880186,0.0968419825524533,0.108452766504024,0.146246306978513,-0.128282493188425,-0.0287710767215902,-0.182164448619073,-0.129327263835927,-0.279693240413812,0.199296540659343,-0.0760790643544239,-0.111673904303908,0.0450922010148248,-0.164077533962415,-0.119833277312806,0.00671091317164454,0.0868914676428535,0.0533860481619916,0.178186947188097,0.224972340446658,0.203782225456116,-0.171201040263675,-0.0733503323604308,-0.158756331776892,-0.0210380466146728,-0.231605972647041,-0.199743350548004,-0.0539634393241584,-0.15554947958652,-0.0579043315850118,0.0588607062522416,-0.209948763172051
"R12800",0.125733615815377,-0.1060945458628,0.00969349356366452,0.261297831545836,0.0939152066496451,0.0902842206603179,0.179269890472871,0.311565549181289,0.294423138271955,0.0346711979530298,-0.151370338333554,0.164369625292094,-0.100590315307806,0.0460489809591412,0.0686980700729439,0.224580474541135,0.166516749033327,0.160254627487592,0.206672400718156,0.10143026536641,-0.0526374493152382,-0.0589753719098329,-0.0134914741647941,-0.0188365180856303,0.0822962764130782,0.283902267813457,0.235978286281238,-0.127226456370884,0.168126445892283,0.262497841946767,-0.022304991110286,0.0170857844206939,0.0988822982714314,-0.00725207104667865,0.188700480113067
"R12804",-0.171259489720151,-0.0143097435423791,-0.0172818274403758,-0.101168104610373,-0.0110069967456524,-0.165836734112551,-0.163293866200016,0.0506025984236194,-0.18036189655486,0.0253359900739053,0.151472197138184,0.0382031546472892,-0.0361015461658919,0.0878599855448714,0.113010235129623,-0.191355611463662,0.0315006113816704,0.0243126982861752,-0.100620721038084,-0.182798879129656,0.0164960153662381,-0.0957176210609486,-0.149652329613215,-0.143779962928606,0.0187650715964371,-0.0097780920570236,-0.0273274459518457,0.0927224174285429,-0.0432250014891832,-0.0237800772434292,0.149714382304948,0.00166668747019103,0.0227114885005352,0.0981924494660205,0.0195090020544091
"R12841",-0.00343361747591345,-0.191418319749901,0.133074020071598,0.120534854046812,0.184168481209431,0.0939120641708416,0.149148798276982,-0.0611323495090261,0.121278369645058,0.0906289767536504,-0.155565609241848,0.0992698685877352,-0.0404066969515739,0.0906856080751505,0.0818243661903777,0.089279685760767,0.225075693768083,0.0155945934611635,0.157899002498663,0.0107963854044193,-0.113772907292101,-0.104327706346879,-0.0151001355865953,-0.0721756253710159,0.129188709161564,0.277948615229406,0.176908626698151,-0.146762105141462,0.170934088576924,0.245259629779185,0.347343558780161,-0.0858382217138115,0.0483565069116448,0.151715216504028,0.159962140773919
