"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12290",-0.0230192163287184,0.0188492951064419,0.0307182823211897,0.0343911229742564,-0.0538004103501126,0.000771739597913189,-0.0564000839124247,0.11075131774235,0.0565013162003675,0.0695367343197556,0.0177440156046871,0.104856687892675,0.0451120284892227,0.10687199966055,-0.0938287209607535,-0.0805840460886851,-0.0293692643915961,0.0104476948669263,0.121337279501701,0.116331389133666,0.0795882589553609,-0.0677248225372965,-0.0836061507864939,-0.00610010531068366,-0.0165995421752474
"R12291",-0.0173753168685118,-0.146051256908674,0.0116720360159024,0.120251025385869,0.0689530063065886,-0.0690048209390025,-0.0436890741288164,0.0903497288662152,0.147473950031673,-0.0813426802179498,-0.0362480212747459,0.182652996617154,0.123009491589781,0.00407874126327668,-0.150153567565252,-0.198698467991567,0.0371087512179211,0.111310365666502,0.118647614970467,0.201882806768414,-0.0283742735667375,-0.0446878747806869,-0.114342532045614,-0.117747497868926,-0.146917657829482
"R12295",0.0181815555134041,0.0751986841526056,0.0360087590492386,-0.0135012602490029,0.043663658511965,0.035670106796569,0.0542757476447773,0.0345907708485787,-0.0699726126847626,0.0144464094428508,-0.012820625732772,-0.0308493242233346,-0.0638885490344496,0.0253833031831029,-0.125630524797253,-0.0532454379602568,-0.0344548654030362,-0.0191263795808676,0.0271292094391631,-0.0459877182654837,-0.0430400895734211,-0.0373670241204445,-0.0143128658914582,-0.0562697991233454,0.0366376879941047
"R12298",0.196832919052028,-0.101773161849922,0.0254714388501375,0.0372998592836859,-0.0608157380340621,0.0666841760308667,0.107476618682602,0.0134450118013483,0.112810944194009,0.0641269320746245,0.00379954881572009,-0.00110856240275149,0.155033104905283,0.113860083350515,0.116746559062167,-0.019169537762138,0.129098711974365,0.00169706789223323,0.0450775859584326,0.0507788511453627,0.00796336689464966,0.111424698239796,0.0740873693802204,0.161064501930692,-0.052251571262009
"R12299",-0.0652480659680969,0.0822245264829647,0.0552924036876288,0.0314339160794635,-0.026841937815921,0.0883128916947895,0.0199418072208158,0.0540162594439187,-0.11368170531609,0.142583649840805,-0.051345635168912,0.0465028521683111,-0.0199712294229944,0.129790263265538,-0.0330900761401489,0.0245664949512887,0.030700243313568,0.067619952741516,0.0835913035928063,-0.000607414959940048,0.172039240330639,-0.0226821563693227,0.0253360001184549,-0.168692084628722,0.0971129055987472
"R12300",0.0764792136482859,-0.117750118095485,0.0361328764415334,0.0747367203711146,0.108627027271576,0.0779610493303002,-0.00704410394345444,-0.000844474974220425,0.113399128526901,-0.0756766306356094,0.0809972923200968,-0.0228819500867148,0.103790807445525,-0.10034684453425,0.0775987181542609,-0.0341340139559051,0.0677976140179398,-0.0895976817652761,-0.0122401876536177,0.0611902792273493,-0.00490831280407908,0.00420926148617166,0.0540800463234419,0.08428134895072,-0.0325707206549786
"R12302",0.206548399980395,0.180981242264107,0.126552437385475,0.0121776307644885,0.0532911374580469,0.0857530920043824,0.104672430887927,-0.151131120474064,-0.31098138431446,0.017856603651621,-0.320061648120342,0.100046601391444,-0.0301034552521619,-0.16768236344221,-0.00901962822615664,0.194250069086981,0.01340814774369,0.252315258550146,-0.275497552167723,-0.158652222705567,-0.159724985774761,0.131892253661688,0.120930642210127,-0.1691371598267,0.222286091359594
"R12303",-0.226078737706275,-0.0678612400892898,-0.463642917110436,-0.333097623693429,-0.145056528396373,-0.214573829733765,0.016355409021553,-0.179339224665272,0.20786125456655,-0.237145059602183,0.0204709815601372,-0.165526026065596,0.0849891120319938,-0.0471982748205045,-0.0896403501069622,-0.115181227803643,-0.20103137919088,-0.0377409477272251,-0.0474352428308007,-0.0205269809998104,0.0146547870442723,-0.1274741705391,-0.286830512790396,0.146271061078677,-0.265124746989811
"R12309",-0.0461948476980937,-0.133038627823752,0.189972262860627,0.19371135428741,0.164547038579464,-0.0163420628658689,0.071806373749525,0.179142670420166,0.0682034688009412,0.0239242120519917,-0.0392134037323692,0.164303735913758,0.147598766062608,0.00237367511681971,0.044045498304296,-0.124243684520517,0.16998004209793,0.0640753150624911,0.0907396192747233,0.120316025172454,-0.0630340783566595,-0.0042662116855998,0.122181379362413,0.0277594398170456,0.027121767086229
"R12310",-0.109102923116576,-0.0179391446417205,0.0860922700924741,0.011337607393053,-0.0340086615919986,-0.00726199324761883,0.118540486676358,0.0141180343469915,0.00118845059720572,0.101371160947361,-0.0945504046833657,0.0358261032269787,0.0236055889136002,0.00473285780214349,-0.0483020472280181,-0.0579248980171412,0.0149485175183386,0.118064397377273,0.0114016510612694,-0.00135421977954801,-0.0100312790055652,0.0233652781910264,-0.0149471804212933,0.03659994086579,0.049663809233329
"R12311",-0.118047950143869,-0.0209423677523018,0.101938902695913,0.0575234895356974,0.0820677137166069,0.00330730517750347,-0.131450884438719,0.0324743134701186,-0.0170976481800807,0.0297204438738601,-0.122387789508422,0.0733742709792395,0.106344810999668,-0.0903259926685044,0.0508424579163088,-0.0324262078957981,0.0687319746473975,0.110727986443931,-0.0502430769678708,0.00194269147204636,-0.0294213147094411,0.0305128354606813,0.0550969111479251,0.0715539587198537,0.0710601366435579
"R12312",0.0284104883956435,0.0290470154321245,0.0372590468420038,0.0199561139171191,0.0134877770459603,-0.0415300665357458,-0.12304836606131,0.0193569617283946,-0.0342509462771738,0.0314993426500145,-0.0469967707457101,0.0504985037478737,0.0177955425059616,-0.0532441185957032,0.0224250437199971,0.0486110093806214,0.0363065211034174,0.0950775017700495,-0.00904720026924215,0.0232205671773942,0.0181249226505512,-0.0464639965843896,0.0451378804721525,-0.0660394754788265,0.046980479804127
"R12314",-0.0834518920229166,-0.0543380851048887,0.0354032620087869,0.0604877218071904,0.0358142426865352,0.0821872015575983,0.0414536305148079,0.0907237092198874,0.0711239128834737,0.019049370382158,0.0389620026084085,0.00484341813279552,0.0482689789019786,-0.0176004318720468,0.00825904258634653,-0.0685947606864099,0.0544540874546203,-0.0141124084821829,-0.0507463834543068,0.0753700380626985,-0.0943782055773816,-0.00272115817494226,0.0120551253906401,-0.0107069184728406,-0.0517678914800842
"R12319",0.0362753698966279,0.040442961352741,-0.134038427820843,-0.0583362984395385,0.0409499674755539,0.0545773087926373,0.075733236497146,-0.164419044470928,0.0256798812157731,-0.128053002255924,0.0286551071089639,-0.113860203719517,0.0129951427735705,-0.142055468839313,0.0788490541743366,0.121900421864107,-0.0164055128858103,-0.0503505541003435,-0.187607283162375,-0.0531122861027817,-0.0656424857948984,0.00749110707989652,0.045820609663556,0.0695885168787403,-0.0654832433034067
"R12321",-0.192628395513955,0.231822315188203,-0.0733737514892654,-0.289489552686305,-0.13546868807177,-0.114994482257571,0.0358799666289198,0.00241555651486274,-0.132429874077904,0.0834068890316311,0.159347158385252,-0.231242286394105,-0.33072185587738,0.224599806215267,-0.0858600372544304,0.0900959195878579,-0.289782773862665,-0.202986360313356,0.135923354916457,-0.208153340419286,0.205396220093473,-0.130534803801386,-0.101641279748163,-0.0842524514599327,0.106600688447597
"R12322",0.0410127852156771,0.0643536706532862,-0.0349549922538695,-0.0928613479492242,-0.0580514956836332,0.0315345356038383,0.1474924291154,0.0570281178845864,-0.0641402498268819,0.0493270159549267,0.0554984892890238,-0.026151335759217,-0.155807051429583,0.125968845007692,-0.11811721735368,-0.0650846653688157,-0.143024580727431,-0.0563914100044576,0.0577199304927256,-0.0283159307289528,0.130822790689967,0.014211578839487,-0.123528149060041,-0.0654032826789292,0.00123034947783663
"R12325",-0.0694138642865448,0.0571696691299268,0.0352743074136924,-0.0363327190266121,0.0435985598843024,-0.0508864779681774,-0.051010234416281,0.0525162463535699,-0.0238373539773275,0.0359880967240719,0.00939556483840269,0.018115516674594,-0.0797211828362836,0.00564142105235243,-0.190917114742844,-0.11107444984672,-0.134520895619443,-0.0182947514484491,0.0503321378001962,0.0101694731652133,0.125874761528907,-0.0605564741907162,-0.145953233037777,-0.0223878742924245,-0.00218317495890461
"R12326",0.0605248783766512,-0.184531009260192,-0.0398234738365614,0.088318016148212,0.0818411134573374,-0.0438384807781789,-0.127269611131225,0.052992413115821,0.138435649969114,-0.136419983549656,0.0769792708146285,0.044660887545272,0.0949154944144521,0.0292197971561252,0.05707217632437,-0.145953201519482,0.102133320612632,-0.0280770455862424,0.23592108778492,0.0906296285828348,0.107445469193492,-0.170285835870077,-0.0317525732956632,0.0512745919571536,-0.181855635833508
"R12327",0.00922374882924465,-0.100384958410411,0.139003166012865,0.0419004398641318,0.111906276631523,0.110156210873514,0.137616786661603,0.00155038286562699,0.105033849921248,0.0276668542627885,0.0473917359173292,-0.081012337391953,0.0466366255895163,-0.0534763123656412,0.245129341284907,0.0566080720171194,0.0855354429726959,0.00726490745332588,0.0478762323669358,-0.0723879204511008,0.0669823989727126,0.0580209808256333,0.0934551694979072,0.23107760591939,-0.0236434000940493
"R12329",0.0948768587191777,0.0346028585622446,-0.0443603083071221,-0.072206351583302,-0.140872620384654,0.073051161761196,-0.0687994810597455,0.0352523453908278,-0.0154110686738127,0.0359702984352068,0.057218853290094,-0.039816116139327,-0.125281952721891,0.172716339753299,-0.0606172868927539,-0.0234455343237586,-0.0777164798804081,-0.0367557759307049,0.123034472400705,-0.0182643613579519,0.0994655129381185,-0.0466400305081787,-0.0762688566636728,-0.0535935749242916,-0.0340605800174922
"R12330",0.0880126386370254,-0.0683559153720085,0.0395602348252991,-0.0394419239379712,0.0288074913934448,0.0560005304662161,-0.00311084683170082,-0.0025426033786716,0.0571799999516634,0.101225441536617,-0.0190439276853127,-0.062443684970756,0.0308920947608894,0.0652768945802097,0.108123799500277,-0.013513151368144,0.0457728122443801,0.0215802548700546,0.105531901557577,-0.00365821600233313,0.0864774826918781,-0.0494907578042787,0.0665640291211397,0.0726558304216319,0.0189448939405246
"R12331",0.0356946667182938,0.0690191259615569,-0.0850859805922483,-0.120412696535492,-0.081912195067919,0.145403059898164,0.0168881540121305,-0.0975615383682258,-0.0308795236077353,0.0135104681123446,-0.0214045227340637,-0.106677978169913,-0.067176592322745,0.0408964465689021,-0.0372019368397959,0.0558869185120923,-0.085729117330899,0.00386779624843035,0.00837374085341821,-0.0870131823494212,0.012838789270987,-0.036305450760597,-0.0458953388947195,0.0353756175461385,0.00764234433381467
"R12332",0.0173539948968904,-0.0385856701936019,-0.139074817237954,-0.0923778656782457,-0.0407828884623706,0.0266336140600321,-0.0117989749556799,-0.0879224755338317,0.0392375974976837,-0.076609907982973,-0.0343148597243151,-0.0308588582556586,0.0375595279468943,-0.0292463944885463,0.056601542021958,0.0170240272327569,-0.0168102226815592,0.0399709521293436,-0.0614792103737629,-0.00322215201358024,0.0161092173811016,-0.0192838910337874,-0.0680963818312774,0.0682915491515728,-0.0983226117417392
"R12333",-0.0766615302827386,-0.103826723269877,0.0828409007805895,0.157631730588859,0.0962537454217812,-0.0523648889838378,-0.128577483006627,0.0920355874960601,0.0446648866348885,0.0196753345462703,-0.0609402730926089,0.129748427471474,0.118277209310822,-0.0456076403821909,0.0194179905876382,-0.0405374278344542,0.122335308661,0.0725888145066033,0.0122895591245488,0.109767458346607,-0.08435006264274,-0.141692920437577,0.0880175291740289,0.00133882926234918,-0.00485345930586428
"R12334",-0.0347218512306223,0.0601582301928024,0.0913917051905609,0.039403318248012,-0.165935118211443,-0.066235568214042,0.00564150046183401,0.0475014092584444,-0.0924979100853059,0.130255576102263,-0.0610543620518517,0.0777466763738915,0.00978871722036911,0.143469927562589,0.0175212135662819,0.0358204468933936,0.0560442086535199,0.0513512947317641,0.0469843561915723,-0.0250342447395067,0.0968586620015346,-0.00622301782698357,0.081949936113439,-0.0283724143147261,0.087782104072125
"R12336",0.109195200242944,0.0848042262723964,-0.0466362516718127,-0.0817696668014932,-0.00519369672064121,0.142476860481917,-0.088873208615637,-0.109350713612758,-0.107478679462553,-0.0144090934877429,-0.0574539560649821,-0.0433025709559573,-0.0687712480944888,-0.0129759132514127,-0.0428492708077173,0.0654159917121685,-0.0799989955160539,0.0368644960341523,-0.0631967107863755,-0.105349691639741,0.0693424445503257,-0.0184401966947854,-0.0314430789627042,-0.0358498194596143,0.0389650350462699
"R12339",-0.0388492813598818,-0.00112260129536752,-0.00995689708799112,-0.0131417789318264,-0.0100189026205966,-0.0490993901510548,-0.0808264937565978,0.106541019277878,0.0715373576491782,0.043625011420686,0.00862054198141664,0.0661830438593964,-0.0419807657268613,0.0517271685516821,-0.176881602897794,-0.108896547818453,-0.119323506611834,0.0216213793938326,0.0457597189617957,0.120778379291481,0.0217797237217736,-0.0952933235073728,-0.168762530848061,-0.0426483002953936,-0.0759730425700742
"R12340",-0.243861560868536,0.066418753330882,-0.0395604240408007,-0.104598788086674,0.073127639441626,0.106465297116987,0.0627870320538751,-0.117902595619849,0.150147718745975,-0.072576591489464,-0.016513673420888,-0.107848201763295,0.0260576417062298,-0.195423320121324,0.119166399663093,0.125759012104346,-0.0565056822739071,-0.0152857121395271,-0.174714432900381,-0.0541416675089106,-0.0186053836047592,0.0165789534337113,0.00684767019527955,0.265713257247418,0.0485196813918801
"R12343",-0.078191270728393,0.0327359715102958,-0.0188368447682661,0.0382800296258615,-0.0359642468356015,0.0449095656996079,0.0506106578787341,-0.00609038918300185,0.00438959502900397,0.0237876847478471,0.0117922739804243,0.0265166348609876,0.0259489379642478,0.0708064568156447,-0.0198905692991559,0.0406637215606512,0.0429386805829171,-0.00602292314611143,-0.0772385783474265,0.0626041462908052,-0.0902128600516448,-0.00925672992930873,0.0482138030266112,-0.0855920200582737,0.0273585441025899
"R12346",0.0537919593770353,0.0396539693240211,-0.0726832871089583,-0.0346207013744812,0.0470975475332833,0.108305002313272,-0.0126650452103872,-0.0728822251179926,0.0542133764563555,-0.140767788499892,0.0485075213037809,-0.00497135688507896,0.00617637746907703,-0.13626525980379,-0.0258271860226554,0.0566269565332674,-0.0768602486389421,-0.068436592137807,-0.204939273059851,0.0350074835125015,-0.162568399155151,0.0461804872499617,-0.0667984306814714,0.0691434411335188,-0.035717402921686
"R12349",-0.0115055209224987,0.110698813273926,0.0489605073643818,-0.000808952630020222,-0.0711830701144047,-0.0230627160184747,-0.0451647006322719,0.0773223935414787,-0.0498994952055057,0.0472502458150618,0.0824977839179543,0.00452062923524313,-0.102523442276733,0.0596609976565933,-0.0156808330244549,0.0751480799721932,-0.0615203962206199,-0.106411852705048,0.0343829673016363,0.0131660888736935,0.0204951996460571,0.0267817905956993,0.027947783541761,-0.0404157471780965,0.0843825823235102
"R12353",0.0949706918778757,0.128359264560936,-0.0387222582302181,-0.0604955222540629,0.0423293725685553,-0.0495829731445477,0.0252225086162973,-0.036897406454901,-0.0309182041195187,-0.0782338971103878,0.175698270573419,-0.0978582085884437,-0.152122421637941,0.0311416996361333,-0.066630339119168,0.119455502506204,-0.157592756612934,-0.215347661295553,-0.00491122219248676,-0.0408946915334945,0.0710751331894033,0.0446251474919309,-0.0146643650048009,-0.0329535027848127,0.0532162516865372
"R12356",-0.136923349260706,-0.00512965181307729,-0.0463942143014539,-0.0493366553122284,0.19460110830293,0.00709374507888943,-0.106959007725125,-0.0431441087772247,0.0741988572851374,-0.178026142355542,0.0668368835670912,-0.0856187594381999,-0.0199185019662389,-0.153672524275742,0.0292294233520884,0.0280182678197108,-0.0635225415039462,-0.0844284378257489,-0.0364682220631763,-0.00453304572846837,0.000237399510183208,-0.0936907326164097,-0.0385097173392058,0.083346924068404,-0.0413094173783598
"R12357",0.0481750486531316,-0.0744323010929022,0.153372045847926,0.117198028569917,0.0406156308469789,-0.12206537413353,-0.0352703776473529,0.127106685375835,-0.113142392988283,0.143700669097978,-0.339437321531505,0.275718731253136,0.158225959508309,0.0825454100320509,-0.122850228195776,-0.107912746511306,0.122460921999302,0.35330794968478,0.0332160118097892,0.0514663917813906,-0.143769863730405,0.12407109011635,0.0778272090789146,-0.103893831680711,0.0958049784393661
"R12360",-0.0630715407466979,0.0403524793723909,-0.00966196438228738,-0.0226830606117172,0.010099573437689,-0.0377903366862858,-0.10179650562311,0.0503849849448597,-0.0149767687529554,-0.0342405403500022,0.011705590124317,0.0197751584988041,-0.0780159553637997,-0.0171927074657052,-0.219698509560119,-0.100279361994828,-0.101539096924123,-0.0118136562130778,0.109505259789582,0.0202357629241567,0.0666014441791605,-0.0734398274764964,-0.157195928000753,-0.0811934358893321,-0.0390165211976089
"R12361",-0.0936589646618118,-0.00194079292754329,0.0589697307654981,0.145985088215005,-0.00429822545893591,-0.0468865982676771,0.0688334599137631,0.0776769599547169,0.0292874275790802,0.0285340084331736,0.0464846311849375,0.0653283267788752,0.0685222786799191,0.0316448494606376,0.0656173466211753,0.0466825224545114,0.110538831818561,-0.0215975792650737,0.0849704364650046,0.109766358785792,0.0437791348683187,-0.000628130270600731,0.108381565332641,-0.036125571022325,0.0297289534870068
"R12372",-0.123915956618373,0.0590587436178061,0.0489921735834705,-0.0264329794538683,0.0758934679452004,-0.055682245770481,-0.0616411674484372,0.0503738398352395,-0.0574486410750409,0.0362451725658481,0.010054120978319,-0.0168558044509232,-0.080456410062166,-0.0269001664007441,-0.0781296394227697,-0.015466118635547,-0.061140614169571,-0.00565635684156689,0.0384854486957413,-0.0239860453474273,0.0533582335038,-0.0116340291187674,-0.011537113456447,-0.0447291257395454,0.0852981140239045
"R12382",-0.142586355130971,0.155125499611432,0.00929963835461046,-0.00252709680848255,0.0166246117484307,0.0843350708493475,-0.105502288344427,-0.0493277313596805,-0.104450659083355,-0.0185500647320998,-0.0640185034261977,-0.040222109061245,-0.0939532364073402,-0.152095615938503,-0.0189101679676502,0.127272785402471,-0.0678174757846117,0.0123922722006065,0.0100806276538013,-0.0873110790926361,0.0151866054550406,-0.0757369348185686,0.0322000081680918,-0.0078657030749247,0.0780436606328413
"R12387",0.0490302048946112,0.00420975021057309,0.0027680129757191,0.0299788086863745,0.00731117366313686,0.0749548300871239,-0.0447676318695107,0.0386658113758552,0.00865209353602677,0.00588862462400521,0.0626190378672842,-0.0100140455878717,-0.06260495111682,0.0257591830103957,-0.0184315286679255,0.00956185315258219,0.00611293745112845,-0.1049690775619,0.0489054683947788,0.0203780883199803,0.0416921824234383,-0.0246179614041146,-0.023689020667184,-0.010760386406541,-0.0217234988928699
"R12392",0.0874000503441237,0.0129304049189033,-0.0609901388151935,-0.0224429962485981,-0.10580029726288,-0.0336184075861272,0.0921767814174646,-0.109323453035223,-0.0506527759243823,0.000702464897137751,-0.0489308477670886,-0.0110535052223727,0.023946610097497,-0.0613591748748164,0.0540998535122454,0.116981721229999,0.0206616418793137,0.0432144119825631,-0.0258348047795257,-0.0669263657660748,0.00330183309304775,0.0187617825068428,0.0748133494878123,-0.0664993440671424,0.000818572790354347
"R12398",0.0224230891830602,-0.0754724702238851,-0.0311841750254193,-0.0207269200120657,-0.0235399770396509,-0.167015410336923,-0.00748330377022295,-0.0210183370516976,0.110155025310477,0.0158121392851288,0.0586366812232358,-0.0352332362808605,0.0507636258372801,0.0349386729735607,0.0620379630120342,-0.0486896243441625,-0.0217892549462844,-0.0437412259665632,-0.0125275997733843,0.0239515939000226,0.0420447378614477,-0.0744199287129108,-0.0545571381212401,0.142139665975236,-0.0612243122566934
"R12400",0.0699947832142789,0.158238272487563,-0.0510907075997343,-0.153798699344054,-0.378164704831473,-0.0400954091031557,0.0897800410902955,-0.0789126671482057,-0.139412575383568,0.176107516855132,0.0391507836946697,-0.0943349386531788,-0.18616683915728,0.219762762423763,0.000163668044326904,0.146744926129021,-0.098249167739472,-0.0414200071743846,0.00985287907878503,-0.119328041777231,0.143076128991945,0.0284911139967662,0.0266799131969452,-0.157096175800777,0.0345232574820776
"R12405",0.0846121677415137,0.0217869305465058,-0.0793013650473922,-0.0233849876131045,-0.0306158090486814,0.0367768256034566,0.0473407644432134,-0.0128964728476175,0.0039509162094724,-0.0392058079734296,0.0419632887510951,-0.0294231174415134,-0.0340421234076324,-0.00720728222755096,0.00892784372060902,0.0330465075393585,-0.0328917618365273,-0.0464467963360999,-0.036126018776061,0.00448972517643308,0.0436326324550962,0.00662520692445983,-0.0307270680432949,-0.0311854181582144,-0.0700409571407355
"R12407",-0.0395881750540811,-0.0949326149413854,-0.0126807845641381,0.0753161890944568,0.142037230638236,0.0145510367950221,-0.156515684018118,0.0523079537494574,0.0204830108226096,-0.110811654547041,-0.0103644720264685,0.0572038046040864,0.0816776065074006,-0.0853950638515389,0.0372586265515413,-0.0358201469262105,0.149048248384752,0.0397550445998511,-0.0201609845491183,0.0758006377955233,-0.0904571634389844,-0.0411773658606303,0.0501796855774587,-0.130718198922826,-0.0189475267006229
"R12421",-0.00905054898624215,0.109636931470963,0.0511322092047654,-0.0119128250545854,-0.0108273399456634,-0.0943267856031983,0.0238678440500134,0.0716298327203096,-0.0959464892792728,0.0984169769877906,0.00090249086597979,0.0391005164447351,-0.037778271752124,0.0690181965920922,-0.0209348200495945,0.0545640368103963,-0.0113617782768816,-0.0203959972403599,0.0451927199910398,-0.00231553938441802,0.02310095143308,0.120676612258567,0.0290007096829575,-0.0695152229364068,0.117324770688282
"R12423",-0.0461710654952457,0.00785466443998552,-0.0618287967261347,-0.0452869224530854,0.0137779653676235,-0.0629106607033482,-0.0143205423368066,0.00296193923878667,-0.023834573830432,-0.0334531175371456,0.02267805774481,-0.0497014289731639,-0.045519411453846,0.0480020402533217,0.0715502291680286,0.0337379726034112,-0.0169685935791174,-0.0149651875414702,0.0634056940550976,-0.0371220842850547,0.159074802312149,-0.111350281627002,0.0153968483297021,-0.0242901713260155,-0.0218180720000308
"R12425",0.096016723517485,-0.0385884659333312,0.0245797196780507,0.0137242920570997,0.0279929570452341,-0.117076312343735,-0.00428849543209324,-0.0339057070478121,0.00199226028590838,0.0459196706318044,-0.0721426613920608,0.0699803935102667,0.0311216989229377,0.0694122239169873,-0.0144288202395708,-0.00137707010474764,0.0246412532319589,0.0719915631247823,0.0369325288069988,-0.0118178856672929,-0.049301146108263,0.0915718000913832,-0.0068583778265797,0.0203605877958621,0.0122982267223776
"R12449",-0.0437080100563914,0.0158103248153704,-0.0939884622509446,-0.0920053060254723,-0.0383833923194388,0.0211572886339518,0.0684269650144828,-0.0961018221425682,-0.0290032223731323,-0.0339450015237049,0.0260525454898625,-0.111965054478087,-0.0374888756004446,0.0364332357870622,0.0845148627127558,0.0521482264326328,-0.0047465218898719,-0.0612890195108354,0.0124516502266771,-0.108322056471833,-0.00603806381010714,-0.046925053147149,0.0429107116468673,0.0375894079478368,-0.00799601374091229
