"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12435",0.0921952901980481,-0.0707914954703517,-0.204723826665721,-0.0775247824377109,-0.108600745880898,0.0948018531004847,0.047093064633589,-0.114712344623955,0.092161070934365,-0.0933718522460689,0.0733958739904748,-0.0759025936247876,-0.0098547254312127,-0.0183383269906166,-0.0220570166526036,-0.0192988786319791,-0.0669127977385561,-0.0645972409837808,-0.0095053477320068,0.0583776448074379,0.0855887690566441,0.00196821644533711,-0.135596736932126,-0.0173373923370535,-0.164667049673698
"R12442",0.0891992000457801,-0.0363537267206579,-0.103281152746437,-0.0690298481602486,0.0696510446117768,-0.00648482626913582,-0.0166319596668862,-0.070389816421057,0.132101016379839,-0.106106360089702,-0.0149089999101431,-0.0698020792041934,0.142299069377687,-0.165624024478732,0.0329797720176162,0.0140042341377974,-0.0320627676887979,0.0122154126748255,-0.149831826108178,0.0545169807398266,-0.161701382689541,0.00460570025479096,-0.0670009047792051,0.245153633097085,-0.0567140888901154
"R12443",0.115235325725315,0.0191189452314786,-0.00471482724782255,0.028309935689545,-0.0786030716760243,-0.00121046772586704,0.00914412904675845,-0.125039078935441,-0.056793193594806,0.0736797544497657,-0.0130065735160252,-0.112250192860566,0.0340809434978926,0.0253722968742169,0.164549373398236,0.125461126219806,0.127768557878202,0.0001411832578875,-0.0830044076819901,-0.0706673476764264,-0.0724328656602858,0.0310079842301525,0.176849222658052,-0.0737890270594908,0.0603379245831748
"R12447",0.00609793668687291,0.00154432021867397,-0.120602039335925,-0.0648680504024104,-0.0505325610199014,0.00278151731276185,-0.017108524409299,-0.0402421341147474,-0.0168113533293271,-0.0730711856065723,-0.00454224216284455,-0.00348308134360292,-0.013806910375889,0.00900157635727523,-0.00193393836538834,0.000135100636575118,-0.013246382408212,0.00385562087578045,0.0702675908884058,0.00292301615671264,0.119675232277213,0.0144461968613308,-0.0321042506628905,-0.0556190592049513,-0.0471815057895434
"R12448",0.000102544834388566,0.0914291880409719,0.00541254549956283,-0.0812499750033322,0.0655933373624821,-0.0537551877555154,0.0125575726508914,0.0244490999110697,-0.0654654030044668,-0.00979499560716369,-0.0612291127889709,-0.00901408901533571,-0.0567242909540404,0.0559777375879586,-0.0457652784412886,0.0278367885755223,-0.0733897151013461,0.0301021924398429,0.0567666240431833,-0.0554782879989913,0.092894682979611,0.026663325047906,-0.0379221983603306,-0.00477499586973869,0.0669805222263377
"R12464",0.0157841042845246,-0.118738068089572,-0.0229914653733009,0.0202224610019324,0.036142989131727,-0.118159472105743,-0.031116012284253,0.0102560608314689,0.0991855886762144,-0.025612077548371,-0.0544445949621493,0.0700174320248042,0.120778952403579,0.0764192510536262,0.0230678717284387,-0.0947859225215907,0.106566145016825,0.100417913355619,0.0126595790606974,0.0563700857614475,-0.124267717820331,0.00615030299974007,-0.0312148207180734,0.0243636712246704,-0.0971471257207965
"R12466",-0.0142596367615891,0.00342319834682779,-0.0433757517238952,-0.0103275871184894,-0.0430285024791573,-0.0184651400667878,0.17319228909096,-0.0113576883701526,-0.0239150979923232,0.0248919566475908,0.0158411251836934,-0.0473995699502595,-0.0151420719351173,0.100761316368328,0.0729204835512796,0.0254624792008023,0.0394055617229431,-0.0655147859956321,-0.0130891299533452,-0.02669575101716,0.0777285878701275,0.0336685956703615,0.0235991378035892,0.0195451846318388,-0.0168589663920359
"R12480",0.109830786595525,-0.121986566593546,-0.0466825660723187,0.0646996506314479,0.0308657350835594,0.0361857880730521,-0.106079262341781,0.0649182741149623,0.122411083966532,-0.0705855044366965,0.00586565289893747,0.0999349845099925,0.0510509188335113,-0.0122390566514749,-0.0663846613009193,-0.144957352027137,0.022874391393418,0.0476008883764267,0.125266304638158,0.121481991756194,0.00167739018717771,-0.0440392631653771,-0.129876766023305,0.0204148508784953,-0.130056734737966
"R12481",-0.0688579039727819,0.00717288587008068,-0.00974498116318812,0.00631283375445107,-0.0180923027814068,0.0356516386930502,-0.0439486154340774,-0.00513367617848908,0.0387821336019362,0.012729746177255,0.0569722889062537,0.023151153291899,-0.0333795496400798,0.0288350056322036,-0.0801908606406622,-0.0360955873683867,-0.0568206976171134,-0.0208340822511715,-0.00665344104277571,0.0458880495255565,-0.00195153202621866,-0.096533628019614,-0.063532646317897,-0.0519775928096338,-0.00356475125193525
"R12486",-0.0409237232782441,-0.0235513667504885,0.0672779158855255,0.0544164646396283,-0.00664933278915467,-0.0322740692331137,-0.0762766849012857,0.0334829760337627,-0.0172869304988922,0.0547030035301628,-0.0170404737875723,0.037116805581841,0.0280564669372716,0.0306998375545867,-0.0170253326250331,-0.077805020962196,0.0544015003450867,0.030002460533346,0.0307345559632131,0.00755501611681089,0.0335722324569808,-0.124672328431592,-0.00393492864506932,0.0110457002305399,0.00595971959427519
"R12487",-0.0818119735754776,0.0802435908478957,0.0147066342693922,-0.151108990374224,-0.109270232582885,-0.0665594537788272,-0.0821538719965207,0.0626634465128058,-0.0635506329832285,0.12892127845085,0.0252820245592385,-0.102771466427948,-0.210760652443419,0.0958562583657037,-0.0841101402658383,-0.0118684915062506,-0.16451346707764,-0.0785167021584303,0.0820999695965574,-0.118582305377053,0.143020132965603,-0.147113552922312,-0.0910667559224835,-0.0264444335560447,0.00998797250654583
"R12496",0.0514404901763042,0.0288884539312942,-0.152798238910036,-0.137208090576144,-0.216666050823381,0.0755900729039164,0.0437053713919207,-0.0512577769963128,0.0310862939816723,0.0311651639175659,0.0387189449696979,-0.0277625900837015,-0.0750096531274328,0.190872984463436,-0.101765398921698,-0.0324334258790259,-0.118160101981831,-0.0523011182903517,0.106546722760084,0.00348932588243715,0.108456974272951,-0.00294063634061402,-0.172280092047349,-0.025921853160355,-0.125044713977023
"R12498",0.0307869594117469,-0.0294524083075337,-0.0351263104820923,0.116424235575899,0.0627503918021471,-0.0410373027808577,-0.167091721686386,-0.00423455662629016,0.0731162085471941,-0.120531630135057,0.0377783223420319,0.0882993715052476,0.104314696480888,-0.0548601349055629,0.0302331369260604,0.0202166309045691,0.0322330103961552,-0.00290009856587978,0.0012633416970266,0.112216966602814,0.0432944530526625,-0.12534549511666,-0.0138173086840219,0.0565671818310072,-0.0601911616463903
"R12503",-0.00378135419093548,-0.119469678761439,0.100606630406434,0.252064954501417,0.182252145252095,-0.103719586922325,0.179843974725417,0.105830570512677,0.0483877562006441,-0.0388997357529578,0.0211147134042736,0.119091667192491,0.111823792494997,-0.0828606121240773,0.0467657572649771,-0.043077356590339,0.125706238354621,-0.00316471030697471,-0.0215039414108285,0.113078823499353,-0.106887464304189,-0.0227089510972618,0.0761095607314551,0.0342238804666096,-0.0154946273760928
"R12505",-0.109486995886064,0.11687547488344,0.190017548978574,0.0181442595788638,0.0126358094813036,-0.0754294335372705,0.0583883828765517,0.240011731749253,-0.105902806367591,0.19485732378744,-0.0324641783009303,0.095752584976632,-0.207389301180157,0.227445919195596,-0.145827141087554,-0.0571877758284347,-0.141982957978707,-0.000540335439255364,0.212584769019156,-0.0271716891334965,0.238824601639967,-0.0077687769107829,-0.0561671256442283,-0.154615082906942,0.0745769983469146
"R12510",-0.0729814322104164,-0.0500336118533856,0.200929764534604,0.142127860453084,0.0364357308117876,0.120825255492411,-0.0406743643107189,0.0444594527123734,-0.147306763564774,0.151661180963582,-0.229370561993632,0.178558448080927,0.0868977832032704,0.0791616344324269,0.0718069769190554,-0.043789714063397,0.221162075940924,0.242524643762803,0.0300069547495551,-0.0838554957852208,-0.058394844331152,-0.0533710457861323,0.186505649283784,-0.0586395872435077,0.107084942824306
"R12517",-0.043900965097445,0.0181232923323341,0.12966767248601,0.136097381183308,0.0602101381726857,0.296241367335544,-0.0523633157743117,-0.0115027018241022,-0.0486139059678369,0.0379319692200366,0.0273656375437205,0.0413643338523836,0.0037007962289436,-0.0875222144439592,0.0793807700142226,0.0805947868013087,0.112235248130399,0.0276701601983811,-0.188616867608694,-0.0277560921147233,-0.214501640957011,0.0858245119223664,0.168910453230505,-0.0423234905594584,0.0982537043149137
"R12522",0.108888456445504,-0.0376006697251815,-0.0569706125742365,-0.0552236903121016,-0.118746197668952,0.0661435850334029,-0.00333241825598918,-0.0445690134648711,0.0376848817572266,0.0456455898286451,-0.0239627013364662,-0.0907097184466586,-0.0112123827105675,0.111952853987862,0.0436110147718043,-0.0101490475826743,-0.0419997908663987,-0.0474112404371771,0.117111465365641,-0.0449895533001776,0.0500174058888236,0.14238969377137,-0.0898135910113314,0.220103156882396,-0.0703904027325444
"R12525",-0.155105136646239,-0.0511180095626914,0.0119106351559759,0.0328334884892999,0.00230962743561376,-0.0726851142984746,0.166213726087495,0.00987771990719253,-0.00102800590164563,-0.0039314139015248,-0.0225385224119138,0.040638783127018,0.0856406852492788,0.00223743120003041,0.0571768194774648,-0.0116745183983328,0.131675036932687,0.0665928377328179,-0.170977038890281,0.012450857885245,-0.218056428644321,0.0277159897442956,0.101629057956758,-0.183111712658777,0.0215953367573242
"R12526",-0.0235978335139318,-0.074334102814134,-0.0536005279667382,0.0799692947565882,-0.0708247396818038,-0.000257624439002925,-0.0687286884000615,0.0648069626009589,0.113698681538197,-0.0459217109695155,0.0831285824283949,0.0763123097030995,0.0698142653409582,0.00842938810610115,-0.050927060738045,-0.112024139966729,-0.00102567400869075,-0.0243523354845795,0.0276209304752355,0.151485208858475,0.0852005183888945,-0.0780877935662206,-0.0957858328837946,0.0336545405675696,-0.11039644268724
"R12531",0.133143829395976,0.0590650561329085,-0.0939553186761146,-0.192465710018382,0.147111004244346,0.149223281311146,-0.0569185199358903,-0.0688716945446268,-0.0743859423123526,-0.1713864597799,-0.0542937863936593,-0.173151138125653,-0.129915335736072,-0.106701311661281,0.0138760892283196,0.0621882514401567,-0.121153467569309,-0.0392030896418086,0.143453425883347,-0.181465028357216,0.161689597480041,0.0499956027918815,-0.0389654619184041,0.12230553946969,0.0371110393440581
"R12533",-0.153919513703126,-0.141593138604884,-0.0734097674421842,0.137740155153076,-0.0329305662264082,-0.0243282422207975,-0.212073516569477,-0.0745556125818916,0.160752557538525,-0.0858430581568272,0.0999887139977305,0.0686426402674512,0.180182441904089,-0.143438451204266,-0.0057298129306199,-0.0649155971066816,0.0939539023449508,0.0290729616216245,-0.00991193424561955,0.167826849305659,-0.0757411423609128,-0.258409345647464,-0.0266129252169944,-0.0052073285851279,-0.127202561196936
"R12536",0.0341089166099024,-0.0983493894773625,-0.14316768441987,-0.039417352357926,0.00388264795515635,-0.0989901440729777,-0.11535868856788,-0.105356397791488,0.0648859433904318,-0.123884808831296,-0.0946673882882764,0.0512181242436102,0.132420536456497,-0.129441548606947,0.0480441468834746,-0.0140750610288208,0.0430603185024045,0.117098782764952,-0.0789329752048351,0.0369867059160512,-0.0463690313985374,-0.0459605890234852,-0.0750891854491689,0.120470192878385,-0.0946844012820646
"R12538",-0.0835709292748783,0.033970854659562,0.0863921319023493,0.0632920273555201,0.046915542420359,-0.033747865389724,-0.0150149359838987,0.105608682404884,-0.0732876388409703,0.081443708110125,-0.0419332140364932,0.0795307971980538,-0.00637105733301756,0.13573764691231,0.0076738947014882,0.0137145734548309,0.0911240902297958,0.0719938012157175,0.13835295072018,-0.00552728815060154,0.0116840600522192,-0.0289284173902371,0.100434203866124,-0.127269627579061,0.109727362631029
"R12539",0.156792958020981,-0.10070309589992,-0.142872274948513,-0.0216480265086984,0.107596704753738,0.0596374996093871,0.22922501569435,-0.127706071275861,0.0959458958467071,-0.174378805840162,0.0994381514842601,-0.114123348343828,0.0370602735490062,-0.175581680190235,0.0868357822584081,-0.000972896488797549,0.0100959923851714,-0.116754759433638,-0.127361159390532,0.0444837357215132,-0.104219373742844,0.280897006139496,-0.052999924550546,0.144763681654859,-0.095850377446219
"R12551",0.0639040187365365,0.0654319676863307,0.0123256626713687,-0.0641137185865123,-0.000287939794445813,0.136235960515214,0.0552619340009346,-0.0595695992273891,-0.077608917708394,0.0679704135092554,-0.024899608808018,-0.0600203369573998,-0.0775499096096459,0.041185257759468,0.00657853054711241,0.0837058089230255,-0.0275483333099386,-0.0106642546264203,-0.102274918571496,-0.0736631312490736,-0.0820268910074336,0.0990962436504214,0.0507539123609996,-0.0735680341428893,0.0671029456733559
