"","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEbrown","MEbrown4","MEcoral1","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew1","MEivory","MElavenderblush3","MElightcyan","MElightcyan1","MElightgreen","MElightpink4","MElightsteelblue1","MElightyellow","MEmagenta","MEmaroon","MEmediumpurple3","MEmidnightblue","MEnavajowhite2","MEorange","MEorangered4","MEpaleturquoise","MEpalevioletred3","MEpink","MEplum1","MEplum2","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon4","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEthistle1","MEthistle2","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R12209",-0.202630498170273,-0.138285200949312,-0.240677596856071,-0.0873486423760626,-0.294677778397565,0.114496613125582,-0.121736252046584,-0.311700567472979,0.260682064753389,-0.239514362440735,-0.194721349703672,-0.202909123655904,-0.324027188818008,0.165594042023689,-0.225599855152695,-0.0973455402862772,0.158867990850935,-0.240445587751128,-0.146760688926802,0.101603221350942,0.0348177515725314,-0.0306380040821225,0.0835796526198565,-0.0714975793344296,-0.0597996378791049,-0.248341276442709,-0.0338343769207722,-0.0370228132762607,-0.0378759864434126,-0.210946748567623,0.257139319710988,0.0266978575370153,-0.253744914236193,0.0961495429428548,0.075040202597877,-0.235296529877865,0.109132960859706,0.180308672923713,0.00601568328697283,-0.202165868759523,0.0643802735667511,0.163448279296934,-0.093356919623316,-0.0799138541469227,-0.0978383390014671,0.016756646045266,0.29598357082397,0.0505374973838814,-0.110909026395556,0.182444146125124,0.14313035903363,0.064390628885257,0.0285910341177639,-0.19769758780456,0.212630222563596,0.11602741878325,-0.0858327211911959,0.278747658863688,-0.158612746370754,0.161127564962445,0.163870848841268,-0.143489685646452
"R12212",0.0627987610660698,0.0282287265728244,-0.110374587162412,-0.231578389844212,-0.174613962760417,0.158885749841046,-0.163853155379662,-0.235103902257313,0.262416193227673,-0.097531148747903,-0.00197180884233685,0.011399831028721,-0.0967918499463291,-0.00531475052395482,-0.185004577200635,0.0256970115080683,0.0483519722027693,-0.206591417516748,0.047132590849234,-0.0464725161453729,0.0297773756412224,0.0399434045001972,0.0369577488665664,0.246024887456149,-0.260911384694034,-0.112489744384298,0.131779857605347,-0.149395573518311,0.140788600012465,-0.107145540080874,-0.0410898297209585,0.0494288565212769,0.00851485377670392,0.211607809812567,0.0296057347403667,-0.0689258345608093,-0.0183625359852185,-0.0151416721726244,-0.0757550602494128,-0.166809905338536,-0.10546124052888,0.142673409676221,-0.0429690905883432,-0.209685503324885,0.00676488203895861,0.257082368997807,0.0833372242286917,0.112899377803659,-0.0338587351001526,0.227880576912482,0.128352853523245,-0.165404390324358,-0.0170732435271651,-0.1758243491168,0.0868655867144453,0.0144203173662673,-0.0505301002387952,0.155694310291242,-0.226732774916769,0.0899259946060805,-0.0215692388645974,-0.0510676701369774
"R12214",0.273834786482568,0.271805419117691,0.169711608235289,0.0784023667476783,0.0883650308936598,-0.124028753295885,-0.0222299439538439,0.171572847320376,-0.0677954033243029,0.0555945279255904,0.0112387443436188,0.182053503569543,0.117681532662498,0.0812904117122262,0.105896681078718,0.162463275848988,0.101246284426987,0.218108867093139,0.165503296907002,-0.116061539595659,-0.137984459157858,0.0850772426226113,0.149584795724727,0.113993557526802,-0.106938222296584,0.151479515265445,0.191768011040924,-0.176103866173717,0.0485147460004828,-0.0515540395202078,-0.108843690152405,0.189960439598382,0.227892989128923,0.0496103162150087,-0.0849390354675261,0.117424586224625,0.144111555521306,-0.118444130728915,0.00284826894118637,0.227816852927195,-0.0761269708690846,-0.152885634186537,-0.0646132333974547,-0.116872399719751,0.107946784105672,-0.0356452816764752,-0.182508129198494,0.249875066726206,0.167140631685995,-0.00346019874766195,-0.0806540045238272,-0.149419925419335,0.00809130426750117,0.0248388155470499,-0.184423419719039,-0.0073118744947042,-0.0489636621277422,-0.0804224905852059,0.0473391041571761,0.00174544674233299,-0.189191532301269,-0.153900700641014
"R12219",0.0863893321126911,0.0693313282865524,0.00698727532424179,-0.109906948310185,0.00551639645936206,-0.139636895961988,-0.106036642760544,0.128977976110139,-0.137896350023579,0.213440493279807,0.199386652388056,-0.0481598448052737,0.256633712939969,0.222330047541871,-0.0594166884928167,0.231118830344113,-0.193412614686252,0.0294663927818383,-0.0609582399370538,0.206947469352586,-0.156174537622012,-0.212968249062663,-0.190153375542717,-0.0714780193945748,-0.00989295391032414,0.0177294092863042,0.083371548893348,0.0621918096473214,0.19310826741044,-0.0916084282783469,0.0873220916104188,-0.154916482777343,0.0185683006425307,0.0622745418479769,0.225794119127554,0.0386829692133113,-0.0478949618475101,-0.236850061276587,0.13731962482686,0.174779870461157,-0.147503424711332,-0.0555159856070667,-0.174695100951835,0.0763705297187164,0.142749348621645,0.146219557506896,-0.29482962609228,0.0506699407322017,-0.0930322798340509,-0.220568235496131,-0.267391478527049,0.000616031193667241,0.28037643357662,0.0317375971120573,-0.163141297793898,-0.144121487079556,0.130469432414373,-0.0370036150025287,0.236806358220105,-0.223757615393167,-0.120476422551652,0.0195655365094916
"R12226",-0.00956033208718092,0.0727904872074647,-0.14984439216783,0.120297717453112,-0.146715100027959,-0.00751527066158864,0.0818556069277484,0.0233443367247353,-0.0310003306399232,0.063164215043695,-0.0261176712595108,0.0677644431640796,0.10770100276616,-0.0151879943360567,-0.0639804604523123,0.0684582751348714,0.196670080237729,0.0349044309602672,-0.178711467744792,0.0664444710264329,0.0112202971374518,-0.0168997853830733,0.130862471418713,-0.163200945323457,0.188027671888888,-0.104212856437024,0.0938678850001656,0.176729174298626,0.177550169027039,-0.0367293738947609,0.107552747121335,0.00985805146808084,-0.133841416002418,0.0635540366260162,0.178755092777893,0.100957005850958,0.128731763065732,0.204252358204195,-0.0230392436498499,-0.0171966311203137,0.119212773893425,0.011182709988884,-0.0335909002169569,-0.0327322970587423,-0.144487706390685,-0.210305705276162,-0.0110399178252155,0.021191982393577,-0.0262170678307566,0.0307648871574037,-0.111791888378896,0.146395611262286,-0.0203367969752206,0.0155776423797686,0.119497555805522,-0.0847183054720346,0.0978765266092014,0.185025361052537,0.0701923725997362,0.0425197663551616,0.109212921631872,0.0200617637307193
"R12228",-0.226991865411694,-0.113380731052702,-0.104146812001066,-0.0612914231812367,-0.0934586536156519,0.0503039146909141,-0.0540328899011505,-0.0159029690385231,-0.0328733782010029,0.14365989995245,0.0770084112599608,-0.182441195728023,0.103079949236695,-0.00775543995904458,-0.226842393587029,-0.0493577327725602,-0.0235426850759945,-0.012948603010299,-0.214780122946557,0.20841215640992,0.258470253543091,-0.149431419768728,-0.0432943181890511,-0.175375277282763,0.041333869797915,-0.192081954018604,-0.0714415717104284,0.00958997082143447,0.163660234196946,-0.112186249919165,0.250438523185465,-0.154428160742737,-0.243863936612013,0.0790464652613147,0.226671905367854,-0.140463806842584,0.0567062203608158,0.0634670986217881,0.106345252780429,-0.0394561027374883,0.0492778840213626,0.101089537086633,-0.214043978602666,0.0766541969752856,0.0328200593328533,-0.00376894061920299,-0.0597989578343495,-0.112939071309839,-0.157261892229912,-0.103043806487479,-0.124683432884043,0.187370329354235,0.0952551326036753,-0.0507879021123679,0.0889323159035785,0.0889902245506338,0.15213579473944,0.0861497338905538,0.156029911261291,0.0719092335746065,0.143239814626044,0.24761551371192
"R12232",0.222569944902468,0.0806099691434813,0.0691899858222146,-0.171745235774835,-0.0630005861368234,0.244968255512094,-0.232352610943519,-0.122793401235239,0.11673285380451,-0.128550760341887,-0.0421519805931321,-0.00658700972989782,-0.0383296430081821,0.122370350438637,-0.176134587645927,0.0493216550031557,0.136494891262324,-0.0499394304457236,0.0753526764399327,0.0928015920917005,0.0699402418510679,0.0136633553380496,0.147608329578013,0.103913976143067,-0.134216786533248,-0.113111229612487,0.292357469532151,-0.115439335283248,-0.0338702589219973,-0.104230448540442,-0.0488507662513283,0.172306793868453,-0.0842244086035963,-0.0192193684239755,-0.0180209621655339,-0.168988573503677,0.0185013062541153,-0.140551278454458,0.12144405180326,0.0446478238411576,-0.287245630454955,0.0813565911192996,-0.198759470529418,-0.0614735322180156,0.0912715157888636,0.18083869454145,0.0860677106652776,0.269400532461125,0.0362577715594784,-0.0155047856846171,0.152349398713491,-0.228572575209657,0.22809787109226,-0.116800497903962,-0.109599663555554,0.0707090045343523,-0.183853263871462,-0.0234860047596061,0.00338107896629021,0.10000685321405,-0.0335313932995694,-0.112167720491541
"R12238",-0.00363056311470536,0.0531436414028911,-0.0528268107490908,0.110113003629656,-0.0925302788765798,-0.00259886910752974,-0.00885504522715691,0.0944971635193331,-0.06903198024304,0.00550147944230597,-0.00901293297400049,0.213776783000135,0.164592408098222,0.0106190346805527,0.095572290764245,0.0390390890701414,0.0747283978032987,0.113666901431338,0.0827171904748277,-0.0705174887280696,-0.146500625472926,0.0223656955324397,0.0663548600803182,-0.0315704543139825,0.0964943611822852,-0.0232812379781901,-0.0356955256900747,-0.100784258574707,0.111128166926646,-0.00280278904841678,-0.0128703086576726,0.0118028957044562,0.0584321480501345,0.0531313362318686,0.0760043210331494,0.148762415390175,0.0880914444589095,0.0447178141165585,-0.0760587130244044,0.0753922775178049,-0.110792964137979,-0.0962288743366254,-0.0654040124847743,-0.0667906556383247,-0.144788864419173,-0.105862665946749,-0.0428986269614812,-0.046361698444152,0.00314795213552816,0.0357629562325812,-0.0448731144095937,0.0713582664274868,-0.00204144945184844,-0.00251659223667178,-0.0525468645440142,-0.0658205768477953,0.0070867779684738,0.0833066577904437,0.0316593598558738,-0.11611452104825,-0.0542210335865076,-0.102714487056171
"R12574",0.0507751176609662,0.00727609827182103,0.105135886737371,-0.187513970828967,0.110984581002552,0.169066624621048,-0.131406566090382,-0.153809512746421,0.182104184131052,-0.123242339980725,-0.0210232856695196,-0.145711134152566,-0.280190274300517,0.166287151989415,-0.153112425081166,-0.128312857732914,0.0453665042153834,-0.0681119076568081,0.0034374375240736,0.15948032827809,-0.228383511989313,-0.0466548741846154,0.107027686778843,0.118025654279558,-0.125845565902256,0.0574502778846368,-0.0180289522075433,-0.158178782381331,-0.217463761255363,0.098726334026863,-0.0191031017257973,0.0739090236928777,-0.111993268990299,-0.116136257696696,-0.0597898177709653,-0.225241765875443,-0.0383525022940878,-0.0565342423523626,0.215518091223533,-0.0226064076137061,-0.164752156272002,0.174868469713447,0.0136176235053369,0.150081493835222,0.139736622699653,0.184291665084327,0.23104181927412,-0.0121823092730714,0.161471720091401,-0.0679128566436026,0.244371284119489,-0.0359212815407634,0.115420086771553,0.0187307763135437,-0.0119511567688299,-0.132765526328276,-0.0877351689345973,-0.0310741132852352,0.0257335355371845,0.252747730890492,0.117352168464056,0.069912398484871
"R12580",-0.0906287803042679,-0.0232498427942783,-0.104132888249667,0.184832019880665,-0.146458134056107,-0.0715620172898723,0.126977783476834,0.139445782505458,-0.0665590049949727,0.0975461226174159,-0.122825743097044,0.0396763742783955,0.187081960545617,-0.00328026394318593,0.107134600992051,-0.0439834494226919,0.170514216181384,0.0934002341251929,-0.0300987995150703,0.0172089650171738,-0.21475415504051,0.0127529866538657,0.00473636359092907,-0.146585400860016,0.223986131349832,-0.160251702359963,-0.130738267950154,0.155075715727747,0.186229194466245,-0.0840253209668595,0.116959799048234,-0.0818924843899706,-0.00492072992758044,0.0965078547395547,0.143706563155654,0.131251983890452,0.227663895566898,0.143963559632855,-0.0083969233832195,0.114104529901834,0.0974074787903837,-0.0764730148389872,-0.069037844285671,-0.0339368890547847,-0.199093200240446,-0.146465382334839,-0.0699866993724217,-0.103663252806428,-0.0899367651452991,0.0812038091177077,-0.102342142571957,0.135798543347058,0.0610735268242659,-0.00345713896565406,-0.00576733790320129,-0.108136100609934,0.0479768417029857,0.156815344197531,0.127118235001271,-0.0496472284189176,0.0238121963768541,-0.100508419074484
"R12582",-0.0623751669901618,0.0914578070759381,0.387547938024783,0.0856377398246028,0.0818434455724162,-0.019918329354317,-0.344630664286239,-0.144123975501657,0.199604002499111,-0.496329620316749,-0.160527992587316,0.24958282771017,0.121905844453756,0.179805077310368,0.0731521899158075,-0.220061798620389,0.335108658690283,0.336298053901221,0.396692266676767,-0.33578667543524,-0.0318612891024059,0.351884071928379,0.340165071957142,0.365403039596792,-0.3323977711572,0.196680948336533,-0.0890933959490589,-0.395201368604096,-0.320455348774075,-0.492816319667697,-0.312494801762525,0.215460811723712,0.224703813907257,0.221595094085613,-0.477681647148621,-0.371616151945635,0.259607422728458,-0.19803279599081,-0.164104032342489,0.307903958787824,-0.138199751577944,-0.30503423674513,-0.337073892175193,-0.466523849490886,0.202530957351647,-0.0200944960312108,-0.11910005956472,0.0540989768431945,0.314112234363523,0.0200910274668869,0.263879567647717,-0.206981638639489,-0.0162833734485092,-0.441081087082026,-0.412890182242302,0.259322720199886,-0.649995598689023,-0.275030997484122,-0.155291816369113,0.147955152825033,-0.460305470501084,-0.379290877050489
"R12587",0.131025401135879,-0.0489254432185088,0.167630364225459,-0.267867587991968,0.224248041554118,0.375024170568143,0.115869220385242,-0.279328491882065,0.179786943892379,-0.153336155562789,0.0625173308060883,-0.199668059942579,-0.294211080518862,0.102064966257031,0.0695696543083499,-0.216260384876261,-0.187724814443992,-0.358952040864056,0.13721590752598,-0.085779180792486,0.134766245550191,0.106864982434119,-0.0197142076677209,0.326046301532672,-0.312688474041641,0.245804599121298,-0.0421174773245939,0.103398707999995,-0.358541128701838,0.166623847104695,-0.355873624658744,0.168421242143547,0.0113810180965171,-0.199612377922642,-0.315775811293884,-0.232588549138776,-0.148901507491715,-0.192187618669325,-0.0479435574881624,-0.27105498442602,0.0919586770445158,0.177213614292148,0.311047683543789,0.042779685985867,0.182625493983973,0.318177090199268,0.274155783103018,0.115802989459415,0.136546425167485,0.0757522772059525,0.343533343963278,-0.317924958358451,-0.227729624829377,0.10714783090771,0.0675231741197324,-0.0454754910122976,-0.140064946472552,-0.197471684577968,-0.319458068160181,0.193602760593162,-0.0469467649103396,-0.0560040245193178
"R12594",-0.0223931783689153,-0.258950057832284,0.0806993002859785,0.157944549246068,0.124134488401024,-0.152715217042835,0.164583366524925,0.121679660111234,-0.142277321578566,0.0902755113896623,-0.0572518719815918,-0.278589262676765,0.0191178420742508,-0.0805185967588762,-0.00345731336378319,-0.124309434229371,-0.160272973620679,0.146852034435683,-0.119002827327385,-0.0628200811550151,-0.0230476566360315,0.0107079748187908,-0.259247820209772,-0.176837235948937,0.169168528938416,-0.0816419850345134,-0.0286633546583523,0.066527479369801,-0.0953931162976327,-0.130207371525088,0.0583410002739302,-0.255824123946549,-0.0154795858074502,-0.200841314330212,-0.0274557099959548,-0.0765096766107615,0.141480216242566,0.00852031488538703,0.0893602400388153,0.0606438501583948,0.12758194363204,-0.136215684054961,-0.0144184419362096,0.105250236284567,-0.0196959714032958,-0.155315019102328,-0.105704971678256,-0.0322009934603229,-0.206930238178899,-0.0119368013682036,-0.0851768033452717,0.213562235196438,-0.0745126351331331,0.075891889195372,-0.0784814003756297,0.102805048301305,0.129311404425505,-0.141518600295392,0.0754206072476469,-0.261191616102405,-0.0246849641779246,0.0472335340558402
