"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R11457",-0.182399498485672,-0.184237582722465,0.075960809106467,-0.0116655961955903,-0.0983992192874416,-0.0971529288414479,-0.0666763356129584,-0.182250353558299,-0.045243223728428,-0.105775574535284,-0.00395263237535566,0.00125767772247876,-0.0550901803663724,0.0237735422114894,-0.0967551441107931,0.0309976931150613,0.0972715441994433,-0.187886887302098,0.0066244027003501,-0.189414734973559,-0.0727147676213818,0.0754130303774081,0.168428486432103,0.0658908038861031,0.113404538635839,0.116925235328838,-0.0724754705795384,-0.030654448381916,-0.0369358448772054,0.172302903612776,0.00455164789094494,0.0786148515016075,0.0077363724033047,-0.123151868241278,0.191181489441511,0.109750663805702,-0.0861649797932991,0.00743877459024233,0.0405014691773757
"R11458",-0.0924672101916054,-0.0943927529583353,0.0863375034731544,-0.141666630448052,0.0420544884015972,0.0437060117871989,-0.0275492119103574,-0.143078517660082,0.164884114207727,-0.069808374355256,0.0427694327198529,-0.0425559722332005,0.129517567369406,0.0989249460092762,-0.095093214398199,-0.0729254900444759,0.0285283877644142,0.0240205944673379,0.178984127229315,-0.0724935969349156,-0.0138482001650342,0.120603137631738,0.169085820906166,0.210608445310819,0.00698731234146948,0.043248669324089,0.0687142198443412,0.0649775153498611,-0.053401881372495,0.135695085027181,-0.00480552156738916,0.05065251834614,0.0271886847037079,0.118682114427926,0.12098192067122,0.109971338437568,-0.113680037819658,-0.0302851562329067,-0.0872894177375172
"R11459",0.13126307777377,0.051900313515658,0.16264588917197,0.00820779398603747,0.0801484877138966,-0.0549940291172867,0.0891859417756122,0.105255938074874,0.0502666841226132,-0.056094964369064,0.0761944896557814,-0.176729642662611,0.0010563966366872,0.0417701930002491,0.118337705425335,0.0988151118704423,-0.124749377430394,0.0627392359729527,0.0650238386670021,-0.0619092421136893,-0.0583304136394745,0.00179827704006843,0.0311411307672837,-0.0260651099355592,0.0782621314568069,-0.117886358765731,-0.0852130692223206,-0.000227711498739919,-0.15930814816322,0.0556091541884058,0.00421176931493396,-0.137928588606906,-0.145567558028915,-0.0200556346722331,-0.0743533306814854,0.0115732740363499,-0.0772173663742639,0.178595781449622,-0.113889753017919
"R11463",-0.088897645066922,0.12782070666043,-0.200473530025516,-0.167363061921903,0.00597812849673157,0.205306794216067,-0.0671847039588513,-0.191283929585512,-0.0545055716780915,0.147114332645561,0.0278105328161534,0.219738434788099,0.196812249826389,-0.0592268831050937,-0.230850520257516,0.0657978087784665,-0.0398546008321382,0.145189347382755,-0.0312512061581064,0.313328297957876,0.190337540614053,0.210142573294182,-0.197824544044397,-0.0254154442636731,-0.317895765969351,0.051934714733735,0.162269907525875,-0.0517275521941492,0.26357959192793,-0.111156731639386,-0.280132224595238,0.115458777294917,0.08641910714416,0.20665234920825,-0.167622139409214,-0.075661941838524,0.164352463120933,-0.241786862104043,-0.115476865851325
"R11468",0.111476625358407,0.11191672718585,0.0859952930097662,-0.0750052478902227,-0.101068320897873,-0.120755081401787,-0.0338330520135608,0.104121848744887,-0.0503183627012723,-0.0920834286811882,0.119544266626375,-0.00413716385320822,0.026290435837657,-0.102839858276484,0.0457698593548324,-0.0118658339669496,-0.00915860910876155,0.0337428586875211,-0.0310425028259719,0.0687255495324609,0.173579260306939,0.0874483062007731,0.00946838937167053,-0.0727674067792312,-0.0818896550166879,-0.156706870405216,-0.109296070002053,0.0937700070705857,0.0426229081285043,-0.0261262971543684,-0.0636861897718444,-0.100854755067847,0.15565963669918,-0.0417024217006046,-0.143605755591866,0.128302477423155,0.122594254685929,0.0181608678323531,-0.0809219767645568
"R11470",-0.0397011629428143,-0.0891562938556,-0.0608402900643421,0.12493489246061,-0.0148505582647545,-0.0539715150175393,0.174871994101881,0.0654436395313059,-0.101850846734451,0.0347572018355313,-0.103843277606967,-0.102099642028345,-0.0953314345722489,0.0313228327263452,0.125276167985077,0.0165044369947896,-0.0269417088345378,-0.172978137621509,0.0438264172145475,-0.171671424446622,-0.220890563681624,-0.0756701171827241,-0.00614781977208174,-0.0401646442423653,0.197806033663644,0.073785355205543,-0.0683413696433549,-0.0598100548921675,-0.184999149945041,0.00517858088588247,0.119956091798529,-0.0923085847340742,0.063762371978064,-0.165930433535954,0.105011352501824,0.060736170476692,-0.139446420350378,0.109880850520691,0.0734430302630887
"R12204",-0.10300147312253,0.0115805324570287,-0.150122569029895,-0.0997560931069074,0.0711721220249674,0.269708386633576,-0.0929999227251833,-0.128449552601139,0.037609075578114,0.110518826636568,-0.0835991467354286,0.185115645525288,0.137193914121528,0.0125624486353895,-0.109291997661608,0.00818828843001056,0.08447483833561,0.0504060839900823,-0.0385867766143559,0.191111369015637,0.091346572416763,-0.00597097357875108,-0.0312517060579746,0.0715779011825916,-0.105317119452288,0.158194395092573,0.236464268982256,-0.105183088307984,0.154033190429263,-0.0160115577167414,-0.0684276662706762,0.195319849973198,0.0268969370284629,0.205113580920896,0.0579041950386158,-0.119389650383431,0.171153073576826,-0.134879103930407,0.0152559611632253
"R12206",-0.0421078901560346,-0.0810882866021536,0.00483550141566262,-0.150606661128121,0.059199496758418,-0.00184503361886617,-0.084382243056081,-0.030136392476351,0.0750081302016647,-0.109088603726714,-0.069813531642704,-0.0236171123547817,0.0844153239961657,0.0624904777800724,0.0161853433329416,-0.0469584167053615,0.0180510298984984,0.0191765949327721,0.0812322539427438,-0.0199367966365335,0.0279123649745185,0.0947551131468783,0.112461094438834,0.105975965772869,-0.0324147960750614,-0.0287178805488109,0.0458957051630828,0.102469277465549,-0.03490821037392,0.0427978528148387,0.0431067374877609,0.0513297228245005,0.160482810785163,0.0717336038974144,0.0739685944148648,0.0790768568937469,0.0281641359235575,-0.010630516786178,-0.12313872413476
"R12208",0.137592922325967,0.178093080194739,0.0899873728407659,-0.0981629781175371,0.0661647564255302,0.0919994251745685,0.0316533703692492,0.0808763933998101,0.0913536769302689,0.0409519723824035,0.111388709465559,0.0227790688152911,0.0179447659533042,-0.0147676024762344,0.00738918109684374,0.158135405556046,0.0634308775418195,0.180720369079591,-0.0141912232668201,0.183058183636282,0.154362620920305,-0.0799556616071397,-0.0521548511519178,0.00969689867955657,-0.058049287776969,-0.04612921888915,0.145446529130997,0.0586863769919545,0.0158385075371059,0.0699242216336491,-0.141832653179586,-0.0555442848326571,-0.0452771590705779,0.120871787211573,-0.146966592097073,-0.0534712145617546,0.142495791817464,0.0869251086359045,-0.0864306214040944
"R12209",-0.268055087578301,-0.170959865737993,-0.173901374640553,-0.00735400358588651,0.053726557405413,0.176287880123174,0.00494300516489497,-0.25801867179477,-0.0967844541478086,0.0382902592968649,-0.141664334207804,0.074856317909051,-0.0873710405220683,0.0782110147442968,-0.201115890085921,-0.0930104782390243,0.16221396903716,-0.172203250206926,0.0323181557902152,-0.0385201112566867,-0.104574607690528,0.140366108948661,-0.0609577044518267,0.107090048443694,0.0798835827731176,0.196063663005028,0.145235706463458,-0.239920718965205,-0.00907339479791238,0.0644668865823391,-0.0768409289726135,0.238428914100232,0.0264075664842332,0.0287481500981432,0.19705503408464,-0.0827665558599852,0.0261155250963839,-0.0560038273371076,0.149685990143014
"R12212",-0.176301183380126,-0.085963587075951,-0.112122209110314,-0.100423827741245,-0.00963024072034921,0.0377019123119486,-0.0515334875010105,-0.13715103784461,-0.0416323901461229,-0.00320780272540476,-0.0696165657938907,0.113196966829916,0.0329123863873006,0.0525388273066544,-0.111566512312206,0.0885306978165945,0.0629438558543352,-0.0734803592382821,0.0168805405691334,0.0127508851594827,0.0404101151929792,0.0549909914250697,0.0251681170008855,0.052173857376059,-0.117680558341429,0.0629411426147947,0.0400164937266315,-0.0948049596571582,0.14816980447462,0.100145912221986,0.0495474338877612,0.126035793772152,0.104636122136411,0.0539876448110221,0.0804489191206206,0.0187878087727775,-0.0584298121148373,-0.190563998997228,-0.015377664592313
"R12214",-0.0334343452713687,-0.0737454788400742,0.02930067068303,-0.150829278055181,0.181440820824402,0.018449929852067,-0.0876441018786716,-0.0178406974903096,0.198524929955958,-0.109485230157203,-0.0277535548730448,0.0204515849590767,0.189019979515994,-0.0278601064088002,0.0654387299147475,-0.00957238877301252,0.0203059182465138,0.0846154102856756,-0.0113341019844442,0.0159998465068743,0.0555059996930236,0.100208486827101,0.137547958246944,0.174347351316351,-0.0957474624537187,-0.0580094560030136,0.0949130277544705,0.0220637760866597,0.0523361588146085,0.0133276586240083,0.124109334310545,0.0572048108083315,0.150971356561272,0.1666987297558,0.0595268703529637,0.124849501722801,0.00217769613230006,-0.0894245746002935,-0.12529272990539
"R12219",0.151525868968293,0.0070956401319478,0.0476230630775258,0.0562157091026295,-0.132280633519359,-0.269289748224223,-0.101283877787349,0.215759761138694,-0.047539420658341,-0.178294506445319,-0.00919156988052792,-0.0420622766356814,-0.0475359603726155,-0.126144784840497,0.217695118683978,-0.00494527766895249,-0.0363027318689934,-0.0145580725637981,-0.0998739633831739,-0.0562824842339688,0.106408517350902,-0.195229007738435,0.0395380548773821,-0.138745635075674,-0.0215447339761389,-0.212798808677716,-0.178637407252621,0.225339895584686,0.0123195333407287,-0.0430206568027782,0.170744989729281,-0.13305677359555,-0.0542231264025705,-0.13994277271698,-0.0797256732082029,0.010170940728825,0.125260868151,0.0165564182696572,-0.0244738031130299
"R12225",0.0498091489376861,0.0120649127405781,0.0657595355032071,0.00529226516681904,0.134046287841531,0.00252364436063336,-0.006122547001733,0.0723356028393098,0.0468927343650306,-0.0085929871115702,-0.0295016850529247,-0.00124870547979895,-0.0952119179693801,-0.0292400835563102,0.095744423361351,0.103044658541656,0.118811523686068,0.0505227295162274,-0.0131445618059648,0.0770458421931659,0.0978723997246359,-0.105654353609171,0.00245778516442399,0.0363072081743014,0.019108996575843,-0.0621512891640382,0.0840356285467116,0.00866121346429127,-0.0512132086342555,-0.00430299093404282,0.0320223554131304,0.0073382343425209,-0.0375808138139075,0.0736581119221706,-0.0318598806527791,-0.114597584108752,0.138654652124284,0.0527040882311307,0.0918972041340405
"R12226",-0.0264518810928114,-0.0738812660565251,-0.0385471375919492,0.0566986743920547,0.110771134869523,0.00157734537992471,0.107091595117073,0.0520126592281068,0.0433034850353841,0.00413395421656567,-0.104442544249496,-0.037619857645421,-0.0410476746220423,0.028153790250096,0.0494300222415478,-0.0457514683989275,0.070423595809269,-0.0536383869635346,0.022282552980837,-0.0696627062087872,-0.0804349128045658,-0.0414403136312717,0.0427028033272558,0.0765485365438027,0.105350959581296,0.0264138681946286,0.0898369771874449,0.0136328873604962,-0.148774553469774,0.120087442991205,0.098784813547874,-0.00464405659850278,0.0417798361998838,0.0232587185632871,0.0838541861122156,0.000608507284632598,0.047248558729517,0.0712011123292159,0.0889446880743952
"R12228",-0.0945585748195505,-0.0857011785211203,-0.204375608061296,0.174928944555582,-0.048934910844009,-0.0101043611537306,-0.0131271720271256,0.0736529942991534,-0.0723102691641817,0.0959982245245661,-0.222050014187707,0.142433924222937,-0.159161833277151,0.0142008096377129,0.0310997553920352,-0.0401677987226863,0.205593039873251,-0.187341971504617,0.207049241950883,-0.0182070280708806,-0.0622608242200737,0.0663173142138967,-0.0581309948800746,0.000692194387871475,0.110961823586493,0.128328093228631,0.0976914404740597,-0.0506594169498382,-0.0117240426239242,0.137125290810055,0.127152280983902,0.0387151017133172,-0.0575895792983465,-0.0365104799950279,0.129907879100397,-0.138728176505947,0.0649923976948893,-0.0400226678397778,0.241251680599287
"R12232",-0.104078940626558,-0.0283151905238711,-0.113605345822629,-0.155861919574818,0.0999469977774169,0.211485922288133,-0.141725390317967,-0.120268251780184,0.0679552263349183,0.0542469465430758,-0.0698844911274111,0.16346536778983,0.125169780321403,0.0313556792437549,-0.111440700383623,0.0621579159543082,0.13255248511639,0.0462689991589661,0.119334788067411,0.178940851379791,0.105758482806483,0.144665129472377,0.0315474102418779,0.114400894945694,-0.14176073118402,0.0732985297667867,0.172688972480048,0.0127615132498088,0.139075081868144,-0.00677617827339505,-0.0347951842765403,0.236202194745246,0.246028517881204,0.195127425649151,0.032711412135407,0.0541642783972722,0.121317825146412,-0.160620926358129,-0.0376745736331661
"R12236",0.081972942544946,0.0717696753760633,-0.0818068055910606,0.178415120855343,-0.0291508132768437,-0.0757510197301853,-0.0296495637713126,0.169208738614362,-0.127927554951937,0.0795234832747345,-0.0732906044036142,0.0288889170086449,-0.0943062858656643,-0.0454440614264513,0.140985237886513,0.0192131896388548,0.0197858856879667,-0.0554738653402371,-0.0208925008981836,0.04167584458858,-0.0581900727373611,0.0493011017823673,-0.110871236176885,-0.155624627430586,0.047049437539974,-0.0308946633415339,-0.0625313215965075,0.0272543886078336,0.0348826329708507,-0.135176412101186,0.0597664304429736,-0.120336831666353,0.00916682427535051,-0.105007121410939,-0.0764238210134098,-0.0586310995068488,-0.0205911910344286,0.0300934364381416,0.0959726003563888
"R12238",-0.0309662501299434,-0.079616524867376,0.0697281871819176,-0.0626980443149169,0.0893773041425288,0.00282039743730947,-0.0651214488770533,-0.0560851526452099,0.134772409194415,-0.143381642042677,0.00575945163418886,-0.0956339952618797,0.0654499065940604,0.0982912833751887,-0.0535747486253097,0.00735178075332245,0.00748293466783982,0.0392946449865787,-0.0477498081715389,-0.0902846393090617,-0.0336997036263869,-0.0833691203926526,0.133433880723012,0.130003766446346,0.0405245879689974,-0.0267295218090497,-0.00964434327059165,0.072263243118086,-0.0762043058775381,0.0994939824084872,0.00303586085829107,0.0140798944821465,0.0124420826276226,0.0597249332991786,0.0855421096347204,0.0574102011216531,-0.0539444327728418,0.0318823213998379,-0.0233350420459268
"R12572",0.0521632142858676,0.0464725563122791,-0.0460959202037829,0.084681586514692,0.0902863801700434,0.0468650145048213,0.0713067694672836,0.0490696937210429,0.0243104974946939,0.037081872737811,-0.100414968565023,-0.00921167268115088,-0.0443956436068843,-0.0298390250085056,0.0822292638885005,-0.0534201624944267,0.00711958382087009,0.0272316410333367,-0.126072386429777,0.0594064197766968,-0.0283287222173313,0.0423528772077395,-0.0665903068342164,-0.02092134856023,0.0600504314585541,-0.02384766173466,0.0497146692237794,0.0121334570304988,-0.0725375976858323,-0.137401382742222,0.00530587831942659,0.00729439268472832,-0.0125926610769743,0.0326723628847013,-0.0518023986010001,-0.0350412806973706,0.0921232230593268,0.0955048037162174,0.0797774429887072
"R12574",-0.0775455495400968,0.095972333460539,-0.123925149561235,0.0204312253289833,0.0588101646089492,0.233866607067706,-0.0386021124935028,-0.0968307515349565,-0.0247572741673109,0.188338202929307,0.0132779127985051,0.117586675997551,0.0180050821052347,0.0724318678974247,-0.214829260828322,-0.117806098974822,0.102819107160705,0.0614181971581446,-0.119465480311178,0.182879977922669,0.0351017015350405,0.062504856480799,-0.134046549694883,-0.000178280612750109,-0.0459504380610446,0.143859820197247,0.179899787740648,-0.174956229212114,0.073265477287297,0.0729618700507995,-0.190647324829009,0.174750316294328,-0.0259852354706922,0.144109982187952,-0.0152225735241989,-0.119103922670689,0.0850672730255234,-0.0831933091217159,0.0840584822569342
"R12576",-0.0272506693969417,-0.0596882643851822,-0.0712340942346719,-0.0281901604530252,0.0204341714509991,-0.0239487428605494,-0.104487065167271,0.043978912740684,0.132361469706521,-0.0466330477336061,-0.0896826619229324,0.0382806688501668,0.113524729605778,-0.0257065035685075,0.0693007244270184,-0.13465231980045,0.0676084410228848,0.0496066930137691,0.00710867618098984,-0.0311111196924871,-0.039385374861248,0.0390962169131856,0.0805075939514998,0.108156549787388,-0.0062657442410626,0.0258450756825509,0.080088867007042,0.00746684523959818,0.0665363004340479,0.0777081536053548,0.121796794913221,-0.0539922605615135,0.0379737831662276,0.110139979006607,0.0622303492478795,0.0474936794566591,-0.0910845241928028,-0.0779578090641021,0.00991093710884794
"R12579",0.00896350417076162,-0.134787353080914,0.183991530218689,-0.0462088120799252,0.160030514770679,-0.0772659910677942,-0.0114762206426783,0.00528087274546021,0.190055656098068,-0.1418967441762,0.0393081439617122,-0.107811480740981,0.00620390786129602,0.0266600301041973,0.103105662559398,-0.0145848051134703,0.0813616737334557,0.0138502072802159,-0.0747361921134141,-0.183582212534695,0.0015994274912415,-0.115974512361181,0.231794120349755,0.18674659404027,0.115301940819803,0.00449869324743541,0.0115016205247623,0.0424030528109993,-0.140230036087865,0.0971725714234895,0.150099988408869,-0.0100160089249077,-0.022537543843116,0.0172840497729018,0.139465533100731,0.115171141274742,-0.0146630270344948,0.0849280817128124,0.0102483046470651
"R12580",0.00772746032724887,-0.0877980208712457,-0.00567346932997967,-0.0128621769463745,0.174048102201907,-0.0295607507916241,0.115342076811953,0.0298421327046509,0.0330038605214068,-0.088081130104441,-0.139535609574175,-0.102255806891478,-0.107249666760985,0.00155092544017308,0.0908377254763766,0.111318318573605,0.0160660019755545,-0.0329664528401719,-0.131993636352694,-0.0744289337779027,-0.0276509805043724,-0.088216205108778,0.00185347592490499,0.0602873321952059,0.0801472430738905,-0.0427599922599192,0.0458587251789136,-0.0218532977095115,-0.14332500340847,-0.0201522124961772,0.0835215862604648,0.0116204606694527,-0.148937337001746,0.00445570608498215,0.0559562831964338,-0.170320236480393,0.0520612922594682,0.132858584828295,-0.0148634567803109
"R12587",-0.111162880275594,0.23031797605631,-0.186968398375747,-0.154087640178569,-0.152526781012686,0.310110819937353,-0.0180200601380582,-0.171007295230669,-0.0243236346003586,0.260123830684008,0.1607627747402,0.252252098335088,0.119439528173785,0.0066229013514964,-0.371415634084781,-0.0407952019066475,0.029366542123474,0.12790265871588,0.124057080789788,0.318539608797571,0.127020904041055,0.211121164882141,-0.246036754589059,-0.0274857089118386,-0.357384565195733,0.138403938188796,0.186049003641618,-0.11940788988978,0.299165887140857,-0.00977301567301552,-0.306520996626003,0.116264525170945,0.0881024556744712,0.222668469431787,-0.167606246782347,-0.0406418305578689,0.023773985815873,-0.277932332509841,-0.167773438955124
"R12594",0.0107349499142227,0.0358546835903007,-0.140924602273669,0.167413898755842,-0.071685989629951,-0.0915095271494345,-0.0322910936542453,0.0839691992416731,-0.26045316842338,0.0767872035337396,-0.0760901545219325,-0.0143950513366066,-0.201961537433364,-0.00445437953796881,0.03892795912161,0.00493407762483394,-0.077112592355635,-0.172807151595964,0.00560565350295616,-0.0291319370502703,-0.139100087501233,0.0897850814030432,-0.195617283759739,-0.246153062029929,0.0597191335959676,-0.0489280938417655,-0.146920262662184,-0.0876787468545686,0.0108126896923645,0.0158458473179887,-0.00239011081484839,-0.0917808606245265,-0.01186942690843,-0.187390588441237,-0.058821759394802,-0.121397223502107,-0.0456071481033695,0.0406238021987681,0.0847999735262435
"R12601",0.122643004478108,0.0986676363021903,0.149992801383428,-0.0333917794043217,-0.0488599260331824,-0.00317189066442768,-0.023957763257592,0.0604974800544628,0.0413652747137036,-0.059893710773471,0.138241034138892,-0.125883411144452,0.0714171110433935,0.0823096273965717,-0.0316880540510943,-0.175199415610015,-0.125812039484834,0.115693771834332,-0.0402257607010605,-0.00909045244763514,-0.0174304920941734,0.0379294468518832,0.0530638546596989,-0.0199408399513945,-0.0114709977989031,-0.0974073046269735,-0.0812624609251181,0.04948584697761,-0.0943889428919922,0.0538280733237822,-0.0595785908763151,-0.124450208071335,0.136181683716763,0.0088594586558169,-0.101008109408287,0.144303953202415,-0.0768771225450449,0.081999008632219,-0.0956772962240275
