"","MEblack","MEblue","MEbrown","MEcyan","MEgreen","MEgreenyellow","MEgrey","MElightcyan","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12964",-0.00647377817361218,-0.0843582587839009,0.0374078310781073,-0.0150414936511738,-0.0821773292221973,-0.0523881237949253,0.0164882417594319,-0.0225742446455071,0.0131596991189669,0.0720357001948217,0.0393561155274454,-0.0378375671806087,0.0612598836139541,-0.0449949325578562,0.0609228103826442,-0.0199642549134908,-0.00910849781445962
"R12973",0.101794649028235,0.0377530975825925,-0.0381210647740939,0.239197288036131,0.123355001562491,0.186163934241969,-0.0973288068354181,-0.124694959735421,0.191049477588862,0.114595833706287,-0.0516997802710307,0.057405967502396,0.107693231003862,0.0250319561123474,0.20092003251213,0.124761191610808,-0.00260619753306477
"R12974",-0.0731733277627455,-0.00586079162970066,0.0263324168246236,-0.0465477341982981,-0.0221402559563452,0.0407314898677959,0.0218870124091004,-0.0550136591564478,-0.0445092683834457,-0.0287176631108816,-0.0329475960731438,0.0186693438984591,-0.127828336876114,0.0175419339242294,-0.0087864598405606,0.11712363336675,0.00211273367980783
"R12975",-0.0197215217603601,0.0332604300867808,-0.00264019588724407,-0.0510854428231715,0.107937542154452,-0.0301914393784815,-0.162753849836183,-0.0745783641689115,-0.0572896865910066,0.14250553819255,0.0174384002685193,0.00655871978132749,-0.118075621558644,-0.0602751558371583,-0.084381192810132,0.0506755636464905,0.0142230717754874
"R12976",-0.00621648885639132,0.0598537798011024,0.0269985733376467,6.74061250728976e-05,0.0320037744418784,0.061603314767095,0.0446962321586219,0.0441299007718158,0.0323038529632464,-0.115470774095141,-0.0233566934019711,0.110498277009643,0.059497043658044,0.00306979298924075,0.0432130181579755,-0.0332653784967047,0.0714928645866875
"R12977",0.0547293001499368,0.0371763309981707,-0.0522335437215484,0.200836297228241,0.0741990437373099,0.184841017581879,-0.232043760248166,0.0479920746692926,0.0546304214513732,0.0966750917251034,-0.0575424285145096,-0.0252616881746563,0.0123546698396916,0.0953746718032772,0.165153553099207,0.0124750162118742,0.000992706396723717
"R12979",0.0152012557055265,0.0355767551791005,0.000108362716967923,-0.0743783218780363,0.0206673413290781,-0.0121355783998665,-0.0109939861579655,-0.00109875168403586,0.00291733621340557,-0.0331646020511494,0.021007018085296,-0.0165531642283146,0.0323664779460087,-0.0449535351696943,-0.0665821280065367,0.0312957367423878,0.00148692937580397
"R12986",-0.000639013051488977,-0.0375822180086488,-0.0526581329481098,0.029678262296301,-0.00464280325929148,-0.0430426456727148,0.0333519761312325,0.0515449070190035,-0.0270134353568672,0.0204593817041985,-0.11054025743512,0.020391919058571,0.269817900985535,-0.0221348402176033,-0.0422680360744208,0.0195367005849343,-0.0386576203288534
"R12997",0.0558578065544652,-0.0286076939324474,-0.0233639959307175,0.186899096393298,-0.00357242094866902,-0.0101251205667912,0.0029949055360338,-0.013247880253079,0.00211250117518957,0.0770366962951696,0.00778848033982283,0.0320058108687358,-0.0233748118336096,0.0326820130867975,-0.0299772854072786,0.0119430775319079,0.0306580918892909
"R12998",0.122393114824771,-0.017305838420536,0.042390395917513,0.0172888060207571,-0.0788527204681636,-0.0727644610261473,-0.00986735048241298,0.102749351164188,0.000238102987629122,0.0455375986210845,0.0973715957589969,-0.139464452598934,0.0287430102659233,0.0651773117237845,-0.137788188729856,-0.135268381758349,-0.059892612732121
"R13000",-0.0962280927199277,-0.0472640101651944,-0.045601468990242,-0.00877383226646037,0.024299092378837,-0.0661235445102936,-0.000986252815362499,-0.0662065514892034,-0.0660145840973174,-0.0137343817791145,-0.0394733931023109,-0.00882147900574211,-0.0119199754466858,0.0534797491422603,-0.0407506212048135,-0.0558198606488763,0.00438154412936398
"R13001",0.00629465883127558,0.0347348595781299,-0.015881090270634,0.0959973974930858,0.0351089094559595,0.107248612288631,0.0574637039665896,0.0077350248096494,0.0422241792098858,-0.0872033270031328,-0.0251998575419763,-0.060562558460034,0.0908261280218923,-0.0607524960037387,0.177258497063561,0.0199354183086973,-0.0316137069678126
"R13002",0.0407672758707472,0.065791923386703,-0.033086725658278,0.0267345059813068,0.0406511791154264,-0.0289979978794231,-0.00369142453901625,-0.00577110964230706,-0.00889319723872992,-0.0457203671537585,0.00596024021045886,-0.126191821154488,0.0220299910758149,0.0177419709869848,-0.0399090566743211,-0.114263140148212,0.00613381510777643
"R13003",-0.0159771882343678,-0.10226708183809,0.0593029517796477,-0.00604734772927471,-0.0564737949639975,0.00685912544505296,-0.0229334660739047,-0.0205572945704164,-0.152474946860463,0.109693271182836,0.100102455637685,-0.0224991226365087,-0.0774963525965638,0.0817113365631098,0.00544418231022629,-0.0896127526615907,0.0637267563765437
"R13010",0.0732689310907564,0.0285270720718428,0.0199490740918979,0.084560494108821,0.0663708270611095,0.135182571574601,-0.0489231664501114,0.0723479945697602,-0.0115097765632628,0.0624205986582292,0.0578065701933653,-0.0149379867100224,0.0769633874854456,-0.0168664783872053,0.076348541752409,-0.0653430881541524,0.0197750861931586
"R13012",6.97150497810575e-05,0.014330849262022,-0.0274887654572201,-0.0479200087103209,-0.0410666706140713,-0.0222653278936286,0.0831251347409552,0.00358716382410443,-0.00674893673640478,-0.0535329480762157,-0.0285522066782039,-0.0609762339175776,0.0488085305310143,-0.0883837652998838,-0.0164559048657676,0.069920205896656,-0.0542997446324972
"R13014",0.0591406291805132,0.0618285585264584,0.0462791592803496,0.0265094048576469,0.0455509597374239,0.0491555715582288,-0.0387195921257924,-0.0678959154124286,0.0619361268292429,-0.086838441061847,0.0623985198527564,-0.049205495629149,-0.00290187668659539,-0.0737695169173014,0.0423605184681389,-0.0510974269990882,0.0286818811742313
"R13015",-0.0929138443438625,0.146888420216899,0.000874953711037067,-0.000103334288871196,-0.00558202688071998,0.0703353484294179,-0.116253791218256,-0.0747218667559026,-0.0648728483556575,-0.0373870987842273,-0.00645869632169425,-0.000256952973749832,-0.0845166435117276,-0.0379223577920229,0.0263320553671042,-0.148441830684574,0.0232350739650986
"R13018",-0.043108886267394,0.0769694827371181,0.0270154400017703,-0.102261760165417,0.0284522768728327,-0.0483117907982696,-0.0624592537459146,0.0473307173423258,0.0904420640809638,0.092794638624604,0.0393977795926591,-0.156485021822061,-0.0259830571364525,-0.0321863215481757,-0.0274889700097189,-0.00575541301050603,-0.0508057630384373
"R13032",-0.00579704384018574,-0.0882956017117858,-0.0170949145237026,0.0447525921326338,-0.0486645023934206,0.0939812624268509,0.048218266368245,-0.0273503737644351,0.0655832492384768,-0.0015337182448344,-0.0551284061897727,0.11901465232538,0.0387940311015591,0.0965515268420379,-0.0333927974193215,0.000732201820178088,0.0419673107977915
"R13034",-0.0120139864987069,0.0062602959895494,0.00236283998090521,0.0248581176925939,0.0154086241865999,-0.0152907988823277,0.0521438667643601,0.00992878325533425,-0.0238746861700457,-0.0852349795886557,-0.00938113405840818,0.0715712741000279,-0.0668409305134608,-0.0300768036827151,0.01028848220837,0.0254357733601695,0.00105681793714284
"R13035",0.0321408952476178,0.021052558005348,-0.0888604436234933,0.00857001779737155,-0.00352719439571881,0.00571782756212123,0.0867731851386507,-0.0599918972031403,0.0857872494174905,-0.10154331414855,-0.0975708241098661,-0.000732030201257065,0.130731231707413,-0.068359384913261,-0.0908617204073171,-0.00535219168600387,-0.0207359671435879
"R13036",0.131931156562424,0.0467845281776796,0.112569713267438,0.0286459331174122,0.0165710036048846,0.0901182226768331,-0.00824612645030496,-0.00405350662652798,0.00211039866923617,-0.0246700792173723,0.0503453225876861,-0.0567919856848492,0.0471703983247908,-0.0362011993638052,0.0708859667170397,-0.136103349180356,0.0793320580082914
"R13037",0.0144184477269046,0.084586311329533,-0.0272443426093217,-0.0665494983425706,-0.0258833272084213,-0.0366865308814594,0.0076970516902835,-0.0375273691375373,0.0620201666579439,-0.0636897887082176,-0.0301090884214652,-0.119876733452252,-0.0123781009296335,-0.0174625048169717,0.031539570224133,-0.03997749239295,-0.132872130645161
"R13039",0.165686966414594,-0.0447579831915316,0.0424048672978356,-0.0207260749253115,0.0181825213925917,-0.0913588717972889,-0.0427922876139935,-0.0594811259504144,-0.0323199712769614,-0.0026140975257633,0.091249064298154,-0.118754372285788,-0.0755358710060398,0.0501167673303006,-0.0289350443658723,-0.0328034110008127,-0.0334708799918896
"R13044",-0.0362353856639886,0.0334862774601115,0.0114135054199052,0.0395776133152597,0.0100496052030369,0.0487508390138048,-0.0695435169777287,-0.110028415555183,-0.0418428180222889,0.0590377005336668,0.0122094452301133,-0.0213452698946116,-0.0338644783100798,0.0104297992298268,0.00597598906603323,-0.100458002698886,0.0365462380279078
"R13045",0.105256895389061,-0.163435308540679,-0.201229540265656,-0.0938523970453502,0.102399423456892,-0.0315023813736824,0.0156960678333424,0.0595756237574621,-0.0164420572883422,0.0375983233189667,0.0788573728139502,-0.0157708562323253,0.0399674363494884,-0.0253506808527777,0.0461147830566161,-0.0991312527180994,-0.14105982735275
"R13046",-0.0932591884623048,-0.0686911450244423,-0.0303323802214323,0.0110777295301714,-0.0318945148596649,-0.0774524656408623,-0.0327041446932273,-0.125777911392152,0.0558573496902672,0.074128003952586,-0.0278181202787838,0.0815188945059771,-0.061288586345875,0.00539305497132713,-0.0336387258252151,0.0562403123125278,-0.00156074017975508
"R13047",0.0894785504450148,-0.0548869091340463,-0.00124879565265802,-0.00426308554853609,-0.179467629903993,-0.037011779624772,0.183346288219029,-0.0263076335009166,0.156332997907311,-0.00827260571141973,-0.0850639242777285,0.119771599738506,-0.0880611159079008,-0.0524739207510625,-0.0295210001178405,-0.0636109981895954,-0.0174993289852712
"R13048",-0.0757301564208397,0.0788989147061677,0.00819796057276552,-0.0266448694679167,0.000821488846970773,-0.010646058971767,0.00610758789524748,0.101211451754408,-0.0971258018697109,0.0587003632288038,0.00268728034018777,0.0306444603936189,0.0366970312485391,0.145242037786227,-0.0838607350473154,-0.081074060881438,0.0282866589287691
"R13051",-0.0916119622986922,0.0611463027086236,0.0725823115643666,0.0508333424982109,-0.0537416191101269,0.0965705219811948,-0.0512884920620455,-0.0136952343989719,-0.0311972767688421,0.0304737926156242,0.0116701834698443,0.0146936101188966,0.0420262781953162,-0.00358184424966245,0.0219248852937207,-0.0297312641249132,0.0446238861487227
"R13053",-0.058296214992079,-0.0203922233540493,0.0166039385320287,-0.0349650123248591,0.0221729002985443,-0.0265045507230753,-0.0371923146945732,0.0785101072515093,-0.0507924308574508,-0.0328094008475989,0.0140241985564134,-0.0099091921784849,-0.0271281007991352,-0.027999991262765,0.0459760082343869,-0.0128691284405015,0.0603562217201224
"R13054",0.0346143464448175,0.102005582107595,-0.0265249972075207,-0.0431078468069308,0.0525412016924405,-0.0157168453490755,-0.00123986731830456,0.0460425799889641,-0.0871393452284473,-0.0155160157363699,-0.0215860485996604,0.0323091553286188,-0.0699492952078733,0.026068350986701,-0.0572200592426051,-0.0124334857698819,-0.0178235709352908
"R13055",-0.0388361680773312,-0.0518176548496112,-0.00719761267179077,-0.0360548194711162,-0.176985855454492,-0.0944092570630669,0.0531168302446951,0.079565427166139,0.0062686381410337,-0.0661289625749966,-0.0403073393523348,-0.0581832843358494,-0.046479027796701,-0.0820060060184916,-0.0307166845739686,0.00451815104005323,-0.0791613463703813
"R13056",-0.0553881584315285,0.00798435834334019,0.0183802628365135,0.00641096669673175,-0.0386870721918011,0.0188954399130623,0.0555101299751101,0.0497348170141345,0.041554216608888,-0.0443242747917493,-0.0267842059636287,0.0280372611033708,0.0201399629791368,-0.0404845159180134,-0.0114519213857279,0.0503435157068953,0.0403735502249124
"R13058",-0.0425654458043297,0.135309656274598,-0.0288761209792936,0.0133698542304408,0.0650842568148497,0.0445394978508246,-0.0562474054775754,-0.11607993441788,-0.0800781003363301,0.0247215194441105,0.022155925260791,0.023470878466641,-0.0538569601895795,-0.0454633638737954,0.0209092884543654,-0.0462584777184469,-0.00990763823467539
"R13059",-0.0402645165536503,-0.0314373739335802,0.0188695977159477,0.0179422064127691,-0.0308629145863941,-0.0350435565546868,0.0331924487230623,0.0745787201873136,-0.0515492395394895,-0.0244366521886295,0.0247767947181551,-0.00416428353775973,-0.0384843003846515,0.0341153078942087,-0.0219211359341428,-0.116998208646811,-0.00586635910634627
"R13060",-0.0273347601344309,-0.0613686977602926,0.0572475066512013,-0.076377271789228,0.0834102710379611,-0.0899617024232388,-0.0750599127265984,-0.0688001955419517,0.16432821529153,0.0345690111519083,0.116092785379322,0.0561729196219826,0.143067629669673,0.00984063057924911,-0.0614907365709919,-0.0176229441009011,0.0732259239972022
"R13061",-0.0380074337865402,-0.0115798218262557,0.0573820639984996,-0.020055779646381,-0.0779940140531566,-0.0341705952086672,0.069797403706796,0.0437343882788986,0.000297243918582303,-0.0921664083282088,-0.000117550619117338,-0.0144604132378719,-0.041248563033355,0.017324844968041,-0.0194218287192002,-0.0130229718673175,0.00137659190298676
"R13063",-0.0518374849825912,0.00534940908278651,0.0757807632974534,0.245993063015478,0.116087085363157,0.129582781224385,-0.109674933629774,-0.133494928074883,0.0869594052888053,0.0629399241088987,0.0553298632195908,0.0395587479699228,0.0815841752017094,-0.109591671725408,0.185708513524507,-0.0745715559466596,0.128083729471539
"R13064",-0.0128678964614602,-0.0135585448154781,-0.00284090708526745,-0.0194093390519477,0.0614653641679609,0.0573225478696728,-0.077946709601646,-0.0137126279462406,0.0344750008563607,0.133896440620845,-0.0342144430589865,0.0133298132322449,0.0336754929435611,0.0974563600425434,-0.0200666286201422,-0.0615535641038495,0.0683495148099323
"R13065",0.0445524912325388,-0.0408325081099144,-0.0132834582360511,0.0217665868500469,0.0829010852647005,0.0158774628387243,-0.0610534486435243,0.0658514224020714,-0.00611181428796469,0.0652507551766206,0.0956029285498378,-0.00372844424023647,-0.0294195054424952,0.0490545300334169,0.0934515850216773,-0.0197265316862857,-0.0192527294959094
"R13066",0.084077150179218,-0.0134422549769015,0.0274023355737714,-0.104740625912622,-0.0153859294426004,-0.122305324897485,-0.0377418828901773,-0.0544990256207811,-0.0194978499251715,0.0669226605882877,0.103983418334542,-0.00242360170207909,-0.021534480823321,-0.00536737032509393,-0.0650758301374127,-0.1708583107252,-0.0176429555595821
"R13068",-0.0226631284916543,0.066849839778085,0.0109824232017374,-0.0138208518832689,-0.0147500358053128,0.00363034177611783,0.0230636628229791,0.0364126978209463,-0.0217925827380244,-0.0773960582015208,0.00859667141273605,-0.0551406923346391,-0.033831718760899,0.0515481682627516,-0.0623863554209224,0.0221687790315404,-0.017676901308251
"R13069",0.0464591612412135,-0.0850924171351125,0.0035635865418695,0.0211854414412085,0.0555711768948141,-0.0356382250331059,-0.0752680046213413,-0.0569017062317466,-0.0188581040265824,0.124133089054886,0.0612422221039456,0.0647490467221657,-0.0352438910605465,-0.0272486198522571,-0.0268730983540381,-0.0579035123414213,0.0364276959321635
"R13070",-0.0776672964690477,0.0473316662805481,0.037916246281398,0.147603090221146,-0.0853583019604288,0.0110684225760324,-0.000871766877747997,-0.0684005199284403,0.0284420702118634,-0.0573535147475146,-0.00896184660942906,0.0465659042472565,0.0545502396139683,-0.11780443148946,-0.0954561707238225,0.0124565427123103,0.0781040534777789
"R13071",0.037301255875989,-0.0175271592435152,0.0484844787725449,-0.0164766633314277,-0.0235837514257093,0.00822461766452173,-0.0128342104035317,0.109824846150045,-0.00796466765528898,-0.0444227206461137,0.0473469504575468,-0.0319553624764521,0.0403578739559646,-0.0511141535199864,0.00521842892920254,0.0434498972313104,0.0105363629694691
"R13074",0.0149905815266265,0.0784837878038007,0.0704887957037843,-0.0524971305606013,-0.130250193582773,-0.0528344618883462,-0.0638884939077927,0.0430647032845818,-0.0274690433450017,-0.0762024929897201,-0.0270288812517102,-0.049430016149155,0.0469956061287956,0.0112743120197055,-0.04632939309459,0.139532153647056,-0.0373563273024791
"R13075",0.0724762955779224,-0.0145665130962652,-0.0275244851058129,0.000838862025379219,0.0907351023360375,-0.0790040769288862,-0.0457361109949312,0.167866893288571,0.0523637692387754,0.0654717298573793,-0.0208283146541462,0.0337421427986286,0.0325932208877402,0.00558657454439389,-0.0524085838276614,0.00528247785036587,-0.0274330492298271
"R13076",-0.0163627543205111,0.0176193143034911,0.0151359404085429,0.0623174390469231,0.0381569573638604,0.0215418530220085,-0.00972430855347189,-0.145734663816609,0.0151828094215157,0.0637920177624735,5.39407692225284e-05,0.0997523691399093,-0.0053069790163796,0.0418475225720202,-0.0379688032695347,-0.0137778891764402,0.041994511692
"R13077",0.0628299943270243,0.0543777427320749,-0.00895472629804502,-0.0239135063617235,-0.00994392283381389,0.0697285930446412,0.0724504808525217,-0.0317160731302371,-0.0190755078266027,-0.0507419171442375,-0.0502785033740632,0.0531137417455314,-0.011843092053224,0.0697596609372397,0.0241179485788264,-0.0109071994129911,0.017219447759641
"R13078",0.158995454674259,-0.0472267617325222,0.0646942813221315,0.0200574580904266,-0.00687051823306866,-0.0386269821800615,0.0369292370420276,0.0324648261702917,-0.0293363748845056,-0.072132192217787,0.0601432051836425,0.0474806128446648,0.0509047650071783,-0.104727204381723,0.021386736861124,9.254110548426e-05,0.0503972526623463
"R13079",0.163510968481772,0.0637417660072613,0.0412387509740925,0.0343943898254428,0.0606537060981788,0.156163003883328,-0.069683631853097,0.0118608847024006,0.0830711957939074,0.109420264744541,0.0374749862294057,0.0501782678784239,-0.0247145898506559,0.0301730643742803,0.13136851328017,0.0396747476914146,0.0264006721367664
"R13081",-0.0923259697837139,-0.0242300506347625,-0.0655758489636289,-0.0972942614040171,-0.0847105654647859,-0.0678596830350596,0.0139721212886483,-0.0342784961403844,0.104141591746782,-0.0284676618593075,-0.0790933355732868,-0.171771942458101,0.0517813543513736,-0.0222440461233663,0.0242303902624903,0.0828213594975723,-0.0856269010682342
"R13082",0.0704869354263886,0.0520564562807847,-0.108035427856144,0.0463528278963132,0.125770961739973,0.0482307743601052,-0.0963594101144338,0.0327840685435906,0.177277407825836,0.0924098375311824,-0.100034595830919,-0.0311268735475012,0.0006608250387905,0.018018739931334,-0.00305643556717606,-0.0213212781451899,-0.0876545163767318
"R13083",-0.0494024541324917,0.0480063157069903,-0.0237936604226628,-0.0466969354023949,0.00608845074440348,0.0313327839939094,-0.00578287260885618,0.0613132517934471,-0.036028839231615,-0.00993076236162241,-0.0543462748504763,0.0230676520010425,-0.04199140665481,0.103192141276084,0.0101141205916442,-0.0320148563409006,-0.0292462374851005
"R13084",-0.0488607104230509,-0.0115943580987384,-0.0682136459297722,0.0226412906165988,-0.0141677921762344,0.0114157649396945,-0.0138394939410576,-0.0498538465115277,0.0535448186727012,0.0194213645245934,-0.0622422427220604,0.0143243573804494,-0.0370960659449715,-0.0014395408070345,0.0223696720649753,0.022758556207239,-0.0902062585816402
"R13086",0.0566327288566139,0.00121233731944881,-0.0219357419710986,-0.0442900285720905,0.0323783901610114,-0.075102182414525,-0.00924551450846246,0.00255619197070826,0.12737095740304,0.0133478368431846,0.0150708419143518,0.0152144922077816,0.0328167465038519,-0.0282198795582682,0.0574308120873841,-0.0638923679253895,0.00162569174531644
"R13087",-0.0984340492233297,0.00413312971957049,-0.034674476159356,-0.0623390912502047,-0.0193451631181965,-0.0189600815001252,0.0134231227007719,0.114052227339771,0.0542215873178719,-0.0478329254661353,-0.0152255166448531,-0.100008817250839,-0.058909682958135,-0.0509114271995222,-0.0245717858915887,0.00758711672738265,-0.0797553382746855
"R13088",-0.101416433813126,-0.0813302567859257,-0.123424337738728,-0.0648691576620617,0.027464340223074,-0.0647467647228978,-0.0506154315911676,-0.0132548433218565,0.0770974602315796,0.0815136333591,-0.0549745278839691,0.0637444938195894,-0.025440798967068,0.00247930673592906,-0.0535538278877897,0.0237323814701655,-0.0408918240684755
"R13089",0.0163732800127463,-0.043832963123664,0.0340860141290411,-0.00946613340768492,-0.0474842653115786,-0.0387661096569612,0.0076196119752053,0.0277246354055467,-0.051893034119783,0.020781270320081,0.0326368295701037,-0.109000477657859,-0.0489385471920472,-0.0565438759787371,0.019177056518589,0.0418277085663823,-0.0503857103833288
"R13090",-0.101102780791205,0.070895622521027,-0.0167914295405256,0.00309653336494856,-0.0116685462689171,0.0635765924907796,0.0274602153901754,-0.0329992889684046,-0.0198034907567094,-0.0419025764734839,-0.0522121715750586,0.0803772682558123,0.00639816769525791,-0.024217771620528,-0.0092305006047483,-0.0132645054418989,0.0365143874045069
"R13091",0.0410782855878102,-0.0630309335345814,-0.0140288063215738,0.00140500288236838,-0.077650642490446,-0.0469409898571757,0.0213161498374225,0.0839714889106049,-0.0209975070401749,0.054994199768792,-0.0536371381137285,-0.0440149516093293,0.00115667877394597,-0.00444097532044646,-0.065559609711005,0.0567585448745494,-0.0491003021418545
"R13106",0.0412124899173929,0.0382743987901913,0.0108476516999146,-0.0153966150589781,-0.0413073720524432,-0.00210804615154713,0.057668784353219,-0.0207264841348415,-0.0208744043388625,-0.0221453219461767,-0.041460172732623,-0.0102725242897584,-0.0827287278128943,-0.0924648863374425,-0.0624835856272908,0.0158918580922386,0.016608666387796
"R13109",-0.0271354875105002,0.112556112223944,0.0374473335382836,0.0329872538893099,0.0418430004564805,0.0515883778295218,-0.00638702901569753,0.074173534631656,0.0101486804487136,-0.00735262517202813,-0.023222374832306,0.048989253910148,-0.0292733185435899,-0.024761063826539,-0.0180159332249138,-0.0108066444812251,0.0589832936667354
"R13111",0.000171080273663047,0.0209028907092361,-0.0621824395077237,-0.00297337163457073,-0.0653708195823827,0.00545827357793058,0.0841936057747901,0.159273087777067,-0.0594286447899418,-0.0595699843230166,-0.0848666701697987,-0.0227111401465599,-0.0398920697031166,0.038764322773871,0.0730102177348566,0.0163750309188977,-0.0895451245675272
"R13112",-0.0233537762519493,0.0448298440925979,0.00589597276162734,-0.00961962147108343,-0.0602407978414529,0.0234939065107465,-0.0205045636782442,-0.0864058563838513,-0.0818062673055134,-0.0348478002301812,-0.0577835339714954,-0.0242558970803145,-0.0114748178670971,0.136673579549871,-0.0798327719123299,0.0502012935545873,-0.0252228903491135
"R13113",0.0133858889733255,0.0759570789158395,-0.181146333742461,-0.00798537498266007,0.0616425003706868,0.0621627853456998,-0.0115770865364871,-0.053515452964913,-0.032459450541971,-0.00756220408639178,-0.0268243849288234,-0.0338136155464198,0.0703074475651144,0.104899030614726,0.084902404861023,-0.0939286019915532,-0.139556091926989
"R13114",-0.0141053329185929,-0.0175982738870963,-0.0220738966123158,-0.0385171042596779,0.00596615209598784,-0.0475650687425623,0.0305625895582497,0.0917099207048649,0.00490468558559481,-0.00726736399747484,0.0425812009558445,0.00406244629595103,-0.0721339188350312,0.0291254554014216,0.0134997055545423,0.032412237975709,-0.0377174130501471
"R13115",-0.0916270854949634,-0.0985170994186261,0.00119027208851491,0.0181365405478765,-0.00523953264662511,0.0374114124584346,-0.00165206332841884,-0.0810910018905886,-0.0253074531126675,0.0104145788861402,0.00988066074295296,0.0303100484566604,-0.0293732692212186,0.13229570323973,0.0440433857322387,0.0726277687135813,0.0231571518113543
"R13116",-0.0976775793872574,0.000363916779134273,-0.00963989708729415,0.00765048982306616,-0.0260089617302094,-0.0497950788861195,0.0449783602171942,-0.0163779972048705,0.107536354663396,-0.0152218743348457,-0.00344846870116281,-0.0334152650511796,0.053639411642764,-0.0453046544433654,0.149040213842269,-0.033151782633803,0.00860005485803144
"R13117",0.000689110429509938,0.102361839685753,0.0164927537408477,0.0494918513706615,0.0715393325475278,0.102779892843217,-0.0203542670743755,-0.070634100414357,-0.00887042966842585,-0.0467471544246624,0.0268592726735561,0.110281141109769,0.0537816525299473,0.119450636743708,0.0318141598007819,-0.0374588594837005,0.047350585631927
"R13118",-0.070451617402707,0.0145223058985723,-0.0164418196174266,-0.0665546724944,-0.00733407479212141,-0.0816336817003298,0.0371157257911416,0.0755124868563436,0.0326337786764326,0.0317093985472467,-0.0394655655989383,-0.0362946419799925,-0.038370843270268,0.0947935434687515,-0.0949864591799245,-0.0231807817134621,-0.015264255046355
