Tissue	Cell_type	OR	PValue	FDR	Direction
DLPFC	Vascular endothelial cells	1.4856383076022537	5.3637944030732155e-05	0.00016091383209219647	Up
DLPFC	Vascular smooth muscle cells	1.972109196854855	8.472358008916808e-12	6.608439246955111e-11	Up
DLPFC	Astrocytes	1.5282280817861995	9.158101343619631e-07	3.82677806144106e-06	Down
DLPFC	Cerebellum neurons	0.944422603286195	0.5609600383297794	0.6434541616135704	Down
DLPFC	Cholinergic and monoaminergic neurons	0.6891625062206026	9.478249303162331e-05	0.00026687253996211395	Down
DLPFC	Choroid epithelial cells	1.223196068342707	0.02999232556046011	0.05316821349354292	Down
DLPFC	Dentate gyrus granule neurons	0.9214767452045196	0.38193147205721245	0.46547898156972767	Down
DLPFC	Dentate gyrus radial glia-like cells	1.4067808301860762	0.00012069291779208364	0.00032839700887613455	Down
DLPFC	Di- and mesencephalon excitatory neurons	0.7905068144819514	0.011170704215407182	0.021080199890365164	Down
DLPFC	Di- and mesencephalon inhibitory neurons	0.7305065433733114	0.0006990064166036355	0.001669056137604599	Down
DLPFC	Enteric glia	1.7179750201053685	2.5410709844663985e-09	1.5647647641187823e-08	Down
DLPFC	Enteric neurons	0.9123103891408764	0.33309175166480975	0.4102287888924499	Down
DLPFC	Ependymal cells	2.157291860681691	9.274977753778261e-16	1.550246281702938e-14	Down
DLPFC	Glutamatergic neuroblasts	0.9389065078891186	0.5073976788354826	0.5877775091460541	Down
DLPFC	Hindbrain neurons	0.7457230944521707	0.0021621216960255587	0.004684597008055377	Down
DLPFC	Microglia	1.4384940901794834	5.603990869119559e-05	0.0001639167329217471	Down
DLPFC	Non-glutamatergic neuroblasts	1.034373106074777	0.72034302043505	0.7592804809991068	Down
DLPFC	Olfactory ensheathing cells	1.53817355915258	1.1238586945892226e-06	4.5341885264461736e-06	Down
DLPFC	Olfactory inhibitory neurons	1.050115398250577	0.5687290097442459	0.6460319819424929	Down
DLPFC	Oligodendrocyte precursor cells	1.2959425090199326	0.003525535317782407	0.007236625125974414	Down
DLPFC	Oligodendrocytes	1.0898538191614975	0.30652972354647445	0.38563416833266145	Down
DLPFC	Peptidergic neurons	0.8192394091452732	0.03746916713687663	0.06415947535460144	Down
DLPFC	Pericytes	1.9530704485647135	1.518902858885748e-14	2.221395431120406e-13	Down
DLPFC	Peripheral sensory neurofilament neurons	0.9037935236421023	0.282443546583107	0.36314170274970897	Down
DLPFC	Peripheral sensory non-peptidergic neurons	0.8298072113409696	0.04312387755691083	0.07106329118533193	Down
DLPFC	Peripheral sensory peptidergic neurons	0.8856146871522927	0.2001895550005137	0.27555503453011887	Down
DLPFC	Perivascular macrophages	1.513853122770004	5.773402381642397e-06	2.0469335716732134e-05	Down
DLPFC	Satellite glia	1.4737479532875952	7.484362553134839e-06	2.5755012315199296e-05	Down
DLPFC	Schwann cells	1.184046692607004	0.056806892495344485	0.08861875229273738	Down
DLPFC	Spinal cord excitatory neurons	0.9674352802601592	0.7430877424923308	0.7762613024250241	Down
DLPFC	Spinal cord inhibitory neurons	1.1161122757056783	0.22902226309822166	0.31157679979641784	Down
DLPFC	Subcommissural organ hypendymal cells	1.6958598594631193	8.386310338976818e-09	4.266079607218642e-08	Down
DLPFC	Subventricular zone radial glia-like cells	1.6195890150854637	8.562568043258169e-08	4.0072818442448235e-07	Down
DLPFC	Sympathetic cholinergic neurons	0.797747183979975	0.015269745853606385	0.027915004138624168	Down
DLPFC	Sympathetic noradrenergic neurons	0.8371400572893111	0.05236868607190735	0.08279913878936704	Down
DLPFC	Telencephalon inhibitory interneurons	0.7981147019895157	0.012680275220933361	0.02354908255316196	Down
DLPFC	Telencephalon projecting excitatory neurons	0.87852166089531	0.14300870752345773	0.20656813308943894	Down
DLPFC	Telencephalon projecting inhibitory neurons	1.023823439921315	0.7936676692401121	0.8145536605359046	Down
DLPFC	Vascular and leptomeningeal cells	2.3393141431091604	5.344691810561395e-19	1.2506578836713663e-17	Down
DLPFC	Vascular endothelial cells	1.864279588336192	3.8593496830350644e-13	3.7628659409591875e-12	Down
DLPFC	Vascular smooth muscle cells	1.9566847147022075	2.763506430514444e-13	2.9393659306380904e-12	Down
DLPFC	Astrocytes	1.4454291681945313	3.429553278325442e-09	2.0062886678203835e-08	All
DLPFC	Cerebellum neurons	1.0706492614193617	0.2967808542626764	0.37742782552970805	All
DLPFC	Cholinergic and monoaminergic neurons	0.6689408054620145	7.633648167746892e-09	4.059712889210847e-08	All
DLPFC	Choroid epithelial cells	1.372374111684798	1.241069961075749e-06	4.840172848195421e-06	All
DLPFC	Dentate gyrus granule neurons	1.001331828442438	1.0	1.0	All
DLPFC	Dentate gyrus radial glia-like cells	1.360421015494076	8.85949116006644e-07	3.82677806144106e-06	All
DLPFC	Di- and mesencephalon excitatory neurons	0.8260463186447937	0.004322071447657662	0.0087186613685508	All
DLPFC	Di- and mesencephalon inhibitory neurons	0.8308428712599053	0.00571085901286596	0.01132492380517487	All
DLPFC	Enteric glia	1.6504351061076605	2.7596348571752442e-14	3.5875253143278173e-13	All
DLPFC	Enteric neurons	0.9455320128972824	0.42310588301597035	0.5103442094110158	All
DLPFC	Ependymal cells	2.082417324075392	5.137376527866568e-28	3.0053652688019424e-26	All
DLPFC	Glutamatergic neuroblasts	1.0305544019594057	0.6470544594834557	0.7075268388744329	All
DLPFC	Hindbrain neurons	0.7814025974025974	0.0002926151024079996	0.0007607992662607989	All
DLPFC	Microglia	1.440841628959276	3.518525135335507e-08	1.7152810034760598e-07	All
DLPFC	Non-glutamatergic neuroblasts	0.9672508573258969	0.626761497413721	0.7051066845904361	All
DLPFC	Olfactory ensheathing cells	1.476829918172496	6.616912275734048e-10	4.300992979227131e-09	All
DLPFC	Olfactory inhibitory neurons	1.0261191700639114	0.6975418486429559	0.7487375806534481	All
DLPFC	Oligodendrocyte precursor cells	1.3126827903664708	2.199996158878294e-05	6.956744610507038e-05	All
DLPFC	Oligodendrocytes	1.072507058752449	0.2701972120670476	0.3512563756871619	All
DLPFC	Peptidergic neurons	0.8674518188129335	0.03960371411322103	0.06619477930352657	All
DLPFC	Pericytes	1.9508757718565402	5.781334988411969e-25	2.254720645480668e-23	All
DLPFC	Peripheral sensory neurofilament neurons	0.8976371663340419	0.10590391818866937	0.15885587728300407	All
DLPFC	Peripheral sensory non-peptidergic neurons	0.8427480916030534	0.010898683298285791	0.02090403189999078	All
DLPFC	Peripheral sensory peptidergic neurons	0.8810293166580592	0.05760260902121644	0.08867770073003056	All
DLPFC	Perivascular macrophages	1.4008740528384203	3.6654430277263835e-07	1.6494493624768727e-06	All
DLPFC	Satellite glia	1.49890287204775	1.9125214450806918e-10	1.3162647592614171e-09	All
DLPFC	Schwann cells	1.2513888888888889	0.00040415346187240575	0.0010060841497674781	All
DLPFC	Spinal cord excitatory neurons	0.9687117080397751	0.6587836369266731	0.7136822733372291	All
DLPFC	Spinal cord inhibitory neurons	1.1189496912823484	0.09251811106280297	0.14057946745906424	All
DLPFC	Subcommissural organ hypendymal cells	1.571042176945216	2.9471064400446813e-12	2.4629389534659123e-11	All
DLPFC	Subventricular zone radial glia-like cells	1.448817848067639	6.233509126079726e-09	3.472955084530133e-08	All
DLPFC	Sympathetic cholinergic neurons	0.7990559426005901	0.0008431095078591353	0.0019728762483903766	All
DLPFC	Sympathetic noradrenergic neurons	0.7867605915705722	0.00032353371943123744	0.0008229009820316257	All
DLPFC	Telencephalon inhibitory interneurons	0.8732669406254944	0.03783763931168803	0.06415947535460144	All
DLPFC	Telencephalon projecting excitatory neurons	0.8804180241521965	0.05181387313357877	0.08279913878936704	All
DLPFC	Telencephalon projecting inhibitory neurons	1.0461179002261876	0.48188682322207066	0.5638075831698227	All
DLPFC	Vascular and leptomeningeal cells	2.16876803950908	1.2098030402160056e-29	1.4154695570527264e-27	All
DLPFC	Vascular endothelial cells	1.693644614536617	2.81762734522656e-16	5.494373323191792e-15	All
DLPFC	Vascular smooth muscle cells	1.9683690824907871	7.375286907843841e-24	2.1572714205443234e-22	All
Hippocampus	Astrocytes	1.4263720073664825	3.061178224078552e-05	0.0001235027076611002	Up
Hippocampus	Cerebellum neurons	1.328777338454961	0.000995216454488346	0.00284000793110089	Up
Hippocampus	Cholinergic and monoaminergic neurons	0.9120239792679246	0.3226318514826434	0.4058916841233256	Up
Hippocampus	Choroid epithelial cells	1.1756100919010084	0.08065209063881185	0.13105964728806924	Up
Hippocampus	Dentate gyrus granule neurons	1.1384948827607038	0.1588985198056532	0.2323890852157678	Up
Hippocampus	Dentate gyrus radial glia-like cells	1.3123324396782843	0.0015206075264904302	0.0039535795688751185	Up
Hippocampus	Di- and mesencephalon excitatory neurons	1.3430846966756016	0.0008355132069469246	0.002506539620840774	Up
Hippocampus	Di- and mesencephalon inhibitory neurons	1.0923719221816472	0.3124968405710876	0.39741446029149186	Up
Hippocampus	Enteric glia	1.2787596762130038	0.0077617118287489914	0.015657246275235032	Up
Hippocampus	Enteric neurons	0.9434931506849316	0.5497230556100331	0.6437525114597354	Up
Hippocampus	Ependymal cells	2.053088697802098	1.2726436683414961e-15	2.977986183919101e-14	Up
Hippocampus	Glutamatergic neuroblasts	1.2288583241920512	0.02148783351590069	0.03867810032862124	Up
Hippocampus	Hindbrain neurons	1.0346883766983883	0.7182906656065924	0.7571171880718136	Up
Hippocampus	Microglia	1.2776174965100047	0.00907315577725748	0.01769082527416174	Up
Hippocampus	Non-glutamatergic neuroblasts	0.8693856580212204	0.1437494378748712	0.21562415681230682	Up
Hippocampus	Olfactory ensheathing cells	1.290532154513277	0.004131259499510516	0.009119950215900573	Up
Hippocampus	Olfactory inhibitory neurons	1.0525376853120718	0.5794880121324553	0.6528381114716177	Up
Hippocampus	Oligodendrocyte precursor cells	1.103700473871265	0.27474545306123227	0.3652865682745929	Up
Hippocampus	Oligodendrocytes	0.9654507283761828	0.701462019078936	0.746100511202141	Up
Hippocampus	Peptidergic neurons	1.1794666820936524	0.07806893279888041	0.12864880475308463	Up
Hippocampus	Pericytes	1.7057573784293993	9.81638663057541e-09	6.755983739866606e-08	Up
Hippocampus	Peripheral sensory neurofilament neurons	1.1261648562913102	0.16641514771918434	0.23744600345298256	Up
Hippocampus	Peripheral sensory non-peptidergic neurons	0.9738005584862612	0.7873947684671083	0.8109837380558383	Up
Hippocampus	Peripheral sensory peptidergic neurons	0.9632115428138107	0.6906381655903304	0.7424468223349163	Up
Hippocampus	Perivascular macrophages	1.0880525631993883	0.36842846896117953	0.45690836057636774	Up
Hippocampus	Satellite glia	1.2456930916149607	0.015730703480317427	0.029214163606303793	Up
Hippocampus	Schwann cells	1.1229496680308144	0.180193748244244	0.2540080547539343	Up
Hippocampus	Spinal cord excitatory neurons	1.0593826210660782	0.5627754877313125	0.6519280402432035	Up
Hippocampus	Spinal cord inhibitory neurons	1.2681835411051212	0.009223421724135608	0.01769082527416174	Up
Hippocampus	Subcommissural organ hypendymal cells	1.7277432126696832	2.0939006365392373e-10	2.0415531206257564e-09	Up
Hippocampus	Subventricular zone radial glia-like cells	1.5957039859397673	1.0752760717839622e-07	6.290365019936178e-07	Up
Hippocampus	Sympathetic cholinergic neurons	0.7521302598632185	0.0018396499145103013	0.004579554042504367	Up
Hippocampus	Sympathetic noradrenergic neurons	0.7780019599930824	0.006607193975276	0.014055303547405308	Up
Hippocampus	Telencephalon inhibitory interneurons	1.042349646226415	0.6316760544316944	0.6972273430991344	Up
Hippocampus	Telencephalon projecting excitatory neurons	1.3720317813282892	0.00045432407426416197	0.001563409314379616	Up
Hippocampus	Telencephalon projecting inhibitory neurons	1.1719822162570255	0.07678491548848218	0.12834050160217736	Up
Hippocampus	Vascular and leptomeningeal cells	1.8750462476876155	8.618858527527608e-11	1.0960001768208251e-09	Up
Hippocampus	Vascular endothelial cells	1.3871715640929756	0.00044847086427748467	0.001563409314379616	Up
Hippocampus	Vascular smooth muscle cells	1.8571911886324337	1.9819616252227674e-10	2.0415531206257564e-09	Up
Hippocampus	Astrocytes	1.3087613039720318	0.00189375302738459	0.004581657160969071	Down
Hippocampus	Cerebellum neurons	1.0846774694232322	0.3709939679893584	0.45690836057636774	Down
Hippocampus	Cholinergic and monoaminergic neurons	0.9498913043478261	0.5890075906178316	0.6563227438312981	Down
Hippocampus	Choroid epithelial cells	1.2725308641975308	0.0071804960950447305	0.015002107912861311	Down
Hippocampus	Dentate gyrus granule neurons	1.1487595904110817	0.09054760921213802	0.14316311186243444	Down
Hippocampus	Dentate gyrus radial glia-like cells	1.169310283371948	0.072675137338562	0.12323175461756165	Down
Hippocampus	Di- and mesencephalon excitatory neurons	1.0779761537580304	0.38390772350201996	0.46306395515192095	Down
Hippocampus	Di- and mesencephalon inhibitory neurons	1.023694817429464	0.7901892832338937	0.8109837380558383	Down
Hippocampus	Enteric glia	1.6639106495636808	1.7389848245948738e-08	1.1303401359866679e-07	Down
Hippocampus	Enteric neurons	1.0949575183507052	0.3046480662644805	0.3929749316625373	Down
Hippocampus	Ependymal cells	1.6690450054884742	1.4370132575365756e-07	8.006216720560921e-07	Down
Hippocampus	Glutamatergic neuroblasts	1.2267998616700202	0.02015189223039556	0.03684017798369188	Down
Hippocampus	Hindbrain neurons	0.9374961517698994	0.47887922667067373	0.5717231583721308	Down
Hippocampus	Microglia	1.5468804487209056	9.019508977041777e-07	4.58818500136473e-06	Down
Hippocampus	Non-glutamatergic neuroblasts	1.047640417068333	0.5803005435303269	0.6528381114716177	Down
Hippocampus	Olfactory ensheathing cells	1.2652130513444382	0.00630400781333116	0.013658683595550846	Down
Hippocampus	Olfactory inhibitory neurons	1.1228322711758494	0.1651426943445705	0.23744600345298256	Down
Hippocampus	Oligodendrocyte precursor cells	1.3210461934247197	0.0012020137634114912	0.003270595588817313	Down
Hippocampus	Oligodendrocytes	0.842737374495588	0.053004122122224245	0.09119826894559172	Down
Hippocampus	Peptidergic neurons	0.9819088292977987	0.8562626528332518	0.8636442274266418	Down
Hippocampus	Pericytes	1.7388825541619157	2.383826230301508e-10	2.1454436072713575e-09	Down
Hippocampus	Peripheral sensory neurofilament neurons	1.0085174305326579	0.9288997507053248	0.9288997507053248	Down
Hippocampus	Peripheral sensory non-peptidergic neurons	0.8733227594995052	0.13730893566155383	0.2113834930579184	Down
Hippocampus	Peripheral sensory peptidergic neurons	0.962341699711275	0.6873402284315733	0.7424468223349163	Down
Hippocampus	Perivascular macrophages	1.5190211742345499	2.9363565307628947e-06	1.3742148563970348e-05	Down
Hippocampus	Satellite glia	1.342808022922636	0.0005888596669145877	0.0018706137533839838	Down
Hippocampus	Schwann cells	1.0355613518341082	0.6916812276453495	0.7424468223349163	Down
Hippocampus	Spinal cord excitatory neurons	1.4252164826865579	5.3555697908348644e-05	0.00020886722184255973	Down
Hippocampus	Spinal cord inhibitory neurons	1.3630424453595185	0.0005938501002019994	0.0018706137533839838	Down
Hippocampus	Subcommissural organ hypendymal cells	1.5614232707424027	1.732913754591032e-06	8.447954553631282e-06	Down
Hippocampus	Subventricular zone radial glia-like cells	1.291419706108108	0.0035842916330125563	0.008064656174278251	Down
Hippocampus	Sympathetic cholinergic neurons	0.875518933992858	0.142925608450165	0.21562415681230682	Down
Hippocampus	Sympathetic noradrenergic neurons	0.9110556940980881	0.2968460514485459	0.3902358204435941	Down
Hippocampus	Telencephalon inhibitory interneurons	1.1840074811767818	0.05186953333354494	0.09057814029887698	Down
Hippocampus	Telencephalon projecting excitatory neurons	1.245295197598162	0.007987718507253615	0.015840051955062256	Down
Hippocampus	Telencephalon projecting inhibitory neurons	1.2341411434660512	0.01096438115730987	0.02069084831298798	Down
Hippocampus	Vascular and leptomeningeal cells	1.8620108842523133	4.529716295174603e-11	6.624710081692857e-10	Down
Hippocampus	Vascular endothelial cells	1.6446260011441647	6.2422621343348426e-09	4.564654185732353e-08	Down
Hippocampus	Vascular smooth muscle cells	1.7970963631426125	9.367522878810471e-11	1.0960001768208251e-09	Down
Hippocampus	Astrocytes	1.3653386519583703	3.0941049952831703e-07	1.6455012929460496e-06	All
Hippocampus	Cerebellum neurons	1.2018270575625667	0.00323191290169911	0.007414388421545017	All
Hippocampus	Cholinergic and monoaminergic neurons	0.930048985033961	0.26552859622250075	0.36124239253526264	All
Hippocampus	Choroid epithelial cells	1.2247999942410877	0.0014914782416619915	0.0039535795688751185	All
Hippocampus	Dentate gyrus granule neurons	1.1480191524910572	0.0237466112168778	0.04209626533901065	All
Hippocampus	Dentate gyrus radial glia-like cells	1.2382187094490975	0.0004928149567461665	0.0016474099982657566	All
Hippocampus	Di- and mesencephalon excitatory neurons	1.2018761280516765	0.0030923112378411694	0.007236008296548337	All
Hippocampus	Di- and mesencephalon inhibitory neurons	1.0566173383019468	0.3821653979051656	0.46306395515192095	All
Hippocampus	Enteric glia	1.460707549207355	4.1089198077381305e-09	3.433882982181152e-08	All
Hippocampus	Enteric neurons	1.0197665581612678	0.7729907442649055	0.8074992596338745	All
Hippocampus	Ependymal cells	1.8569055404385704	6.0224951768022016e-21	7.046319356858575e-19	All
Hippocampus	Glutamatergic neuroblasts	1.2283561769284776	0.0009668773710050554	0.002828116310189787	All
Hippocampus	Hindbrain neurons	0.9842974165847106	0.8249754730910034	0.8393228726230209	All
Hippocampus	Microglia	1.4149316083821846	6.997607501302354e-08	4.30905304027566e-07	All
Hippocampus	Non-glutamatergic neuroblasts	0.9639188319915791	0.5751737890335147	0.6528381114716177	All
Hippocampus	Olfactory ensheathing cells	1.2782641198448192	6.659241675325479e-05	0.0002434785237540878	All
Hippocampus	Olfactory inhibitory neurons	1.094108253181774	0.152444501768134	0.22577223679584402	All
Hippocampus	Oligodendrocyte precursor cells	1.2156353307365428	0.0017308791940190903	0.0044024536021789904	All
Hippocampus	Oligodendrocytes	0.9018997550630264	0.09609668004256308	0.1499108208663984	All
Hippocampus	Peptidergic neurons	1.075031217719897	0.27064481525790485	0.3639706136226996	All
Hippocampus	Pericytes	1.7266145885798758	9.713662307209174e-18	2.841246224858683e-16	All
Hippocampus	Peripheral sensory neurofilament neurons	1.0654694452734588	0.3056471690708623	0.3929749316625373	All
Hippocampus	Peripheral sensory non-peptidergic neurons	0.9215119661766417	0.19899089395044406	0.2771658880024042	All
Hippocampus	Peripheral sensory peptidergic neurons	0.9615763496060744	0.5502158217604576	0.6437525114597354	All
Hippocampus	Perivascular macrophages	1.2979540684102149	5.5910234837057906e-05	0.00021101604761083144	All
Hippocampus	Satellite glia	1.297075337930481	2.8424924968135177e-05	0.00011877557933113627	All
Hippocampus	Schwann cells	1.0775553683241594	0.2287851667867748	0.3149160531065018	All
Hippocampus	Spinal cord excitatory neurons	1.2487366067046723	0.0006075497660563366	0.0018706137533839838	All
Hippocampus	Spinal cord inhibitory neurons	1.313270629991127	1.9629709525677606e-05	8.506207461126962e-05	All
Hippocampus	Subcommissural organ hypendymal cells	1.6410011071775175	3.642153738015255e-15	7.102199789129747e-14	All
Hippocampus	Subventricular zone radial glia-like cells	1.4339283866929213	5.588391845405241e-09	4.3589456394160886e-08	All
Hippocampus	Sympathetic cholinergic neurons	0.811838956585213	0.0012016676177317438	0.003270595588817313	All
Hippocampus	Sympathetic noradrenergic neurons	0.8444854865022933	0.007490813061280938	0.015375879441576661	All
Hippocampus	Telencephalon inhibitory interneurons	1.1114554767017841	0.08572652588167598	0.13739730860487795	All
Hippocampus	Telencephalon projecting excitatory neurons	1.3057899330811755	1.0259027232941394e-05	4.616562254823628e-05	All
Hippocampus	Telencephalon projecting inhibitory neurons	1.2087847585859615	0.0019188136827990125	0.004581657160969071	All
Hippocampus	Vascular and leptomeningeal cells	1.8690412941548946	2.247076218951796e-20	1.3145395880868004e-18	All
Hippocampus	Vascular endothelial cells	1.5247048436845405	2.305589641782835e-11	3.853628401265595e-10	All
Hippocampus	Vascular smooth muscle cells	1.828868331949876	6.217224134646144e-20	2.4247174125119963e-18	All
