"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEskyblue","MEtan","MEturquoise","MEwhite","MEyellow"
"R11155",-0.0696857736474962,0.0827820219547958,-0.0775862987323594,-0.00487546182483699,-0.121220276123153,0.00791483339662728,0.00628415225511725,-0.0132645949822778,-0.0392059564965895,0.0241000408244709,-0.0098199298626444,0.0505361835886458,-0.0486631446438179,-0.103618139161411,-0.0319742978961062,0.0307696401498152,-0.0996252537156962,0.0177259502881037,-0.0866343779357736,0.0727159891651788,-0.137589016339969,0.0033428596704962,0.0407346815059105,-0.00400268477632772,-0.00878042989047841,0.101288321712549,0.134425276812305,-0.00502341052127643,0.00404503794272275
"R11156",-0.0293935735233669,-0.0285382153555055,0.0569505233375509,-0.0431653267715808,-0.0563105234426306,0.0716735967503676,-0.0420631100667753,0.0584526743521916,-0.00950775300603518,0.0839481307774495,0.0193348634608625,0.0467554395139833,-0.019608599893157,0.120795456091904,0.00988637028939688,0.00138543680152295,-0.0161107070812431,-0.0437390875488821,0.069148306190189,-0.00488402957367975,0.0172439719715957,-0.0131820533544311,0.061960998189412,-0.0476263292841665,0.0730661180228986,0.0480713086011742,-0.0757917797352832,-0.101147609836712,0.0148768218683733
"R11157",-0.166527300019535,-0.0406853807071249,0.000423721887412069,-0.0369461991804992,0.0325342787600639,0.0609901464182429,-0.0174394392142186,0.00658681567029838,0.0599552838117405,0.0322924600027151,-0.0160733253158417,0.0102571273265477,-0.0680831682970902,-0.0549485430647133,-0.0132077578680113,-0.00674002635888321,0.00069180475639895,-0.0524612146747919,0.0608694987409344,-0.097250921763411,0.0504507613469748,-0.0239351494224388,0.0172151633021141,-0.0524906715819531,0.053037086710886,-0.0425322718790185,0.0196727878017457,0.00728364204310046,0.031961956308488
"R11158",0.00116465053322286,-0.0588975285317382,-0.0916367450166679,-0.0541549927226758,-0.0490975354040554,-0.077767696986897,-0.0667778964669381,-0.0311757906308478,-0.0276012794678634,0.0160661726295984,0.0429251141484737,-0.0167615985640715,-0.027883299118005,-0.0051908901471154,-1.88597577091105e-05,-0.0865545626922404,0.0157672860101788,-0.00378051488172134,-0.000142391136588279,-0.0703680518274256,0.00549939797480418,0.0444186402046422,-0.0280019134099067,0.00749323487275975,-0.0811387458022219,0.00707965796876532,0.124997371141551,-0.00660464292086042,-0.00455511412436577
"R11183",-0.00650237762758393,0.0911401438475451,0.0120094479588031,0.063665624466798,-0.0386997677029962,0.0395348827396059,0.124446942297995,-0.11154465258433,-0.0152252111527349,0.13441544537871,-0.00538820202336857,-0.0517231642742181,0.0121482588938786,-0.141510704039855,-0.0641886953438982,0.0793021671229985,-0.0318200061294842,0.0230394898224273,-0.0544812120954812,0.00400922786565572,-0.056546878728744,-0.0221331800598889,-0.0951954847596331,-0.0641009020062775,0.0216093426371749,0.0817167681402999,0.0596743609575173,0.0757975453884346,0.0149012876355751
"R11184",0.00323121803654566,-0.0931707313849078,-0.0306301406283218,-0.0523295666607289,0.0146702228639004,0.0746057905060545,-0.0245056222929155,0.0452024485318304,-0.0137911009681023,-0.0239357894660777,-0.0177566163296248,0.0187067048810539,0.0433200226785325,0.0876137658344722,-0.0158654035559893,-0.0216661028490891,-0.0211119335733442,-0.0230880444972993,0.0070832596759815,-0.051361800086229,0.033549757644286,-0.0100154779603513,0.0307902495100862,-0.0172933869795034,0.00774015839591112,0.00974798511625406,-0.00829466270888972,-0.0394595674363405,0.071662971114973
"R11185",-0.00944428280542509,-0.0117637046092985,-0.0204382274256747,-0.0287842182878741,0.00741596391649774,0.0278728847645387,0.0277575909832277,-0.0111841434256403,-0.0140273420308563,0.0766985114997463,0.0402410576942548,-0.0258037282390302,0.00403120921283382,0.0291672831206629,0.0224056655526681,0.00854694241224702,0.0854684209485205,0.0176275343917594,0.0736167899871948,-0.0136462172952164,0.0111368064560861,0.0311740489180647,-0.0268513380730755,0.0179057371645645,-0.0350483703224378,0.00377176202183642,-0.0478394781869548,-0.00179567062160106,0.0212018764523745
"R11186",0.128651557147376,-0.00840970580195551,-0.0495265969601186,-0.0840975873307438,-0.11793817956524,-0.0606143561276359,0.00863106404716965,-0.0890383497503971,-0.0947954666512206,-0.0140529907267232,-0.00699355283346512,0.0138129299003011,-0.112989071488402,0.0664100325565004,-0.00694167777486695,0.036861501561058,-0.0464755792294403,-0.0143945610620543,-0.0288718340871198,0.0462407091987268,-0.0860870284822614,0.0443563742276093,-0.0335445344536743,-0.0333641143417916,-0.0642582300647338,0.048693900565437,0.0196624083345409,0.055953634588982,-0.121646071187912
"R11187",-0.0335064101066059,-0.17224825416371,-0.0336967468924282,-0.120080540912658,-0.0609668938269157,0.0482428996533807,-0.0914554062390912,-0.0501369516471752,-0.0129200823270003,0.0782555421274845,-0.0146085184053658,-0.0497123265429246,0.0193714076921608,0.174900237673109,0.0442687047347621,-0.020202724711163,-0.0573073752148515,-0.0430223872115609,0.118928097226298,-0.1048429324489,0.0499088812026015,0.0910738732265586,-0.0532737175933776,-0.0124148103378517,-0.0531172612572258,0.012711464626134,0.0795529061473921,0.0286757184037036,0.0406418799752059
"R11189",0.102589473806433,-0.0384004259298782,-0.048783329752369,-0.0632353061813078,-0.063907772995927,-0.0407178953081006,-0.0198008753598748,-0.0622791457091608,-0.0254621768737382,-0.0522242172516763,0.0119978886760423,-0.0149630219092406,-0.0523080860729244,-0.00138779250090615,-0.0328744148419408,-0.00973466651233383,-0.0646358948210858,-0.0321976756592606,-0.00855544873092947,-0.0199744874721556,-0.044099200911251,0.0600372147802061,-0.0294119596568412,-0.00457871371051378,-0.0498688227282208,0.0219014249052397,0.0392797896131468,0.0505224478671017,-0.0534034934301674
"R11190",0.0168737089027272,-0.00357383066156243,0.011698308912857,0.0358110751728514,0.104312389438362,0.0107487570249255,0.0398850997387164,0.0114298772632329,-0.0170592105418583,-0.0540697718074632,0.129865711766907,0.0102118993459403,0.00394362304719155,0.00322330881589841,-0.0824103611990773,-0.0612374221570327,0.005144359746985,0.0810981624536602,0.0496398105804213,-0.0022070701734209,0.0178717168721519,0.0453281242255074,0.018991383570482,0.0174724193928576,-0.0353964001034011,-0.045696510039453,-0.0515599018660387,-0.013609053061253,-0.0157645610641196
"R11191",-0.0593395037634743,0.0182685589314763,-0.0508869993985515,-0.0388178504395931,-0.0327246245372545,0.0199459190522837,-0.0383016134432941,0.032650940453188,0.00925056140973919,0.0836501974030038,0.0377486610675811,0.0517135523538072,-0.0757826902362168,-0.0739459050215966,0.0815206004361349,0.0151961781221768,-0.0299726336552867,-0.0165231426429015,0.0633730262664426,-0.00231629811289995,-0.0184040221687479,-0.0202308905034252,0.0339034031844409,0.0323121058874894,0.00870832245507498,-0.0651994342888623,-0.045706158508193,-0.0477490584257366,0.00761911523986944
"R11192",0.0239808373822032,-0.00726967132986445,-0.000888432651875165,0.0210049543507804,0.11104474661283,0.125097354233298,0.00719065728942608,0.0373615724565118,-0.0256021676539971,-0.00778218998128138,-0.0247069976463583,0.000952053855640829,0.0262594072280984,-0.0155985527168059,-0.00956874223895312,0.0880973769624584,0.0686078043358585,0.0794587487213837,0.122165568234291,-0.0550481980185942,0.0658107580857824,0.161750205372124,0.0125561768417425,0.047389983240105,0.000423163525984375,-0.00383618756433742,0.0503381675264312,0.018750373761563,0.0214574796330702
"R11193",-0.0183737680940778,-0.0113640756637993,-0.0134084319632751,0.0505653081696856,0.0927785700932046,-0.00257115402242842,0.14855926574252,-0.0143728253971237,0.0219569546413053,0.0343799111383547,0.0745339137220691,-0.0318858530049798,0.0614045430486975,-0.00579596890647608,0.0270985246444942,-0.0193929382434798,0.0298194656036195,0.041010022791119,0.0664183613562549,-0.0466728264140033,0.0860917519879162,0.0288952823950135,-0.0372061010767214,0.0386714842959814,-0.0354063296496515,-0.0141639749152886,-0.00929787333388174,-7.01073732994454e-05,-0.0170510995466357
"R11195",-0.00105734917475031,-0.0820607178437835,0.0435687323951935,-0.0249358268784581,0.0725268529444486,0.0560974714988478,-0.0132633691368231,-0.0160003789045936,-0.00983637664385804,-0.00977646728259249,-0.0695949750687412,0.0146246145015266,0.0368416087017682,0.0761076524356441,-0.0679273518797081,0.000149034804865413,-0.00258550473666407,-0.0713142227447297,-0.0342732024198281,-0.0737151378277631,0.0119735146503077,0.0256795236381148,0.0193836933363879,-0.0829200230145996,0.0418588040419793,-0.0561900540617263,0.0663039740445632,-0.0361389181103282,0.0580504727796477
"R11197",0.108004827054961,-0.00170494139426614,0.0826565996809094,0.012458076009327,0.0526318061411054,-0.0475919136096499,-0.0238868494196118,-0.00983253471446733,-0.0421003117461891,-0.0957255834769978,0.0208874839951695,0.0353638851253327,0.00437350598258686,0.0189567966388196,-0.182565662175227,-0.073725755682831,-0.115174208485881,-0.0604925418568335,-0.0666938668594286,0.00540314527922569,-0.0131875389759099,-0.00164768585719183,0.0354968465303709,-0.14202671933791,0.109925580163449,-0.0178771831397116,0.0177020965432009,-0.0568071555834371,-0.0971519075039871
"R11198",0.0284890267510917,0.0679447484188891,-0.0979954519964505,0.00315201769285146,-0.0136000769200886,-0.0124195237645838,-0.0410279640998413,0.0922581578272791,-0.04427198322355,0.159406004577357,0.0250995105771784,0.0877785585973672,-0.0524665954638346,-0.091343811089617,-0.0379735999405138,-0.0263313451355726,0.0142729127519834,0.0653594565538025,0.0582653254046417,0.0755441177352645,-0.0637923048461328,0.0659654309601501,0.0841198672112696,0.0609587029457989,0.0345299815267233,-0.033587359051617,-0.0339195227799673,-0.0693406068766649,0.0346754353636086
"R11199",-0.0561922615899985,0.0578746435715632,0.132039770908247,0.114568491363495,0.0276067054140476,0.0929200690867037,0.126250946019134,0.0439433543926049,0.134912617619891,-0.0676061863443155,-0.0262829031292254,-0.139421752983989,0.0681919857995339,0.0999042224179228,0.118202790781134,-0.0517808339614512,0.042809246074658,0.217691884084803,-0.0334635332797686,0.0699521735241853,0.0844277741301718,-0.0705215648587694,-0.0991248511464218,-0.0453520548736985,-0.030555458733902,0.112032757884702,-0.0307906645537949,0.0488666614945261,0.0654318309838427
"R11200",-0.021708600048072,-0.0608409691107912,0.089163776220821,0.0773283035192842,0.115783091562712,-0.111934095563392,0.0806619402455537,-0.00184007167054288,0.0531278757779437,-0.086648396263423,0.0318451046351712,-0.088318269056883,0.102909972666851,0.00347816083775335,-0.0367804318411111,-0.0269577466598583,-0.0254087367866563,0.0488806548686166,-0.0876856340109955,-0.128693344784169,0.0524771913503213,-0.0213754557000657,-0.0152902831277612,-0.113127426477118,0.0456366026912368,-0.152214947309799,-0.0221477758992878,0.0416728762885867,0.0263218102549947
"R11201",-0.193508219366033,0.0639293919884061,-0.00704115357423412,0.0607690347467098,-0.0627501115391533,0.0130633252731569,-0.097364957460224,-0.0199221385387223,0.0677533646151149,0.0328257022260458,0.0346367480947041,-0.0209683442839918,0.00465812906863273,-0.0380299780427406,0.0814388442594773,-0.014590561040479,-0.0379793012879744,-0.0304713901077619,-0.0450139162116969,0.0265833601818925,0.00402168743882165,0.0268239015141978,-0.0108169046527251,0.0404984488964122,0.0178370183241067,-0.0337735182970981,0.0602960758250366,-0.00414318124080298,0.0431472502029102
"R11203",0.140630442665918,-0.0861438886886787,0.000273643011368487,-0.0688043242558857,-0.00601221637384322,0.0772719443676327,0.0187885190722853,-0.099962517962033,-0.0334107638172331,-0.112047932629834,0.0537141472783726,-0.0119784351267629,-0.0112278411114916,0.0867068483476533,-0.0264245243266698,-0.0599907464537603,-0.0748864753335402,-0.0618205210543272,0.0792805376750208,-0.0272478092911385,0.0207884203843419,0.03318109088741,-0.0255366070538068,0.00478743447760061,0.0306131641289236,0.00826356003888625,0.0448386617625599,0.0106388565483145,-0.0285885109991403
"R11204",-0.0934394364112727,0.0124998817633263,-0.059565261269146,-0.0271166302694203,-0.0439667538804471,-0.010015634459952,0.00422216381019338,-0.0103763112187879,-0.0137205292742085,-0.0353488231828058,0.0133353956217956,0.0745055520083399,-0.0656071747423843,-0.0265263379257072,-0.094259463533402,0.0276344580302307,-0.0896424041846332,-0.0784844617478775,-0.0181168909557312,0.0125099163111387,-0.0198138595284891,0.0640511803893115,0.0952748225954535,0.0438673695596092,-0.00732389655627528,-0.0336312149954418,0.0583035108039302,-0.049191150776199,0.029323843114401
"R11205",-0.0625409386335211,0.0881993050376309,0.0699812643822205,0.0864301861996664,0.0257052356298583,0.0219761568938627,0.088501161415721,-0.0758663583162622,0.0834976623390421,-0.00403762838155199,0.0329026386736234,-0.00492769950514195,0.0376021288649604,-0.12904434947588,0.0285378271917861,-0.0238218503678773,-0.036405697452723,-0.0206684972652013,-0.0407673803160136,0.00803639022127882,0.00784557579394752,0.0670120273709932,0.0373740655823973,0.00566561016193271,0.0577660786917896,-0.033518061540875,-0.020811169750501,-0.052801389272439,-0.0171251411375642
"R11206",-0.0152928765076366,0.00679552530705624,0.015351727982655,0.0191493604613416,-0.0363303069600396,0.00345453208889103,-0.031924859555364,0.0555894007691978,0.0520885573842366,-0.018679303569089,0.00327118531012644,-0.0455746519583582,-0.0033635894952991,0.023625369283128,0.0785075959562453,-0.0368085472891471,0.0589697959134485,-0.0188245557465822,-0.0143455761636868,-0.0227689194359814,0.0196660708179418,-0.102768150722537,-0.0263029923202693,-0.0216582354064007,0.00724017253629524,0.0233096336475232,-0.0164662661096571,-0.0244509704723434,-0.0552038789948094
"R11222",0.165496865683662,-0.0676630747303097,0.00387211551743275,-0.0500484506416358,0.0406162758673127,-0.0928414670964164,-0.0555638795562942,0.028198171022233,-0.0486845860099267,-0.0813471307280641,0.0131288066312796,0.00595270557525111,-0.071812542802595,0.07074688480869,-0.030986653393085,-0.0230978556846743,-0.0389052105245843,0.0336837366639407,-0.033558147640851,0.0101083015327109,0.017721386621521,-0.0767049529802319,-0.0243870505242879,0.0366035170480349,0.0163051675945581,0.00321293691447963,-0.00226254527870092,-0.00853909146691343,-0.11565565319128
"R11227",-0.0138998029086318,0.122159810712393,-0.0218360628230421,0.0953848513671572,0.00672953625720415,-0.0564730162606024,-0.052048376384077,-0.0105837556126237,-0.00388379126078672,0.0259648315272718,-0.00956468830403473,-0.00853028695394895,0.00930800136833477,-0.0764096262764593,0.0587933423613012,0.0473893566350828,0.0942452337992717,0.0350600679168018,-0.0736825839979132,0.106920740810874,-0.0235743626131233,-0.00824713468767876,-0.0555291218428226,-0.00420061585156926,-0.0130064902210416,0.0713840325025047,-0.0189442976438648,0.0744124564314134,-0.04731233134414
"R11228",-0.00197192231982014,0.0652767942886147,0.072870986428162,0.0466668091377875,-0.00955107884860551,-0.00861744832252384,-0.0386255882138833,0.0810928230514451,0.0350853686315304,0.0606509694988545,-0.00318236200108992,0.0732321539686643,-0.00191702802144551,-0.010441951141259,0.0434785770856693,-0.01698431443321,-0.0554365131143116,-0.0249896645851974,-0.045498517408172,0.0441618170467528,0.0746315501920272,0.0333570384091903,0.0852007073320617,-0.0121262890668885,0.10765544574539,-0.104573541568641,-0.111375082915422,-0.101459910529677,0.00988190044384141
"R11229",-0.0450271992624974,0.113725389397602,-0.0274660073182388,0.101721723580272,0.0854203993138631,-0.0221148266345678,-0.0909295208009651,-0.0377345087062391,0.0590849091981693,-0.00695146684385534,-0.0310594605648828,-0.0546741201182394,0.0277442600409048,-0.0826954360340537,0.038576732671704,-0.0817135290381519,0.0914269617195621,0.0360350966458074,-0.014429509137311,0.0996018475837452,0.10906221891491,-0.0307918844733291,-0.0701321529460308,0.0620735536751889,-0.0658538138534287,-0.0159956872506191,-0.0097935168689369,0.0622400867788832,-0.00688642764238393
"R11230",-0.00869986018706478,0.0171880597789813,0.0452322012257965,0.0468113451797088,0.0340937773479498,0.171858567566044,-0.0458744675833045,0.134389849187504,0.0250181703221678,0.0126249315091766,0.142832717436759,0.00651169879597878,0.0260203852047741,0.0459474196381557,0.078729605414335,0.0575131284636309,0.0537421960174702,0.0824444223859694,0.0917772324791494,-0.00821666691771458,0.0451059040446901,0.0153189631419144,0.0399997970001822,-0.0289280027523469,0.0608911756704592,-0.0696592206365294,-0.122623606391103,-0.0394618806830151,0.087761419821788
"R11233",-0.0103750854505285,0.0116949213029091,0.0121210641608176,0.0265489317786244,0.0905936817160061,-0.0534309355820981,0.0748150038581848,0.00700337181193989,-0.0712444462136404,0.0461285874907447,-0.0581969282153825,0.125210710936174,0.0124372361108169,-0.022517382439429,0.00351142754404608,-0.00914180127588847,0.0781272163409057,-0.0307298456702521,0.0643848984578066,0.0228997331009431,0.0487175461386391,0.169056440457753,0.138587701246868,-0.026521094840904,0.101391139415284,0.0281782574805749,0.0113598031430986,-0.154136171990866,-0.0205726555743715
"R11236",0.0573097696775096,-0.00363471350595722,-0.0438700051289628,0.0224070420599099,0.0362835612010772,0.0589346264045951,-0.00675345584242859,0.0645843383164921,0.0395448991983628,0.0772341767944841,0.0505186111479597,-0.0352776975746405,0.0139041140726231,-0.0026951661874336,0.109016820747703,-0.048292261549716,0.1371259474215,0.0295274019101845,-0.0226975529301986,0.0198312630025568,0.0377257352838184,-0.10083715423416,-0.0174959331225663,0.132963892856184,-0.00478819641400988,-0.0736632452334094,-0.0825527482487023,-0.00325699733815066,0.104110205681915
"R11239",0.0438541567202488,0.0104812598017157,0.0114668500227981,-0.0289878901872465,-0.0206417536952205,0.000235368332108789,0.0615808424354665,0.0154028647085979,-0.0665915140985313,0.0504934412635151,0.110320731047374,0.0273196856707883,-0.0461382005467638,0.00420432706309973,-0.101878292475399,0.00175714198000795,-0.0148926539076954,0.0739064450649275,0.066136680787784,0.0189823313291316,0.0327230417959829,0.0149331459951571,0.0167088936585131,0.103085506094089,-0.0172255942741989,0.0174034397056047,0.0846808293629667,0.00731901668966336,-0.0734770493508618
"R11241",0.051755804918367,0.0425585316545366,0.0174696524974292,0.0172521481874903,0.0298330285823497,0.0335045028924986,-0.00332891595941208,0.00667270378851431,0.0273442560085729,-0.0496467002723264,-0.0389315198691477,-0.00882008737515023,-0.0414573314856689,-0.0150849033784258,0.0375602994663563,0.0530774066257872,-0.00677216476527791,-0.00651848067154612,-0.0495277950136195,0.010545357556692,0.00973530551675482,0.0612406167908851,-0.00187802548199411,-0.0382108051869148,0.00177574319973305,0.0248606811259942,-0.0160637123765976,0.0310272782027064,0.0332308469866797
"R11242",0.0252502921774375,0.0378640743129985,0.0567963429775438,0.0982202094417164,0.071617278420362,0.0664260671659101,0.0906173741923799,-0.127192799923333,0.0793209012636776,0.0359016910989577,-0.10237382146328,-0.103433397663222,0.132335943758385,-0.0252703262190946,0.0214837416635364,0.0858223505600266,0.051539759374697,0.0877027998283281,-0.0589316167174097,0.0500215490995307,-0.00519949375735513,0.0175885631844066,-0.0957191545935713,0.10879468244582,-0.0280922193043537,0.0133823073132788,-0.0110247723006514,0.172647945007471,0.118102467010993
"R11243",-0.0182060987318904,0.0481368368100659,0.0499093639831503,0.0332696767995142,0.0291474354218632,0.143791835836731,-0.0656237978959774,0.160527048495116,-0.0090466032938351,0.00439674603605115,-0.0838106851369599,0.022969349808404,0.0180857887020153,0.0252501302619222,-0.000861692274667316,0.0621635972040217,0.0625033865735379,0.132830618646947,0.0304619195194621,0.0675213630525493,0.00168907363341817,0.065051757567665,0.0129985232219151,0.0936493437436807,0.0325197731867042,0.0353445945847902,0.00521363906906064,-0.0540642966996319,-0.00309833987378875
"R11245",0.0168807412819141,0.0331942698066885,0.0663111942281165,0.0419503104146386,-0.0205013734542649,-0.00701763892950105,0.0576292247382999,-0.0255984169844158,0.0288167121021672,0.000557588628004543,-0.0103772466643728,-0.0942173493905895,0.110986040444781,0.0202799942647121,-0.0600574656460822,0.053909567529153,-0.0176462546758386,0.177847523122101,-0.0371693367655433,0.0321805695785309,-0.0510302424481857,0.0269551429112089,-0.0993952387363975,-0.0641159537212439,-0.0544757824395058,-0.0533573278902301,-0.0298660297623203,0.110085785241162,-0.0110380360788866
"R11248",0.0982202171958383,-0.0103197284201875,0.113865561120316,-0.00566737053956916,-0.0446451804879684,-0.037577498024489,0.00943084111195343,0.0239161641542215,-0.0266110637646156,-0.037338195784443,-0.0593409372396227,0.0279503348727486,0.00283518310321437,0.0366756838765464,-0.0872807842127478,0.0520652836168794,-0.096735897620667,-0.0473649462456182,-0.0689475343662256,0.00780723732272205,0.014388777365872,-0.0318916088639374,0.04147494866778,-0.0710804937669092,0.108737963573007,-0.0149401701033273,-0.0607178439488919,-0.0453412650477804,-0.111229795126725
"R11261",-0.099356810916568,0.0467943407184468,0.0439996101595248,0.0584771102314473,0.0830954666903553,0.0268038370980251,-0.00897847210578045,0.0319321622139612,0.117021342110246,-0.0236853896098334,-0.031009021002234,-0.00963677529193921,0.00960186510899135,-0.097839660810195,0.0894400581283213,-0.00109791558905159,-0.0707663376790132,-0.0168889678798235,-0.0562524055172833,0.000159452710846638,0.0297445723717872,0.00555373314331665,0.0287770564774658,-0.0421498356573835,0.0470607276860195,-0.0968118937795215,-0.0488173545523694,-0.027074947226605,0.070691015984767
"R12176",0.0661407682865256,-0.0108725930777987,0.0317115237415401,-0.0391509563855269,-0.0620528155083812,-0.145675788847843,0.0960043569658349,-0.0614930127278542,-0.0641098855205392,-0.00398378554985733,0.038142736143652,-0.0119872558423615,-0.0155071876380524,0.133914746922078,-0.0463502565447186,0.0147892544828447,0.0853225571937923,0.0254132192840545,-0.0292095052474425,0.0649205398179974,-0.0129684122961377,-0.0640888945885819,-0.0295192690070748,0.139824844626481,-0.0313503262989003,-0.0141818590321306,-0.0144111877925682,0.0416755773410501,-0.211303740499174
