"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkred","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R12336",0.0255909072555137,0.0669914061845507,-0.0157326815398424,-0.0133219293709095,-0.0311168025849044,-0.00112802591375448,-0.00184122407990253,-0.0270638422108721,-0.0134138166232649,0.00230523069781209,0.0496494337510893,-0.0741658758900285,0.0850199179876827,-0.0492390077679479,-0.051368476105725,0.112564233349726,0.0747466690532113,-0.049049541515958,0.0913311767563389,-0.0490176389697064,-0.0354992208551562,-0.0359171324694304,-0.0103193099478787
"R12339",-0.0700957202631757,0.0852010748281813,0.0594623548504854,-0.0911209644922938,0.0520245104664738,-0.0488637499076195,-0.00777473267700753,0.0268982840025752,-0.0757312679665194,-0.116713626508297,0.0684677306232676,-0.0245888924608564,-0.0135001044606922,0.181513292276892,-0.118400702077706,0.00985965149498699,-0.00977533475179696,0.0582253953210619,0.0813726328945575,0.0459568298735246,-0.205555967033146,-0.00815764815069963,6.74619282027638e-05
"R12340",-0.113283656556129,0.137471727020151,-0.17377782952469,-0.0540256145663811,-0.161071622074653,-0.259387106335358,-0.00117527652515754,-0.112348240171148,-0.193081586365986,0.0037696967481386,-0.0173336484767505,-0.146522050135046,-0.0991764575577957,-0.055352702930866,-0.136255082983211,-0.285605313555891,-0.0444630446558486,-0.19194025636394,-0.0153043291131905,0.0754975714406053,-0.065006113236123,0.256205424700327,-0.0829080787111687
"R12343",0.0164926572671007,0.00906756317673355,0.0520820198755813,-0.0262391407972227,0.0144908051216286,0.0844544785743175,0.00915163081567085,0.0430105474311492,0.0193071991458035,0.0549762253238647,-0.124064036936634,-0.0108189289872007,-0.0596257331142205,-0.117620701785137,0.0622447918363639,-0.0864371206651438,0.0484483918214294,-0.0242265536262475,0.0206937061569401,-0.0609396910340791,0.0579228662364083,-0.10727219920312,-0.0329488596863854
"R12346",0.113283636229944,0.0509280142449883,-0.0281680765175949,0.0368187466726545,-0.152323167542875,-0.0757952929681488,0.0562770070990558,-0.0695867522144313,-0.039611247668974,0.100350650469304,-0.172556942297672,-0.0373891520436134,-0.0545808676272327,-0.072180666315686,-0.0835351131816293,0.0317930556701209,-0.0873660211903869,-0.202120288172827,-0.104089417957779,-0.0773971857857969,-0.0520898543220416,0.000608091691860676,-0.0489160357122813
"R12349",-0.0176638000050847,-0.086293687186671,0.0349046354288768,0.0591531228850607,-0.00984502249274573,0.0493375594264554,0.0853036025732421,0.0248953873604184,-0.0128294236947041,0.0756997900718551,0.00641579280103667,-0.0483576506430925,-0.164845986158547,0.00187337615032155,-0.061018118949986,0.0484444306316579,-0.115695177715487,0.0422572068259344,-0.123327043061225,0.000119351787395383,-0.013164076506403,-0.00399457133243307,0.0142601208786042
"R12351",0.008610835019577,-0.0196445752548713,-0.0268570933791642,0.0538317379907903,0.0483199470522799,0.0108655784133976,-0.38292698502168,-0.367471535431014,-0.00502977887959931,0.181833929823839,-0.00399305786957544,0.0393300101110654,0.094178208290705,-0.0882620271040289,-0.00993568702422495,0.0604488625014428,0.00857034588341039,-0.0605761380000425,-0.0181553163925363,-0.162383140581595,0.075238769447482,-0.0837394116070902,-0.498446607851693
"R12353",0.0846734495362037,0.0258379627232708,-0.0547295886526096,0.0502893264727134,-0.122033354169732,0.0331521302152433,0.135308695476675,-0.0343950776229212,-0.0864379278952995,0.166448850614044,0.0552353031581223,-0.102847083797586,-0.17164060994565,-0.0529349573916734,-0.0981933267641701,0.0877842376427067,0.00901596782356382,-0.00293150743111198,-0.066015652453615,-0.094484414651995,-0.0109122122994526,-0.0214842880355889,0.0383071571122593
"R12356",0.00749415867006675,0.00627834982445621,-0.118867531503209,-0.0710274843480578,-0.231467963481117,-0.10514363812094,-0.0441474046981923,-0.196154210355451,-0.07422525383429,0.0105886569958643,-0.000706010073200886,-0.0404198017398017,-0.144281233679451,-0.0198474422697309,-0.0793598693993087,-0.130064862819198,-0.0558687667084963,-0.0407119789513059,-0.0679602191365694,0.0345522513334352,-0.0204803679749991,0.0960555693437264,-0.0955654134140362
"R12357",-0.0501591404770003,-0.045649932215877,0.268999759155475,0.127099432430463,0.201078876563693,0.177075875488794,0.0515912935294653,0.170099760910235,0.238618503802497,-0.0285726737406002,-0.0830307033122919,0.235190532708633,0.366752306640827,0.114466417270763,0.0771381309716632,0.0437897554570887,0.0985903479300546,0.103300793455167,0.0308261238966286,0.129552646026403,-0.0198237045578503,-0.0630898669800938,0.139816108410217
"R12360",-0.0277619409124177,0.111931245067141,-0.00486221743593415,-0.0872328386716974,-0.00553861276223123,-0.0708532820818559,-0.0144855115451907,-0.00163348656808912,-0.0443912348160656,-0.181695392361715,0.0408456340775013,-0.0610313959309048,-0.000922089350164197,0.16110458493786,-0.124180748384549,-0.0628418188755949,0.0219355628336945,0.10164777791191,-0.002691400431591,-0.0976401976777729,-0.22871187936323,-0.126120579421277,-0.0436412780865221
"R12361",0.0328762469666014,-0.0881179474346153,0.131785108715901,0.0621695977469404,0.0648151964628738,0.182267843532243,0.0189804938563615,0.04739529252525,0.0542740654069807,0.0909562786360838,0.0542336072877598,0.0657359795141492,-0.0629726835928159,-0.083331277586221,0.164689174539062,-0.0671860301545465,0.0184360587801829,0.134598676156551,0.125446634712859,0.0995108901635982,0.124229852599205,-0.0263649947713372,0.0824816931951261
"R12372",0.00648271855676891,-0.0919874451047149,-0.0152050576078727,0.0128463841201197,-0.0499266504547829,-0.02758646667444,0.045053294692926,0.015646284965534,0.0142247665986811,-0.0282731484476651,0.0794720733193084,-0.0257197634959538,-0.0167365075626479,0.0812735549083535,-0.0704621262884561,-0.117775323090139,-0.00448805397787539,0.0194443566540561,-0.0386604322689442,-0.0442047621219675,-0.0774998086579666,-0.0251730309597884,-0.0287080321342543
"R12382",0.115662778666266,0.0616647175098174,-0.0852678864097433,-0.0684991478391361,-0.00982904425984335,-0.158399364375289,0.0561856901862464,-0.0593719024856328,-0.024925623047796,0.0487081031820812,0.0666290573059684,-0.0627559527465738,0.0040111099091515,-0.0438457746251054,-0.13318868773021,-0.155997301366015,-0.0436022224501782,0.0129438704549039,-0.098943820248068,-0.00461739192861785,-0.0832393347440301,0.0249385033964645,-0.0472292922552588
"R12387",0.241880692285115,-0.113531726479643,0.0129480586025482,0.0129614439993794,0.0673147164690498,0.0921860413549603,0.0661867447530192,0.0918744391887028,0.0345614951687618,0.0991539230685657,0.0467583740534556,-0.0684373891370082,-0.0826414686027241,-0.0587657730107143,0.0197425641520183,0.0486376106885593,0.075546337398954,0.0710776192626113,-0.184901045817922,-0.102062698423212,0.0404875924512156,-0.0741897820243127,0.0841496826474225
"R12392",-0.0247234993969289,0.0166335437881646,-0.0496591618256705,-0.00560121707175646,0.0238857004979482,-0.0605844174697322,-0.066311963081794,-0.0480052108517071,-0.00816375859758759,0.0945397980033821,0.0395515497430647,0.0264980344993803,0.0515295183973045,-0.0942545696902701,-0.0282114450054854,0.115916397982924,-0.0107618362918744,-0.0347726090414364,-0.074703495316689,-0.0722000953589606,0.028393874234,-0.0856390235972907,-0.103299445788891
"R12398",-0.177854702481414,0.0296652845964539,0.013611577158853,-0.0830407041644203,0.0425981771961815,0.0486109866050388,-0.0513235985515828,0.0501088663003886,-0.0608990053006502,-0.0782338181171484,0.0546600119319869,-0.0177677141948448,-0.0101989249899525,0.0838062047349653,-0.00658804933274047,0.0298081902285763,0.00107304058557966,0.009551321905979,-0.182523606683785,0.137264409987396,-0.0162422390997391,0.100879891153564,0.0094017805207486
"R12400",0.0548124756671604,0.0604410021070323,-0.0994040197640657,-0.00717911240784756,0.233693348008362,-0.129697008581786,0.0535405142208604,0.0923076402627072,-0.0523611314553177,0.162369156435351,0.132963091727273,-0.0745984164062238,-0.0204747866797833,0.0107806219438609,-0.0957823451438101,0.0732858234665453,-0.0737394063930167,-0.0163266776950508,0.0993266751951091,-0.162371379407512,-0.0313048859712567,-0.172980528053958,-0.0733531947615976
"R12405",0.0455555816046972,0.00355646485011922,-0.0416789536552908,0.00604987946820297,0.00659444066779386,-0.0319075487055511,-0.0142978105519744,-0.0414148771138364,-0.0546793547910074,0.0694959426889798,0.0364263191414295,-0.000226876680409476,-0.0227013140969037,0.0263934288654332,-0.00898283038638537,0.12619190003945,-0.0256704445720065,-0.0580335746335228,-0.0123181202762645,-0.067965142440274,-0.00980496004062882,-0.0385178903430305,-0.0633670268658822
"R12407",-0.0425771664681297,0.01070001965223,0.00515290545220711,-0.0312201048770053,-0.140494536245982,-0.0146133527580231,-0.0970577384763805,-0.117231038303067,0.0235510414416361,-0.0496359215810822,-0.0998530917473619,0.0665182331780029,-0.0200802672582661,-0.0197483416653727,0.0721891542642301,-0.0682987931890704,-0.00818095860211315,-0.087877630868926,-0.0211717700683142,-0.154634682056164,0.0139295727458338,-0.124885178393873,-0.0935549469107789
"R12421",0.0918002979863265,-0.12527194936405,0.0664869358387823,0.137245918272484,0.0843744108140377,0.0557317056235357,0.124161744780982,0.0881821783698447,0.0911274391557421,0.100796118528172,-0.0249189035406053,0.0532892590991648,0.0491069851298316,-0.0530821568755824,0.016850192367813,-0.00315055122461111,-0.0295615048951292,0.0552456387400393,-0.0585694263289595,0.0112076258963766,0.0367317126874468,-0.019654214649916,0.0449656142741438
"R12423",-0.000466290686693961,-0.0466275758573643,-0.0451719559079702,-0.0853040692747209,-0.0316126004873356,-0.0364748841874909,0.0366394754376419,-0.0223113717119546,0.00255070828895454,0.0725458172905632,0.162368142183133,-0.0172530426996506,-0.0238130192238613,-0.0813959406190942,0.00347650692816717,-0.0624647727950896,-0.114926613154085,0.0366370423015369,0.0280468113011577,-0.101200347239091,0.0913003947390261,-0.0723298245874111,-0.0131256930794083
"R12425",0.012543127243274,0.0303498123258798,0.076501591267609,0.117104297736608,0.0245400998726274,0.0917904171933177,0.00903292353450859,0.0550638456753695,0.0356764025575096,-0.00493745191023538,-0.0318626002902263,0.023214146753301,0.0578902416045452,0.0396713074146358,0.0110506271521583,0.0915836862971966,0.165496245132419,0.0874954862195799,0.0277489007155848,0.087644532874377,-0.0395544412874253,0.0615890851232475,0.064832225976755
"R12449",0.0425299910472693,0.00369519915706341,-0.117407010876539,-0.0245881675720984,-0.03047026691477,-0.0497015139492859,0.00125901415036058,-0.0140679354280689,0.0121865113720432,0.0856813275563784,-0.0161912469231868,-0.0490970140305739,-0.0376759272965747,-0.177562551676728,0.00227415206457326,-0.0372298657506717,-0.06053461542709,-0.00593443947935679,-0.0585784015564094,-0.0585475954460389,0.0803441786605898,0.00346651321344144,-0.0957053222672287
"R12456",0.0382450443202508,0.0983995674732502,-0.00967301931284909,-0.0140544458773607,-0.0261965031691575,0.0361711590640362,0.0534091174310425,-0.00591913671585994,-0.00295572939253018,0.113211543504937,0.0235830215744658,-0.0358338437181564,0.0232895584910645,-0.112543755520146,-0.0768388961106874,-0.0027367499826582,-0.0426932434446932,0.0800685618238949,0.0252708887975551,0.0661121223273064,0.00121735095491905,-0.00970996943863102,0.000743454055223165
"R12457",-0.0634292891412013,-0.0252617251889894,0.019051195955091,-0.0347687207789857,-0.0983843843120655,0.0142781398119061,-0.02695857507092,-0.0743728764686256,-0.00155932589452556,-0.039870327801077,0.00681591999451844,-0.0205767090907702,0.0310656512330782,-0.0664332359939841,0.00692607383815288,0.086730878300949,0.0146340060229679,0.00560520006190691,0.00846318093847486,0.146615999937861,-0.0169544011576507,0.123394410500705,0.000742187461267818
"R12458",0.0364865474307967,0.0316462348386656,-0.0121355277869845,-0.105076555171487,0.00785985958101485,-0.060789924867336,0.0271665931779394,0.0179796538045673,-0.0475618234958805,0.019542844105272,0.134028577550896,-0.0437395570510548,-0.0581852979463019,0.114835265620358,-0.153970008395938,-0.0762851755058965,-0.00140778369688484,0.053659475352857,-0.0694202034849393,-0.0439933377026206,-0.163502076028652,-0.084616646812798,-0.0542705259137175
"R12460",0.0627679898364894,-0.118560185766325,0.0388098796542307,-0.0576854309335705,0.113883705273142,0.0255195809226459,0.0600303046163397,0.0700149861473437,0.0920481829694375,-0.0781500565232883,-0.0899080697246697,0.0338637036761761,0.098357005733304,0.0229622129601488,-0.00236157073319136,0.0113483035281879,0.0052017388159208,0.0073550447695607,-0.00103399329120787,-0.0340155839912414,-0.0501207241889927,-0.0726724487753774,0.0547462686734833
"R12461",0.00175433352723937,-0.0614488062425226,0.0701510960961568,0.00910502027937972,0.100806073407128,0.113658754446976,-0.0889050535427162,0.0221466885794179,0.160150247969301,-0.0503731787273119,-0.0400616605690326,0.150634387584983,0.0766304284473826,-0.00184758564692305,0.218578217789374,0.0497770568337464,0.0967179551868503,0.0993895540230647,-0.0162797043876029,0.00887362359811526,0.201084462262216,-0.0587371532631592,0.0550150108652383
