ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	-Log10(qvalues)	Tissue	p.fdr.sig	p.fdr.cat
GO:0002253	activation of immune response	200	-0.405709839605481	-1.21711380034389	0.0774372921327948	1	1	1145	tags=16%, list=8%, signal=15%	C1QC/BTN2A1/HLA-A/NFAM1/CD59/SERPING1/LAPTM5/C1R/C1S/C1RL/CD226/PAWR/VAV3/LYN/PRKD2/PRKCH/C4B/C1QB/PLPP4/MICB/CFH/MYO1G/BTN3A1/C3AR1/HLA-DPB1/TRIM5/CD38/PRAM1/C1QA/BTN3A2/BTN2A2/ITK/COLEC11	0	Caudate	FALSE	> 0.05
GO:0045579	positive regulation of B cell differentiation	10	0.789193037977067	1.4284308264305	0.0801457194899818	1	1	2374	tags=60%, list=16%, signal=51%	XBP1/INPP5D/BTK/NCKAP1L/SYK/MMP14	0	Caudate	FALSE	> 0.05
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	179	-0.391550125980368	-1.155527680398	0.132132132132132	1	1	1515	tags=23%, list=10%, signal=21%	HLA-E/TRPM4/HLA-DRB1/TRAF3IP2/KLHL6/SWAP70/SASH3/TNFRSF1B/CD81/PTPN6/MTOR/CTSC/C1QC/TCIRG1/HLA-DOA/HLA-F/HLA-A/MYD88/PVR/SERPING1/B2M/C1R/CD4/C1S/C1RL/IL20RB/CD226/HLA-B/C4B/C1QB/IL4R/MYO1G/RSAD2/HLA-DPB1/AGER/C1QA/BTN3A2/TNFSF18/MR1/SPN/KLRC1	0	Caudate	FALSE	> 0.05
GO:0002764	immune response-regulating signaling pathway	281	-0.364027659353028	-1.12960556429296	0.147540983606557	1	1	1062	tags=14%, list=7%, signal=13%	BTN2A1/UNC93B1/IFIH1/HLA-A/NFAM1/MYD88/AP3B1/TLR2/IFI35/TLR3/LAPTM5/IRAK3/BIRC3/CTSS/PIK3AP1/IL20RB/CD226/PAWR/VAV3/LYN/PRKD2/PRKCH/LY96/NR1D1/PLPP4/TLR6/MICB/MYO1G/BTN3A1/C3AR1/RSAD2/HLA-DPB1/CD38/PRAM1/BTN3A2/BTN2A2/OAS3/ITK/OAS1/KLRC1	0	Caudate	FALSE	> 0.05
GO:0050863	regulation of T cell activation	203	0.423456772530975	1.17732694375032	0.150521609538003	1	1	1955	tags=23%, list=13%, signal=20%	GPNMB/TNFSF9/CLEC4G/FOXJ1/CD24/NFKBID/SIRPB1/HLX/HLA-DQB1/TNFRSF13C/HLA-DPA1/HLA-DMA/XBP1/LILRB1/PTPN22/LGALS3/IL12RB1/CARD11/LILRB4/VAV1/DOCK8/PRKCQ/CYP26B1/HLA-DMB/SH3RF1/GLI3/IRF1/NRARP/MYB/HMGB1/RASAL3/HES1/VCAM1/MDK/AIF1/IGF2/PRDM1/HAVCR2/EFNB3/NLRP3/CGAS/SDC4/TCF7/GNRH1/SOX4/CEBPB/MALT1	0	Caudate	FALSE	> 0.05
GO:0050870	positive regulation of T cell activation	132	0.446083385283153	1.18611434693896	0.168469860896445	1	1	1707	tags=23%, list=11%, signal=21%	TNFSF9/CD24/NFKBID/SIRPB1/HLX/HLA-DQB1/TNFRSF13C/HLA-DPA1/HLA-DMA/XBP1/LILRB1/PTPN22/IL12RB1/CARD11/LILRB4/VAV1/DOCK8/PRKCQ/HLA-DMB/GLI3/MYB/HMGB1/RASAL3/HES1/VCAM1/MDK/AIF1/IGF2/HAVCR2/EFNB3/NLRP3	0	Caudate	FALSE	> 0.05
GO:0002220	innate immune response activating cell surface receptor signaling pathway	15	0.658941696112546	1.28747316946243	0.192439862542955	1	1	706	tags=13%, list=5%, signal=13%	PLCG2/CLEC7A	0	Caudate	FALSE	> 0.05
GO:0002758	innate immune response-activating signal transduction	16	0.65673983722087	1.29562157409756	0.197614991482112	1	1	706	tags=12%, list=5%, signal=12%	PLCG2/CLEC7A	0	Caudate	FALSE	> 0.05
GO:0046631	alpha-beta T cell activation	99	-0.430279898033673	-1.16700976946016	0.203252032520325	1	1	1513	tags=21%, list=10%, signal=19%	HLA-E/HLA-DRB1/ZBTB16/SASH3/CD81/MTOR/TCIRG1/ZFPM1/HLA-A/AP3B1/PNP/RUNX1/IL4R/LGALS9/VSIR/RSAD2/AGER/CLEC4A/TNFSF18/ITK/SPN	0	Caudate	FALSE	> 0.05
GO:0002768	immune response-regulating cell surface receptor signaling pathway	166	-0.380689595078576	-1.11638806303357	0.233038348082596	1	1	1062	tags=13%, list=7%, signal=12%	BTN2A1/HLA-A/NFAM1/LAPTM5/CD226/PAWR/VAV3/LYN/PRKD2/PRKCH/PLPP4/MICB/MYO1G/BTN3A1/C3AR1/HLA-DPB1/CD38/PRAM1/BTN3A2/BTN2A2/ITK/KLRC1	0	Caudate	FALSE	> 0.05
GO:0042102	positive regulation of T cell proliferation	58	0.491780462801517	1.17511167230029	0.235973597359736	1	1	1558	tags=28%, list=10%, signal=25%	TNFSF9/CD24/TNFRSF13C/HLA-DPA1/PTPN22/IL12RB1/CARD11/PRKCQ/HLA-DMB/HMGB1/RASAL3/HES1/VCAM1/AIF1/IGF2/HAVCR2	0	Caudate	FALSE	> 0.05
GO:0002819	regulation of adaptive immune response	117	-0.395886460591976	-1.10212669424007	0.252100840336134	1	1	1425	tags=17%, list=10%, signal=16%	SASH3/TNFRSF1B/CD81/PTPN6/HLA-F/HLA-A/PVR/B2M/ADCY7/CD4/IL20RB/CD226/HLA-B/ALOX15/IL4R/RSAD2/AGER/TNFSF18/MR1/KLRC1	0	Caudate	FALSE	> 0.05
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	107	-0.389912232375686	-1.07755438484586	0.298153034300792	1	1	1425	tags=17%, list=10%, signal=15%	SASH3/TNFRSF1B/CD81/PTPN6/HLA-F/HLA-A/PVR/B2M/CD4/IL20RB/CD226/HLA-B/IL4R/RSAD2/AGER/TNFSF18/MR1/KLRC1	0	Caudate	FALSE	> 0.05
GO:0002252	immune effector process	348	-0.326985765490338	-1.03913833149404	0.301075268817204	1	1	1163	tags=15%, list=8%, signal=14%	MTOR/CTSC/HK1/C1QC/TCIRG1/ZFPM1/HLA-DOA/HLA-F/HLA-A/CD59/CD84/MYD88/PVR/SERPING1/MFNG/B2M/SPI1/SPON2/IFI35/TLR3/LAPTM5/DYSF/IRAK3/C1R/C1S/C1RL/IL20RB/PIK3CG/CD226/VAV3/LYN/HLA-B/PTAFR/C4B/C1QB/PLPP4/CFH/IL4R/LGALS9/MYO1G/RSAD2/HLA-DPB1/AGER/PRAM1/C1QA/BTN3A2/FGL2/TNFSF18/MR1/SPN/COLEC11/KLRC1	0	Caudate	FALSE	> 0.05
GO:0002218	activation of innate immune response	39	0.486876689317526	1.10056919983807	0.333333333333333	1	1	1244	tags=10%, list=8%, signal=9%	PLCG2/TLR4/CLEC7A/HMGB1	0	Caudate	FALSE	> 0.05
GO:0002697	regulation of immune effector process	203	0.375555149476566	1.04414718343086	0.35618479880775	1	1	1244	tags=15%, list=8%, signal=14%	NOS2/PLCG2/CD36/CLEC4G/IL13RA2/FOXJ1/TLR4/LACC1/CD40/NFKBID/EXOSC6/ANGPT1/HLX/RBP4/MICA/NR4A3/XBP1/LILRB1/PTPN22/LGALS3/CLEC7A/IL12RB1/LILRB4/VAV1/BTK/HLA-DMB/SHLD3/STXBP2/MYB/HMGB1	0	Caudate	FALSE	> 0.05
GO:0002285	lymphocyte activation involved in immune response	120	0.396329107094912	1.03685617592016	0.39291217257319	1	1	2286	tags=22%, list=15%, signal=19%	PLCG2/TLR4/CD40/NFKBID/EXOSC6/HLX/XBP1/LILRB1/LGALS3/IL12RB1/ITM2A/SLC11A1/HLA-DMB/SHLD3/MYB/HMGB1/MDK/HAVCR2/NLRP3/SHLD1/MALT1/DOCK10/RNF8/MSH2/NCKAP1L/LGALS1	0	Caudate	FALSE	> 0.05
GO:0002366	leukocyte activation involved in immune response	172	0.369243788983309	1.01202538385032	0.425563909774436	1	1	2304	tags=22%, list=15%, signal=19%	PLCG2/IL13RA2/TLR4/CD40/NFKBID/EXOSC6/HLX/NR4A3/XBP1/LILRB1/LGALS3/CLEC7A/IL12RB1/ITM2A/SLC11A1/BTK/HLA-DMB/SHLD3/STXBP2/DOCK2/MYB/S100A13/HMGB1/MDK/HAVCR2/NLRP3/PIK3CD/SHLD1/GRN/MALT1/CPLX2/DOCK10/RNF8/MILR1/MSH2/NCKAP1L/LGALS1/SYK	0	Caudate	FALSE	> 0.05
GO:0002263	cell activation involved in immune response	175	0.367372903310035	1.01012108742176	0.436936936936937	1	1	2304	tags=22%, list=15%, signal=19%	PLCG2/IL13RA2/TLR4/CD40/NFKBID/EXOSC6/HLX/NR4A3/XBP1/LILRB1/LGALS3/CLEC7A/IL12RB1/ITM2A/SLC11A1/BTK/HLA-DMB/SHLD3/STXBP2/DOCK2/MYB/S100A13/HMGB1/MDK/HAVCR2/NLRP3/PIK3CD/SHLD1/GRN/MALT1/CPLX2/DOCK10/RNF8/MILR1/MSH2/NCKAP1L/LGALS1/SYK	0	Caudate	FALSE	> 0.05
GO:0002429	immune response-activating cell surface receptor signaling pathway	151	-0.345157347606077	-0.992254666875626	0.466275659824047	1	1	1062	tags=14%, list=7%, signal=13%	BTN2A1/HLA-A/NFAM1/LAPTM5/CD226/PAWR/VAV3/LYN/PRKD2/PRKCH/PLPP4/MICB/MYO1G/BTN3A1/C3AR1/HLA-DPB1/CD38/PRAM1/BTN3A2/BTN2A2/ITK	0	Caudate	FALSE	> 0.05
GO:0002757	immune response-activating signal transduction	151	-0.345157347606077	-0.992254666875626	0.466275659824047	1	1	1062	tags=14%, list=7%, signal=13%	BTN2A1/HLA-A/NFAM1/LAPTM5/CD226/PAWR/VAV3/LYN/PRKD2/PRKCH/PLPP4/MICB/MYO1G/BTN3A1/C3AR1/HLA-DPB1/CD38/PRAM1/BTN3A2/BTN2A2/ITK	0	Caudate	FALSE	> 0.05
GO:0002286	T cell activation involved in immune response	63	-0.374284571154179	-0.96826484839231	0.495049504950495	1	1	343	tags=13%, list=2%, signal=12%	CD81/MTOR/ZFPM1/IL4R/LGALS9/FGL2/TNFSF18/SPN	0	Caudate	FALSE	> 0.05
GO:0016064	immunoglobulin mediated immune response	83	0.384536902063547	0.953545948912692	0.544407894736842	1	1	999	tags=14%, list=7%, signal=14%	IL13RA2/FOXJ1/CD40/EXOSC6/C4A/HLA-DQB1/HLA-DPA1/HLA-DMA/INPP5D/BTK/HLA-DMB/SHLD3	0	Caudate	FALSE	> 0.05
GO:0046635	positive regulation of alpha-beta T cell activation	44	0.367261699325576	0.841606433492285	0.682274247491639	1	1	1290	tags=20%, list=9%, signal=19%	NFKBID/HLX/PTPN22/IL12RB1/LILRB4/PRKCQ/GLI3/MYB/RASAL3	0	Caudate	FALSE	> 0.05
GO:0046634	regulation of alpha-beta T cell activation	67	-0.328035273469042	-0.85780985049782	0.731527093596059	1	1	1738	tags=21%, list=12%, signal=19%	HLA-E/HLA-DRB1/ZBTB16/SASH3/CD81/HLA-A/AP3B1/PNP/RUNX1/IL4R/LGALS9/VSIR/AGER/TNFSF18	0	Caudate	FALSE	> 0.05
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	68	0.341957396605796	0.828605623450768	0.749582637729549	1	1	999	tags=13%, list=7%, signal=12%	CD40/NFKBID/EXOSC6/CLEC7A/IL12RB1/PRKCQ/SLC11A1/BTK/SHLD3	0	Caudate	FALSE	> 0.05
GO:0002821	positive regulation of adaptive immune response	71	0.337975060680231	0.822994518038792	0.753794266441821	1	1	999	tags=13%, list=7%, signal=12%	CD40/NFKBID/EXOSC6/CLEC7A/IL12RB1/PRKCQ/SLC11A1/BTK/SHLD3	0	Caudate	FALSE	> 0.05
GO:0002275	myeloid cell activation involved in immune response	58	0.331899964073582	0.79307648701027	0.79042904290429	1	1	2304	tags=24%, list=15%, signal=20%	PLCG2/IL13RA2/NR4A3/BTK/STXBP2/DOCK2/S100A13/HMGB1/HAVCR2/PIK3CD/GRN/CPLX2/MILR1/SYK	0	Caudate	FALSE	> 0.05
GO:0002252	immune effector process	348	0.618374811584442	1.81443061436438	6.57699407427078e-09	1.56359628830744e-05	1.44541078449813e-05	1163	tags=22%, list=8%, signal=21%	HLA-DPA1/SYK/CD86/ULBP2/HLA-DRA/HLA-DMB/TREM2/PTAFR/SASH3/CX3CR1/HCK/APBB1IP/MFNG/CLEC7A/CD74/LAPTM5/LILRB1/HLA-DQB1/SPI1/LILRB4/VSIG4/MICA/MILR1/A2M/C4A/SCART1/CD84/C3/ITGAM/BTK/C1QA/IL13RA2/TLR4/PTPN22/PIK3CG/NCKAP1L/ITGB2/RAB27A/SPN/C1QC/FGL2/IRF8/HAVCR2/CLEC4G/NOS2/BST2/LCP1/C1QB/HLA-DMA/TLR3/XBP1/HLA-B/VAV1/INPP5D/PTPRC/EXOSC6/PRKCD/IFI35/STXBP2/PTPN6/CARD9/UNC13D/PLCG2/DOCK2/CGAS/CD226/NR4A3/AGER/ACE/LYN/ITM2A/NMI/CFP/LAT2/CD36/HLA-DOA/NFKBID/IL12RB1	4.84000870924818	Dentate Gyrus	TRUE	<= 0.005
GO:0002250	adaptive immune response	245	0.669653090418682	1.90787374191303	7.85633749907753e-09	1.56359628830744e-05	1.44541078449813e-05	1422	tags=27%, list=10%, signal=25%	PRKCQ/HLA-DPA1/SYK/CD86/ITK/HLA-DRA/HLA-DMB/TREM2/SASH3/CX3CR1/CLEC7A/CD74/LILRB1/HLA-DQB1/LILRB4/MICA/LAIR1/C4A/SCART1/CD84/C3/SAMSN1/CD4/BTK/C1QA/IL13RA2/TLR4/ALOX15/PIK3CG/NCKAP1L/RAB27A/SPN/C1QC/HAVCR2/CLEC4G/C1QB/HLA-DMA/HLA-B/INPP5D/PTPRC/EXOSC6/PRKCD/THEMIS/TNFAIP3/PTPN6/ERAP2/CARD9/UNC13D/ADCY7/CD226/AGER/KLHL6/LYN/CTSS/LAT2/UNC93B1/HLA-DOA/NFKBID/IL12RB1/IL17RA/ADAM17/ZP3/KLRC1/IL4R/PARP3/SLC11A1/TGFB1	4.84000870924818	Dentate Gyrus	TRUE	<= 0.005
GO:0002263	cell activation involved in immune response	175	0.708898360872561	1.92971549919197	2.76460960638526e-08	3.84142504807231e-05	3.55106828651748e-05	1670	tags=33%, list=11%, signal=29%	SYK/CD86/HLA-DRA/HLA-DMB/TREM2/PTAFR/CX3CR1/APBB1IP/MFNG/CLEC7A/CD74/LILRB1/SPI1/MILR1/CD84/ITGAM/BTK/IL13RA2/TLR4/PIK3CG/NCKAP1L/ITGB2/RAB27A/SPN/FGL2/IRF8/HAVCR2/LCP1/XBP1/PTPRC/EXOSC6/IFI35/STXBP2/UNC13D/PLCG2/DOCK2/NR4A3/LYN/ITM2A/NMI/LAT2/NFKBID/IL12RB1/LGALS9/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/MDK/RNF8/CD40/S100A13/RASGRP1/LOXL3/LGALS3	4.44964097619949	Dentate Gyrus	TRUE	<= 0.005
GO:0002366	leukocyte activation involved in immune response	172	0.71004628865532	1.9266573740005	6.03063527664149e-08	4.56547069951723e-05	4.22038644804902e-05	1670	tags=33%, list=11%, signal=30%	SYK/CD86/HLA-DRA/HLA-DMB/TREM2/PTAFR/CX3CR1/APBB1IP/MFNG/CLEC7A/CD74/LILRB1/SPI1/MILR1/CD84/ITGAM/BTK/IL13RA2/TLR4/PIK3CG/NCKAP1L/ITGB2/RAB27A/SPN/FGL2/IRF8/HAVCR2/LCP1/XBP1/PTPRC/EXOSC6/IFI35/STXBP2/UNC13D/PLCG2/DOCK2/NR4A3/LYN/ITM2A/NMI/LAT2/NFKBID/IL12RB1/LGALS9/IL4R/PARP3/SLC11A1/TGFB1/HMGB1/SHLD1/MDK/RNF8/CD40/S100A13/RASGRP1/LOXL3/LGALS3	4.37464778018263	Dentate Gyrus	TRUE	<= 0.005
GO:0045087	innate immune response	459	0.567293346841305	1.70897303693904	6.4032866377188e-08	4.56547069951723e-05	4.22038644804902e-05	1163	tags=20%, list=8%, signal=19%	HLA-DPA1/SYK/ULBP2/AIF1/TREM2/TLR7/CX3CR1/HCK/CLEC7A/CD74/LILRB1/SPI1/VSIG4/MICA/PLD4/NAIP/MPEG1/A2M/C4A/STING1/SLC15A3/CD84/C3/ITGAM/GBP5/CYBB/BTK/C1QA/CYBA/TRIM22/IFNLR1/TLR4/PTPN22/PIK3CG/TMEM106A/RAB27A/CSF1R/C1QC/IRF8/HAVCR2/NOS2/ATAD3A/BST2/WFDC2/C1QB/TLR3/HLA-B/IRF5/VAV1/OAS1/CASP8/CARD8/TLR10/SSC5D/MX2/TNFAIP3/TLR2/IFI35/GBP4/IKBKG/COCH/TLR1/DRD2/PTPN6/ISG15/SP100/TRIM38/CARD9/UNC13D/PLCG2/OAS3/CIITA/CD14/CGAS/CD226/RNF135/GBP3/MNDA/LYN/CLDN1/OAS2/FRK/PSTPIP1/NMI/NLRC5/CFP/ADAM8/UNC93B1/TKFC/GBP1/IL12RB1	4.37464778018263	Dentate Gyrus	TRUE	<= 0.005
GO:0002697	regulation of immune effector process	203	0.669659022023432	1.87018959626624	7.39280969695126e-08	4.56547069951723e-05	4.22038644804902e-05	1462	tags=28%, list=10%, signal=26%	SYK/CD86/HLA-DRA/HLA-DMB/TREM2/PTAFR/SASH3/CX3CR1/CLEC7A/CD74/LAPTM5/LILRB1/SPI1/LILRB4/VSIG4/MICA/A2M/CD84/C3/ITGAM/BTK/IL13RA2/TLR4/PTPN22/NCKAP1L/ITGB2/FGL2/HAVCR2/CLEC4G/NOS2/BST2/TLR3/XBP1/HLA-B/VAV1/PTPRC/EXOSC6/STXBP2/PTPN6/UNC13D/PLCG2/CGAS/CD226/NR4A3/AGER/LYN/CD36/NFKBID/IL12RB1/ZP3/LGALS9/KLRC1/IL4R/PARP3/TGFB1/DHX58/HMGB1	4.37464778018263	Dentate Gyrus	TRUE	<= 0.005
GO:0050778	positive regulation of immune response	313	0.619462935727312	1.80359488363406	1.20067364096871e-07	6.6733440965041e-05	6.16893478059819e-05	1422	tags=26%, list=10%, signal=24%	PRKCQ/SYK/CD86/ITK/C3AR1/HLA-DRA/HLA-DMB/TREM2/PTAFR/SASH3/HCK/CLEC7A/CD74/LAPTM5/LILRB1/HLA-DQB1/SPI1/LILRB4/VSIG4/A2M/C4A/STING1/C3/ITGAM/GBP5/CD4/BTK/C1QA/CYBA/TLR4/PTPN22/NCKAP1L/ITGB2/CMKLR1/C1QC/BLNK/HAVCR2/C1QB/XBP1/HLA-B/VAV1/CARD11/INPP5D/PTPRC/EXOSC6/PRKCD/THEMIS/IFI35/IKBKG/COCH/PTPN6/CARD9/MOG/PLCG2/CMTM3/CGAS/NFATC2/CD226/FYB1/NR4A3/MNDA/KLHL6/LYN/SH2B2/NMI/NLRC5/CFP/PLEKHA1/ADAM8/LAT2/GBP1/NFKBID/IL12RB1/GPS2/NFAM1/ZP3/LGALS9/FYB2/CD276/IL4R/SLC11A1/TGFB1	4.20978982119321	Dentate Gyrus	TRUE	<= 0.005
GO:0002699	positive regulation of immune effector process	140	0.728556987339461	1.93736735588472	1.36198822185015e-07	6.88175503367558e-05	6.36159283334984e-05	1444	tags=29%, list=10%, signal=26%	SYK/CD86/HLA-DRA/HLA-DMB/TREM2/PTAFR/SASH3/CLEC7A/CD74/LAPTM5/LILRB1/SPI1/CD84/C3/ITGAM/BTK/IL13RA2/TLR4/PTPN22/ITGB2/NOS2/XBP1/HLA-B/VAV1/PTPRC/EXOSC6/STXBP2/UNC13D/PLCG2/CD226/NR4A3/LYN/CD36/NFKBID/IL12RB1/ZP3/LGALS9/IL4R/TGFB1/DHX58	4.19643413087282	Dentate Gyrus	TRUE	<= 0.005
GO:0002764	immune response-regulating signaling pathway	281	0.622510300073809	1.78944516036857	1.80634129218398e-07	7.17117492997041e-05	6.62913672718046e-05	1376	tags=25%, list=9%, signal=23%	PRKCQ/SYK/ITK/C3AR1/TREM2/TLR7/HCK/CLEC7A/LAPTM5/LILRB1/HLA-DQB1/LILRB4/SLC15A3/BTK/CYBA/TLR4/PTPN22/NCKAP1L/CMKLR1/BLNK/HAVCR2/TLR3/VAV1/OAS1/CARD11/INPP5D/TLR10/PTPRC/PIK3AP1/PRKCD/THEMIS/TNFAIP3/TLR2/IFI35/IKBKG/TLR1/PTPN6/MOG/PLCG2/OAS3/CMTM3/CD14/NFATC2/CD226/FYB1/NR4A3/CD200R1/RNF135/MNDA/KLHL6/LYN/SH2B2/ESR1/NMI/CTSS/PLEKHA1/LAT2/CD36/UNC93B1/TKFC/GBP1/NFKBID/GPS2/NFAM1/TLR6/FYB2/CD276/KLRC1/TNIP2/NINJ1	4.17854302348547	Dentate Gyrus	TRUE	<= 0.005
