feature_id	partial_r2	delta_partial	region	feature_type
ENSG00000160282.13	0.00711959090117386	0.00711959090117386	Caudate	Gene
ENSG00000173559.12	0.00653828515376311	0.00653828515376311	Caudate	Gene
ENSG00000175906.4	0.00643673264515894	0.00643673264515894	Caudate	Gene
ENSG00000173068.17	0.00639289828511288	0.00639289828511288	Caudate	Gene
ENSG00000087253.12	0.00632999047518	0.00632999047518	Caudate	Gene
ENSG00000232022.7	0.00621785666564622	0.00621785666564622	Caudate	Gene
ENSG00000256073.3	0.00408204098330013	0.00408204098330013	Caudate	Gene
ENSG00000122375.11	0.00101199801553	0.00101199801553	Caudate	Gene
ENSG00000144741.17	0.00100187348778254	0.00100187348778254	Caudate	Gene
ENSG00000118515.11	0.000933116205545267	0.000933116205545267	Caudate	Gene
ENSG00000237517.9	0.000436904159485457	0.000436904159485457	Caudate	Gene
ENSG00000170835.13	0.000133401825167201	0.000133401825167201	Caudate	Gene
ENSG00000205927.4	0.0000290396639595444	0.0000290396639595444	Caudate	Gene
ENSG00000154529.14	0.0	0.0	Caudate	Gene
ENSG00000205611.4	0.0	0.0	Caudate	Gene
ENSG00000270231.3	0.0	0.0	Caudate	Gene
ENSG00000197054.11	-0.000665638825840433	0.0	Caudate	Gene
ENSG00000064687.12	-0.000910507861442551	0.0	Caudate	Gene
ENSG00000101194.17	-0.00515408838649083	0.0	Caudate	Gene
ENSG00000110080.18	-0.007092967060916	0.0	Caudate	Gene
ENSG00000142347.16	-0.00746798611480632	0.0	Caudate	Gene
ENSG00000151552.11	-0.00819362124584115	0.0	Caudate	Gene
ENSG00000256925.2	-0.00846353415647095	0.0	Caudate	Gene
ENSG00000139044.10	-0.0101236225430158	0.0	Caudate	Gene
ENSG00000150893.10	-0.0106982853240697	0.0	Caudate	Gene
ENSG00000167306.19	-0.0193284504483298	0.0	Caudate	Gene
ENSG00000107562.16	-0.022828675414106	0.0	Caudate	Gene
ENSG00000168405.14	-0.0249733148696684	0.0	Caudate	Gene
ENSG00000084628.9	-0.0259305293286263	0.0	Caudate	Gene
ENSG00000256124.5	-0.0293888073639872	0.0	Caudate	Gene
ENSG00000135678.11	-0.0323776344241426	0.0	Caudate	Gene
ENSG00000129667.12	-0.0337662653301983	0.0	Caudate	Gene
ENSG00000250786.1	-0.0338065953658307	0.0	Caudate	Gene
ENSG00000275340.1	-0.0343891530909899	0.0	Caudate	Gene
ENSG00000039319.16	-0.0345218090820512	0.0	Caudate	Gene
ENSG00000169136.9	-0.0347408409910262	0.0	Caudate	Gene
ENSG00000181291.6	-0.0355018758648493	0.0	Caudate	Gene
ENSG00000203799.11	-0.0355357275474246	0.0	Caudate	Gene
ENSG00000228340.5	-0.0365800651591349	0.0	Caudate	Gene
ENSG00000066735.14	-0.0367688762512714	0.0	Caudate	Gene
ENSG00000176723.9	-0.0422197975028061	0.0	Caudate	Gene
ENSG00000162591.15	-0.0440424976195511	0.0	Caudate	Gene
ENSG00000111344.11	-0.0480853538254118	0.0	Caudate	Gene
ENSG00000103742.11	-0.0532571608273167	0.0	Caudate	Gene
ENSG00000104518.10	-0.0537470539337851	0.0	Caudate	Gene
ENSG00000172137.18	-0.0594924780349734	0.0	Caudate	Gene
ENSG00000005381.7	-0.0612619696821341	0.0	Caudate	Gene
ENSG00000152292.16	-0.0714070965744593	0.0	Caudate	Gene
ENSG00000074276.10	-0.0715955175004469	0.0	Caudate	Gene
ENSG00000057468.6	-0.0736574490794879	0.0	Caudate	Gene
ENSG00000084453.16	-0.0741337561261631	0.0	Caudate	Gene
ENSG00000136280.15	-0.0749621288792144	0.0	Caudate	Gene
ENSG00000122367.19	-0.0751226812078485	0.0	Caudate	Gene
ENSG00000034053.14	-0.0800192382085082	0.0	Caudate	Gene
ENSG00000188011.5	-0.0806707085037133	0.0	Caudate	Gene
ENSG00000260339.1	-0.0870403389770833	0.0	Caudate	Gene
ENSG00000147416.10	-0.08819305190446	0.0	Caudate	Gene
ENSG00000187624.8	-0.0905558754767066	0.0	Caudate	Gene
ENSG00000243660.9	-0.0913478433786943	0.0	Caudate	Gene
ENSG00000272533.1	-0.0995730775268941	0.0	Caudate	Gene
ENSG00000180891.12	-0.100656997218073	0.0	Caudate	Gene
ENSG00000164344.15	-0.107220561120547	0.0	Caudate	Gene
ENSG00000107611.14	-0.112477645667744	0.0	Caudate	Gene
ENSG00000243244.5	-0.115334506952162	0.0	Caudate	Gene
ENSG00000181444.12	-0.123012516628185	0.0	Caudate	Gene
ENSG00000167553.14	-0.125143683714646	0.0	Caudate	Gene
ENSG00000204390.9	-0.135236010436848	0.0	Caudate	Gene
ENSG00000134755.14	-0.14235616646085	0.0	Caudate	Gene
ENSG00000000971.15	-0.143551322956435	0.0	Caudate	Gene
ENSG00000141959.16	-0.143953414878847	0.0	Caudate	Gene
ENSG00000091536.16	-0.146212356137689	0.0	Caudate	Gene
ENSG00000129946.10	-0.152312185855142	0.0	Caudate	Gene
ENSG00000041515.15	-0.153370857476508	0.0	Caudate	Gene
ENSG00000164972.12	-0.161826272428689	0.0	Caudate	Gene
ENSG00000234745.9	-0.16857776631385	0.0	Caudate	Gene
ENSG00000142621.19	-0.17377629170588	0.0	Caudate	Gene
ENSG00000168243.10	-0.17378033015692	0.0	Caudate	Gene
ENSG00000105355.8	-0.174407406015771	0.0	Caudate	Gene
ENSG00000244242.1	-0.182454590086672	0.0	Caudate	Gene
ENSG00000112280.15	-0.187252219472477	0.0	Caudate	Gene
ENSG00000167693.16	-0.188559817584295	0.0	Caudate	Gene
ENSG00000213906.9	-0.193881334024236	0.0	Caudate	Gene
ENSG00000228376.3	-0.196147965996462	0.0	Caudate	Gene
ENSG00000204428.12	-0.215186465754368	0.0	Caudate	Gene
ENSG00000122756.14	-0.217208884509568	0.0	Caudate	Gene
ENSG00000167701.13	-0.229010241083244	0.0	Caudate	Gene
ENSG00000177426.20	-0.251678736324509	0.0	Caudate	Gene
ENSG00000249550.6	-0.258535323100707	0.0	Caudate	Gene
ENSG00000274376.4	-0.258596111554332	0.0	Caudate	Gene
ENSG00000197134.11	-0.26878146741152	0.0	Caudate	Gene
ENSG00000231205.11	-0.277026770054321	0.0	Caudate	Gene
ENSG00000243725.6	-0.277804712823092	0.0	Caudate	Gene
ENSG00000163947.11	-0.292605585469134	0.0	Caudate	Gene
ENSG00000182870.12	-0.293110776190196	0.0	Caudate	Gene
ENSG00000147813.15	-0.300126769518314	0.0	Caudate	Gene
ENSG00000275395.4	-0.312288433835523	0.0	Caudate	Gene
ENSG00000230445.4	-0.324634444146963	0.0	Caudate	Gene
ENSG00000125089.16	-0.33790350859314	0.0	Caudate	Gene
ENSG00000101190.12	-0.340175786976875	0.0	Caudate	Gene
ENSG00000185924.6	-0.35467173469394	0.0	Caudate	Gene
ENSG00000164236.11	-0.369397930315079	0.0	Caudate	Gene
ENSG00000272398.5	-0.385436329919396	0.0	Caudate	Gene
ENSG00000131584.18	-0.392242644524912	0.0	Caudate	Gene
ENSG00000184979.9	-0.396804523311249	0.0	Caudate	Gene
ENSG00000224843.6	-0.410232681595134	0.0	Caudate	Gene
ENSG00000179583.18	-0.426714034243707	0.0	Caudate	Gene
ENSG00000163576.17	-0.427598394845366	0.0	Caudate	Gene
ENSG00000223865.10	-0.447880405950215	0.0	Caudate	Gene
ENSG00000206503.11	-0.462805971629726	0.0	Caudate	Gene
ENSG00000138759.17	-0.490816493190878	0.0	Caudate	Gene
ENSG00000160284.14	-0.497725691400664	0.0	Caudate	Gene
ENSG00000132274.15	-0.500142452407271	0.0	Caudate	Gene
ENSG00000109501.13	-0.512555081270696	0.0	Caudate	Gene
ENSG00000189223.14	-0.521940370947974	0.0	Caudate	Gene
ENSG00000169896.16	-0.52264073957216	0.0	Caudate	Gene
ENSG00000149089.12	-0.531490061801741	0.0	Caudate	Gene
ENSG00000255198.4	-0.534738413532259	0.0	Caudate	Gene
ENSG00000132470.13	-0.540966750351241	0.0	Caudate	Gene
ENSG00000205209.7	-0.565097243372061	0.0	Caudate	Gene
ENSG00000188672.17	-0.580706740397241	0.0	Caudate	Gene
ENSG00000164938.13	-0.599112451190343	0.0	Caudate	Gene
ENSG00000152977.9	-0.626961365042115	0.0	Caudate	Gene
ENSG00000197943.9	-0.6579588226389	0.0	Caudate	Gene
ENSG00000131459.12	-0.70047992086878	0.0	Caudate	Gene
ENSG00000187741.14	-0.70995651463089	0.0	Caudate	Gene
ENSG00000101670.11	-0.817766000194525	0.0	Caudate	Gene
ENSG00000133256.12	-0.866215674649996	0.0	Caudate	Gene
ENSG00000218823.1	-1.01137862169338	0.0	Caudate	Gene
ENSG00000197181.11	-1.20140061320414	0.0	Caudate	Gene
ENSG00000261377.5	-1.34104045097873	0.0	Caudate	Gene
ENSG00000157326.18	-1.59972461478102	0.0	Caudate	Gene
ENSG00000154188.9	-1.95871581021176	0.0	Caudate	Gene
ENSG00000141750.6	-2.28617607624137	0.0	Caudate	Gene
ENSG00000255374.3	-2.3025546051165	0.0	Caudate	Gene
ENSG00000239704.10	-3.4243021400416	0.0	Caudate	Gene
ENSG00000161281.10	-5.31487256189548	0.0	Caudate	Gene
ENSG00000232229.5	-6.17551413932686	0.0	Caudate	Gene
ENSG00000205111.8	-11.7876478122042	0.0	Caudate	Gene
ENSG00000237636.2	-12.9190451187593	0.0	Caudate	Gene
ENSG00000213973.8	-26.0058909667085	0.0	Caudate	Gene
ENSG00000242852.6	-172.76016278375	0.0	Caudate	Gene
ENSG00000179344.16	-776253.347185543	0.0	Caudate	Gene
ENST00000626996.2	0.999931084405906	0.999931084405906	Caudate	Transcript
ENST00000324385.9	0.999425056781313	0.999425056781313	Caudate	Transcript
ENST00000243189.11	0.992554008903064	0.992554008903064	Caudate	Transcript
ENST00000570891.5	0.98978125933102	0.98978125933102	Caudate	Transcript
ENST00000525881.5	0.983135106230092	0.983135106230092	Caudate	Transcript
ENST00000372584.5	0.977858003656259	0.977858003656259	Caudate	Transcript
ENST00000465675.5	0.947266040144028	0.947266040144028	Caudate	Transcript
ENST00000435468.1	0.937591252241117	0.937591252241117	Caudate	Transcript
ENST00000446377.3	0.924058240299405	0.924058240299405	Caudate	Transcript
ENST00000564879.2	0.915798585606755	0.915798585606755	Caudate	Transcript
ENST00000637569.1	0.897281175253687	0.897281175253687	Caudate	Transcript
ENST00000430725.6	0.855990201944493	0.855990201944493	Caudate	Transcript
ENST00000375137.6	0.778436304628407	0.778436304628407	Caudate	Transcript
ENST00000323115.8	0.712637681283624	0.712637681283624	Caudate	Transcript
ENST00000475378.5	0.708075022501998	0.708075022501998	Caudate	Transcript
ENST00000278968.10	0.705088172511873	0.705088172511873	Caudate	Transcript
ENST00000575542.5	0.694285258121352	0.694285258121352	Caudate	Transcript
ENST00000614409.4	0.688879896237199	0.688879896237199	Caudate	Transcript
ENST00000578501.5	0.674912263521594	0.674912263521594	Caudate	Transcript
ENST00000478910.5	0.651041502796392	0.651041502796392	Caudate	Transcript
ENST00000265284.10	0.622686532645886	0.622686532645886	Caudate	Transcript
ENST00000537064.5	0.579180272814745	0.579180272814745	Caudate	Transcript
ENST00000467412.1	0.568901510339648	0.568901510339648	Caudate	Transcript
ENST00000414522.6	0.567289386757677	0.567289386757677	Caudate	Transcript
ENST00000340684.10	0.563795316968873	0.563795316968873	Caudate	Transcript
ENST00000328495.9	0.553764757791314	0.553764757791314	Caudate	Transcript
ENST00000543802.2	0.55013178496843	0.55013178496843	Caudate	Transcript
ENST00000467622.2	0.550082250332932	0.550082250332932	Caudate	Transcript
ENST00000606459.1	0.535664806997822	0.535664806997822	Caudate	Transcript
ENST00000429789.6	0.530853534916006	0.530853534916006	Caudate	Transcript
ENST00000494066.1	0.516088500349951	0.516088500349951	Caudate	Transcript
ENST00000264343.4	0.51576457206646	0.51576457206646	Caudate	Transcript
ENST00000488825.5	0.513745561731161	0.513745561731161	Caudate	Transcript
ENST00000453551.6	0.511417607586573	0.511417607586573	Caudate	Transcript
ENST00000368339.9	0.508153378848885	0.508153378848885	Caudate	Transcript
ENST00000564960.1	0.506540102865186	0.506540102865186	Caudate	Transcript
ENST00000354589.7	0.502417012874541	0.502417012874541	Caudate	Transcript
ENST00000405266.5	0.478966185888916	0.478966185888916	Caudate	Transcript
ENST00000479633.2	0.472512619141496	0.472512619141496	Caudate	Transcript
ENST00000508628.6	0.4430206057877	0.4430206057877	Caudate	Transcript
ENST00000299267.8	0.429147881227692	0.429147881227692	Caudate	Transcript
ENST00000398016.7	0.426685903475027	0.426685903475027	Caudate	Transcript
ENST00000546616.1	0.418148789538656	0.418148789538656	Caudate	Transcript
ENST00000627564.2	0.418055491913321	0.418055491913321	Caudate	Transcript
ENST00000378799.10	0.404751091038232	0.404751091038232	Caudate	Transcript
ENST00000295666.6	0.397363383590902	0.397363383590902	Caudate	Transcript
ENST00000526930.1	0.377654204544551	0.377654204544551	Caudate	Transcript
ENST00000561249.5	0.373698060488931	0.373698060488931	Caudate	Transcript
ENST00000266058.8	0.368568199235409	0.368568199235409	Caudate	Transcript
ENST00000341166.3	0.349102233266776	0.349102233266776	Caudate	Transcript
ENST00000535348.5	0.345705388547356	0.345705388547356	Caudate	Transcript
ENST00000340209.8	0.344822762520011	0.344822762520011	Caudate	Transcript
ENST00000505847.5	0.343736568108699	0.343736568108699	Caudate	Transcript
ENST00000462978.1	0.3431016804147	0.3431016804147	Caudate	Transcript
ENST00000244519.6	0.341373348205618	0.341373348205618	Caudate	Transcript
ENST00000380099.3	0.340216406152524	0.340216406152524	Caudate	Transcript
ENST00000162044.13	0.340126609592363	0.340126609592363	Caudate	Transcript
ENST00000396553.6	0.332252051644101	0.332252051644101	Caudate	Transcript
ENST00000524984.5	0.328731841945372	0.328731841945372	Caudate	Transcript
ENST00000397961.6	0.31384562551025	0.31384562551025	Caudate	Transcript
ENST00000497331.2	0.300605584242954	0.300605584242954	Caudate	Transcript
ENST00000329245.8	0.300485884360375	0.300485884360375	Caudate	Transcript
ENST00000612591.4	0.29743493988622	0.29743493988622	Caudate	Transcript
ENST00000356432.7	0.295856577269421	0.295856577269421	Caudate	Transcript
ENST00000482691.1	0.295557287844091	0.295557287844091	Caudate	Transcript
ENST00000536937.5	0.291476653967483	0.291476653967483	Caudate	Transcript
ENST00000588320.1	0.2802295356993	0.2802295356993	Caudate	Transcript
ENST00000409977.1	0.28019877800139	0.28019877800139	Caudate	Transcript
ENST00000340635.10	0.276308940657317	0.276308940657317	Caudate	Transcript
ENST00000621418.4	0.251941075418971	0.251941075418971	Caudate	Transcript
ENST00000409968.5	0.251371515218147	0.251371515218147	Caudate	Transcript
ENST00000372393.7	0.249012107078388	0.249012107078388	Caudate	Transcript
ENST00000594847.6	0.243270223179274	0.243270223179274	Caudate	Transcript
ENST00000479516.1	0.240535313897879	0.240535313897879	Caudate	Transcript
ENST00000508802.5	0.240190196478017	0.240190196478017	Caudate	Transcript
ENST00000466165.1	0.237708491940243	0.237708491940243	Caudate	Transcript
ENST00000479780.6	0.235477858563735	0.235477858563735	Caudate	Transcript
ENST00000432040.1	0.232524566766946	0.232524566766946	Caudate	Transcript
ENST00000532517.5	0.232028260502194	0.232028260502194	Caudate	Transcript
ENST00000511539.1	0.229038056804443	0.229038056804443	Caudate	Transcript
ENST00000599907.1	0.227646323967659	0.227646323967659	Caudate	Transcript
ENST00000505194.5	0.227145989887972	0.227145989887972	Caudate	Transcript
ENST00000495611.1	0.226670172362201	0.226670172362201	Caudate	Transcript
ENST00000428112.6	0.223442690633137	0.223442690633137	Caudate	Transcript
ENST00000254235.7	0.223230595576224	0.223230595576224	Caudate	Transcript
ENST00000423662.6	0.223101455550038	0.223101455550038	Caudate	Transcript
ENST00000541600.5	0.220673014179323	0.220673014179323	Caudate	Transcript
ENST00000571669.6	0.217940595706139	0.217940595706139	Caudate	Transcript
ENST00000366783.7	0.214592709028434	0.214592709028434	Caudate	Transcript
ENST00000355684.5	0.214574469378793	0.214574469378793	Caudate	Transcript
ENST00000360568.7	0.213695855883483	0.213695855883483	Caudate	Transcript
ENST00000477527.1	0.213665040220371	0.213665040220371	Caudate	Transcript
ENST00000521804.1	0.20516606986602	0.20516606986602	Caudate	Transcript
ENST00000360929.7	0.203834025576894	0.203834025576894	Caudate	Transcript
ENST00000359759.8	0.203172319470083	0.203172319470083	Caudate	Transcript
ENST00000473716.5	0.199650710614207	0.199650710614207	Caudate	Transcript
ENST00000396033.6	0.197257306860419	0.197257306860419	Caudate	Transcript
ENST00000561265.1	0.188430241770311	0.188430241770311	Caudate	Transcript
ENST00000456860.6	0.186449598189401	0.186449598189401	Caudate	Transcript
ENST00000477496.5	0.18546499294193	0.18546499294193	Caudate	Transcript
ENST00000467549.5	0.185142650294368	0.185142650294368	Caudate	Transcript
ENST00000620879.4	0.184646797879625	0.184646797879625	Caudate	Transcript
ENST00000477983.1	0.180013109178261	0.180013109178261	Caudate	Transcript
ENST00000448525.5	0.173759980448905	0.173759980448905	Caudate	Transcript
ENST00000416599.5	0.171983465054139	0.171983465054139	Caudate	Transcript
ENST00000450428.5	0.164895492957427	0.164895492957427	Caudate	Transcript
ENST00000448404.5	0.162856940417817	0.162856940417817	Caudate	Transcript
ENST00000413693.5	0.162511758329416	0.162511758329416	Caudate	Transcript
ENST00000543818.5	0.162362547696555	0.162362547696555	Caudate	Transcript
ENST00000568020.5	0.158425484064194	0.158425484064194	Caudate	Transcript
ENST00000554462.1	0.157073939815107	0.157073939815107	Caudate	Transcript
ENST00000378034.7	0.153441997345622	0.153441997345622	Caudate	Transcript
ENST00000483923.5	0.1517236816069	0.1517236816069	Caudate	Transcript
ENST00000400915.7	0.148281256394873	0.148281256394873	Caudate	Transcript
ENST00000396649.7	0.148274217300913	0.148274217300913	Caudate	Transcript
ENST00000296674.12	0.146513739709817	0.146513739709817	Caudate	Transcript
ENST00000270328.8	0.142850343313853	0.142850343313853	Caudate	Transcript
ENST00000420772.6	0.140138882139623	0.140138882139623	Caudate	Transcript
ENST00000477368.5	0.137644088075595	0.137644088075595	Caudate	Transcript
ENST00000371475.7	0.136085705439965	0.136085705439965	Caudate	Transcript
ENST00000614979.1	0.135297988739009	0.135297988739009	Caudate	Transcript
ENST00000594070.5	0.134272712195554	0.134272712195554	Caudate	Transcript
ENST00000545354.1	0.132951230173271	0.132951230173271	Caudate	Transcript
ENST00000425621.5	0.129722282805794	0.129722282805794	Caudate	Transcript
ENST00000504472.1	0.12932212380669	0.12932212380669	Caudate	Transcript
ENST00000395629.2	0.127785676462471	0.127785676462471	Caudate	Transcript
ENST00000571887.5	0.127743390965413	0.127743390965413	Caudate	Transcript
ENST00000637373.1	0.125958606681427	0.125958606681427	Caudate	Transcript
ENST00000433212.5	0.121780916704218	0.121780916704218	Caudate	Transcript
ENST00000262410.9	0.121201713311701	0.121201713311701	Caudate	Transcript
ENST00000356591.4	0.118368504912566	0.118368504912566	Caudate	Transcript
ENST00000489398.1	0.115297043410449	0.115297043410449	Caudate	Transcript
ENST00000567997.1	0.113921841159499	0.113921841159499	Caudate	Transcript
ENST00000497591.5	0.110898211238717	0.110898211238717	Caudate	Transcript
ENST00000636930.1	0.110645227564771	0.110645227564771	Caudate	Transcript
