""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000170160.17	15568	ENSG00000170160.17	ENSG00000170160	protein_coding	CCDC144A	9720	InGen	1.91381917961283	13	ENST00000478303.5|ENST00000340621.9|ENST00000436374.5|ENST00000399273.5|ENST00000399264.1|ENST00000456009.4|ENST00000360495.9|ENST00000360524.12|ENST00000420937.5|ENST00000428950.2|ENST00000328495.9|ENST00000463809.1|ENST00000470068.2	0.775246450452081	6.59558654763928	6.4842761615989	6.63585220218563e-09	8.25187738554142e-06	9.90551565683758	0.138424728188372
ENSG00000272977.1	3754	ENSG00000272977.1	ENSG00000272977	sense_intronic	""		InGen	0.614836292078646	1	ENST00000609475.1	2.10206121367732	2.11390995474984	6.30332267700105	1.45537038602356e-08	1.70925166447434e-05	9.38589853861239	0.260088167215867
ENSG00000175899.14	6384	ENSG00000175899.14	ENSG00000175899	protein_coding	A2M	2	InGen	1.43433264774887	13	ENST00000543436.2|ENST00000495442.1|ENST00000495709.1|ENST00000318602.11|ENST00000545828.1|ENST00000542567.1|ENST00000462568.1|ENST00000546069.1|ENST00000472360.1|ENST00000539638.5|ENST00000404455.2|ENST00000467091.1|ENST00000497324.1	0.728455293914364	4.98243356864119	6.28520068597722	1.5739000433962e-08	1.75117089038924e-05	9.18190196675285	0.279007009201952
ENSG00000199968.1	82	ENSG00000199968.1	ENSG00000199968	snoRNA	SNORD115-19	100033458	InGen	1.6561742718945	1	ENST00000363098.1	2.15542395824202	-1.79049359535855	6.23826721749392	1.92710463779844e-08	2.03694960215295e-05	7.31901042163646	0.168750140596471
ENSG00000279656.1	1135	ENSG00000279656.1	ENSG00000279656	TEC	""		InGen	0.514625080239528	1	ENST00000624870.1	1.89411029489408	0.348002592583381	6.12518426426052	3.13275788208695e-08	3.1536429346342e-05	8.2500054000741	0.075836519397482
ENSG00000130827.6	11710	ENSG00000130827.6	ENSG00000130827	protein_coding	PLXNA3	55558	InGen	0.687889894916666	9	ENST00000369682.4|ENST00000495040.1|ENST00000482598.1|ENST00000478236.1|ENST00000467463.1|ENST00000480645.1|ENST00000491066.1|ENST00000493546.1|ENST00000497802.1	1.10084205966299	4.64995819448477	6.10839053778226	3.3663664816833e-08	3.23477215558114e-05	8.47978921350879	0.0602908076254285
ENSG00000150051.13	4106	ENSG00000150051.13	ENSG00000150051	protein_coding	MKX	283078	InGen	0.0917455409873701	4	ENST00000419761.5|ENST00000375790.9|ENST00000460919.2|ENST00000561227.1	-1.38349157881118	0.310203575878571	-6.07207410707876	3.93198332947626e-08	3.61400554717949e-05	8.07264704644761	0.0638324328489856
ENSG00000260166.1	213	ENSG00000260166.1	ENSG00000260166	lincRNA	""		InGen	12.6727628268978	1	ENST00000566155.1	0.775801719072531	3.18757196964875	6.05033586364808	4.31442947127508e-08	3.8002932926148e-05	8.36117005897176	0.0425609916120183
ENSG00000177551.5	7541	ENSG00000177551.5	ENSG00000177551	protein_coding	NHLH2	4808	InGen	0.0950295926301743	3	ENST00000320238.3|ENST00000369506.1|ENST00000429731.1	-2.05392682643505	1.0328396196586	-6.01136879953094	5.09407341973445e-08	4.30754848372745e-05	8.07100164722235	0.138112085188029
ENSG00000034239.10	5805	ENSG00000034239.10	ENSG00000034239	protein_coding	EFCAB1	79645	InGen	0.446199531059405	9	ENST00000521002.5|ENST00000523008.5|ENST00000433756.1|ENST00000521701.5|ENST00000262103.7|ENST00000522254.5|ENST00000523092.5|ENST00000519425.1|ENST00000521721.1	-1.44652763524085	3.03837610067989	-5.96578971839696	6.18372965138661e-08	5.02784787808896e-05	8.02384653754573	0.113803803233283
ENSG00000249743.5	1494	ENSG00000249743.5	ENSG00000249743	lincRNA	""		InGen	3.12940107711346	5	ENST00000515556.5|ENST00000513379.1|ENST00000427584.2|ENST00000503403.1|ENST00000513280.1	-3.03766521466436	3.2092247790787	-5.93815228228289	6.95330907852988e-08	5.3132022571318e-05	7.91473304769298	0.0868130225447925
ENSG00000197702.11	8294	ENSG00000197702.11	ENSG00000197702	protein_coding	PARVA	55742	InGen	0.774057703736328	6	ENST00000334956.12|ENST00000530755.5|ENST00000533345.5|ENST00000528916.1|ENST00000526746.5|ENST00000533392.1	-0.485471123467244	4.55679534148103	-5.93531891687417	7.03735398295603e-08	5.3132022571318e-05	7.75826456808484	0.0966267789583705
ENSG00000275464.4	7665	ENSG00000275464.4	ENSG00000275464	protein_coding	""	102724159	InGen	0.231781380190801	8	ENST00000617716.3|ENST00000632537.1|ENST00000623011.1|ENST00000624312.2|ENST00000633442.1|ENST00000633593.1|ENST00000634020.1|ENST00000634021.1	1.8752393152525	2.22480108241899	5.85779761657054	9.76867219694494e-08	6.46167464087813e-05	7.60037584517847	0.0433876054433178
ENSG00000274767.1	1401	ENSG00000274767.1	ENSG00000274767	antisense	""		InGen	0.477981048035209	3	ENST00000615128.1|ENST00000618848.1|ENST00000614777.1	-1.60526755466505	0.861022704436385	-5.85495017365034	9.88677205244911e-08	6.46167464087813e-05	7.40615965720612	0.0783191140365388
ENSG00000215374.5	3339	ENSG00000215374.5	ENSG00000215374	lincRNA	FAM66B	100128890	InGen	1.29757723352628	2	ENST00000529456.1|ENST00000606573.1	1.07850140696634	3.6806489573635	5.85494065577459	9.88716916404366e-08	6.46167464087813e-05	7.52922528639727	0.082876001436019
ENSG00000176809.10	7641	ENSG00000176809.10	ENSG00000176809	protein_coding	LRRC37A3	374819	InGen	0.794747520342507	12	ENST00000339474.9|ENST00000400877.7|ENST00000334962.9|ENST00000319651.9|ENST00000584306.5|ENST00000583510.1|ENST00000579305.1|ENST00000581368.5|ENST00000584788.5|ENST00000580464.1|ENST00000580439.1|ENST00000577487.1	0.541016890629487	4.23583701575545	5.85304497952784	9.9665761355966e-08	6.46167464087813e-05	7.46543992149822	0.0539263014534215
ENSG00000079931.14	5293	ENSG00000079931.14	ENSG00000079931	protein_coding	MOXD1	26002	InGen	0.643765237211216	4	ENST00000367963.7|ENST00000336749.3|ENST00000489128.1|ENST00000392401.3	-2.0490678189684	3.06701768804319	-5.85020268529362	1.00868147184947e-07	6.46167464087813e-05	7.55353280442479	0.182599917521247
ENSG00000100058.12	6435	ENSG00000100058.12	ENSG00000100058	transcribed_unprocessed_pseudogene	CRYBB2P1	1416	InGen	1.00756405321008	6	ENST00000382734.9|ENST00000415709.5|ENST00000354451.6|ENST00000509460.2|ENST00000609084.1|ENST00000609513.1	0.69770608150967	4.31133235921902	5.76886608101527	1.42038640071932e-07	8.83146132682542e-05	7.10818077943795	0.0605258815234796
ENSG00000131015.4	1349	ENSG00000131015.4	ENSG00000131015	protein_coding	ULBP2	80328	InGen	1.03382197550475	1	ENST00000367351.3	0.797286805763358	2.18324887311573	5.75439260268155	1.5093138624594e-07	9.11066493200704e-05	7.19464946385496	0.0321651820201408
ENSG00000223564.1	504	ENSG00000223564.1	ENSG00000223564	unprocessed_pseudogene	CYP4F32P		InGen	1.88070848295572	1	ENST00000426492.1	-0.91741275002273	1.68213917659499	-5.74782018001965	1.55148504045531e-07	9.11066493200704e-05	7.14842295107251	0.0641747936069724
ENSG00000236397.3	1398	ENSG00000236397.3	ENSG00000236397	unprocessed_pseudogene	DDX11L2		InGen	0.286724804231279	1	ENST00000437401.1	0.995901503163567	0.194963891235227	5.64626662496206	2.37150468880437e-07	0.000135496240868444	6.42684570143446	0.0438674796517864
ENSG00000182698.11	1140	ENSG00000182698.11	ENSG00000182698	protein_coding	RESP18	389075	InGen	0.425358235305854	3	ENST00000470719.1|ENST00000392083.5|ENST00000333527.5	1.92716520845078	-0.132415671309259	5.61819211249663	2.665313614158e-07	0.000148275604745527	6.26872461868951	0.0972022436819636
ENSG00000135951.14	7375	ENSG00000135951.14	ENSG00000135951	protein_coding	TSGA10	80705	InGen	1.26126072481814	19	ENST00000393483.7|ENST00000410001.5|ENST00000355053.8|ENST00000489546.5|ENST00000409564.6|ENST00000393482.7|ENST00000478090.5|ENST00000488960.1|ENST00000489926.6|ENST00000497915.5|ENST00000471174.5|ENST00000476849.5|ENST00000494483.5|ENST00000462782.1|ENST00000464459.1|ENST00000498097.5|ENST00000483914.5|ENST00000465216.1|ENST00000489348.1	0.386967469548752	5.03040729260657	5.60716904541308	2.79021743269209e-07	0.000151244093659258	6.37477839009075	0.240866823090645
ENSG00000188933.14	7676	ENSG00000188933.14	ENSG00000188933	transcribed_unprocessed_pseudogene	USP32P1		InGen	0.507234641276307	11	ENST00000417524.5|ENST00000578986.5|ENST00000393005.6|ENST00000445583.6|ENST00000577603.1|ENST00000456071.5|ENST00000444558.5|ENST00000582011.5|ENST00000437217.6|ENST00000506594.6|ENST00000341745.3	0.686158041101928	3.65816942728098	5.60040830639947	2.86965383309065e-07	0.000151661205078841	6.50596174025942	0.133891127521115
ENSG00000162878.12	3925	ENSG00000162878.12	ENSG00000162878	protein_coding	PKDCC	91461	InGen	0.144599679935434	9	ENST00000294964.5|ENST00000401498.6|ENST00000485578.1|ENST00000492861.1|ENST00000475868.1|ENST00000475241.1|ENST00000490302.1|ENST00000470578.1|ENST00000480099.1	-1.40101984635228	0.753614370678027	-5.58335281613045	3.08006570097864e-07	0.000158811192484606	6.36805716372259	0.334068157639639
ENSG00000266145.1	324	ENSG00000266145.1	ENSG00000266145	processed_pseudogene	RHOT1P1		InGen	2.81302953661783	1	ENST00000582468.1	0.779045214975841	1.51508671083454	5.57686862671658	3.16397920742854e-07	0.000159253620107237	6.46800925580592	0.10596471259868
ENSG00000160221.16	3108	ENSG00000160221.16	ENSG00000160221	protein_coding	C21orf33	8209	InGen	0.601596320835803	11	ENST00000291577.10|ENST00000495007.5|ENST00000427803.6|ENST00000493883.5|ENST00000480786.1|ENST00000348499.9|ENST00000389690.7|ENST00000449622.5|ENST00000488392.1|ENST00000419699.1|ENST00000470545.1	-0.923283305417267	2.78266023116194	-5.56134975631909	3.37404734355524e-07	0.00016587758335525	6.41774233454035	0.0891293353332605
ENSG00000123643.12	6980	ENSG00000123643.12	ENSG00000123643	protein_coding	SLC36A1	206358	InGen	0.657169048165592	11	ENST00000520111.5|ENST00000520701.5|ENST00000429484.6|ENST00000243389.7|ENST00000616007.4|ENST00000517945.5|ENST00000521925.5|ENST00000521351.1|ENST00000519829.2|ENST00000517628.1|ENST00000522185.1	-0.481163437415396	4.13696825911101	-5.54556821645193	3.60172097674337e-07	0.000173046321473534	6.23498769299321	0.0656345734078396
ENSG00000197785.13	3069	ENSG00000197785.13	ENSG00000197785	protein_coding	ATAD3A	55210	InGen	1.03392446195511	7	ENST00000378756.7|ENST00000378755.9|ENST00000339113.8|ENST00000536055.5|ENST00000439513.1|ENST00000429957.1|ENST00000400830.3	0.491449604442221	3.490066426108	5.51389284576911	4.10519571167717e-07	0.000192852971877456	6.18093797525775	0.0327334612015524
ENSG00000162670.10	4287	ENSG00000162670.10	ENSG00000162670	protein_coding	BRINP3	339479	InGen	0.344193542719153	5	ENST00000367462.4|ENST00000463404.1|ENST00000631494.1|ENST00000445957.2|ENST00000633243.1	-1.39584074180555	2.26107971313568	-5.50348536671902	4.2852498924301e-07	0.00019693517983907	6.21318500841993	0.113337878971372
ENSG00000105486.13	6576	ENSG00000105486.13	ENSG00000105486	protein_coding	LIG1	3978	InGen	0.735907879317379	21	ENST00000263274.11|ENST00000597146.1|ENST00000536218.5|ENST00000599322.5|ENST00000594759.5|ENST00000427526.6|ENST00000594067.5|ENST00000613670.4|ENST00000601091.5|ENST00000596672.5|ENST00000596332.1|ENST00000596457.1|ENST00000597901.1|ENST00000542460.5|ENST00000595758.5|ENST00000596104.5|ENST00000599165.5|ENST00000596549.5|ENST00000593425.5|ENST00000600055.1|ENST00000598938.1	0.369125153675519	4.05527666269805	5.49667529305126	4.40724343695605e-07	0.000198232183526066	6.04711945778101	0.0859736798566927
ENSG00000166887.15	8354	ENSG00000166887.15	ENSG00000166887	protein_coding	VPS39	23339	InGen	4.60097945563486	14	ENST00000318006.9|ENST00000614932.1|ENST00000562258.5|ENST00000564994.5|ENST00000348544.4|ENST00000568755.1|ENST00000562662.1|ENST00000561818.1|ENST00000561797.1|ENST00000563692.1|ENST00000568029.5|ENST00000570023.1|ENST00000570062.1|ENST00000568357.1	-0.175354122465993	7.18043710039325	-5.48038878718406	4.71300044268749e-07	0.000207568394496695	5.71045758158257	0.0616845083847087
ENSG00000277883.1	1785	ENSG00000277883.1	ENSG00000277883	unprocessed_pseudogene	NLRP3P1		InGen	0.286940362193036	1	ENST00000622303.1	-1.08301069778376	0.789646494889948	-5.47507539941693	4.81718855022371e-07	0.000207827277452509	5.99190943550954	0.0694551268709109
ENSG00000250241.5	3274	ENSG00000250241.5	ENSG00000250241	lincRNA	""	101927359	InGen	0.144248949670531	3	ENST00000506897.1|ENST00000505289.5|ENST00000509715.1	-1.28352885859741	0.484108694276647	-5.44054259184068	5.5516320573004e-07	0.000234723003382661	5.79737973297028	0.0604684903730858
ENSG00000272942.1	747	ENSG00000272942.1	ENSG00000272942	lincRNA	""		InGen	0.433101745309342	1	ENST00000609330.1	1.40686891078499	-0.445637315616331	5.43400951134823	5.70245419787634e-07	0.000236372317143345	5.46280331271704	0.0677980438846192
ENSG00000132676.15	4588	ENSG00000132676.15	ENSG00000132676	protein_coding	DAP3	7818	InGen	2.83337039167376	26	ENST00000461479.1|ENST00000471642.6|ENST00000471214.5|ENST00000479076.1|ENST00000368336.9|ENST00000343043.7|ENST00000496863.5|ENST00000421487.6|ENST00000535183.5|ENST00000465375.5|ENST00000462002.5|ENST00000470830.5|ENST00000463575.5|ENST00000497826.5|ENST00000471523.1|ENST00000608852.1|ENST00000479151.5|ENST00000466384.5|ENST00000462978.1|ENST00000477394.5|ENST00000475056.5|ENST00000490249.5|ENST00000497433.1|ENST00000463295.1|ENST00000476444.1|ENST00000491777.2	-0.169796119608118	5.62184157561166	-5.41868821420459	6.072116458658e-07	0.00024685488833852	5.55964391595711	0.165486386922261
ENSG00000259447.1	1112	ENSG00000259447.1	ENSG00000259447	lincRNA	""		InGen	1.02109484049765	2	ENST00000558245.1|ENST00000558948.1	0.679031108986605	1.90595095335015	5.39378633032198	6.72370316524902e-07	0.000268186952666725	5.7894610130595	0.136563494692736
ENSG00000133519.12	3269	ENSG00000133519.12	ENSG00000133519	transcribed_unprocessed_pseudogene	ZDHHC8P1		InGen	0.46652056709696	5	ENST00000255890.8|ENST00000433168.5|ENST00000420968.5|ENST00000456279.1|ENST00000418264.1	-0.885185982158759	2.21797832116726	-5.37697683016355	7.20184142608888e-07	0.000277323699181782	5.72594978704636	0.0981889461694794
ENSG00000278621.1	526	ENSG00000278621.1	ENSG00000278621	antisense	""		InGen	1.17357177707038	1	ENST00000616754.1	0.638928164498971	1.06199871466852	5.37652515871219	7.21513881504164e-07	0.000277323699181782	5.65973313893134	0.054449285624373
ENSG00000169738.7	1902	ENSG00000169738.7	ENSG00000169738	protein_coding	DCXR	51181	InGen	1.02216797442123	21	ENST00000577532.5|ENST00000306869.6|ENST00000579004.1|ENST00000579334.5|ENST00000580320.5|ENST00000577286.5|ENST00000579842.5|ENST00000580750.5|ENST00000578885.5|ENST00000582074.5|ENST00000581584.5|ENST00000578273.5|ENST00000582900.5|ENST00000579821.5|ENST00000585085.1|ENST00000577996.1|ENST00000577712.5|ENST00000579155.1|ENST00000582613.5|ENST00000584318.1|ENST00000585164.2	-0.498149494079783	2.85215015026277	-5.3695577408791	7.42334035862077e-07	0.000280231098537934	5.66658801565239	0.0324516950210127
ENSG00000162746.14	2592	ENSG00000162746.14	ENSG00000162746	protein_coding	FCRLB	127943	InGen	0.293046050860077	6	ENST00000367948.6|ENST00000336830.9|ENST00000367944.3|ENST00000367945.5|ENST00000367946.7|ENST00000495397.1	0.827136822417388	1.32561117734195	5.35983237804669	7.72384140941179e-07	0.000286282310039922	5.63956512679819	0.192828783618342
ENSG00000142949.16	10712	ENSG00000142949.16	ENSG00000142949	protein_coding	PTPRF	5792	InGen	2.13982745944277	16	ENST00000496043.5|ENST00000481019.5|ENST00000617451.4|ENST00000359947.8|ENST00000438120.5|ENST00000436724.5|ENST00000372405.1|ENST00000437607.1|ENST00000467464.1|ENST00000412568.6|ENST00000429895.5|ENST00000414879.5|ENST00000496447.5|ENST00000372407.4|ENST00000463041.1|ENST00000477970.1	0.279463405831199	6.33554391957462	5.35571961439419	7.85448154319558e-07	0.000286282310039922	5.26058732023271	0.178644453611248
ENSG00000266486.1	507	ENSG00000266486.1	ENSG00000266486	processed_pseudogene	FAM106CP		InGen	0.700069873810422	1	ENST00000582212.1	0.895599595913333	0.166073037309572	5.33738554031231	8.46371204081907e-07	0.000298397824099201	5.30176570613972	0.0992960460161345
ENSG00000206149.10	8310	ENSG00000206149.10	ENSG00000206149	transcribed_unprocessed_pseudogene	HERC2P9	440248	InGen	1.35783097562765	8	ENST00000507787.1|ENST00000529624.5|ENST00000529537.1|ENST00000524476.5|ENST00000529353.1|ENST00000530420.5|ENST00000528584.5|ENST00000569226.1	0.609815010034904	5.12380253458771	5.33722660658929	8.46919084482121e-07	0.000298397824099201	5.29121787113902	0.241525320945571
ENSG00000229847.8	8824	ENSG00000229847.8	ENSG00000229847	antisense	EMX2OS	196047	InGen	0.542765058473551	7	ENST00000412075.6|ENST00000450314.6|ENST00000424371.2|ENST00000611404.1|ENST00000440007.5|ENST00000551288.5|ENST00000423419.1	-0.63343320204023	3.87813980916424	-5.32870634578765	8.76805055068087e-07	0.000303863260067858	5.40459514584997	0.0644959882874843
ENSG00000215018.9	6619	ENSG00000215018.9	ENSG00000215018	protein_coding	COL28A1	340267	InGen	0.273676219089758	6	ENST00000430711.5|ENST00000453441.1|ENST00000399429.7|ENST00000465339.5|ENST00000444268.1|ENST00000435823.1	0.654505527036216	2.55524477096296	5.31676033149704	9.20455487528355e-07	0.000313845629134668	5.4853257347894	0.0311595041965988
ENSG00000259450.1	1961	ENSG00000259450.1	ENSG00000259450	lincRNA	""		InGen	0.414743421198488	1	ENST00000560743.1	0.736408011841709	1.44010642011537	5.29755590139922	9.95132444200853e-07	0.000333922220165175	5.40517145820391	0.113004876564657
ENSG00000065675.14	3295	ENSG00000065675.14	ENSG00000065675	protein_coding	PRKCQ	5588	InGen	0.111177382311749	4	ENST00000610727.1|ENST00000263125.9|ENST00000397176.6|ENST00000539722.5	1.07437163988019	0.158820000150477	5.28284384785694	1.0563283262477e-06	0.000348918450263694	5.13211362185708	0.0542084862573252
ENSG00000177990.11	5646	ENSG00000177990.11	ENSG00000177990	protein_coding	DPY19L2	283417	InGen	1.89952478084483	9	ENST00000324472.8|ENST00000541911.1|ENST00000413230.6|ENST00000439061.6|ENST00000306389.7|ENST00000541083.1|ENST00000536494.5|ENST00000538147.1|ENST00000542209.1	0.367332504384313	5.21066670737819	5.2748376510543	1.09116507009294e-06	0.000354880455104072	5.02944251506276	0.0814286126538594
ENSG00000158423.16	2993	ENSG00000158423.16	ENSG00000158423	protein_coding	RIBC1	158787	InGen	0.0866565783666847	5	ENST00000329209.9|ENST00000414955.6|ENST00000457095.5|ENST00000375327.5|ENST00000490702.1	-0.749811059821768	-0.176039298777553	-5.24539288429946	1.22924048663952e-06	0.000393729452841809	4.88896178889228	0.143296119205801
ENSG00000162975.4	2289	ENSG00000162975.4	ENSG00000162975	protein_coding	KCNF1	3754	InGen	4.35860331423209	1	ENST00000295082.2	-0.456141640743174	5.21946837572637	-5.2366914849221	1.27322429241943e-06	0.000401730769279804	4.88380712558735	0.104576715321521
ENSG00000110660.14	3717	ENSG00000110660.14	ENSG00000110660	protein_coding	SLC35F2	54733	InGen	1.3156474530828	6	ENST00000525815.5|ENST00000525071.5|ENST00000533664.1|ENST00000375682.8|ENST00000532513.2|ENST00000524991.1	-0.380118470328421	4.18844447780224	-5.23273466116449	1.29373166902031e-06	0.000402053618212898	4.98101717846955	0.0311291953893434
ENSG00000260306.1	1665	ENSG00000260306.1	ENSG00000260306	lincRNA	""		InGen	0.229202479761137	1	ENST00000567370.1	0.969723731859466	0.134374150596218	5.22920749310092	1.31228475197209e-06	0.000402053618212898	4.92603812092814	0.0722553560022013
ENSG00000060718.19	8281	ENSG00000060718.19	ENSG00000060718	protein_coding	COL11A1	1301	InGen	1.6121845190365	11	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000470170.1|ENST00000512756.5|ENST00000465209.1|ENST00000461720.5|ENST00000475980.1|ENST00000427239.5|ENST00000447608.1	-1.83977927947458	5.11474175110496	-5.21384446224317	1.3961808388104e-06	0.000416315933627781	4.8273894515191	0.203267005069915
ENSG00000248210.1	2520	ENSG00000248210.1	ENSG00000248210	lincRNA	""	101927849	InGen	0.334563448233339	1	ENST00000503100.1	-1.25135684531307	1.49155983984746	-5.21348190656371	1.39822286128536e-06	0.000416315933627781	5.10103667197306	0.0507879146698923
ENSG00000173698.17	10155	ENSG00000173698.17	ENSG00000173698	protein_coding	ADGRG2	10149	InGen	0.653117219331667	11	ENST00000354791.7|ENST00000379873.6|ENST00000379876.5|ENST00000379878.7|ENST00000357991.7|ENST00000357544.7|ENST00000360279.8|ENST00000379869.7|ENST00000356606.8|ENST00000340581.3|ENST00000479496.1	1.59204929194715	3.95603434333702	5.20178887964811	1.46567289440933e-06	0.000428120932177577	4.91690344176081	0.231167680391856
