"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEpink","MEpurple","MEred","MEroyalblue","MEsalmon","MEtan","MEturquoise","MEyellow"
"R11156",-0.0313870178952475,-0.00382043667135522,-0.049118447505924,0.0329295148711722,0.0946172937571871,-0.0730974476046701,-0.0799509460167483,0.102566502944804,0.00652598230664694,0.0652421787166594,-0.0904187423181858,-0.10104365759092,-0.0302999439775242,-0.0770412181040582,0.000166755795138223,-0.0857175395930291,0.00807703564172378,-0.0176276720091836,0.143412124462338,-0.0560466324498666,-0.00939169732079305,-0.0333432168512868,-0.0718131512683807,-0.0614600566230819
"R11157",-0.263669386161207,0.103608816446735,-0.221449496192405,-0.0059789938129514,0.116736858798298,-0.0662388331443375,0.107374610654561,0.0362556644858884,0.0969294601189096,-0.00144405951609049,0.0246768740712209,0.0230848262575681,-0.157508045838773,-0.0685929135254325,-0.0986293493017854,0.0491284581973218,-0.0189543625812454,0.0175218798098089,-0.0732900116274282,-0.167319664237781,-0.00335714992531708,-0.137926938681149,-0.0255407686543479,-0.0531014641423583
"R11158",-0.108288634208553,0.0732560058154101,0.0216123536981785,0.0786630992565424,-0.084417855601203,-0.0373351419239242,-0.0856120283683092,0.0222125768550329,0.0185884708288689,-0.0377732149802323,0.0914097622071804,-0.0598852431142146,0.00753397230295005,0.108800263012437,-0.113229113315093,-0.0424683922182132,-0.0575873279299602,0.0460892635208071,0.00622945742134856,-0.0487675924237475,0.0887193147388333,-0.00635634794481353,-0.0695916013033837,0.0716694502321646
"R11183",0.0320288992972103,0.0130217286924354,-0.03197172717067,-0.0146546879449928,0.04109446112264,0.123569674089249,0.0895098688178654,0.193383895529862,-0.0808821467321317,-0.0803499036372809,-0.0502629255914448,-0.051426294103148,0.0480568500108859,-0.16171058116812,-0.0445923007484505,0.00808479780531156,0.102909967599708,-0.0327473442105619,-0.190138188502098,0.151695165282975,-0.140973903381484,-0.0682436220861511,0.155092095977854,-0.0524884299222996
"R11185",-0.0785065969003426,0.0294823139509408,-0.0316579836650105,0.0610393336679671,0.031706765927183,0.0242411330070358,0.0197704539579699,0.0884446827796122,0.00444065601007081,-0.0206287950656715,0.0243775562994956,0.0173722138979264,-0.0103886443848617,-0.016557550814686,-0.0506546994537887,-0.00119818910384004,-0.0653674659939847,0.120704795967582,0.006310856774681,-0.0622101292631263,0.0178552908536409,-0.0420046598889266,-0.0337592255602065,0.0290703328493133
"R11186",0.124583243838322,-0.143443347562407,0.193138361776902,0.01500279936786,-0.08031816863018,0.0139801502760057,-0.111260127395991,-0.0267073773190024,-0.133216578752212,-0.0123068930986807,0.0796751815684786,-0.168899817506301,-0.0736479108148774,0.0508647754315298,0.0173312328390006,-0.213349592341036,-0.0392458585857116,-0.0578902458539576,0.0722075306990914,-0.103018081119591,0.0342929645247538,0.0623057045362119,-0.023716456846154,0.0450951292299303
"R11187",-0.196889197733822,0.10513644475167,-0.045334842090215,-0.0157860074734067,0.0930125242442922,-0.0496351111245933,-0.274921244053313,0.0926688317726902,0.0870136596066516,-0.0804927746338538,-0.00297926670841321,-0.104348663543226,0.0726009712058657,0.0106342576907395,-0.114100476559451,-0.0272136128974221,-0.0713392651983766,-0.0936573233497646,0.278740002951809,-0.177513126962472,0.139210092662779,-0.0744262745765124,-0.256884383560342,0.143521326631427
"R11191",-0.0751436291407138,0.0202138703955606,-0.108635794397082,0.0708829410280127,0.0233333228628247,-0.0947319802463898,-0.00512317144600601,0.110234144453056,-0.0379413237197272,0.0714419435092936,0.0386792486708676,-0.0589259728148925,-0.125878728461088,0.0348467903455685,-0.0188443724054103,-0.0493741233909706,-0.100049256306612,-0.0272347195711431,-0.12640819571699,-0.140530867605832,0.0933177768230366,0.0513449692762558,0.0320388332913349,-0.0695894245420969
"R11192",-0.091338583377336,0.0456836597954489,0.00529126898127846,-0.0437999623306249,0.197465935386664,0.0747994804812701,0.140328680603628,-0.0136432419622802,0.114781254239444,0.0065993091316122,0.00197359786037548,0.186810489399448,-0.0612746908640582,-0.038155515068638,-0.0766976610564246,0.0723925051450607,-0.0429624400200062,0.107867881126044,-0.0527992286318438,-0.0429780525076729,-0.0170667162693015,-0.0919118720155652,-0.0138971288993107,0.270785480096566
"R11197",0.0338546572184899,-0.168454419393928,0.125851541231986,0.0599090254715883,-0.0777875532393511,0.00912830810799553,0.0213178206075073,-0.139889149446801,-0.00526124327198924,-0.0248632100250115,-0.235031576932284,0.0787828414735957,-0.00420727869018828,-0.270014701324209,0.0301642727316679,0.0327806542952012,0.112265331905863,-0.155411515660909,0.0402703435561208,0.00591203736757054,-0.237601728073033,-0.188576923458201,-0.0104823811962442,-0.0290716124816146
"R11198",0.0553259942635176,0.0502548477403607,0.00687330303417218,0.040261972609897,-0.0311207021588569,-0.0310552029399789,0.0549600374700227,0.226134246138256,-0.0963426590284362,0.14371944431459,-0.0204628043422141,-0.0238068262082634,-0.0908791590709617,0.0447533896081212,0.0961143492045607,-0.0717209476429223,-0.125990523113351,0.0401538044915755,-0.177826367177326,0.000269858634906596,-0.0843939317396412,0.0620355332793122,0.0916827043238439,0.0908750198204733
"R11200",-0.170861762625505,0.055160978557467,-0.0364519580245883,0.0719726398806052,-0.162741902443021,0.147887235045484,0.0656975498190877,-0.144688188587473,0.123468286023107,-0.174032454875484,-0.0548108363887635,0.174069278919609,0.0998469252721674,-0.167289931355336,-0.15307711667478,0.224245057075259,0.145074860314549,-0.020063000754981,0.0444705864735404,0.0924988019286825,-0.0565204530481539,-0.205370189864103,-0.078191091750683,-0.0607198686187684
"R11201",-0.0322133605402797,0.0905117872622875,-0.275992465581604,0.0610726767578735,0.0153450679842999,-0.0372617607760019,0.0817048617421063,0.0136274896301166,0.0215725803250607,-0.0306906992435503,0.00374253223175867,-0.0715068992864458,0.011456103509995,0.0547091182851283,0.0485625071543956,0.0729978035167588,0.0449899355862573,-0.07825849669559,-0.0419225937124005,0.113103145452734,0.136198241883437,0.0986672767580802,0.118198576406812,0.0381142165974605
"R11222",0.036443922388065,-0.138384449109411,0.250434483069522,0.0222344893934918,-0.149420686187919,-0.00362099030506055,-0.0476781513459044,-0.114143462295144,0.027831216563007,-0.0253249254751998,-0.0150896549606749,0.0528684187643919,-0.0957648921700687,0.0452271685630231,0.00428639361078061,-0.0498890413244763,0.00997245544699159,-0.0453604463455578,0.106502273641408,-0.136305039188977,0.00660321658027443,-0.0175079599457642,-0.0945523083205731,-0.130759438154752
"R11227",0.154282416652503,-0.03022400045245,-0.0186272950131772,0.00414856016123073,-0.0732294668962998,0.00906287327654626,0.167964140707553,0.0141193267127827,-0.0057790051293927,-0.0310952992449256,0.0868560452581252,0.0403946511565242,0.0283180605762542,0.0111445474242608,0.0898098912602209,0.0678131287036494,0.044796637314299,0.144748539854223,-0.095887392617754,0.170264207630226,0.108273661524194,0.158722259621537,0.189996705119592,-0.0389655443426285
"R11228",-0.00620325136399123,0.00764221752086281,-0.0403328280265832,-0.00322861007149036,-0.0302486748304308,-0.0849068304646607,0.0350698812996762,0.0512470415155602,0.0939659587510628,0.0596020190520793,0.0155595032021312,-0.0385213062152897,-0.0226080130430597,0.000720050495199377,0.0345396129033715,0.0117746071951164,0.106692317624745,-0.0719676007656287,-0.0452701315982415,0.0694896486403981,0.0206548191915206,0.0334693508137622,0.090184865340869,0.0111052611962493
"R11239",-0.00127503797067723,-0.131952769766201,0.0289839599894958,0.197843137353451,-0.00924522288908712,0.0893452617743379,-0.0152100331808897,0.0464095865156448,0.0225850158433486,0.0704212045315744,-0.136131298495111,-0.0245405427514855,-0.0755009310583838,0.000202883196833922,0.0169081258993513,-0.0743950296200867,-0.0375924701128304,-0.0227587501394581,-0.0555563209117159,-0.0821597696218177,-0.16326347424201,-0.0581989421626728,-0.00871256254641619,0.0177201770567794
"R11243",0.0527445241792646,0.00108925348866845,-0.0399409954105958,-0.130556025238397,0.200149822159342,0.058969952770231,0.109403384101285,-0.0164812127551574,0.00716867931568932,0.0490889805967645,-0.0376722115902536,0.0452248037442784,0.000139446425734416,0.0259421776695402,0.0916940883866251,0.0213749708078315,0.0613902697610599,0.0948652421077855,0.0245604125421125,0.0348222119165865,-0.0181130979542405,0.0619339837543527,0.0626845292430747,0.0756968432728908
"R11245",0.0450777368942711,-0.0213394860414283,0.00902049005484659,-0.00526981511760635,-0.0154320739327786,0.288795978591297,-0.0312915213807014,-0.0252769517756256,-0.0760301454363527,-0.160900572647218,-0.075559467663926,-0.0349450055447922,0.189039753431664,-0.0973621853236242,-0.00161781019180907,0.0967615971141352,0.146097680755048,-0.0122544533179537,0.0548489143307551,0.0998217705046907,-0.067149787302438,-0.0300009791396309,0.0492915455321774,0.0228174328089826
"R11248",0.0137433111199692,-0.184047661536867,0.15124885327692,-0.0849329741066257,-0.0555232920919285,-0.034460879787569,-0.0741564452556513,-0.0854370181095488,0.00660679443267806,-0.0239907124116095,-0.141085963110329,-0.0958980874830508,0.0451917834409875,-0.174394969772282,0.0195719797666833,-0.0362648393502019,0.157869462994705,-0.141928416393776,0.065619497464283,0.0132305694967478,-0.115622089740674,-0.108549851854457,-0.0351562363661624,-0.0976041460107381
"R12176",0.0971863730603082,-0.219491434032139,0.0864284476947831,0.0988671322665992,-0.169133443481845,0.138109938418018,-0.0891940400952659,0.00631747248683045,-0.0212155758513003,-0.0226711859684721,-0.0414979168869453,-0.0832669280094594,0.0105591824883661,0.099460639947686,0.148855237401764,-0.0770378715710642,0.0744257390764684,0.151945975613507,0.170180827474075,-0.0326201292945323,-0.0276203620360378,0.0268763076877149,-0.0131361421963782,-0.100532609170629
"R12178",0.0144911207538476,0.0116058064713967,0.0461753527861375,0.0660488365595263,0.0558619785730872,-0.0113980217972591,-0.0528451220139643,-0.040310325488622,-0.0103561303072444,-0.0107987882549678,0.0380331969824035,0.0282777272291913,0.0494355533998637,0.109429133684747,-0.0486490954999683,0.0494476563948467,-0.042953433963138,0.0408020988005759,0.0760396045144994,-0.00801355136594709,-0.0220534132563748,-0.0338976913668742,-0.0743503950045977,0.0346129998508128
"R12181",0.108669845460478,0.00903807387643922,0.172856603533925,-0.0926094196779033,-0.00263166945848292,-0.0930987207071355,-0.139931685676101,0.0490313345404433,-0.0162543653766149,0.0731742469160722,0.0262269311774199,-0.0807074938847693,-0.0260467723532782,-0.0506504952599226,-0.0481105379457275,-0.129847652445129,-0.017569939198867,0.235950219247495,0.154328381494978,-0.0593498117083166,0.0341246596674883,-0.00213519446778826,-0.122175328912327,-0.086251803293942
"R12183",0.0224274687547005,0.190163261100469,0.020380043809517,-0.126150108018168,0.0441255566885779,-0.00721712025236466,0.129105567427788,-0.0136645307287598,0.136087020753109,-0.0190467957483613,0.000333954755982892,0.164076902766008,-0.0342171856251021,0.00263902128850672,-0.0231958360819773,0.07449402949867,0.0635991236171791,-0.0887326937286733,-0.0588161085879801,0.043681139125302,-0.0105182175185626,-0.0150700531680973,0.0615182162754801,-0.267069347209593
"R12184",0.0542958475606565,-0.115055193348386,0.0405795904066471,-0.0840331627754751,-0.0887834043251855,0.0190335504882064,-0.198041158250061,-0.0963437022142436,-0.0600482996221512,-0.0708760292231259,0.00667959461903199,-0.183322385533158,0.193243323955318,-0.0904479217422169,-0.0105388153301995,0.0185902684644096,0.108672182479939,-0.0828090531278793,0.0891924670700188,0.137794384697107,-0.0879576517196844,-0.0535754380960754,-0.0554946516447757,-0.136247285586679
"R12186",-0.0576017400337326,-0.124645471565263,0.131761632375647,0.0337653563362805,-0.149241354804042,0.163334293817153,0.0446192051203363,-0.245521677276488,0.202148417045702,-0.118467249043976,-0.230213054431711,0.210641443627739,-0.0308464179274053,-0.0519659074771419,-0.0495858058788309,0.130461886302635,0.0295620154807319,-0.14759967002615,0.108667586384287,-0.0668121073930112,-0.0641566346319606,-0.111832754572836,-0.127243893971287,0.0428167812988713
"R12187",0.0359438622098545,-0.130364145550894,0.0794871092138104,-0.0965799430037718,-0.0018044418662909,-0.10800714111934,-0.0381599099752643,0.0512956826554331,-0.0748621164311494,0.0817621965333297,-0.077721075772064,-0.0860156264143943,-0.0727485564395947,0.0239309385999389,0.0681723727029169,-0.118026998292392,0.045275360733156,0.155044342383667,0.0272275850572332,-0.0666276033696077,-0.127917697467023,-0.0233522542253953,-0.00854935556816021,-0.0524149332057205
"R12189",-0.0380055356790679,-0.0406523932583713,0.16562336909683,-0.0576766144977155,-0.1212920254421,-0.0417548440576411,-0.149639248716696,-0.215445740516408,-0.0274564155740507,0.00798399524771745,0.122237284111583,-0.134438110385867,-0.0380256857831706,0.0241304580348819,-0.0436656093782518,-0.131484147379815,-0.0254811614975578,-0.186201385457457,0.019204160479204,-0.0876245086521385,0.0253414061218052,-0.0163164719344595,-0.114029828280466,0.0180637217327939
"R2225",-0.0939697831551672,0.338424650334546,-0.176226744495149,0.00080484451221056,0.169760877719905,-0.0497890284584102,-0.0430222818981761,-0.057390563201261,0.154107240084873,-0.121306030404086,0.214674851159814,0.0749373148196579,0.19178611663026,0.180673366252352,-0.130406342143129,0.217512834211672,-0.0208785034734558,0.0255787533701655,-0.0643260256994119,0.125854616016941,0.265951139681603,0.106823715075047,-0.0397097892704909,-0.186989990764176
"R2272",-0.0991761217354364,0.101121158505809,-0.0652988294561915,-0.128890984243116,-0.121231778282268,0.129583081731166,0.0320636088203459,-0.0653912614715411,0.0536307218609327,-0.274373410588007,0.153189822621783,0.0719010599330054,0.0782839813670594,0.00929101080549753,-0.263553933847708,0.138789814721779,0.283014506254133,-0.0787159332774278,0.00474732649077987,0.0952617800484951,0.120120866130026,-0.0491079416160712,0.0661521149004146,-0.131970148057264
"R2308",-0.0376602296053746,0.227080527725819,-0.00736213100801415,0.0257567765388372,0.0471705325306941,-0.0538499741052377,-0.17036445431652,-0.111087234420727,-0.147007996329928,-0.107986888634895,0.222530205668605,-0.0995218543102566,0.229444128726496,0.146620506384795,-0.152061031633387,0.106697523245177,0.0251840803296204,-0.0824183100849726,-0.0032403718909982,0.127126328908923,0.196060570071694,0.101988544701051,-0.0437685200132727,-0.135661230546162
"R2730",-0.261755986813267,0.190397728570392,-0.104306025872027,-0.2098744912609,-0.098082414994476,0.0391796868996452,-0.18376289450722,0.068750559126709,0.0862926614368005,-0.199682480201653,0.00416794021201528,-0.0617757571918532,0.299859576032373,-0.1322493307675,-0.323881048668826,0.216001204416117,0.144750788679506,-0.0201790419146416,0.0465959141884857,0.0919151493600039,-0.0400858066150661,-0.24447813585194,-0.162211074594818,-0.0465123969583448
"R3807",0.118778339941584,-0.0792798154524147,-0.017907152357782,0.263651110057238,-0.193118942660096,0.0413804187867129,0.00983852750078601,-0.0254406773026807,-0.117985442055891,-0.108366454449757,0.170289163112527,-0.0312649634116099,0.202322552180646,0.0655939196054509,-0.161515705154976,0.122425553083724,0.0823597517440576,0.0655316757818181,-0.106454754014477,0.213150702179677,0.0981083875693912,0.106372815166162,0.161507537545571,0.0933922581716887
"R4709",-0.0339286357220183,-0.0377382707237509,0.0200503728325895,0.0999725936601078,0.0760725322089543,0.219146013446696,-0.0298436821699968,-0.0601097660602898,0.068793513630846,-0.183036760760884,-0.00903179213174174,0.125187557889774,0.114614394856322,-0.102408205672284,-0.0709271488283509,0.127439812077542,0.00753408289577159,0.0210092086017901,0.0242685759110093,0.0579158588820225,-0.0072190415841452,-0.0611677573917742,-0.0307912320227463,-0.0115087890260398
"R4711",-0.0126042911736181,0.00994783094051222,-0.03774783431283,-0.0419695343513505,0.00790032347435591,0.00331414088678693,-0.0126542117149003,0.0292883937478834,-0.128894748493889,-0.0620021876193769,0.0540570428133574,-0.0491278135905094,-0.0502056581235733,-0.00983118145877547,-0.0140848230557607,-0.0387501999838361,0.0219257571716708,-0.0416279286004853,-0.036187719808798,-0.051295335792122,0.0947017050180863,0.0231218007347079,0.0702523683122057,-0.0269063089900745
"R4716",-0.0618935479093354,0.0940060941950381,0.0374905059020898,0.0336491055187418,0.128952067742857,-0.106123101006723,-0.00289104985602695,0.123336962456519,-0.0662950179777136,0.143226256255685,0.113200571220863,0.0280152125913217,-0.0274736647069695,0.00113363317599089,-0.10779673870622,-0.0238683123487157,-0.228675456744083,0.17585117866097,-0.019282670807825,-0.0824453874289471,-0.0254421510660258,-0.0826102048481731,-0.106657468894715,0.0374047050240754
"R4722",0.0983112110842005,-0.0611419618570745,0.0634719738844346,0.0576395024513302,-0.150843674717231,-0.0167575037364302,0.0148885986907049,0.0196696151723071,-0.0152627829231064,0.00692668044194027,-0.215780888058178,-0.0389861458054785,0.0210399335946804,-0.18791410000753,-0.0221551085803115,-0.0134182485377707,0.0801232648420572,0.124581895915296,0.00490966195471622,0.0816721967560765,-0.183250698265423,-0.0859819819886962,0.0817657074262859,-0.00203149286090477
"R4729",0.0669608811160323,-0.0761627660191884,0.14851236124513,0.089485581978311,-0.0616051729544929,0.114225618721424,0.0257882515994722,0.0854219801562774,0.0403510704285478,-0.0227800025228441,-0.0215941159892142,0.0621594410268405,-0.0817829844680596,-0.0258999162196992,-0.0120305890268528,-0.0554975009693534,-0.0116934640028271,-0.025142572755034,0.0403193630012364,-0.0410618047357972,-0.00653717671306503,0.00590230337104162,-0.00341957548713691,-0.041416953554788
"R4744",0.17456702514058,-0.0449434811667208,-0.103221050148306,0.0846238950434254,0.0462083949873181,-0.0184499858490516,0.19928465507973,0.0416275801307457,-0.00811675769203,0.019388546609386,0.0314959256032144,0.03754815383328,0.00260167099327103,0.115905540312279,0.208042394651072,0.0396263204050218,0.040572719278108,-0.0746345273242373,-0.16489379355242,0.211420192770923,0.00838434818434906,0.176985139888093,0.227972076353607,0.0529032515016755
"R4753",-0.0280541097060786,0.107177001291705,-0.0384745074253171,0.0485581324391034,0.106501183769351,-0.0770375111541104,0.0186110199699651,0.0407796023005826,0.0136169029422184,0.0676983529067484,0.0505724786544604,-0.0200117006139626,-0.039058409587509,0.0332719688572093,-0.00826314810393034,-0.0427753694743868,-0.0913711178385897,0.174190824610263,-0.0571958146023585,0.00256005972742622,-0.00166221790989943,-0.0179199249340617,0.0106411463115383,0.0192250598380309
"R4765",0.168537388928056,-0.0931537107352675,-0.102002490951285,-0.00126908826240907,-0.0574753093865055,-0.0921130931638615,0.131277692250921,0.113294042033863,-0.039818131894484,0.118463693368361,-0.034239994695912,0.112105850120764,-0.0693336487354592,0.0307186423936942,0.19103323862708,0.0378838208407575,-0.0706849894194336,0.00192079095040684,-0.116778629464149,0.0337185148771582,-0.0599078179606409,0.12564189692971,0.139641882895712,0.0494084319730131
"R4766",-0.0646886537403191,0.00697316146063998,-0.0795686845936155,-0.122502706114337,0.094377824551076,-0.153413682556164,0.0191863353644569,0.11491957279787,-0.0374414636094769,0.0218015262650983,0.024448032742352,0.0695766207505743,0.00522822589646012,-0.0106386348996688,-0.07835036128127,0.0321435141272683,0.00693422044427882,-0.00151918187553684,-0.0364030395967516,-0.0018553592098438,-0.000816733965537363,-0.0372181290497272,-0.00191077860770347,-0.0972161425082334
"R4768",-0.0675454796210622,-0.0229924116968914,-0.0905015645726811,-0.0996484179674616,-0.0576609939397497,-0.0290417914259955,0.0319126910916219,-0.0140836587276426,-0.0789673139568386,-0.00739461051151852,0.0621345364171279,0.0681539826609591,0.0277370950069003,0.0939561449207963,0.0402634499756942,0.0167848462098408,-0.0777093131331668,-0.0566324112004011,-0.0273006891060189,-0.0286933388074763,0.0787846269347805,0.0478320542757444,-0.0143675161141591,0.00886486345153465
"R4771",-0.191417792423619,0.021246002589629,-0.0285288417173913,-0.0164017564656341,0.0457609271527491,-0.0918586291843767,-0.0348451836157143,0.144398695022597,0.0353926334579927,0.0512944465991245,-0.00240407414226579,0.11891464256789,-0.0734213511407723,0.047822092901568,-0.111019607222056,0.0151244246487484,-0.157548030402539,-0.0233462137037839,0.138578778828395,-0.223411869540408,0.0601544726148794,-0.0687689695384802,-0.203804345798311,0.0445265612055005
"R4774",0.141207024382271,-0.254632409373759,0.0671179517308017,-0.134759785711012,-0.113883313122724,0.00575652813749313,-0.027377753084056,0.0224546605386049,-0.149855359589048,0.0799236332895481,-0.019356169265904,-0.124416118670289,-0.191815735691638,0.0196594397403804,0.21471185745296,-0.235705106355628,-0.0422673460141735,-0.0383879221099126,0.0218672195484398,-0.192566659094548,0.00452573109153934,0.113265243192127,0.0379772641260991,0.111091327044233
"R4777",-0.154033470570935,0.0899027393919008,-0.0671217504295833,0.0686515023046598,0.0541105418431435,0.12868568513599,-0.050184133650498,-0.0331173961029847,0.160976175726221,-0.064221938307097,-0.0143512146940537,0.0689268969450461,0.098244047554771,-0.0695927166355815,-0.174068874645256,0.114265560316928,-0.0177485744074547,0.171196830059786,0.10180379367813,0.0647810473930762,0.0479181882515212,-0.103328534302445,-0.0964792917527844,0.151380043076965
"R4801",-0.0743597258400361,0.00779751807366024,0.085628911969217,-0.0644091460432779,-0.033530246848839,0.0257031120527705,-0.0836408284675967,-0.173050214880491,0.162439905961583,-0.0951707639415513,0.0245804254381876,0.10712559390542,0.106419335226122,0.0888124605037802,-0.0631337527953927,0.11491837799241,0.0682358454893265,-0.217610800235471,0.125672997037628,0.00540005193010371,0.0864242283363984,-0.00614434544486955,-0.149617693908128,-0.113862419349148
"R4810",-0.0222477419767848,0.0538642623346595,-0.0326061080635963,-0.0310827304288522,0.101087780174408,0.311604059923665,-0.0012830000015534,0.0105412783793122,0.143248149851035,-0.139935173052556,-0.0764735208612193,0.040433963109356,-0.00320173388610119,-0.0648918708533147,-0.0175616081247149,0.0231262178039392,0.0502182475390508,0.0870074334383053,0.0810822354427829,0.0215653479501253,0.036938570404766,-0.0571078069687815,-0.00905754602103016,0.126801186050591
"R4861",0.0490064749214722,-0.109003913153443,0.118931502511746,-0.00122171995269955,-0.0204244655157377,0.106366602150182,0.00680714196432334,-0.0450159140755107,0.0578734474592527,-0.0722898913106051,-0.389136429898364,0.0284637716748784,0.0145687685410026,-0.363901771403206,0.066520578167774,0.0136425827349779,0.242059837846638,0.116529901982641,0.0538775335364815,0.0497293630611952,-0.300581543725601,-0.204019816987885,0.0292767623266866,-0.111346042826188
"R4863",-0.0412853954839734,0.0326110341877002,0.0441510292117545,-0.0960269661267024,0.17281806789329,-0.0302669766206843,0.00306821403807577,0.06397428977651,-0.0791940990443501,0.102109297899133,-0.183991352694892,-0.0254466536338352,-0.0323535095946044,-0.161349817904771,0.0787411146286637,-0.0550651852837305,0.0624153405621881,0.156003459277025,-0.00162113006830254,-0.0655851637618537,-0.272176495529475,-0.18272370679865,-0.00404462546300366,0.00413920594730764
