"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEwhite","MEyellow"
"R12280",0.0668505311007558,-0.0182943031197474,0.0523521088772919,0.00387808078499899,0.037366756146294,0.0136596883301956,-0.0947671171986375,-0.0664384282624709,-0.0492921752139739,0.0970280764412198,-0.07289021358122,-0.0258038962795074,0.121747257808323,0.0477579251520856,0.03638174225069,0.0544162242849715,0.00622078268905412,0.060601480896581,-0.0491613026937161,-0.0355110870482468,0.0202890623387298,0.0407978352804096,0.0518723357982398,0.0898989584075887,0.0699602734383988,0.0871663012339095,0.104970137709484,0.0812159442953332,0.0126973126147739,-0.0648182406118075,-0.0360562304976807,0.0724778838781643
"R12285",0.139772255063392,-0.153294419836506,0.0351709967688088,0.042580537087546,0.0255737628443764,-0.11628130569624,0.118194469296796,-0.0227534136708321,-0.0602823216917339,0.0629896787633182,0.130751100365173,-0.171212900050615,-0.0264974258061721,-0.0375809292934946,-0.0430436389057832,0.178934620577964,0.0697191542238626,0.183683070073993,0.019439973630824,-0.0797038626096567,0.0446899444890377,0.00148364589369227,0.0519448829040661,-0.151697315916812,-0.0503240239643977,0.0485848729597139,0.00212536215779362,0.11328141354861,-0.165522209346517,0.00533602570464122,-0.0741145378095178,0.0791104928924666
"R12286",0.0295046188766425,0.0284903758195803,-0.029341440089635,-0.0532833609318029,0.0416012565516588,0.0512599032298868,-0.102887011448101,-0.121333535818128,-0.0362584731101708,0.0724613783473324,-0.00210019310818416,0.0126902803348068,0.0639030412331305,-0.0424206771217572,-0.0212378062640396,-0.057736239889023,0.0776834294855506,-0.00103189250005701,-0.00392267598596022,0.0490857751126254,-0.0513978439182839,-0.0204651100133336,0.0509356699164984,0.0376049337154495,0.0522695117140781,0.014408971887132,-0.0166213733882725,0.0112944838210769,0.0276981906628035,0.0107311593578227,-0.093350491688531,0.0416839848741174
"R12287",-0.0423910881845492,0.039814170472086,-0.0117691594656001,-0.0683426624315129,0.0911825283906344,0.0386944578591069,-0.0658945971279706,0.064544862321532,-0.204441814209155,-0.0574829984256493,0.0462136491759939,0.0594264737281777,-0.0463035550227715,0.0288619740865457,-0.0949318282407181,-0.0663825162781231,-0.174144253701179,-0.0753948794701457,0.0615225001340288,0.0657092949464636,0.0206772440845347,0.00654610660010157,-0.0349153279899268,0.160399937360096,0.00889634940544702,-0.0500295129087384,-0.0609562187876046,-0.0823544583144819,0.0747240944676545,0.101266650251047,0.282345579068028,-0.0162867831805602
"R12288",0.169965163049696,-0.0058531964865536,-0.247899205193621,-0.00158507048954213,-0.157855876337645,0.11375961683331,-0.0490719544619478,-0.1091579138652,-0.0441551096676519,0.120285489429269,0.0165651088348681,0.00394499834229937,0.0592394861484583,-0.17849820527368,0.0779331313708252,-0.031511336845325,0.0299321171277527,0.0896040946742426,0.0142417329310481,-0.0254317494123074,-0.176160645223671,0.0421265709687108,0.162281385166427,-0.0707251143636148,0.0405131426520556,-0.161249680809829,0.0645687219846388,-0.0251883955498067,0.0194399555565043,-0.0696741811039437,-0.0227410809241286,-0.216423998287404
"R12290",0.0714165466429096,-0.0960471126176466,0.0510114308220319,0.04101796813403,0.00324210092121467,0.0844226380602313,-0.0579489856101224,0.0106331130912581,0.089416314306914,0.0885032660526739,-0.00847125751625792,0.0142823318906139,-0.044747354109174,0.0890565433444752,-0.00998216167564847,0.00424389392505266,0.106878204408691,0.0308826053383416,-0.0506424159598984,0.0191218738680926,0.00836157205047621,-0.000817927446733905,0.110793079992095,-0.040850303631581,-0.0193673174661346,0.0617148681110669,-0.0432720762451061,0.0346643107023085,0.0419952440527497,0.0137895320705943,-0.0420465973496301,0.042735852699921
"R12291",0.0915990178546188,0.0328410125615048,-0.065429681994834,-0.0063032889716556,0.0541536946773184,0.0717308532025157,-0.0197318579888642,-0.107735709671574,0.000792115311647978,0.0888877771103812,-0.0151843335843667,0.00208956074101188,0.144487389777135,-0.0559425854267509,0.108548015891843,-0.0427203204412387,0.0843297945513581,0.0409462906113387,0.00085147993026083,-0.045736115183979,-0.0812226356977818,-0.0276344623314095,0.0998052814936793,-0.0344192175818573,-0.029151151544274,-0.0414114383685174,0.0822674518560672,0.00487624817064841,0.0234988114162052,-0.102926178401091,0.0261378117029216,0.00840731949008337
"R12295",-0.00432576447481057,0.0100162479746494,0.0667353599568543,-0.027512130943287,0.0358191553664299,-0.0192586700581241,-0.0304541783095738,-0.0188341617943675,-0.0159149872573625,0.00823618231783385,0.0138155132944641,-0.034322475401799,0.021830404531083,0.133809826943344,-0.0341035837336261,0.0178608343785238,0.0343658092472134,0.00857833079766996,0.00257422414974462,0.0274485448063315,0.0417073124636552,0.00228489173307746,-0.0321571421850724,-0.0312836024607676,0.0367025255753311,0.0220764619758663,0.0258523290735692,-0.00927284186485305,-0.0328419839661857,-0.0252926777260905,-0.0311179777786296,0.0303651962851288
"R12298",0.0450906783694876,-0.0531426634032571,-0.0255949430011317,0.0615349540315331,-0.0146475445612803,0.0441601610469508,-0.100266070052807,0.05132628656761,-0.00369176088194525,0.0309235817459204,0.125818319662717,0.0242546783109946,-0.00984111948031117,0.0296140920852022,0.0561370650870606,-0.0340179884930887,0.0423459790433882,0.000281231578205504,-0.0427770589199295,0.0463766455279742,0.0281002747103315,0.106700564152871,0.0382038643063652,0.0781799720377828,0.0745094970332567,0.0392156207837774,-0.0806476338355434,0.000192379312605098,0.0298753668424076,0.124619403438077,0.0564018012873943,0.0191771001416976
"R12299",0.0195708098314183,-0.0276767873425184,0.061219057773699,0.008398417623861,-0.0106381904434951,-6.97342604672759e-05,0.0100334862961511,0.0267701384090212,0.127451204321315,0.0263193059256898,-0.0631388982157699,-0.0628242929159008,0.0246998724984995,0.0652500616428534,-0.0176861457634725,0.0546940986218843,0.0337477659238198,0.0448020576679487,0.0673790006637547,0.0591544429299949,0.0311464228743032,0.0153937054430562,-0.0151484647262531,-0.0153739888103814,0.00237375862043417,0.0865965191820321,0.0100130036219335,0.0758465509004862,-0.0760057759261959,-0.141379004659675,0.0593767047771283,0.0308900395997508
"R12300",0.00635272624292695,-0.0050333988909158,-0.0321835818945609,0.0480749441954902,0.0905376828962103,0.100009387799981,-0.13197856081486,0.0531243931467836,-0.0173757086043239,0.0217548540219205,0.0455522042047276,0.0569800159289657,-0.0172295232323215,0.0169875678680942,0.0353122414229313,-0.0626805798896844,-0.00639776918382217,-0.0688258775054123,0.0815404239560291,0.0633690598910327,0.0429225767486012,0.0823809086255513,0.0308968464032553,0.00668344960657109,0.00342815213410213,-0.0480874046445206,-0.0418299103371349,-0.00780921125997097,0.0740472008938525,0.0677063239126194,0.0680120222764652,0.0390335168585335
"R12301",0.195670499736997,0.0736443704890043,0.0261117507966203,0.0357102103233138,-0.150276355750943,-0.0396000288048218,0.0420524575423316,-0.0232972362806629,-0.0136689727885801,0.136616464402308,-0.0519301282440686,-0.321261846120651,-0.00783338469205061,-0.0170997689776803,0.0913362043177026,0.155891359318873,0.11542605442969,0.225477644418555,0.348553740536431,-0.0908340727752918,-0.00742220126041596,0.117685708280914,0.0195808567213899,0.122712701517685,0.0241436185502694,0.16069350079852,0.0192978288213896,0.295002958423622,-0.285094291967769,-0.129373649607823,0.0917227435088809,0.090413825275737
"R12302",0.07169408242659,-0.103248963598549,0.101118027823606,0.122964119036295,0.0429417533072281,-0.185644924961206,0.191078372302925,0.0713991122300958,-0.148307430904865,-0.00861050008024585,0.114856901464324,-0.19162408749577,-0.071352074862297,0.11563382609106,-0.0875058484087029,0.231555900468423,-0.201346424706379,0.181053105404233,0.0630203894231844,0.055552103729994,0.103194883125859,0.00473073129379043,-0.0998576597343037,0.0680362298837464,0.0803469071939825,0.00882368907486166,0.0444664562918948,0.112640841239723,-0.186577630966502,-0.133724420529394,-0.039138902137422,0.0915143510821076
"R12303",-0.0881840673286128,-0.041462721875689,-0.09851143422567,-0.193561683927715,-0.128771007222692,-0.0870806719026222,0.0552499455299661,-0.108401120884788,-0.0191237231107956,-0.173959525511215,-0.210775047357795,0.036285462647882,-0.0626976508212038,-0.0894783440129286,0.0154721317780607,-0.108980555426306,-0.0551736961461864,-0.0819400176204531,0.0417524114390754,-0.163374164087298,-0.201858873897781,-0.180257949772721,-0.0167407477635161,-0.107130327402141,-0.0115767474180466,-0.173459443156177,-0.086716642762416,-0.179630261779759,-0.00461480657248241,0.0909448152746301,-0.0441399771710539,-0.299892883536544
"R12305",-0.0880213668662965,0.0213702723996858,-0.0298653767443667,-0.0285822414914587,0.0848851110731706,0.0695980662918451,-0.0451278419829911,-0.0376004689680869,-0.0411900927291623,0.00688485290012,0.179410497041737,0.0873997277259557,0.00941622950172509,-0.069234640911882,0.0639661961902288,-0.101590921749159,-0.0431298839564197,-0.124348455834143,0.150540487083069,0.013296014237956,0.0244968060891971,-0.0132926261353528,-0.00721414255724742,0.162296542495065,-0.0997547487681985,-0.0277807662218009,0.0812540419407122,-0.0809057948775104,0.125134842168436,0.0768802290290735,0.191840766398363,0.027492247699275
"R12308",0.0154430647468943,0.0776562925579923,0.0621413194275392,0.0966902254351348,0.0198783491200685,0.0162354275133714,0.00707555266698657,0.114391562032973,0.0762595996843908,0.0747526084069093,0.0686902723679332,0.0127658373553293,0.101699709921517,0.0428124560650705,0.00895355809215472,0.0210309336392869,0.038537706541689,-0.0113218546704617,-0.0416754152769987,0.0267802561403658,0.0786936550220964,0.11015127022851,0.0276625816763752,-0.0601585733051741,-0.0528173340100544,0.0793703328397043,0.127484793484039,0.0538178189957068,0.0220910003654371,-0.0370714416843971,-0.00105934209715087,0.0674355995199265
"R12309",0.139272098304707,-0.0369040522112307,0.0216219578981747,0.0846686579586994,0.150869694842426,0.091538442975588,-0.0945771516578596,0.0131218265685643,-0.00627499329775664,0.169507464413115,-0.0351365944366792,-0.0205558208648682,0.0267092671451527,-0.00355527224301696,0.0539615962703691,0.0329226676302326,0.107241928949193,0.0805771501800405,-0.0465586717967592,0.0249731679000958,0.0824457919689173,0.157700988502645,0.130551543183317,0.0142265886012657,0.0578620824967341,0.0371367846138196,0.0548157477052921,0.0863771137882175,0.0074325163597411,0.0494663504681816,-0.0712872790597839,0.139337707314554
"R12310",0.0135343729396445,0.080336533457279,0.000543375819475454,0.0176674567949311,-0.0124296950439452,-0.0280831630712344,0.0399295786065844,-0.0405901960226654,-0.00173128299831419,-0.0070464014163425,-0.114968722334799,-0.0497317224968891,-0.0329923809704327,-0.00837874613721421,-0.0132049101561944,0.0393157270226267,0.00235589158825095,0.0603726913964269,0.0519152262916095,-0.00491212698265501,-0.00612138174499416,-0.0269891241365593,-0.0383101225787747,0.00633308451175349,0.083221275893744,0.0518056819176702,0.0658760663438998,0.0172508163651454,-0.0499205432618503,0.0326470654510582,-0.00592495518736838,0.0415025376015662
"R12311",0.0664633752592288,-0.00459471418370475,0.0332659122981874,-0.0207750143727237,0.0655659044771287,-0.010252350775603,-0.0225458938087861,-0.00513220335366852,-0.0354711242068608,0.0335260694930084,-0.0970766367845938,-0.0749648945067767,0.00601987372379086,-0.0137204072949579,-0.134291043081793,0.0621746030047884,-0.0308610935504192,0.0633932677915471,0.0271494150165674,0.0231684021436585,0.0294645313502088,0.0592562141683304,-0.00413995552443708,0.0231641720164559,-0.0953876782016429,0.0157248560913174,-0.065551258112841,0.0750881607392547,-0.0934409732722983,0.0592881048180771,-0.039739354411265,0.0658027943451483
"R12312",0.0483070634384291,-0.0332679239508474,0.0330422060622711,-0.0522509839589148,0.0229766446435059,-0.00280079063553565,0.0488967826861783,0.0732117765492103,0.01302229370501,0.0131522828811085,0.0143476435245269,-0.0460541409691967,-0.00527186274256455,0.0498577656837645,-0.0777481137793805,0.0344109894955,-0.0111352083199934,0.0651747775656873,0.0312521227558962,-0.0320672550789154,0.038696214078723,0.0344630264164438,0.0119820697730533,-0.0236090655669882,-0.0871481420838942,0.0183042848857308,-0.0152571332245661,0.0345959319898993,-0.0537282856104065,-0.0574473741454268,-0.0597170676260636,0.0290985712757374
"R12314",0.00363260213748079,0.0835444174720087,-0.00578272204191804,0.00750489227214041,0.0273786504262017,0.0563109471099025,-0.0674441157547106,-0.0223336704273969,-0.0763188273619911,0.0110718580666711,-0.0649341170244759,0.0252331815552821,0.0654748948252929,-0.0117194200344282,-0.0481273868876946,-0.0478337009804294,-0.043667506607753,-0.0174931438658094,0.0185839735871935,0.0609621894500269,0.00680175778633998,0.026114937443447,0.0253392812656795,0.00222806918165693,0.0422330746645277,0.0101978549489001,0.0717028230975106,-0.0551375157938401,0.0191889204551762,0.00876233367875568,-0.0182368403344333,0.0170935927865945
"R12319",-0.0397723441962777,-0.0330247125595518,-0.00454101824543436,-0.00881778956201547,0.0197960363906912,-0.0461814552996504,0.0277304477532704,0.0933665111558725,-0.0843479493474063,-0.0857734958291427,0.0110908392748243,0.0220252290397957,-0.0182992528639318,0.0470832507567307,-0.0633075382129206,-0.0043539113805156,-0.141439784138948,-0.0201718541269472,-0.0256861714510636,0.0401837245995843,0.0325124551910932,0.016715826151034,-0.0413803693353991,-0.0104990122023956,0.0436125930802471,-0.0928209843255999,-0.0551813724226009,-0.118713329099335,0.0190449589580502,0.0441444774295589,-0.0521188575269387,-0.0482796316077409
"R12321",-0.160666026965606,0.0521003866076149,0.126000433242898,0.00452415825749385,-0.0792884168656492,-0.0627726988394514,0.0248202269891273,0.0347234430729002,0.157921645878553,-0.101771473585033,-0.172742989100978,0.0366138546288538,0.142382049613102,0.0664043891965897,-0.147623625417949,0.0285173684517687,0.087135915131238,-0.0699243859089799,-0.179226787626519,-0.0747344171511047,0.0215268455236763,-0.124309647533689,-0.0809202872981096,-0.106621023640616,0.0113055352280272,0.0795480335126844,-0.0219083447039481,-0.061557773458586,-0.00305908083310403,-0.0787594916282735,-0.118074347932507,-0.026791342088469
"R12322",-0.0471476314139001,-0.00415756979641556,0.0304557938328735,-0.027908151107455,-0.0253240433940765,0.00670071286611465,0.0386142405547066,-0.0600846777871521,0.0762719532763185,-0.0174045808545238,0.0215165287315291,0.0143970808154967,0.00555666800344355,-0.0300105720834514,-0.0460223154916249,-0.0191563190272878,0.0293786492579696,-0.0215065339144243,-0.0258698925377486,0.0210970651670701,-0.0343816427452806,-0.0840269890954664,-0.00164381496796871,-0.0044288588042869,0.107886038944607,0.0388921827743345,0.0212010759731427,0.0430567005328068,-0.00589193253087366,-0.0449025461873145,0.0351855319249547,-0.0172383948314767
"R12323",-0.0735568309521181,0.0790845299640373,-0.18207911797916,-0.100087746303545,0.0552439894615505,0.00397139181374233,-0.059285455358261,-0.19999796362809,0.123986728748302,-0.0358118770178213,0.133656415566195,0.0771004802621596,0.212069454707504,-0.218127511395498,0.158686858394974,-0.153519816660991,0.139181935248998,-0.0769075945991065,0.0520767138415802,0.0374392350807164,-0.154643803553829,-0.0618584009661549,-0.00443230456831845,-0.0746333356113383,-0.0785784848751976,-0.113410344534578,0.0521002039078679,-0.0929435314020688,0.0586930467511864,0.0469409952996363,0.100267094233093,-0.0364892350845693
"R12324",0.0685378744839451,-0.0563927918613442,-0.00508613475553513,-0.0248750709807015,-0.092811555599401,0.061778699039324,-0.060689688791938,-0.13119754673704,0.112368566626218,0.0996970717523034,0.0424833176617953,1.72463429121153e-05,0.0320905105786124,-0.0302767333990391,0.073869997702397,-0.0232098244296419,0.120757006227834,0.0231806097646248,-0.0550151131806493,-0.0497062640256463,-0.0358428087439398,0.00969399927203386,0.0612371587268462,0.00163132932108278,0.150286760482166,0.120508933129486,0.0383062164985146,0.0844028597043641,0.00798489709885841,-0.138668280024406,0.00609666689679478,0.0589762419931576
"R12325",-0.0267385660036413,-0.0119552127476373,0.0323180192450786,-0.00551291762709747,0.0249274562936317,0.0175383567561444,0.0146908286261873,-0.0833516180029835,0.0852809214471818,0.0176319545641323,-0.0543210356424747,-0.00475951894203776,0.0131375597102536,0.00181738068347611,-0.00554467772012306,-0.010615945663919,0.0279602531274213,-0.011244689896154,0.0164781996694523,-0.0342719781546706,-0.0490843263507679,-0.0956088017584984,0.0248341257434573,-0.0477422407165883,-0.0434156862148687,0.0220021290952667,0.00434115653790757,-0.0163124831458094,-0.0156573543974918,-0.0214148960396669,-0.0316810400168288,0.0201688814855731
"R12326",-0.0257552164306103,0.16672801149402,-0.101703960034784,0.00883596619764242,0.0487913860097779,0.0343723415194831,-0.0649114989371238,-0.0717367339705782,0.107580431904911,0.0237049271404354,0.0291545449379475,0.0545422897544432,0.179465213126272,-0.0702382974350859,0.185754216735872,-0.0932039820398922,0.144655343075102,-0.0555228920371144,0.0239640794353767,-0.0444156586942084,-0.0785130518469958,0.0255895749772117,0.0183162061401632,-0.138543862550381,-0.10634339997566,-0.0824686053033416,0.105098586504203,-0.0466434540046169,0.033703009105446,0.0204686838335405,-0.0081557654159406,-0.0187135283745705
"R12327",-0.0892471974547605,0.103818991332248,-0.0865150109421642,0.0376281967583846,0.0729285115726966,-0.0911912982880556,0.00289686997978288,0.0158639764248572,0.0112395121771171,-0.0683554782505899,-0.017886716321727,0.0262961942575378,0.138585128916671,-0.0422047285851171,0.0506342517383164,-0.0376777331707787,-0.000656862051542824,-0.0409964628432031,0.0658668922565439,0.0539812632650969,-0.0156532711023603,0.0559184380319078,-0.106954375289055,0.00812045932207983,0.0879725491457546,-0.0167561154077414,-0.00524121938824674,-0.0749402847437913,0.0106779794590776,0.138573777359553,0.051426518487646,0.0309840902219741
"R12329",-0.077031577202134,0.05615450737412,-0.0227896961608366,-0.0926209827900223,-0.091854642940089,-0.0158565056635308,0.0413506470983457,-0.0598974591796733,0.0567225767592558,-0.0361633650018826,0.0502473005211033,0.0284632013189456,-0.0373754118093098,-0.0680429863272803,0.0281748463069518,-0.0377077761997455,0.0807842869174291,-0.0491529159685014,0.0266122771067358,0.0209625503020516,-0.0670663706848162,-0.0661054083810223,-0.0412333260929954,-0.0618403489419916,-0.0686238530692755,0.0088368153124625,-0.0405614204632314,-0.0276935574328373,0.00961000034630604,-0.0535715078450432,-0.00604085397621743,-0.03927048145061
"R12330",0.0118439758618451,-0.1191113717176,0.00317432918041044,-0.0590949490303932,0.0307789809588867,0.00764203919376534,-0.0244038812433434,0.0746873835428919,0.062510578154929,-0.0510650077916773,0.0590546182647791,-0.0121870584727601,-0.0345995193687577,-0.0067841091998061,-0.0411336469606657,-0.0104621580566496,0.0746258319876765,0.00248727123294229,0.0739387082931717,0.0312628681251968,0.0456895172525951,0.0757076555666912,-0.0147043024232078,-0.0440782345696486,0.00500760674950984,0.0629869894885116,-0.0649688456754099,0.0223301606770193,0.00529774551297794,0.0634804414808886,0.0654207299644491,0.0107708857516313
"R12331",-0.0441747785896902,0.0217195280253027,0.0297496475590414,-0.033563790663509,-0.0521203267832678,-0.056227217973993,0.0777010265732308,0.0390153713326049,0.017045941697133,-0.0853592978659047,0.0229544215200038,-0.037301224052878,-0.0221005619783449,0.076697605325117,-0.0433544607738414,0.0145503680603788,0.0166873225225627,-0.0116757517284497,0.0865221068508093,0.0812991795287075,0.0024719859280173,-0.0458457836678676,-0.0779181344025847,-0.0393691059353286,0.00337194622001129,0.00784081294897093,0.01500105650908,0.00559113441816757,-0.0540120780842164,0.0215935125588205,0.0670048758254699,-0.0419888218842734
"R12332",-0.0183358526387412,0.0351678821767101,-0.0498403475826381,-0.0393164612233786,-0.0256772553724782,-0.0512206509278762,0.0824263250995491,-0.0049816969036012,-0.0101274284624237,-0.0578601578163253,-0.00661248698462108,-0.00527859824600509,-0.0496008638764315,-0.0378701952227073,-0.0277991198058417,-0.0169020354308011,-0.0564534111145733,0.00844955027857494,-0.0067460777723769,-0.00509620430996619,-0.0618017466167895,-0.036898963021167,-0.0133762405374761,-0.0525015680899073,-0.0154262109050493,-0.0566741062777333,-0.0121468554320424,-0.0162569516485825,-0.0398389816489691,0.0331811485674263,-0.0136034294715745,-0.0742143790253296
"R12333",0.120169388479229,-0.0283854021465777,0.017753323965194,0.128251579035432,0.109767911890538,0.0779667545525074,-0.0143604736317163,0.0360384943681749,-0.0354047870086531,0.134037704851432,-0.0635773765454702,-0.0110931298764173,0.0764736099328927,-0.0368664281353123,0.074595145831329,0.0317429860637913,0.0555159970480129,0.0650171373350309,-0.0169777181306587,-0.0190713552483921,0.0783540736282699,0.112717690491147,0.102729360638713,-0.0881894538557985,-0.0718193296679962,0.0314035532442742,0.0846956892464296,0.0604388610646647,-0.00366527727591647,0.0315765761752155,-0.102104861854186,0.0889916990918429
"R12334",0.0607277286724163,-0.206198269430863,0.0681606401282164,-0.0455773579017049,-0.0624927033577741,-0.0230403312959158,0.0570846385706546,0.0736085433495183,0.0803765812864121,0.0719308864331581,-0.0246016917896032,-0.0587829674774225,-0.0674187355266075,0.0407964581110695,0.0160244335979512,0.0789262757496828,0.0466432450888948,0.0605128345120984,0.0125242495013753,-0.0324237632454064,0.06577131755239,0.0807800499961484,0.0529878792832102,0.00425734674858011,0.00871299169187344,0.0990699898374688,-0.00157067916207084,0.102316659652262,-0.0434808568101107,0.00107168081545,-0.0311427227262404,0.0792848559349206
