ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	-Log10(qvalues)	Tissue	p.fdr.sig	p.fdr.cat
GO:0002697	regulation of immune effector process	178	-0.458082831710142	-1.2254064994835	0.103703703703704	1	0.997414760255597	790	tags=14%, list=6%, signal=13%	CD226/PTPN6/MR1/TLR3/HLA-DRA/TNFRSF14/B2M/IL4R/UNC13D/MYB/KIT/PTPRJ/CD36/HLA-A/ITGAM/RSAD2/SERPING1/HLA-B/CD74/CFH/FGL2/KLRD1/CX3CR1/ANGPT1/LGALS9	0.0011242091574336	Caudate	FALSE	> 0.05
GO:0002366	leukocyte activation involved in immune response	151	-0.369695204434203	-0.965151883132186	0.508604206500956	1	0.997414760255597	854	tags=13%, list=6%, signal=12%	VAMP2/HLA-F/PIK3CD/DOCK2/LEF1/APBB1IP/HLA-DRA/IL4R/IL6R/UNC13D/MYB/KIT/TP53/ITGAM/CD74/NMI/FGL2/CX3CR1/LGALS9	0.0011242091574336	Caudate	FALSE	> 0.05
GO:0002263	cell activation involved in immune response	154	-0.367226838385514	-0.963681240327345	0.517045454545455	1	0.997414760255597	854	tags=12%, list=6%, signal=12%	VAMP2/HLA-F/PIK3CD/DOCK2/LEF1/APBB1IP/HLA-DRA/IL4R/IL6R/UNC13D/MYB/KIT/TP53/ITGAM/CD74/NMI/FGL2/CX3CR1/LGALS9	0.0011242091574336	Caudate	FALSE	> 0.05
GO:0002285	lymphocyte activation involved in immune response	109	-0.352593184063434	-0.891193544184653	0.700952380952381	1	0.997414760255597	709	tags=10%, list=5%, signal=10%	LEF1/APBB1IP/HLA-DRA/IL4R/IL6R/UNC13D/MYB/TP53/CD74/FGL2/LGALS9	0.0011242091574336	Caudate	FALSE	> 0.05
GO:0002684	positive regulation of immune system process	466	0.47773389851651	1.19864073671294	0.0566037735849057	0.855641932371642	0.846918984034211	1519	tags=19%, list=11%, signal=17%	FOS/THBS1/MAP3K8/MSTN/UNC13D/MATR3/NFATC2/LEF1/HLA-A/NMI/CYBA/TLR6/HCLS1/MDK/A2M/SOX4/TRIB1/DUSP10/HSPD1/TESC/SH2B2/CD83/LAPTM5/CX3CR1/IL13RA2/ITGB2/C5AR1/HSPH1/NR4A3/MOG/DAPK2/BCL6/JUN/NOS2/PRKCQ/THEMIS2/HLA-DPA1/BCL10/KIT/LYN/P2RY12/SLC11A1/SLC22A13/HMGB2/C3/ZBTB46/RUNX1/MR1/STX4/P2RX4/TNFRSF13C/SELENOK/GPS2/LGALS3/PRKCH/HLA-B/COCH/GPAM/PTPN22/ITGAM/OXSR1/CTSC/TGFBR2/DOCK8/ID2/TOX/PTPRC/EDN1/SLC7A5/GPRC5B/HAVCR2/MEF2C/SHLD1/NFKBID/THEMIS/CSF1R/LAT2/YES1/IL12RB1/PTPN6/PARP9/CD276/VAV2/RFTN1/HMOX1/DHX58/HMGB1/PAK3	0.072158132136491	Dentate Gyrus	FALSE	> 0.05
GO:0002683	negative regulation of immune system process	250	0.509449353032714	1.22183150588572	0.0844250363901019	0.911517731934378	0.902225150793249	1019	tags=15%, list=7%, signal=14%	THBS1/TLR3/MICA/USP18/DRD2/HLA-A/NMI/LDLR/MIR125B1/DUSP1/MDK/A2M/TRIB1/TNFAIP3/DUSP10/LAPTM5/PARP3/CX3CR1/IL13RA2/NR1H2/RHBDF2/BCL6/FBXW7/PPM1B/LYN/SOX9/ZBTB46/RUNX1/GPS2/CLEC4G/LGALS3/HLA-B/RIN3/ARG2/GPAM/PTPN22/CDK6	0.0446850705009139	Dentate Gyrus	FALSE	> 0.05
GO:0002764	immune response-regulating signaling pathway	252	0.495130635306146	1.18871434211625	0.114658925979681	0.937616199175491	0.928057553956835	1683	tags=19%, list=12%, signal=17%	TLR3/NFATC2/IRAK2/HLA-A/NMI/CYBA/PIK3AP1/TLR6/TNFAIP3/HSPD1/SH2B2/LAPTM5/CD14/TLR1/C5AR1/NR4A3/MOG/OTULIN/PRKCQ/THEMIS2/BCL10/KIT/LYN/GPS2/LGALS3/PRKCH/DAB2IP/PTPN22/PTPRC/HAVCR2/MEF2C/NFKBID/THEMIS/LAT2/YES1/PTPN6/CD276/VAV2/RFTN1/DHX58/HMGB1/PAK3/DDX60/MICB/HSPA1A/CMTM3/PELI1/TKFC	0.0324250899548459	Dentate Gyrus	FALSE	> 0.05
GO:0002697	regulation of immune effector process	178	0.515183053746399	1.18451910569137	0.151745068285281	0.948154657293497	0.938488576449912	1536	tags=23%, list=11%, signal=21%	TNFRSF1B/TLR3/MICA/UNC13D/HLA-A/A2M/DUSP10/HSPD1/LAPTM5/PARP3/CX3CR1/IL13RA2/ITGB2/NR4A3/BCL6/NOS2/BCL10/KIT/LYN/SLC22A13/C3/MR1/STX4/CLEC4G/LGALS3/HLA-B/PTPN22/ITGAM/PTPRC/SLC7A5/GPRC5B/HAVCR2/FGL2/SHLD1/NFKBID/IL12RB1/PTPN6/HMOX1/DHX58/HMGB1/DDX60	0.0275710093665148	Dentate Gyrus	FALSE	> 0.05
GO:0002366	leukocyte activation involved in immune response	151	0.517296740876623	1.16955951416489	0.174846625766871	0.948154657293497	0.938488576449912	1521	tags=23%, list=11%, signal=21%	UNC13D/LEF1/NMI/MDK/TP53/HSPD1/APBB1IP/PARP3/CX3CR1/IL13RA2/ITGB2/NR4A3/ST3GAL1/BCL6/KIT/LYN/ATP7A/SLC11A1/DOCK2/IRF8/STX4/LGALS3/ITGAM/LCP1/PTPRC/ENTPD7/HAVCR2/FGL2/SHLD1/NFKBID/LAT2/IL12RB1/HMOX1/HMGB1/CPLX2	0.0275710093665148	Dentate Gyrus	FALSE	> 0.05
GO:0002263	cell activation involved in immune response	154	0.516501005974337	1.17061485534457	0.178082191780822	0.948154657293497	0.938488576449912	1521	tags=23%, list=11%, signal=20%	UNC13D/LEF1/NMI/MDK/TP53/HSPD1/APBB1IP/PARP3/CX3CR1/IL13RA2/ITGB2/NR4A3/ST3GAL1/BCL6/KIT/LYN/ATP7A/SLC11A1/DOCK2/IRF8/STX4/LGALS3/ITGAM/LCP1/PTPRC/ENTPD7/HAVCR2/FGL2/SHLD1/NFKBID/LAT2/IL12RB1/HMOX1/HMGB1/CPLX2	0.0275710093665148	Dentate Gyrus	FALSE	> 0.05
GO:0050776	regulation of immune response	479	0.439144026972733	1.10391970588153	0.205921938088829	0.951154842456535	0.941458175851325	1002	tags=12%, list=7%, signal=11%	TNFRSF1B/TLR3/MICA/USP18/UNC13D/DRD2/MATR3/NFATC2/IRAK2/HLA-A/NMI/CYBA/PIK3AP1/TLR6/A2M/TNFAIP3/DUSP10/IFIT1/HSPD1/SH2B2/LAPTM5/PARP3/IL13RA2/CD14/TLR1/ITGB2/C5AR1/NR4A3/MOG/OTULIN/NR1H2/RHBDF2/BCL6/PPM1B/PRKCQ/THEMIS2/BCL10/KIT/LYN/SLC11A1/SLC22A13/HMGB2/C3/MR1/ECM1/STX4/SELENOK/GPS2/CLEC4G/LGALS3/PRKCH/HLA-B/COCH/ARG2/DAB2IP/PTPN22	0.0261989686908006	Dentate Gyrus	FALSE	> 0.05
GO:0050863	regulation of T cell activation	176	0.485876790776943	1.11275766092525	0.257668711656442	0.951742779911794	0.942040119504908	1446	tags=22%, list=10%, signal=20%	MAP3K8/TNFRSF1B/CYP26B1/LEF1/HLA-A/MDK/SOX4/DUSP10/HSPD1/CD83/LAPTM5/HSPH1/BCL6/PRKCQ/HLA-DPA1/BCL10/LYN/RUNX1/TNFRSF13C/SELENOK/CLEC4G/LGALS3/ARG2/GPAM/PTPN22/TGFBR2/DOCK8/TOX/PTPRC/SH3RF1/HAVCR2/FGL2/NFKBID/PRDM1/YES1/IL12RB1/PTPN6/CD276	0.0259306011258338	Dentate Gyrus	FALSE	> 0.05
GO:0045087	innate immune response	409	0.431225656173592	1.07702961760587	0.268595041322314	0.951742779911794	0.942040119504908	1201	tags=14%, list=9%, signal=14%	TLR3/MICA/USP18/UNC13D/DRD2/MATR3/HLA-A/ARID5A/NMI/CYBA/NAIP/TLR6/A2M/TRIM58/TNFAIP3/NLRP2/DUSP10/TP53/IFIT1/SDHAF4/TRIM22/CX3CR1/CARD8/GCH1/CD14/TLR1/OTULIN/NR1H2/NOS2/HLA-DPA1/BCL10/CYBB/TRIM38/WFDC2/LYN/SLC11A1/MRC1/SIGLEC10/HMGB2/C3/MR1/IRF8/STX4/LGALS3/HLA-B/COCH/ARG2/DAB2IP/PTPN22/JAK1/ITGAM/ANKHD1/SNCA/TMEM106A/ZDHHC11/REL/EDN1/PRKD1/ZYX	0.0259306011258338	Dentate Gyrus	FALSE	> 0.05
GO:0002252	immune effector process	309	0.441785938358784	1.07686895498872	0.271041369472183	0.951742779911794	0.942040119504908	1536	tags=20%, list=11%, signal=19%	TNFRSF1B/TLR3/MICA/UNC13D/LEF1/HLA-A/NMI/MDK/A2M/DUSP10/TP53/HSPD1/APBB1IP/LAPTM5/PARP3/CX3CR1/IL13RA2/ITGB2/NR4A3/ST3GAL1/BCL6/NOS2/HLA-DPA1/BCL10/KIT/LYN/ATP7A/SLC11A1/DOCK2/SLC22A13/C3/MR1/IRF8/STX4/SELENOK/CLEC4G/LGALS3/HLA-B/PTPN22/ITGAM/CTSC/SCART1/LCP1/PTPRC/SLC7A5/GPRC5B/ENTPD7/HAVCR2/FGL2/SHLD1/NFKBID/LAT2/YES1/IL12RB1/PTPN6/VAV2/RFTN1/HMOX1/DHX58/HMGB1/CPLX2/CD8A/DDX60	0.0259306011258338	Dentate Gyrus	FALSE	> 0.05
GO:0016064	immunoglobulin mediated immune response	75	-0.483575875009509	-1.09052410049736	0.2775	0.951742779911794	0.942040119504908	1482	tags=23%, list=11%, signal=20%	C1R/HLA-E/C4B/CLU/CD40/CD226/C1RL/B2M/CD74/CD55/C4A/HLA-DRA/IL4R/C2/SERPING1/TCIRG1/HLA-DPB1	0.0259306011258338	Dentate Gyrus	FALSE	> 0.05
GO:0002250	adaptive immune response	212	0.438136962090109	1.02963079495597	0.39647577092511	0.970138350360205	0.96024815401733	1525	tags=20%, list=11%, signal=18%	TNFRSF1B/MICA/UNC13D/LEF1/HLA-A/TNFAIP3/DUSP10/HSPD1/PARP3/CX3CR1/IL13RA2/BCL6/PRKCQ/HLA-DPA1/BCL10/LYN/SLC11A1/SLC22A13/SIGLEC10/C3/MR1/TNFRSF13C/CLEC4G/HLA-B/ARG2/ADCY7/CTSC/SCART1/PTPRC/ENTPD7/HAVCR2/MEF2C/SHLD1/NFKBID/THEMIS/PRDM1/LAT2/IL12RB1/PTPN6/RFTN1/HMGB1/CD8A	0.0176165190504279	Dentate Gyrus	FALSE	> 0.05
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	155	0.451706003522455	1.02496149633868	0.414523449319213	0.97428354760771	0.964351092534787	1525	tags=21%, list=11%, signal=19%	TNFRSF1B/MICA/UNC13D/LEF1/HLA-A/TNFAIP3/HSPD1/PARP3/IL13RA2/BCL6/PRKCQ/HLA-DPA1/BCL10/SLC11A1/SLC22A13/C3/MR1/CLEC4G/HLA-B/CTSC/SCART1/PTPRC/ENTPD7/HAVCR2/MEF2C/SHLD1/NFKBID/IL12RB1/PTPN6/RFTN1/HMGB1/CD8A	0.0157648231606775	Dentate Gyrus	FALSE	> 0.05
GO:0002285	lymphocyte activation involved in immune response	109	0.476367503925843	1.02968692749306	0.417618270799348	0.975341937969563	0.965398693004164	1324	tags=18%, list=9%, signal=17%	UNC13D/LEF1/MDK/TP53/HSPD1/APBB1IP/PARP3/ST3GAL1/BCL6/ATP7A/SLC11A1/IRF8/LGALS3/LCP1/PTPRC/ENTPD7/HAVCR2/FGL2/SHLD1/NFKBID	0.0152932934823814	Dentate Gyrus	FALSE	> 0.05
GO:0050870	positive regulation of T cell activation	113	0.470186318576223	1.02107630587189	0.423202614379085	0.975706607849844	0.965759645211894	1446	tags=25%, list=10%, signal=22%	MAP3K8/LEF1/HLA-A/MDK/SOX4/DUSP10/HSPD1/CD83/HSPH1/BCL6/PRKCQ/HLA-DPA1/BCL10/LYN/RUNX1/TNFRSF13C/SELENOK/GPAM/PTPN22/TGFBR2/DOCK8/PTPRC/HAVCR2/NFKBID/YES1/IL12RB1/PTPN6/CD276	0.0151309457859018	Dentate Gyrus	FALSE	> 0.05
GO:0002263	cell activation involved in immune response	154	0.660289288731674	1.64011751848167	8.68445268237386e-05	0.156736727862554	0.154649555202368	1056	tags=21%, list=8%, signal=20%	SLC11A1/IRF8/LCP1/ITGB2/HLA-DRB1/HAVCR2/LYN/CD74/ITGAM/LGALS3/IL4R/LGALS9/LGALS1/FES/PTPRC/PLCG2/IL13RA2/JAK3/UNC13D/PARP3/DLL1/APBB1IP/MDK/HLA-DRA/NCKAP1L/ST3GAL1/SHLD1/NR4A3/STX4/SMAD7/FGL2/LFNG/IL27RA	0.810651324761578	DLPFC	FALSE	> 0.05
GO:0002366	leukocyte activation involved in immune response	151	0.66197913280967	1.63755433806475	0.000248417916433461	0.156736727862554	0.154649555202368	1056	tags=22%, list=8%, signal=20%	SLC11A1/IRF8/LCP1/ITGB2/HLA-DRB1/HAVCR2/LYN/CD74/ITGAM/LGALS3/IL4R/LGALS9/LGALS1/FES/PTPRC/PLCG2/IL13RA2/JAK3/UNC13D/PARP3/DLL1/APBB1IP/MDK/HLA-DRA/NCKAP1L/ST3GAL1/SHLD1/NR4A3/STX4/SMAD7/FGL2/LFNG/IL27RA	0.810651324761578	DLPFC	FALSE	> 0.05
GO:0002285	lymphocyte activation involved in immune response	109	0.684775711847037	1.62327293029306	0.000389120878732847	0.174942261730309	0.172612656469474	1056	tags=24%, list=8%, signal=22%	SLC11A1/IRF8/LCP1/HLA-DRB1/HAVCR2/CD74/LGALS3/IL4R/LGALS9/LGALS1/PTPRC/PLCG2/JAK3/UNC13D/PARP3/DLL1/APBB1IP/MDK/HLA-DRA/NCKAP1L/ST3GAL1/SHLD1/SMAD7/FGL2/LFNG/IL27RA	0.762927363699991	DLPFC	FALSE	> 0.05
GO:0002684	positive regulation of immune system process	466	0.508921574654457	1.41935513609158	0.000571095517358484	0.188218049767964	0.185711658490141	1356	tags=20%, list=10%, signal=18%	CD99/SLC11A1/C1QB/HLA-DQB1/HLA-DPA1/C1QC/C3/MICB/ITGB2/HLA-DRB1/RUNX1/HAVCR2/LYN/CD74/MOG/TESC/DOCK8/PTPN22/LCP2/THBS1/LAPTM5/THEMIS/ITGAM/LGALS3/IL4R/CMTM3/MSTN/IRAK3/EDN1/LGALS9/CYBA/A2M/HLA-DMA/LGALS1/FES/PRKCB/FYB1/C5AR1/DAPK2/TNFRSF14/PTPRC/PLCG2/NOS2/P2RY12/IL13RA2/HPX/JAK3/CSF1R/HCLS1/UNC13D/MDK/HLA-DRA/SOX4/GPS2/HLA-DPB1/NCKAP1L/P2RX4/JUN/YES1/THEMIS2/TRIB1/PTPN6/CD83/SHLD1/DUSP10/NR4A3/MMP14/EGR3/NFATC2/STX4/TNIP2/SLC7A5/VSIR/BTNL9/TGFBR2/IL27RA/SLC39A10/CSF1/PAK3/MEF2C/GPRC5B/NMI/IL12RB1/PRKCQ/PLD2/EPHB2/BCL10/TNFRSF21/ZBTB46/CTSC/IL34	0.731160831537524	DLPFC	FALSE	> 0.05
GO:0002252	immune effector process	309	0.547688204160723	1.47248675899791	0.000627974957520547	0.188218049767964	0.185711658490141	962	tags=18%, list=7%, signal=17%	SLC11A1/C1QB/HLA-DQB1/HLA-DPA1/C1QC/C3/IRF8/LCP1/ITGB2/TLR3/HLA-DRB1/MPO/HAVCR2/LYN/CD74/PTPN22/LAPTM5/ITGAM/LGALS3/IL4R/IRAK3/LGALS9/A2M/HLA-DMA/CLEC4G/LGALS1/FES/TNFRSF14/PTPRC/PLCG2/NOS2/IL13RA2/HPX/MICA/JAK3/TNFRSF1B/UNC13D/PARP3/DLL1/APBB1IP/MDK/HLA-DRA/HLA-DPB1/NCKAP1L/YES1/ST3GAL1/PTPN6/TGFB3/SHLD1/DUSP10/NR4A3/CD8A/STX4/SMAD7/FGL2/SLC7A5	0.731160831537524	DLPFC	FALSE	> 0.05
GO:0050863	regulation of T cell activation	176	0.584157328375301	1.46902639911962	0.00210269351413608	0.292975474777843	0.289074089254485	1323	tags=24%, list=9%, signal=22%	HLA-DQB1/HLA-DPA1/HLA-DRB1/RUNX1/IRF1/HAVCR2/LYN/CD74/DOCK8/PTPN22/LAPTM5/LGALS3/IL4R/LGALS9/HLA-DMA/CLEC4G/LGALS1/TNFRSF14/PTPRC/JAK3/TNFRSF1B/MDK/HLA-DRA/SOX4/HLA-DPB1/NCKAP1L/YES1/PTPN6/CD83/ARG2/DUSP10/EGR3/SMAD7/FGL2/VSIR/TGFBR2/IL27RA/GPNMB/IL12RB1/PRKCQ/BCL10/TNFRSF21	0.538990833954049	DLPFC	FALSE	> 0.05
GO:0050870	positive regulation of T cell activation	113	0.636930539885793	1.52284453656653	0.0036379948921381	0.309998671649064	0.305870598025329	1294	tags=28%, list=9%, signal=26%	HLA-DQB1/HLA-DPA1/HLA-DRB1/RUNX1/HAVCR2/LYN/CD74/DOCK8/PTPN22/IL4R/LGALS9/HLA-DMA/LGALS1/TNFRSF14/PTPRC/JAK3/MDK/HLA-DRA/SOX4/HLA-DPB1/NCKAP1L/YES1/PTPN6/CD83/DUSP10/EGR3/VSIR/TGFBR2/IL27RA/IL12RB1/PRKCQ/BCL10	0.514462267798113	DLPFC	FALSE	> 0.05
GO:0002697	regulation of immune effector process	178	0.543678932926705	1.37162533239915	0.0179891663774853	0.492647475160067	0.486087172700738	962	tags=22%, list=7%, signal=21%	C3/ITGB2/TLR3/HLA-DRB1/HAVCR2/LYN/CD74/PTPN22/LAPTM5/ITGAM/LGALS3/IL4R/IRAK3/LGALS9/A2M/CLEC4G/FES/TNFRSF14/PTPRC/PLCG2/NOS2/IL13RA2/HPX/MICA/JAK3/TNFRSF1B/UNC13D/PARP3/HLA-DRA/NCKAP1L/PTPN6/TGFB3/SHLD1/DUSP10/NR4A3/STX4/SMAD7/FGL2/SLC7A5	0.313285839322065	DLPFC	FALSE	> 0.05
GO:0016064	immunoglobulin mediated immune response	75	0.620970978643138	1.42203061890579	0.0199564836685486	0.515897027572021	0.509027124224518	767	tags=23%, list=5%, signal=22%	C1QB/HLA-DQB1/HLA-DPA1/C1QC/C3/HLA-DRB1/CD74/IL4R/HLA-DMA/PTPRC/IL13RA2/HPX/PARP3/HLA-DRA/HLA-DPB1/PTPN6/SHLD1	0.293259075055826	DLPFC	FALSE	> 0.05
