"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R12962",-0.0609641218212883,0.0521791615866937,-0.034323704913118,0.0391911632189125,0.0432035235576574,0.0178378287402614,-0.0365945089259936,-0.0944492427943088,-0.000330351300530722,0.0363996868623752,0.0125719284793159,0.0489898397135547,-0.0533510796057745,0.0386590274453398,-0.0634725086545598,0.0835819266603337,-0.0730091305414086,-0.0364302413999997,-0.026520771075544,-0.0848902673928478,0.0378008757906575,0.112088622537479,-0.0814010938358008,-0.0062329844282646,0.0286798793205383,-0.0531835064090689,-0.0659939246145422,-0.15246621972932,-0.0276720148182287,-0.0300913152778601,-0.00951168852011274,0.0987391931133476,-0.0361838727199492,-0.0728197220378072,0.0501937246989185,0.0767212157260605,0.00577210656550064
"R12964",0.0238373031142882,-0.0981686915036568,0.0483800373331215,-0.0303675038662809,-0.0458330161340364,0.0618278611946327,-0.0424641734254955,0.0977665930590129,0.0705508607155005,-0.054225115362684,0.0210920576842878,-0.00618421493348985,0.0641655189914495,0.015816841269247,0.0432369178023729,-0.118245309555548,0.0937246575671681,-0.0205069364552685,0.00593170182780392,0.0778635142686406,-0.0647654117996638,-0.110862991681191,0.0685762747661416,-0.00939470275250804,-0.000954197336856427,0.0436238648110349,-0.024889050293568,0.0808233387011165,0.00739849114119485,-0.0450655908000128,0.00244451029491293,-0.0650550932176952,-0.00545476452880143,0.0252123068577908,-0.032751127038848,-0.0630788485841039,-0.074328270928841
"R12973",0.0419644161606624,0.0387372987915148,-0.0523239978715201,-0.0416291123243599,0.00983401507028107,-0.0243177368191259,-0.0220645493953025,0.099187776312842,-0.0395441102685295,0.008975997004937,-0.0108735027878582,-0.010582321335616,-0.0120635966911649,-0.167219927358982,-0.140262773612112,0.139133204371282,0.0580718742688809,0.231239025228823,0.159179370383269,-0.0841075080652139,0.20945833029374,0.0122145894954227,-0.0242009194014749,-0.0199781949389265,-0.0506103223145481,0.0345035673787676,-0.00806916995843662,-0.0485863398387568,0.0314447386269971,0.0374835921799033,0.0126138253649064,-0.0521169628982835,0.124145212347264,-0.0147516765791722,0.0181578209165946,0.129728734903979,0.114009205737539
"R12974",0.0126291968376328,-0.0101337066861247,0.00434198264930809,0.0459037547006926,0.00828574150539876,-0.0653229955600778,0.0429325932710933,-0.0518838939744125,-0.0709431849649119,0.066029095155533,-0.0213558499249044,-0.0146529160769303,-0.0619800268936583,-0.0206722399203045,0.023589292090042,-0.0467687719721169,-0.0264784313345315,-0.0614160010368799,0.0140868786912854,-0.0454965743905694,0.0364471356832766,0.00594222166094411,-0.0318958371848557,0.00532672959212996,-0.0540826831068906,-0.0209236414618922,0.0340786891390206,0.0388556370524592,0.00391453867156161,0.0126423564467047,-0.0950272581344736,0.0530167319048382,0.105376325807786,0.0025578790272512,0.00429327653070425,-0.0527111885974122,0.074024273916634
"R12975",0.0730698719846463,0.0199930853028608,-0.0191180410430422,-0.107978950224193,0.00159123520807576,0.0527579557670807,-0.107776434593942,-0.00695838679920349,0.0337605815934151,-0.080279644917057,-0.0656194550453472,0.0376216500872932,0.0498180127532076,-0.027448299911805,-0.0545937197781823,0.0834598516526249,-0.0384182756763798,-0.070326636828871,0.0683791722948714,-0.000427188873566784,0.0888258035448944,0.00803864577070735,0.0417074262650344,-0.0182942470235008,-0.0339115433167231,0.0336255757104021,-0.0539400747876814,-0.0624239221374181,-0.147384865678063,-0.0269770684876326,0.0796591604141696,-0.110077335444797,0.0201598597278393,0.0836750389355009,-0.0460051470610287,0.101090600277487,0.0485921101193547
"R12976",-0.111808208983717,0.056628329013588,0.0210733290471639,-0.0503317843161044,0.095508081015655,-0.0817239825340828,0.035244899188837,0.00899374697956107,-0.076335008885267,0.0646207069916573,-0.0437880178843805,0.0920705891056757,-0.114837277031288,-0.0696407652284121,0.000977868449493777,0.0515344785662546,-0.112706183901115,-0.0228030842146458,-0.0893907597845876,-0.0348093571726707,-0.00629259714829619,0.0647394045572019,-0.139530749581392,0.101743177016276,-0.0113523062328115,-0.0984534593661604,0.0654226868342286,-0.0568075167198515,0.0630809515171184,-0.0427629952859407,-0.0141860674312639,0.01811069454628,-0.0509387926624837,-0.0434955921969696,0.0626971256537398,0.0172110092011182,-0.00771112663353301
"R12977",-0.019416306427026,0.0422291113562225,-0.0518365905713532,-0.0866004409892874,-0.0112084445122645,-0.0285625154785567,-0.0653718901375677,0.168752386324128,-0.0406642500134207,-0.119950144596507,-0.0782990609841919,0.0382877206208341,-0.0168321264327917,-0.171574348608949,-0.122058306568249,0.0705328611721594,0.00755966963269335,0.128722770237383,0.0381430970581488,-0.0739894705858824,0.0782765394593066,0.0659551966610466,-0.0521524690076226,0.0031432688612325,-0.0520612610880866,-0.0248821255362442,0.0106628928776108,-0.133100743773257,0.00948257672827037,0.0265899810268539,0.0294785385948126,-0.0724653408427651,0.00113721742916323,-0.0755536785521398,0.0262003064813176,0.0918062380553792,0.00144401178744043
"R12979",0.00423984294604026,0.0309726060133865,-0.0110155896258704,0.0176110816640292,-0.00691388160058721,-0.0470065897516502,0.0355133878346109,-0.015109840316039,-0.037299613383233,-0.00773305013334243,-0.0490828611333006,-0.0167861690816166,-0.0117797140668542,-0.0665830289514529,-0.0396073560613046,0.020596577252956,-0.0370069709583483,-0.0590512061483539,0.0311699170021325,0.0112596967616416,0.0529728466033285,-0.0483068186408445,-0.0219671701504975,0.00298734265894546,-0.00107869708372825,0.0301960093186327,0.0147773149985021,-0.000432908531533717,-0.0413988641277316,-0.0413654367875915,0.0151871137540379,0.01809393588186,0.0262037027982134,-0.0445094473048696,-0.0359409470285273,0.0127012415488129,-0.0151829687131582
"R12986",-0.0561727542033078,-0.0477710037010179,-0.0745822303018919,0.0543525309397844,0.0880624342825925,-0.091834624096216,-0.0115476671681521,0.0560025470185628,-0.104032758558145,0.0677507785116559,0.00738262069167366,0.0248641485015142,-0.0716051708561139,-0.00488057732785136,-0.0290287949487402,-0.0186915974864131,0.0191421764905103,0.0632851800109801,-0.00094343503543472,-0.0935484778953866,-0.0117636090948074,-0.00345827033597025,-0.093892466362911,-0.0302079390869412,-0.0941870313012895,-0.0888650286461955,0.0248902873015165,-0.08637342618204,-0.0100679797342992,0.184847697952122,-0.0571234743516002,0.00456682106831145,0.0352221732622712,-0.0404502824779254,-0.011775398136238,0.0246073039196324,0.0530967024431281
"R12997",-0.0363584185312082,-0.0354911568188796,-0.0168033351539212,-0.0329083917985557,0.0536879235004211,0.0622200698903657,0.000762217868499359,-0.0248499268502344,0.0196661552885266,0.0249141269362015,0.249964726398709,0.0814926920777049,0.0572131889366171,0.00744495762681884,0.0187527559884173,-0.00412749125383241,0.0121504876467446,0.221915493259885,0.0350070825617086,0.0226202222230511,0.020997071555635,0.116207397749812,-0.0222719751358918,0.0118522187224196,0.00473863731088174,-0.0292753686000112,-0.0378521093363104,-0.0335764808486186,0.0606699607412521,0.170916901334441,0.0365483110472878,-0.0113791226282059,0.0214986133336313,0.023572835941326,0.104727089029722,0.0167303151292643,-0.0708923796599133
"R12998",0.028655542251765,-0.0222295227377076,0.054802444261015,-0.145011618977885,-0.171986392665927,0.123047583441163,-0.192963221593803,-0.141159640825088,0.0933292102901992,-0.168245090058252,0.127145667428609,-0.0759964755529104,0.147328405313769,0.198309942129782,-0.00682482283195343,-0.074407237396512,0.0146723789055962,0.0758908434529142,-0.047205531168293,0.103161328851637,-0.115346979804792,-0.0771149981036437,0.0991233583575569,-0.0834097305809249,-0.0137295092443306,-0.0167376522500949,-0.0170583704522275,0.0979530259092981,-0.0955592374417893,-0.00710868547511247,0.0851230744148716,-0.228261048531666,-0.123165405807384,-0.0979768981364687,-0.101559682428325,-0.0684529214043404,-0.0315915210759395
"R13000",-0.0481949110710251,-0.0503662797867255,-0.0615150292016316,0.10112427225267,0.0529598723579284,-0.0148984790895209,0.061225974911749,-0.0554007177472791,-0.0276885009093443,0.0276062170648647,0.0533792748345338,0.0189683682789826,-0.0370468299630998,-0.00369306327214293,0.0773840443434289,0.00838073940594804,-0.0169798975451248,0.00500212716599913,-0.0564097516337986,-0.046276792381023,-0.0304175234986633,0.120155733718704,-0.0461553732201854,-0.00637323683500815,0.0328648284797169,-0.0324197114560926,-0.0255631789740021,-0.0793776023486967,-0.0563055932720812,0.0385912190588325,0.00885351069526284,0.0759901272327814,-0.0502873685122059,-0.0873739025607698,0.00478532152836707,0.0568715384543328,0.0041000733896272
"R13001",-0.0309914354351001,0.0433091984823503,-0.0365412282239347,0.00355847065961164,-0.0586773776226941,0.0563243231282646,-0.0307974418871914,-0.0348591366947574,0.00127314520627812,-0.0269613282506719,-0.00414994307787488,-0.0571053642461333,-0.0455060772876249,-0.0506011469863275,-0.114652825873317,0.0523809269166105,0.0209788205176646,0.0627452616527173,0.0107060711207363,-0.0534843027329315,0.0603450017142982,-0.0386408629490372,-0.0528203965631249,-0.0727688557218614,-0.0164564813005889,-0.0177743933753393,-0.0946051439385876,-0.0578035762504353,-0.0286443918670402,-0.0027579029262589,-0.0599845713184873,0.0480275245767687,0.0246511187461335,-0.0118471626073581,-0.037680610294678,0.00275052583814446,0.00581614832024943
"R13002",-0.0490261263865292,0.0673676918604684,-0.027647868976231,0.0425206571384944,-0.085385339539857,0.0143814750560259,0.0190991713158607,0.0684497299446018,0.00970942826259894,-0.180771958817922,0.0486167908441995,0.0277156127679852,0.00135793445108596,0.0207115325942376,0.0406871661246803,0.0674562275960207,0.0430257149098334,0.0427383149526316,-0.039091978623323,0.00969204825622249,-0.0109383297654252,0.118570740436647,-0.00617815370049295,-0.0210168650055929,0.00846214114033331,-0.0117242853164865,-0.0198461179918827,-0.0401302378867675,0.00449615232298178,-0.00155834937792178,0.0599323884675394,-0.0964190216260179,-0.1125766337179,-0.021297105977115,0.0246693784223526,0.0542073515758244,-0.105957619197974
"R13003",-0.0152778652572697,-0.117198253932563,0.0794962659069105,-0.083111912595878,-0.0330070992612297,0.075049872338697,-0.0397825903757147,-0.0516312616137021,0.101697159691895,-0.0310268617140278,0.0718318718473423,0.0758226885265327,0.124346857140712,0.165133033685404,0.0160960461370651,-0.107618438963678,0.00142816495914035,-0.0132858365741236,-0.0895333838970516,0.115472801559532,-0.122593544979997,-0.0312464411055531,0.0516465487770579,0.0460922918455353,0.106540217314234,-0.039758738752546,0.00396452505371834,0.0701931411304282,0.064410121456655,0.0915209538577011,0.0683162071966718,-0.06112131783352,-0.0936838641375357,-0.00515962085094856,0.0652773622343395,-0.0360202096103032,-0.0438019328699058
"R13010",-0.0307995760492765,0.033467167808545,0.0289529678798815,-0.0650962133717965,-0.0107635954293043,0.0306107558209819,-0.0452154540348572,0.0659725805471017,0.0282444071523777,-0.0983242847717103,0.0195379225269377,0.0390578950486506,0.0835936472119951,-0.0869446994870214,0.0624289296090986,0.0834916644958574,-0.0453145957368159,0.0500671680477417,0.0131934655467478,0.0901744549170235,0.0703502920625774,0.091568077444704,0.00796623702272381,0.0406875395425824,-0.00551543775573497,0.0458065875822133,0.0582115818925643,0.0393458050130724,0.0326441421152429,0.0369570593036278,0.0777171306256651,-0.0505522378078159,-0.0666103770552591,-0.0551505104332559,0.0244561647517213,0.0734584638256305,-0.00797022980265174
"R13012",0.0166011362234623,0.0169184844435246,-0.0321376462941687,-0.0466473925018997,-0.0513227531278539,-0.0176820141308923,-0.0720793781477374,-0.0896200966558687,-0.0401423896953969,-0.000745825201017177,-0.0240450709905137,-0.0434878996578974,-0.0321852293130479,0.109420459925834,-0.0750534446593896,-0.0212464674060988,-0.0185471271179167,-0.0442646121215699,-0.0344227998824386,-0.0314850349170535,-0.0221356081707501,0.0490089924946685,-0.00429642914052388,-0.0521758511946365,-0.056171674841098,-0.0511088647177836,-0.000226657026665076,0.0114754462315529,-0.0580604396579821,0.0279624642604352,-0.0347840589911028,0.0406845675191955,0.0858853546451101,-0.0635244249660637,-0.00237286161662379,-0.0430916013493687,-0.00598130431366137
"R13014",-0.0532660579724474,0.0564943633315746,0.0438230326975894,-0.0631598732664871,-0.0159083616610607,-0.0824534751224193,-0.0363533258649135,0.0473271036831386,-0.0439688187051652,-0.107128855197975,0.0514997124091116,0.0412581465103303,-0.0076163517326433,-0.0302153367274081,0.0519670805962929,0.0633103381832527,0.00221186445747812,0.0272138414834226,-0.00612405596646041,0.073922440663911,0.0350018895149508,-0.0352084704134827,-0.0145045768536934,0.0740974248893094,-0.0312002923211169,0.0315235748370967,0.158333331818284,0.0541653202813067,0.0178857448245061,0.0110503630047395,0.0758929890243205,-0.0836465212042903,-0.0569646255826528,0.112829429360075,-0.0119249077544219,0.0329691680667525,0.0235507743562905
"R13015",-0.0747840051041926,0.142580261673714,0.000609844207664187,0.00983719651729235,-0.0269793935265038,0.0843209470957631,0.0405437379875693,-0.0420649356736061,0.0782202482114195,-0.00733398089472458,0.0220338411965033,-0.020387530351581,-0.0226668125015483,0.0535910066566299,0.0394092249438921,0.0162736681040166,0.0379257298482326,-0.0109876228756806,-0.140230538268887,-0.0598099626646884,-0.098435024613793,-0.0377103029788455,0.0131537709626834,-0.0196656360107506,0.104472451550377,-0.116317992375083,-0.0606614538904694,-0.0716335406755345,0.0572382291674851,-0.0828506131996296,-0.0213849260808378,-0.0122104942406435,-0.142144674276692,-0.00848322612314558,0.0180404151292246,-0.0337218740699167,0.00414462981281701
"R13018",0.0762042471042348,0.088315272113717,0.0403069838396973,-0.117037528002136,-0.12438257325974,0.114561242012054,-0.0900668032030414,-0.0477537564330831,0.101691240521017,-0.161862665381933,-0.0867029357387558,-0.0885978444792365,0.073944242561184,-0.0341496278771756,-0.0515384239028331,0.0544470769039801,-0.0339154646491875,-0.095099447541713,0.0393182857714525,0.0436492737742441,0.0461325360449741,-0.0697021569395955,0.0649260109934556,-0.0661071271143442,-0.0169791961512163,0.0662008320940697,-0.0745537343984486,0.0102320447011536,-0.0500327880701315,-0.0279788281710742,0.0302967477350823,-0.114044726035423,-0.0114878309029166,0.0132401503561679,-0.126578843107551,0.0151602348665855,-0.085080496253666
"R13032",-0.0324827268598679,-0.0820566443363652,-0.00170547443250648,0.0709463611175975,0.117112885917195,0.0339438791936021,0.111735266381851,0.115260676411706,0.0524737757140863,0.114350132290865,-0.043711506361281,0.0862450199266726,-0.0308036854364674,-0.085353701130318,-0.0549723526150666,-0.0851436889570672,-0.0853565444774602,0.0102915642326784,-0.00254155967793804,-0.0229667587340305,-0.0413614129434417,-0.06386286735842,-0.0326230569671426,0.0331963041870523,0.0667659792426041,-0.0116716509703643,-0.0524030257583425,-0.0145611359018243,0.108558465939351,-0.0371523718871462,-0.0115895039403248,0.125260320989545,0.0299551567483519,-0.0920554098136431,0.101501438424917,0.0105409221093312,0.00435926261131799
"R13034",-0.0640704066678244,-0.00194403147889295,-0.0458240378624307,0.080225544649613,0.0397133776118214,-0.076453469709435,0.082822645209931,-0.0649493328041472,-0.0832312561753458,0.0963147649311684,0.0687758933170991,-0.0127716059190815,-0.0967586353850978,-0.0209260957030397,0.0468436226189539,-0.00370802947914127,0.0368789282030337,0.0369914601418928,-0.0125356373945705,-0.0313764534259738,0.0195355733973575,-0.08222334301969,-0.0923511094756802,0.0128964630462507,-0.0209457256584557,-0.00939595850347868,0.0423307497657852,-0.00752061023504549,-0.00824332219359459,-0.0554162074465237,-0.0390202654217997,0.0682577407752037,0.0185906579007852,0.134097475131951,0.0450671240341842,-0.00929864253202327,0.0617210947609005
"R13035",-0.089754393050833,0.021837555072843,-0.0943091561799369,0.0567397994316547,0.026740516866242,-0.00088238787883016,0.0506172789205681,-0.0306057583560624,-0.0347852262354133,0.0421649905914561,-0.00757744083134624,0.00311740393771667,-0.114297285651067,-0.0406719869474433,0.0187597253578208,-0.0108621358344432,-0.119288933586771,0.0159863625137899,-0.0447491871965357,-0.0911836689944518,0.00222740384899695,-0.0236211536424538,-0.113015532431042,-0.0382026030723782,0.00523266650796357,-0.0710626523691093,-0.0735038429006647,-0.0768308053221113,0.0320184457995172,0.0288992102999927,-0.0540713887058907,0.0796600755997226,0.0135355147730034,-0.0495854302228675,0.0541910903772872,0.0014804335475944,-0.0282119207253087
"R13036",-0.0869898830680294,0.0453178909685176,0.151983785586344,-0.0401740271923635,0.0034822462105443,0.0733944131480894,0.024450979830965,0.136984109826055,0.137504479474976,-0.135348300534283,-0.00777395788285799,0.0742454679703395,-0.0159716380648304,-0.0738016701929524,0.0315925153276552,0.0350422907991028,-0.01772370274712,0.00795839475861453,-0.0858811398972585,0.0941263032433842,-0.0616182806656458,-0.00981949668865029,-0.0217558948858278,0.110518447897351,0.0991310417977714,-0.0163000103343248,0.0290656360464836,-0.00780534993736907,0.000342884859532517,-0.0645323680945462,0.0530964782609229,-0.0681079468608258,-0.144779709956564,-0.0966624932863192,-0.0807879186554013,0.0203211428549673,0.130610622469642
"R13037",0.0679600000680966,0.109855183848273,-0.000424723291683844,-0.138361651761713,-0.0695179475148753,0.100742827289958,-0.143190761107892,-0.0194751626502303,0.0119457510717902,-0.103119146826403,-0.0294585050649,-0.100738889508608,0.0453052958032376,-0.0128488069172513,0.0604011998922088,0.0975234376652908,-0.00724042247390991,-0.04825272821402,0.0172340308891423,0.0199837791683176,0.0352422533591785,-0.0376842750572163,0.0862533820488917,-0.103985916597262,-0.101597896966743,0.0193424771701825,-0.0480052189936736,-0.00578805566524153,-0.120598923785586,-0.119439867510765,-0.0289893216302265,-0.00622151956651254,-0.0277545254467027,-0.0265707438748679,-0.0746787960809129,-0.0478458711289832,-0.116122179048955
"R13039",0.0742126997441193,-0.0521926511994623,0.0509218831965239,-0.0192449749055454,-0.120622333443159,0.0368225281500702,-0.0573924532859282,0.0360615077093308,0.0780303274028338,-0.109650687882139,0.0109557079129965,-0.0809821967665607,0.0995007750910448,0.0748729564252719,-0.0496706866765784,0.0218338706391423,0.0837681466296054,0.0194737458648236,0.0613344369963128,0.091353167535144,-0.00264715896829743,-0.0190179089257022,0.121889669411204,-0.0392302749034292,-0.00122015102541158,0.0938496220024676,0.0221780813242688,0.0830236696905839,-0.0123046002336851,-0.0549849495470825,0.0711012987491901,-0.111626307732784,-0.0349382986123166,-0.0281430140986824,-0.0918960365012082,0.01589241487823,-0.160940301801243
"R13044",-0.0522345221218891,0.0359179284031226,0.018101240973114,0.0560537027459937,-0.00976179686355129,0.138625724975548,0.0672800910202902,0.0401549350104359,0.126302444729649,-0.0583413595747722,0.0475189293274823,0.0332009804720076,0.0349379022758607,-0.00740998271362381,0.0229751322614674,0.019065581095626,0.0160682178367116,0.0482936647210499,-0.0727583946808038,0.00295027125553225,-0.0774026133182736,0.0068350775012605,0.00110759757256345,-0.0131933237006047,0.112011981461068,-0.0394059363935183,-0.116628751684387,-0.074123337511647,0.00245795102758354,-0.0134090287951021,0.0294031256497164,0.00853597666872458,-0.102539764820013,0.0861046207807185,0.0231969975620151,0.0182239676546838,0.00465877533368947
"R13045",-0.0379126127564986,-0.180221366299577,-0.160081483102645,0.078490236392946,-0.0206139509523329,-0.0697349909268309,0.0686878869896605,-0.155612919305582,-0.0514305620404785,0.0578628007056201,-0.102528017414936,-0.060470832193178,0.0929076455298045,0.0767898741767434,-0.164798469490038,0.0014492432858372,0.0688609271993849,-0.102814540525912,-0.0599221390845816,0.0728571230946077,-0.0633512029130333,-0.113015370590898,0.0651734754525804,-0.14291916651226,-0.0648230295114921,0.00370653995080044,-0.097666462982347,0.0453757241646315,0.00334216155237903,-0.0110053985892884,0.227873041664614,0.00881648095960998,-0.0821831979600173,0.0158275162395543,-0.000993228579712984,0.187134257880858,0.0356680039262206
