Tissue	Cell_type	OR	PValue	FDR	Direction
DLPFC	NKT	0.7833464085676233	0.010008785541660167	0.060052713249961004	Down
DLPFC	DC	1.0442745595028822	0.6684283156306464	0.8021139787567757	Down
DLPFC	B	1.1278303637713438	0.20554256480660305	0.32886810369056485	Down
DLPFC	CD4_T	1.133313381218409	0.20009608467935763	0.32886810369056485	Down
DLPFC	neutrophils	1.2614383316684548	0.01697829396203792	0.06791317584815168	Down
DLPFC	CD8_T	1.184872159090909	0.08394169034389402	0.1831455062048597	Down
DLPFC	monocytes	0.9751363140676118	0.8139485595307082	0.8493376273363912	Down
DLPFC	NK	1.199432656501217	0.007650244543176888	0.060052713249961004	All
DLPFC	NKT	0.7974822885207034	0.0005393201979430545	0.006471842375316654	All
DLPFC	DC	1.1092704405832257	0.11999829315766479	0.23999658631532958	All
DLPFC	B	1.0446687635627727	0.5142207497356484	0.6856276663141978	All
DLPFC	CD4_T	1.062365827545502	0.3759583326194876	0.5307647048745707	All
DLPFC	neutrophils	1.256872424383933	0.0005274109113901154	0.006471842375316654	All
DLPFC	CD8_T	1.0999288195880836	0.15639643728986247	0.2887318842274384	All
DLPFC	monocytes	1.0395725281461947	0.5622008181125564	0.710148401826387	All
Hippocampus	NK	1.1635995562950638	0.11603930690932782	0.21422641275568213	Up
Hippocampus	NKT	0.7129954242265577	0.00016652888569530143	0.0009991733141718087	Up
Hippocampus	DC	1.2065515908031845	0.03595035720139057	0.09586761920370819	Up
Hippocampus	B	0.8918842135168408	0.20204690620616889	0.3463661249248609	Up
Hippocampus	CD4_T	1.0294582775458283	0.7813865823332566	0.7813865823332566	Up
Hippocampus	neutrophils	1.4445228787580504	5.036580988208063e-05	0.00040292647905664506	Up
Hippocampus	CD8_T	1.0398174759239651	0.6753148331980645	0.771788380797788	Up
Hippocampus	monocytes	1.1547923211169284	0.10600463058069944	0.21200926116139887	Up
Hippocampus	NK	1.2529884468980255	0.015750668092304153	0.04725200427691246	Down
Hippocampus	NKT	0.7347770432302806	0.0007455166660720277	0.002982066664288111	Down
Hippocampus	DC	1.068700358400727	0.4869790078167101	0.6493053437556134	Down
Hippocampus	B	1.0357087166692656	0.7148046330418687	0.7797868724093113	Down
Hippocampus	CD4_T	1.0292197361329054	0.7762225158774433	0.7813865823332566	Down
Hippocampus	neutrophils	1.3808099401748735	0.0004514959787791133	0.002167180698139744	Down
Hippocampus	CD8_T	1.1186071075675492	0.2295081976476531	0.367213116236245	Down
Hippocampus	monocytes	1.070846394984326	0.44607458936760136	0.629752361460143	Down
Hippocampus	NK	1.2046845010427543	0.004760493198973188	0.016321690967908073	All
Hippocampus	NKT	0.7233735458853943	3.2613670526119944e-07	3.913640463134394e-06	All
Hippocampus	DC	1.139539118065434	0.04287294014129325	0.1028950563391038	All
Hippocampus	B	0.9599573461659399	0.5263665708164305	0.6648840894523332	All
Hippocampus	CD4_T	1.029585798816568	0.6671039083540704	0.771788380797788	All
Hippocampus	neutrophils	1.411631272965898	7.487560923663345e-08	1.7970146216792028e-06	All
Hippocampus	CD8_T	1.0767355076856755	0.26486575657530365	0.39729863486295547	All
Hippocampus	monocytes	1.1135812717914662	0.08535274786907046	0.186224177168881	All
